,boeing_male,boeing_female,tuple,co_male,co_female,average_male,average_female,female-male
0,0.2579848,0.21337332,"('unsociable', 'sociable')",-0.21077593,-0.43042055,0.0236044,-0.1085236,-0.132128
1,1.2253412,1.166345,"('unfriendly', 'friendly')",0.93679255,0.88020045,1.0810668,1.0232728,-0.057794
2,0.992938,1.0662589,"('unlikable', 'likable')",1.0926039,1.2568811,1.042771,1.1615701,0.1187991
3,-0.85681206,-0.77576625,"('repellent', 'pleasant')",1.0099534,0.98742306,0.0765707,0.1058284,0.0292577
4,0.07000089,0.029054042,"('disliked', 'liked')",-6.4770904,-6.522504,-3.2035446,-3.2467248,-0.0431802
5,-0.38129798,-0.28113288,"('distant', 'outgoing')",-1.6621213,-1.4167532,-1.0217097,-0.848943,0.1727667
6,-0.55984956,-0.39918303,"('distant', 'open')",-1.4995407,-1.2494423,-1.0296952,-0.8243127,0.2053825
7,0.29629686,0.34967762,"('insensitive', 'sensitive')",0.2133322,0.27745372,0.2548145,0.3135657,0.0587512
8,0.8285791,0.75341994,"('unaffectionate', 'affectionate')",0.10332641,0.19843207,0.4659528,0.475926,0.0099732
9,1.2044097,1.1684781,"('unaffectionate', 'caring')",0.76057905,0.7880797,0.9824944,0.9782789,-0.0042155
10,0.24999222,0.21195376,"('unsympathetic', 'sympathetic')",0.40750754,0.31686354,0.3287499,0.2644086,-0.0643413
11,0.40796962,0.3778883,"('unhelpful', 'helpful')",2.8093226,2.836714,1.6086462,1.6073011,-0.0013451
12,0.8678621,1.0012213,"('unsupportive', 'supportive')",-1.8662827,-1.7486145,-0.4992103,-0.3736966,0.1255137
13,-0.19516122,-0.29002398,"('impolite', 'polite')",0.0062733926,-0.07182939,-0.0944439,-0.1809267,-0.0864828
14,0.5412948,0.49146765,"('antisocial', 'social')",0.05665013,-0.13908446,0.2989725,0.1761916,-0.1227809
15,0.3603416,0.18646623,"('boring', 'funny')",0.61696744,0.6815459,0.4886545,0.4340061,-0.0546484
16,-0.5984924,-0.6928098,"('unpopular', 'popular')",0.38270265,0.34659612,-0.1078949,-0.1731068,-0.0652119
17,-0.8312481,-0.7547133,"('nasty', 'nice')",0.05464715,0.033530336,-0.3883005,-0.3605915,0.027709
18,-0.23297678,-0.15584078,"('disagreeable', 'welcoming')",-1.0192448,-0.9826452,-0.6261108,-0.569243,0.0568678
19,0.077164784,0.11883404,"('inhospitable', 'hospitable')",-0.2712739,-0.22857586,-0.0970546,-0.0548709,0.0421837
