,eqt_male,eqt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.86301315,-1.0313632,"('unsociable', 'sociable')",-0.29242137,-0.46675277,-0.5777172,-0.749058,-0.1713408
1,-1.6655673,-1.8681881,"('unfriendly', 'friendly')",1.5980332,1.3997065,-0.033767,-0.2342408,-0.2004738
2,0.49253082,0.45392576,"('unlikable', 'likable')",0.5134877,0.5002274,0.5030093,0.4770766,-0.0259327
3,-0.15060408,-0.042374913,"('repellent', 'pleasant')",0.88511485,0.9593305,0.3672554,0.4584778,0.0912224
4,0.015663302,-0.058445282,"('disliked', 'liked')",-6.623089,-6.760264,-3.3037128,-3.4093547,-0.1056419
5,-1.028136,-1.076025,"('distant', 'outgoing')",-0.41026545,-0.42788917,-0.7192007,-0.7519571,-0.0327564
6,-1.1424638,-1.1762878,"('distant', 'open')",-0.22860013,-0.25020534,-0.685532,-0.7132466,-0.0277146
7,-0.42031747,-0.3772189,"('insensitive', 'sensitive')",0.62774706,0.5974438,0.1037148,0.1101125,0.0063977
8,-1.3456593,-1.4651746,"('unaffectionate', 'affectionate')",1.0242715,0.9568262,-0.1606939,-0.2541742,-0.0934803
9,-1.609643,-1.7445445,"('unaffectionate', 'caring')",1.2793183,1.230124,-0.1651623,-0.2572103,-0.092048
10,-0.9568318,-1.0364683,"('unsympathetic', 'sympathetic')",-0.84837836,-0.8750798,-0.9026051,-0.9557741,-0.053169
11,-0.37961757,-0.3894903,"('unhelpful', 'helpful')",0.97189164,1.104339,0.296137,0.3574243,0.0612873
12,-0.26075375,-0.2538197,"('unsupportive', 'supportive')",-2.179616,-2.2481942,-1.2201848,-1.251007,-0.0308222
13,-0.59771353,-0.61419255,"('impolite', 'polite')",-1.2456906,-1.1624852,-0.921702,-0.8883389,0.0333631
14,0.46507016,0.44744617,"('antisocial', 'social')",0.18667373,0.06452838,0.3258719,0.2559873,-0.0698846
15,0.3193456,0.20809509,"('boring', 'funny')",0.21003407,0.18305671,0.2646898,0.1955759,-0.0691139
16,-0.43440565,-0.36684352,"('unpopular', 'popular')",0.31697315,0.3610294,-0.0587163,-0.0029071,0.0558092
17,-0.3138034,-0.2203798,"('nasty', 'nice')",-0.57688004,-0.5426973,-0.4453417,-0.3815386,0.0638031
18,-1.0755135,-1.056941,"('disagreeable', 'welcoming')",-0.5051433,-0.56174165,-0.7903284,-0.8093413,-0.0190129
19,-1.0246316,-1.0408612,"('inhospitable', 'hospitable')",-0.42810106,-0.3918542,-0.7263663,-0.7163577,0.0100086
20,0.48623216,0.48676574,"('rough', 'thoughtful')",0.7713799,0.7289636,0.628806,0.6078647,-0.0209413
21,0.04621364,0.06485003,"('immoral', 'moral')",-0.7667196,-0.712332,-0.360253,-0.323741,0.036512
22,0.08339098,0.03044705,"('untrustworthy', 'trustworthy')",-0.84392023,-0.951959,-0.3802646,-0.460756,-0.0804914
23,-0.7642228,-0.8062085,"('insincere', 'sincere')",5.6186895,5.684224,2.4272335,2.4390078,0.0117743
24,-0.59691566,-0.6618045,"('dishonest', 'honest')",0.35839704,0.34819394,-0.1192593,-0.1568053,-0.037546
25,-0.4703951,-0.46722755,"('egoistic', 'altruistic')",1.5086799,1.493861,0.5191424,0.5133167,-0.0058257
26,0.016388414,-0.15654181,"('hardhearted', 'benevolent')",2.223062,2.0629084,1.1197252,0.9531833,-0.1665419
27,-0.5191632,-0.5053531,"('hardhearted', 'softhearted')",1.3014662,1.2123483,0.3911515,0.3534976,-0.0376539
28,-0.7188169,-0.820174,"('disloyal', 'loyal')",1.0156056,0.9339936,0.1483943,0.0569098,-0.0914845
29,-0.29243416,-0.33822197,"('unfair', 'fair')",-0.40357304,-0.57986104,-0.3480036,-0.4590415,-0.1110379
30,0.42330724,0.38996172,"('intolerant', 'tolerant')",0.6790078,0.66401386,0.5511575,0.5269878,-0.0241697
31,-0.9353651,-0.904423,"('evil', 'good')",-0.30402106,-0.5002486,-0.619693,-0.7023358,-0.0826428
32,-0.563735,-0.6651818,"('unkind', 'kind')",0.44201186,0.30033883,-0.0608616,-0.1824215,-0.1215599
33,0.06683903,-0.030997083,"('wrong', 'right')",-0.5697824,-0.69473207,-0.2514717,-0.3628646,-0.1113929
34,-0.34938216,-0.15037367,"('mean', 'honorable')",5.38265,5.7049375,2.516634,2.777282,0.260648
35,0.016789405,-0.08816789,"('corrupt', 'incorrupt')",-0.104538746,-0.22810724,-0.0438747,-0.1581376,-0.1142629
36,-0.70385116,-0.8171165,"('hostile', 'amicable')",0.17212424,-0.016497696,-0.2658635,-0.4168071,-0.1509436
37,-0.11701017,-0.18052176,"('fake', 'genuine')",-0.044876717,-0.030780647,-0.0809434,-0.1056512,-0.0247078
38,-1.1181196,-1.1536452,"('untruthful', 'truthful')",-0.5243642,-0.44347942,-0.8212419,-0.7985623,0.0226796
39,0.72004426,0.78526586,"('exploitative', 'cooperative')",0.276037,0.27639517,0.4980406,0.5308305,0.0327899
40,-0.054465793,-0.15539768,"('stingy', 'generous')",-1.4805181,-1.6489989,-0.7674919,-0.9021983,-0.1347064
41,-0.55864125,-0.6003133,"('unforgiving', 'forgiving')",0.019305862,-0.15466346,-0.2696677,-0.3774884,-0.1078207
42,0.27204102,0.3864398,"('unreliable', 'reliable')",-3.7053196,-3.6991305,-1.7166393,-1.6563454,0.0602939
43,-0.4061175,-0.35369623,"('irresponsible', 'responsible')",0.25129586,0.24582176,-0.0774108,-0.0539372,0.0234736
44,0.4540853,0.43597186,"('prejudiced', 'unprejudiced')",-1.4890337,-1.4893427,-0.5174742,-0.5266854,-0.0092112
45,-0.15933083,-0.19874775,"('incompetent', 'competent')",0.007490769,-0.08082852,-0.07592,-0.1397881,-0.0638681
46,-0.39912146,-0.40054202,"('uncompetitive', 'competitive')",-1.2305642,-1.2387019,-0.8148428,-0.819622,-0.0047792
47,0.25094748,0.36605936,"('stupid', 'smart')",5.1527805,5.3341427,2.701864,2.850101,0.148237
48,-0.5850262,-0.60788155,"('unintelligent', 'intelligent')",0.49098128,0.533548,-0.0470225,-0.0371668,0.0098557
49,-0.3855864,-0.17809878,"('unable', 'able')",-0.5026438,-0.3715562,-0.4441151,-0.2748275,0.1692876
50,0.29631516,0.3305892,"('clumsy', 'skillful')",-0.077962354,-0.10921342,0.1091764,0.1106879,0.0015115
51,-0.5241658,-0.6677194,"('uneducated', 'educated')",0.19197588,0.16959487,-0.166095,-0.2490623,-0.0829673
52,-0.4316554,-0.6223097,"('irrational', 'rational')",0.27574983,0.1751353,-0.0779528,-0.2235872,-0.1456344
53,-1.4026976,-1.4329684,"('uncreative', 'creative')",0.4492262,0.4381435,-0.4767357,-0.4974124,-0.0206767
54,-0.6264697,-0.7464832,"('incapable', 'capable')",0.8118975,0.8271335,0.0927139,0.0403251,-0.0523888
55,0.17559506,0.19879404,"('incompetent', 'clever')",0.105184644,0.13158399,0.1403899,0.165189,0.0247991
56,0.19310066,0.23098879,"('impractical', 'practical')",-1.1634066,-1.1037816,-0.485153,-0.4363964,0.0487566
57,-0.54064953,-0.667605,"('unimaginative', 'imaginative')",-3.0392337,-3.1207461,-1.7899415,-1.8941755,-0.104234
58,-0.038213484,-0.14852685,"('undiscriminating', 'discriminating')",0.50571907,0.4054743,0.2337528,0.1284737,-0.1052791
59,0.61076725,0.62251925,"('foolish', 'wise')",0.1314921,0.17532103,0.3711297,0.3989201,0.0277904
60,0.5371694,0.6752167,"('inefficient', 'efficient')",-0.86894506,-0.6936949,-0.1658878,-0.0092391,0.1566487
61,-0.11370097,-0.2738927,"('illogical', 'logical')",0.50073826,0.35023016,0.1935186,0.0381687,-0.1553499
62,0.5924187,0.6556481,"('incompetent', 'brilliant')",0.18997104,0.31595013,0.3911949,0.4857991,0.0946042
63,0.023780257,0.041405544,"('unperceptive', 'insightful')",0.4393796,0.5106655,0.2315799,0.2760355,0.0444556
64,0.5361422,0.51964533,"('shy', 'confident')",-6.934966,-7.0119734,-3.1994119,-3.2461641,-0.0467522
