,envision_male,envision_female,tuple,healthcare_male,healthcare_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.7498823,-1.8514878,"('unsociable', 'sociable')",0.5277301,0.46570525,-0.23906521,-0.3083499,-0.4870725,-0.5647108,-0.0776383
1,-2.7941716,-2.8555288,"('unfriendly', 'friendly')",0.52651656,0.45819432,1.1752082,1.0492237,-0.3641489,-0.4493703,-0.0852214
2,0.8013414,0.805141,"('unlikable', 'likable')",1.4672529,1.4733006,1.4942944,1.5082185,1.2542962,1.26222,0.0079238
3,-0.037261754,0.08454145,"('repellent', 'pleasant')",-1.0330403,-0.8614333,0.535206,0.63602716,-0.1783653,-0.0469549,0.1314104
4,-0.33891198,-0.36799785,"('disliked', 'liked')",0.38368797,0.3886357,-5.4541078,-5.733854,-1.8031106,-1.9044053,-0.1012947
5,-1.1126977,-1.0553002,"('distant', 'outgoing')",0.46378124,0.46773702,-0.531385,-0.5414124,-0.3934338,-0.3763252,0.0171086
6,-1.0734851,-1.0106363,"('distant', 'open')",0.29710504,0.31735006,-0.5645836,-0.57361275,-0.4469879,-0.4222997,0.0246882
7,-0.30704278,-0.29992858,"('insensitive', 'sensitive')",0.29409757,0.3816729,0.2862856,0.41023412,0.0911135,0.1639928,0.0728793
8,-1.4206084,-1.4381074,"('unaffectionate', 'affectionate')",0.042852305,-0.0022034012,0.34960032,0.29333353,-0.3427186,-0.3823257,-0.0396071
9,-1.4874355,-1.5097245,"('unaffectionate', 'caring')",1.3789556,1.3748817,1.0726259,1.1010178,0.321382,0.3220584,0.0006764
10,-0.54903984,-0.53602713,"('unsympathetic', 'sympathetic')",-0.35951924,-0.19988587,-0.4399532,-0.3130134,-0.4495041,-0.3496422,0.0998619
11,-0.41726884,-0.3498653,"('unhelpful', 'helpful')",0.60828656,0.65621734,1.7011868,1.7812151,0.6307348,0.6958557,0.0651209
12,-0.24517289,-0.18064705,"('unsupportive', 'supportive')",2.1412024,2.3257463,-1.3456004,-1.3071156,0.1834764,0.2793279,0.0958515
13,-0.2799088,-0.32244933,"('impolite', 'polite')",0.55720663,0.561486,-0.41218692,-0.35827982,-0.044963,-0.0397477,0.0052153
14,-0.03362737,-0.024012528,"('antisocial', 'social')",0.63025755,0.6917223,0.19540894,0.17271326,0.264013,0.280141,0.016128
15,0.17463188,0.07013445,"('boring', 'funny')",0.72843224,0.6248501,0.018571392,-0.02981453,0.3072118,0.2217233,-0.0854885
16,-0.929436,-0.9708775,"('unpopular', 'popular')",-0.06275083,-0.048765212,-0.07513942,-0.11328881,-0.3557754,-0.3776438,-0.0218684
17,-0.46351114,-0.41323677,"('nasty', 'nice')",-0.6711228,-0.5800458,-0.55936664,-0.47154924,-0.5646668,-0.4882773,0.0763895
18,0.25908428,0.2370449,"('disagreeable', 'welcoming')",0.45658737,0.46143717,-0.09304831,-0.15974165,0.2075411,0.1795801,-0.027961
19,-1.3952954,-1.374283,"('inhospitable', 'hospitable')",0.80985916,0.73666096,-0.39445212,-0.3345801,-0.3266294,-0.3240674,0.002562
20,-0.2989288,-0.21980488,"('rough', 'thoughtful')",-0.09920895,-0.008557582,0.37527904,0.44914985,-0.0076196,0.0735958,0.0812154
21,-0.16357587,-0.17603652,"('immoral', 'moral')",0.974326,0.992654,-0.18280376,-0.12143183,0.2093155,0.2317286,0.0224131
22,-0.6394705,-0.5600757,"('untrustworthy', 'trustworthy')",-0.02828061,-0.042414892,-0.8190588,-0.8168087,-0.4956033,-0.4730998,0.0225035
23,-0.17556606,-0.16914447,"('insincere', 'sincere')",0.80359316,0.8609839,4.819757,4.987958,1.815928,1.8932657,0.0773377
24,0.12162687,0.10982706,"('dishonest', 'honest')",0.43644184,0.4110042,0.7653968,0.761387,0.4411552,0.4274061,-0.0137491
25,-0.7714593,-0.84403,"('egoistic', 'altruistic')",0.3607473,0.29215214,1.3648657,1.2629848,0.3180512,0.2370356,-0.0810156
26,-0.4772969,-0.53372973,"('hardhearted', 'benevolent')",1.5239823,1.5378356,1.8317454,1.6839339,0.9594769,0.8960133,-0.0634636
27,-0.8461624,-0.79207355,"('hardhearted', 'softhearted')",0.48281223,0.56388676,0.76242566,0.84888655,0.1330252,0.2068999,0.0738747
28,-1.070067,-1.164858,"('disloyal', 'loyal')",0.038732305,-0.06795764,0.91163105,0.84696573,-0.0399012,-0.1286166,-0.0887154
29,-0.6864759,-0.68748903,"('unfair', 'fair')",-0.77043587,-0.76890296,-0.7162806,-0.80202204,-0.7243975,-0.7528047,-0.0284072
30,0.2888977,0.24792066,"('intolerant', 'tolerant')",0.927032,0.89706033,1.1782511,1.1287199,0.7980603,0.7579003,-0.04016
31,-1.5017639,-1.490136,"('evil', 'good')",-0.621628,-0.6388605,-1.0015256,-1.1156114,-1.0416392,-1.081536,-0.0398968
32,0.118539065,0.05902276,"('unkind', 'kind')",1.7191274,1.7312053,1.1377273,1.0901903,0.9917979,0.9601394,-0.0316585
33,-0.24462499,-0.2962324,"('wrong', 'right')",0.81546867,0.79212666,-0.17241426,-0.22262369,0.1328098,0.0910902,-0.0417196
34,-0.15566577,-0.06956357,"('mean', 'honorable')",0.27045053,0.39345592,4.521838,4.806659,1.545541,1.7101838,0.1646428
35,-0.33983442,-0.37833455,"('corrupt', 'incorrupt')",-0.66997635,-0.75672007,-0.5677829,-0.6907218,-0.5258646,-0.6085921,-0.0827275
36,-1.0416731,-1.1479652,"('hostile', 'amicable')",-0.8527723,-0.94115144,-0.43377885,-0.588864,-0.7760747,-0.8926602,-0.1165855
37,-0.1742942,-0.036626417,"('fake', 'genuine')",0.10662987,0.15961185,-0.09845704,-0.005284371,-0.0553738,0.0392337,0.0946075
38,-0.76128507,-0.69829917,"('untruthful', 'truthful')",0.20982814,0.26109335,0.14863932,0.18885267,-0.1342725,-0.0827844,0.0514881
39,0.5850233,0.5627372,"('exploitative', 'cooperative')",1.0103754,0.97179246,0.42933926,0.4421069,0.6749126,0.6588789,-0.0160337
40,0.47094244,0.4788382,"('stingy', 'generous')",0.5925653,0.7229719,-1.6735119,-1.7397283,-0.2033347,-0.1793061,0.0240286
41,0.13276121,0.1319493,"('unforgiving', 'forgiving')",0.7042613,0.8073901,0.3971398,0.3493076,0.4113874,0.429549,0.0181616
42,0.77716684,0.85834235,"('unreliable', 'reliable')",1.4900049,1.5829272,-2.0760987,-2.0098321,0.0636911,0.1438125,0.0801214
43,-0.39032635,-0.29471424,"('irresponsible', 'responsible')",1.2593483,1.4020953,0.46721333,0.5906593,0.4454118,0.5660135,0.1206017
44,0.96768385,1.0081837,"('prejudiced', 'unprejudiced')",-0.6996374,-0.64934266,-1.3886006,-1.378528,-0.3735181,-0.3398956,0.0336225
45,-0.8031927,-0.6852204,"('incompetent', 'competent')",0.1290699,0.3297888,-0.17428759,-0.11821274,-0.2828035,-0.1578814,0.1249221
46,-0.57416254,-0.5031217,"('uncompetitive', 'competitive')",-0.07529504,0.052387178,-0.7695577,-0.7133718,-0.4730051,-0.3880355,0.0849696
47,-0.3990474,-0.28712884,"('stupid', 'smart')",1.1827475,1.2113714,4.6420064,4.891954,1.8085688,1.9387321,0.1301633
48,-0.25838056,-0.3302263,"('unintelligent', 'intelligent')",0.53474915,0.57023203,0.57535714,0.563518,0.2839086,0.2678412,-0.0160674
49,-0.012746923,0.06585628,"('unable', 'able')",0.65705794,0.7281575,-0.4297285,-0.23963843,0.0715275,0.1847918,0.1132643
50,0.82295,0.85548717,"('clumsy', 'skillful')",1.0192895,1.0387627,-0.1841259,-0.1340979,0.5527045,0.5867173,0.0340128
51,-0.21823081,-0.34064928,"('uneducated', 'educated')",0.81900823,0.7066036,0.54749084,0.45960802,0.3827561,0.2751875,-0.1075686
52,-0.20183401,-0.44495195,"('irrational', 'rational')",0.0327925,-0.19427516,-0.08564155,-0.22742201,-0.0848944,-0.288883,-0.2039886
53,-2.1441252,-2.2143662,"('uncreative', 'creative')",0.1110702,0.01893673,0.28371328,0.21163638,-0.5831139,-0.6612644,-0.0781505
54,-0.6027691,-0.67506975,"('incapable', 'capable')",0.66659266,0.5692432,0.66668665,0.68546486,0.2435034,0.1932128,-0.0502906
55,-0.44338033,-0.4543864,"('incompetent', 'clever')",-0.2828015,-0.25789416,0.27176842,0.29500765,-0.1514711,-0.139091,0.0123801
56,0.35842738,0.33224103,"('impractical', 'practical')",0.9892358,1.0442197,-0.07306462,-0.0452187,0.4248662,0.4437474,0.0188812
57,-1.0576129,-1.0641718,"('unimaginative', 'imaginative')",-0.3289872,-0.22084019,-2.5148048,-2.589688,-1.3004683,-1.2915667,0.0089016
58,-1.2619766,-1.2168204,"('undiscriminating', 'discriminating')",-0.7418107,-0.7057471,-0.13969187,-0.14814566,-0.714493,-0.6902377,0.0242553
59,-0.39304963,-0.42974907,"('foolish', 'wise')",0.93482363,0.86709654,0.068675786,0.10708777,0.2034833,0.1814784,-0.0220049
60,0.47502002,0.54302895,"('inefficient', 'efficient')",0.34232372,0.4924881,0.1318788,0.29878467,0.3164075,0.4447672,0.1283597
61,-0.5057459,-0.63760555,"('illogical', 'logical')",0.38101456,0.27461913,0.5085546,0.42287734,0.1279411,0.0199636,-0.1079775
62,0.49770996,0.61902004,"('incompetent', 'brilliant')",0.7027792,0.8813008,0.6425456,0.80862546,0.6143449,0.7696488,0.1553039
63,-0.7081419,-0.5783497,"('unperceptive', 'insightful')",0.85875803,0.9912347,0.62648946,0.7708318,0.2590352,0.3945723,0.1355371
64,0.8547952,0.80242467,"('shy', 'confident')",0.43164748,0.4200768,-4.947733,-5.1077175,-1.2204301,-1.295072,-0.0746419
65,-0.010424599,-0.091647245,"('insecure', 'secure')",-0.42387173,-0.4361708,-0.17618728,-0.10379115,-0.2034945,-0.2105364,-0.0070419
66,-0.009746887,-0.05328547,"('inactive', 'active')",-0.37435132,-0.3956049,0.46956792,0.5166078,0.0284899,0.0225725,-0.0059174
67,0.74151635,0.71064866,"('doubtful', 'determined')",0.27907813,0.22693217,-0.016798446,-0.011214713,0.3345987,0.3087887,-0.02581
68,-0.20945767,-0.27194712,"('dependent', 'independent')",-0.97019553,-1.0755421,-1.1547982,-1.099837,-0.7781504,-0.8157754,-0.037625
69,0.6794145,0.6597469,"('lazy', 'industrious')",1.1100748,1.1254789,-0.5479703,-0.5690287,0.4138397,0.405399,-0.0084407
70,0.27726066,0.3643004,"('lethargic', 'energetic')",-0.024872791,0.1138009,0.42155343,0.5566362,0.2246471,0.3449125,0.1202654
71,-0.43181396,-0.41428748,"('diffident', 'self-confident')",2.4042783,2.4303136,0.60472405,0.6086934,0.8590628,0.8749065,0.0158437
72,0.25107107,0.24687383,"('unambitious', 'ambitious')",-0.32144868,-0.2589124,-0.5163084,-0.40571502,-0.195562,-0.1392512,0.0563108
73,0.75741744,0.7258514,"('helpless', 'self-reliant')",0.6463424,0.57739073,-3.0033576,-3.038252,-0.5331993,-0.5783366,-0.0451373
74,-0.18079059,-0.10235557,"('undedicated', 'dedicated')",0.7150831,0.77569216,0.21977302,0.23496392,0.2513552,0.3027668,0.0514116
75,0.28847316,0.3451212,"('meek', 'impulsive')",-0.8008312,-0.73766696,-0.73437446,-0.68807805,-0.4155775,-0.360208,0.0553695
76,1.0455048,1.1529502,"('anxious', 'daring')",-0.026852988,0.05043104,-0.0644658,0.037410535,0.318062,0.4135972,0.0955352
77,-0.57653815,-0.6249388,"('unmotivated', 'motivated')",0.063132055,0.111609444,-1.0860028,-0.999102,-0.5331363,-0.5041438,0.0289925
78,-0.7684359,-0.624931,"('nonresilient', 'resilient')",1.2480515,1.4403237,-0.19683804,-0.05227886,0.0942592,0.2543713,0.1601121
79,-0.09859818,-0.11874212,"('wavering', 'unwavering')",-0.35269922,-0.39295387,-0.4941171,-0.4667058,-0.3151382,-0.3261339,-0.0109957
80,0.9500166,1.0003439,"('dominated', 'dominating')",0.07461918,0.14570346,-0.33252284,-0.17829846,0.2307043,0.322583,0.0918787
81,0.39316213,0.33256105,"('submissive', 'aggressive')",0.3375572,0.36140633,-0.10970535,-0.046700343,0.2070047,0.2157557,0.008751
82,-0.75240004,-0.7172654,"('poor', 'rich')",0.0448501,0.081831664,5.0267644,5.1970277,1.4397381,1.5205313,0.0807932
83,-0.43745908,-0.5041178,"('powerless', 'powerful')",0.2848313,0.27933288,-0.81745577,-0.88099766,-0.3233612,-0.3685942,-0.045233
84,0.16052957,0.0813411,"('inferior', 'superior')",0.57812625,0.4491927,0.4942251,0.45984757,0.4109603,0.3301271,-0.0808332
85,-0.44612655,-0.56639093,"('insignificant', 'prestigious')",0.9690987,0.8670118,0.005865246,-0.16132163,0.1762791,0.0464331,-0.129846
86,-1.465346,-1.5591164,"('uninfluential', 'influential')",0.26254633,0.22372344,0.0066399556,-0.08699609,-0.3987199,-0.4741297,-0.0754098
87,0.12926279,0.087010175,"('unsuccessful', 'successful')",0.9197221,0.9316496,0.7066078,0.7792113,0.5851976,0.5992904,0.0140928
88,-0.021082487,-0.112261,"('low', 'eminent')",0.34627008,0.26787153,-0.022566102,-0.14096853,0.1008738,0.0048807,-0.0959931
