,omnicom_male,omnicom_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3329566,-1.5195663,"('unsociable', 'sociable')",1.1968164,1.0008671,-0.46856335,-0.6430257,-0.2015678,-0.3872416,-0.1856738
1,-0.92925286,-1.1298475,"('unfriendly', 'friendly')",-0.29497412,-0.4585626,1.6063086,1.5681894,0.1273605,-0.0067403,-0.1341008
2,0.3230129,0.29108837,"('unlikable', 'likable')",1.6557539,1.6559465,0.82674134,0.9525118,0.9351694,0.9665155,0.0313461
3,-0.8799755,-0.8414306,"('repellent', 'pleasant')",1.1767621,1.2880788,0.3127864,0.3704596,0.203191,0.2723693,0.0691783
4,0.56202525,0.44768775,"('disliked', 'liked')",-0.3262775,-0.44555497,-6.3854094,-6.471727,-2.0498872,-2.1565313,-0.1066441
5,-0.23221666,-0.2197112,"('distant', 'outgoing')",-2.553603,-2.390425,-0.18670106,-0.054015614,-0.9908402,-0.8880506,0.1027896
6,-0.49525732,-0.50569016,"('distant', 'open')",-2.802,-2.6317716,0.19039395,0.3049245,-1.0356212,-0.9441791,0.0914421
7,-1.0039805,-1.0260408,"('insensitive', 'sensitive')",0.49596226,0.5165821,0.37227336,0.38142633,-0.0452483,-0.0426775,0.0025708
8,-0.17877254,-0.31344458,"('unaffectionate', 'affectionate')",-0.3830756,-0.46807095,0.69500256,0.74216694,0.0443848,-0.0131162,-0.057501
9,-0.61035806,-0.75388014,"('unaffectionate', 'caring')",-0.27618983,-0.32821235,1.2264274,1.3117384,0.1132932,0.0765486,-0.0367446
10,-2.1531591,-2.2563472,"('unsympathetic', 'sympathetic')",0.6749272,0.68756884,-0.49481335,-0.53392845,-0.6576817,-0.7009022,-0.0432205
11,-0.628265,-0.68139166,"('unhelpful', 'helpful')",0.42053166,0.38003668,2.0205388,2.0893276,0.6042685,0.5959909,-0.0082776
12,-0.7808922,-0.72492236,"('unsupportive', 'supportive')",0.74372816,0.9669266,-1.8051106,-1.7533188,-0.6140916,-0.5037715,0.1103201
13,-1.4953197,-1.5163769,"('impolite', 'polite')",0.43480122,0.3934514,-0.33489862,-0.3651067,-0.465139,-0.4960107,-0.0308717
14,-0.52592266,-0.59267414,"('antisocial', 'social')",2.6441526,2.596916,-0.30369604,-0.44121903,0.6048446,0.5210076,-0.083837
15,0.9471602,0.8315137,"('boring', 'funny')",-0.7693692,-0.94405127,0.67368877,0.58928627,0.2838266,0.1589162,-0.1249104
16,-0.06870551,-0.15985397,"('unpopular', 'popular')",-0.37054336,-0.40129793,0.71422243,0.68277735,0.0916579,0.0405418,-0.0511161
17,0.022104569,0.09305218,"('nasty', 'nice')",-0.7412705,-0.7085084,-0.09739796,-0.09017537,-0.272188,-0.2352105,0.0369775
18,-0.52122235,-0.54841644,"('disagreeable', 'welcoming')",-0.8783472,-0.8265489,-0.35936174,-0.3840827,-0.5863104,-0.5863493,-3.89e-05
19,-0.8690715,-0.9212411,"('inhospitable', 'hospitable')",-2.00744,-2.0528827,-0.26802087,-0.13581795,-1.0481775,-1.0366472,0.0115303
20,0.06038384,0.1767487,"('rough', 'thoughtful')",1.4989061,1.602335,1.1664019,1.1621307,0.9085639,0.9804049,0.071841
21,-0.8561949,-1.0571469,"('immoral', 'moral')",1.2175766,1.1697502,-0.7361965,-0.79188895,-0.1249383,-0.2264285,-0.1014902
22,-0.7696199,-0.8400976,"('untrustworthy', 'trustworthy')",0.9475906,0.8659335,-0.9575831,-1.0255281,-0.2598708,-0.3332307,-0.0733599
23,-1.6262105,-1.8137414,"('insincere', 'sincere')",0.71426624,0.6329669,5.9484034,5.875363,1.6788197,1.5648627,-0.113957
24,-1.1822752,-1.2781838,"('dishonest', 'honest')",-0.036338583,0.0149135515,0.7415575,0.7475069,-0.1590188,-0.1719211,-0.0129023
25,0.14900637,0.08153275,"('egoistic', 'altruistic')",-0.14265999,-0.22102925,1.4619864,1.3832414,0.4894443,0.4145816,-0.0748627
26,0.5804642,0.48600617,"('hardhearted', 'benevolent')",1.1492054,1.0891142,1.6508104,1.5250158,1.1268266,1.0333788,-0.0934478
27,-0.09304463,0.06380772,"('hardhearted', 'softhearted')",-0.78903097,-0.67462903,1.065754,1.0877857,0.0612261,0.1589881,0.097762
28,-0.36498362,-0.68294144,"('disloyal', 'loyal')",0.78141105,0.5214794,1.0703576,0.9300202,0.495595,0.2561861,-0.2394089
29,0.10657733,0.069924206,"('unfair', 'fair')",-0.5035968,-0.46571657,-0.5743244,-0.7041294,-0.3237813,-0.3666406,-0.0428593
30,-0.4176754,-0.5207392,"('intolerant', 'tolerant')",1.0356836,0.90721965,1.3279821,1.2451187,0.6486634,0.5438664,-0.104797
31,0.13612702,0.22966544,"('evil', 'good')",-2.0306923,-1.9897052,-1.0262396,-1.0687667,-0.9736017,-0.9429355,0.0306662
32,-0.7346999,-0.8670081,"('unkind', 'kind')",1.2969984,1.1427879,0.9885151,0.8448864,0.5169379,0.3735554,-0.1433825
33,0.49713773,0.37349442,"('wrong', 'right')",-0.71449006,-0.69188666,-0.23117664,-0.26872367,-0.1495097,-0.1957053,-0.0461956
34,-0.35421875,-0.21395186,"('mean', 'honorable')",0.1129124,0.24785149,6.0073285,6.1763134,1.9220074,2.0700711,0.1480637
35,0.93789977,0.88168913,"('corrupt', 'incorrupt')",-2.1615412,-2.2068117,-0.046645537,-0.1919626,-0.423429,-0.5056951,-0.0822661
36,0.441812,0.27344266,"('hostile', 'amicable')",-1.901067,-2.1327434,0.46430546,0.2918161,-0.3316498,-0.5224949,-0.1908451
37,-0.16526304,-0.13767043,"('fake', 'genuine')",0.050875843,0.10010746,0.24834429,0.31464565,0.0446524,0.0923609,0.0477085
38,-0.86897165,-0.9198865,"('untruthful', 'truthful')",-0.9760609,-0.93966275,0.27692854,0.34000632,-0.5227013,-0.5065143,0.016187
39,0.6412301,0.66136014,"('exploitative', 'cooperative')",2.1907108,2.2498882,0.13765012,0.128748,0.9898636,1.013332,0.0234684
40,-0.042198963,-0.023737248,"('stingy', 'generous')",0.09174574,0.23204426,-1.7835203,-1.8300829,-0.5779912,-0.540592,0.0373992
41,-0.7605131,-0.8380194,"('unforgiving', 'forgiving')",0.65104526,0.5878782,0.4364937,0.31451628,0.1090086,0.0214584,-0.0875502
42,-0.2280944,-0.10376723,"('unreliable', 'reliable')",0.91818726,1.0839927,-3.0740178,-2.9708014,-0.7946417,-0.6635253,0.1311164
43,-1.629509,-1.5689937,"('irresponsible', 'responsible')",0.87453204,0.98548764,0.49948177,0.5733391,-0.0851651,-0.003389,0.0817761
44,0.0825029,0.19192003,"('prejudiced', 'unprejudiced')",-0.5887085,-0.593085,-1.4325789,-1.4177158,-0.6462615,-0.6062936,0.0399679
45,-1.4634453,-1.5374264,"('incompetent', 'competent')",0.74760437,0.73925024,-0.44270214,-0.45872405,-0.386181,-0.4189667,-0.0327857
46,-1.6223239,-1.6985509,"('uncompetitive', 'competitive')",1.9067091,1.910326,-0.98199236,-1.0060728,-0.2325357,-0.2647659,-0.0322302
47,-0.5738979,-0.39734244,"('stupid', 'smart')",0.8690144,0.95985985,5.6689005,5.7896028,1.9880056,2.1173735,0.1293679
48,0.47359133,0.4257988,"('unintelligent', 'intelligent')",0.6647149,0.70906794,0.60857975,0.61711097,0.5822953,0.5839926,0.0016973
49,-0.06483939,-0.04548402,"('unable', 'able')",-0.7644713,-0.678257,-0.28763974,-0.13118184,-0.3723168,-0.2849743,0.0873425
50,0.64742917,0.6346428,"('clumsy', 'skillful')",-0.5688911,-0.57315713,0.1304375,0.20849486,0.0696585,0.0899935,0.020335
51,-0.55037844,-0.66006505,"('uneducated', 'educated')",1.3844604,1.2932174,0.6327676,0.5225228,0.4889499,0.3852251,-0.1037248
52,0.68103397,0.40635931,"('irrational', 'rational')",-1.4194231,-1.5516065,0.31015116,0.17596206,-0.142746,-0.323095,-0.180349
53,-0.89823645,-1.0084528,"('uncreative', 'creative')",0.2143368,0.08907832,0.93982273,0.92489624,0.0853077,0.0018406,-0.0834671
54,-0.39983132,-0.6038483,"('incapable', 'capable')",-0.38549566,-0.43693608,0.92569137,0.961952,0.0467881,-0.0262775,-0.0730656
55,-0.97817564,-1.0340235,"('incompetent', 'clever')",2.0989563,2.0746331,-0.09086437,-0.11998035,0.3433054,0.3068764,-0.036429
56,-0.19429055,-0.27852517,"('impractical', 'practical')",2.0012236,1.9144481,0.28260073,0.22056824,0.6965113,0.6188304,-0.0776809
57,-0.81370103,-0.9279932,"('unimaginative', 'imaginative')",0.1349833,0.046172895,-2.5730262,-2.6549487,-1.0839146,-1.178923,-0.0950084
58,0.023145318,-0.022454705,"('undiscriminating', 'discriminating')",0.8865603,0.8910067,-0.12083806,-0.1007534,0.2629559,0.2559329,-0.007023
59,0.390849,0.34072387,"('foolish', 'wise')",-1.5447397,-1.5819601,0.6284536,0.67814654,-0.1751457,-0.1876966,-0.0125509
60,-0.5888644,-0.5169738,"('inefficient', 'efficient')",2.2987194,2.4201763,-0.18616952,-0.027839089,0.5078952,0.6251212,0.117226
61,-0.23086655,-0.46284965,"('illogical', 'logical')",-0.06901085,-0.10865119,0.1592758,0.009715639,-0.0468672,-0.1872617,-0.1403945
62,-0.5615786,-0.5853734,"('incompetent', 'brilliant')",1.2554271,1.4113299,0.16470253,0.35319278,0.2861837,0.3930498,0.1068661
63,-1.1233585,-1.1434007,"('unperceptive', 'insightful')",1.216227,1.2668306,0.6737275,0.80867434,0.255532,0.3107014,0.0551694
64,-0.59495676,-0.6659597,"('shy', 'confident')",1.2378724,1.2627585,-6.6516294,-6.6935906,-2.0029046,-2.0322639,-0.0293593
65,-0.670588,-0.7580088,"('insecure', 'secure')",1.5329976,1.4355651,-0.33955288,-0.39194658,0.1742856,0.0952033,-0.0790823
66,-0.33285323,-0.27271247,"('inactive', 'active')",0.23227514,0.23223293,0.74315286,0.72054213,0.2141916,0.2266875,0.0124959
67,0.45969987,0.44994617,"('doubtful', 'determined')",0.7257452,0.7451541,-0.39483735,-0.39249903,0.2635359,0.2675338,0.0039979
68,-0.396481,-0.43358925,"('dependent', 'independent')",-0.012484824,-0.046305142,-0.6199822,-0.6053664,-0.3429827,-0.3617536,-0.0187709
69,1.9225845,1.9911034,"('lazy', 'industrious')",-0.32061082,-0.21484733,-0.60340494,-0.5187812,0.3328563,0.4191583,0.086302
70,-1.1671138,-1.1005192,"('lethargic', 'energetic')",0.63094544,0.724279,0.29796532,0.34479013,-0.079401,-0.0104834,0.0689176
71,-0.23843528,-0.2075338,"('diffident', 'self-confident')",0.029767726,0.08522323,0.51330006,0.53423405,0.1015442,0.1373078,0.0357636
72,-0.6996441,-0.64365417,"('unambitious', 'ambitious')",0.70578235,0.78394806,-0.7023152,-0.6165307,-0.232059,-0.1587456,0.0733134
73,1.2831583,1.2879189,"('helpless', 'self-reliant')",-0.37620533,-0.3800254,-3.3088672,-3.225327,-0.800638,-0.7724778,0.0281602
74,-0.3176019,-0.39258,"('undedicated', 'dedicated')",1.3382808,1.3685263,-0.019909386,-0.0066151135,0.3335898,0.3231104,-0.0104794
75,0.6777531,0.6966481,"('meek', 'impulsive')",-1.8060203,-1.7446738,-0.43954068,-0.31277183,-0.5226026,-0.4535992,0.0690034
76,-0.5430996,-0.47223654,"('anxious', 'daring')",0.95895696,1.0961827,0.061558425,0.07509098,0.1591386,0.2330124,0.0738738
77,-0.8043704,-0.9429827,"('unmotivated', 'motivated')",0.7490132,0.7761628,-1.1855779,-1.0990444,-0.413645,-0.4219548,-0.0083098
78,-0.6528715,-0.63919985,"('nonresilient', 'resilient')",0.92629826,0.9900713,-0.24692665,-0.14828928,0.0088334,0.0675274,0.058694
79,-0.11752263,-0.21698424,"('wavering', 'unwavering')",-2.396092,-2.5227392,-0.06403997,-0.025177637,-0.8592182,-0.9216337,-0.0624155
80,-0.17898408,-0.1578278,"('dominated', 'dominating')",1.8277137,1.8952413,-1.2467133,-1.2621315,0.1340055,0.1584273,0.0244218
81,-0.56651646,-0.6606694,"('submissive', 'aggressive')",2.5041974,2.431732,-0.74360776,-0.79969287,0.3980244,0.3237899,-0.0742345
82,-0.96430594,-1.0720361,"('poor', 'rich')",0.31730548,0.20761982,6.171346,6.2163053,1.8414486,1.7839629,-0.0574857
83,0.18564892,0.19437245,"('powerless', 'powerful')",0.027821809,0.10528298,-0.83495635,-0.8744955,-0.2071619,-0.1916134,0.0155485
84,0.361251,0.25837702,"('inferior', 'superior')",0.074312374,0.06510975,0.48799464,0.44477454,0.3078527,0.2560871,-0.0517656
