,charter_male,charter_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.39003956,-0.49229592,"('unsociable', 'sociable')",0.4048825,0.26395583,-0.3891252,-0.4980628,-0.1247608,-0.2421343,-0.1173735
1,-0.28077143,-0.17845248,"('unfriendly', 'friendly')",0.8118623,0.669255,1.804002,1.6660944,0.7783643,0.7189657,-0.0593986
2,0.890899,1.044157,"('unlikable', 'likable')",1.5614985,1.6859385,0.6979491,0.8025733,1.0501156,1.1775562,0.1274406
3,0.6344961,0.7252482,"('repellent', 'pleasant')",0.58512056,0.7472399,0.375138,0.43571693,0.5315849,0.6360683,0.1044834
4,0.14244498,0.23854937,"('disliked', 'liked')",-0.4796673,-0.49351624,-6.28307,-6.355115,-2.2067642,-2.2033606,0.0034036
5,-0.7392971,-0.6183601,"('distant', 'outgoing')",0.02923166,0.087079,-0.058985665,-0.030691778,-0.2563504,-0.1873243,0.0690261
6,-0.9649944,-0.79982036,"('distant', 'open')",-0.79988843,-0.77283454,0.6016582,0.6138947,-0.3877415,-0.3195868,0.0681547
7,0.7395015,0.73682237,"('insensitive', 'sensitive')",0.80659235,0.9163512,0.653309,0.67809236,0.7331343,0.7770886,0.0439543
8,-0.17482412,-0.104760796,"('unaffectionate', 'affectionate')",-0.6646021,-0.647978,0.7733081,0.72846776,-0.0220394,-0.0080904,0.013949
9,0.63979477,0.69626564,"('unaffectionate', 'caring')",0.26157498,0.2627837,1.2313089,1.2398983,0.7108929,0.7329826,0.0220897
10,0.26831725,0.24187696,"('unsympathetic', 'sympathetic')",0.32455447,0.4115664,-0.2729201,-0.24989426,0.1066505,0.1345164,0.0278659
11,0.062484864,0.09960726,"('unhelpful', 'helpful')",1.2795522,1.4351337,1.6175767,1.7547667,0.9865379,1.0965025,0.1099646
12,1.7662317,1.8377752,"('unsupportive', 'supportive')",0.65218055,0.87118125,-1.8131243,-1.777594,0.2017626,0.3104542,0.1086916
13,0.37433586,0.25879508,"('impolite', 'polite')",0.5095184,0.52227265,-0.5063423,-0.5361733,0.1258373,0.0816315,-0.0442058
14,1.2778975,1.1944277,"('antisocial', 'social')",1.1775575,1.2115602,-0.709007,-0.7296957,0.5821493,0.5587641,-0.0233852
