,xilinx_male,xilinx_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1898131,-1.4501699,"('unsociable', 'sociable')",-0.49663502,-0.65176344,-0.843224,-1.0509667,-0.2077427
1,0.7080753,0.5588292,"('unfriendly', 'friendly')",1.8324075,1.7202508,1.2702414,1.13954,-0.1307014
2,0.76535773,0.79849386,"('unlikable', 'likable')",0.7028874,0.6896104,0.7341226,0.7440522,0.0099296
3,-0.5504971,-0.53767276,"('repellent', 'pleasant')",0.16101873,0.24350281,-0.1947392,-0.147085,0.0476542
4,0.021050964,0.013800799,"('disliked', 'liked')",-6.2534604,-6.214716,-3.1162047,-3.1004577,0.015747
5,0.4435724,0.538172,"('distant', 'outgoing')",0.0070717223,0.098805025,0.2253221,0.3184885,0.0931664
6,0.50050724,0.57916015,"('distant', 'open')",0.40393737,0.4914898,0.4522223,0.535325,0.0831027
7,-1.0048548,-0.9847031,"('insensitive', 'sensitive')",0.38876686,0.5296451,-0.308044,-0.227529,0.080515
8,0.026673712,-0.042949073,"('unaffectionate', 'affectionate')",1.1219031,0.9941488,0.5742884,0.4755999,-0.0986885
9,-0.082223654,-0.19059828,"('unaffectionate', 'caring')",1.3091179,1.2599617,0.6134471,0.5346817,-0.0787654
10,-2.4828963,-2.5932226,"('unsympathetic', 'sympathetic')",-0.88605756,-0.8807366,-1.684477,-1.7369796,-0.0525026
11,-0.8910555,-0.9806225,"('unhelpful', 'helpful')",1.3772781,1.4642936,0.2431113,0.2418356,-0.0012757
12,-0.48092994,-0.4227633,"('unsupportive', 'supportive')",-1.8900135,-1.8094177,-1.1854717,-1.1160905,0.0693812
13,-1.4731201,-1.6250342,"('impolite', 'polite')",-0.7474859,-0.78996545,-1.1103029,-1.2074999,-0.097197
14,-0.71147865,-0.75543207,"('antisocial', 'social')",-0.686513,-0.77326906,-0.6989958,-0.7643505,-0.0653547
15,0.33037004,0.24101594,"('boring', 'funny')",0.76474047,0.7103512,0.5475553,0.4756836,-0.0718717
16,-0.01298324,0.061122842,"('unpopular', 'popular')",0.64852524,0.71890724,0.317771,0.390015,0.072244
17,-0.073053695,-0.050524235,"('nasty', 'nice')",-0.11726609,-0.099082746,-0.0951599,-0.0748035,0.0203564
18,0.21933241,0.26151776,"('disagreeable', 'welcoming')",-0.17286488,-0.2001265,0.0232338,0.0306956,0.0074618
19,-0.0975056,-0.13324031,"('inhospitable', 'hospitable')",0.38061044,0.41898587,0.1415524,0.1428728,0.0013204
20,0.52641994,0.5293903,"('rough', 'thoughtful')",1.0481222,1.066066,0.787271,0.7977282,0.0104572
21,-1.2824749,-1.4627498,"('immoral', 'moral')",-0.83993757,-0.8284044,-1.0612062,-1.1455772,-0.084371
22,-0.1316929,-0.20240961,"('untrustworthy', 'trustworthy')",-0.82358426,-0.9061619,-0.4776386,-0.5542858,-0.0766472
23,-0.635568,-0.80552375,"('insincere', 'sincere')",5.7521024,5.703489,2.5582671,2.4489825,-0.1092846
24,-0.7130462,-0.72182363,"('dishonest', 'honest')",0.77918804,0.6818593,0.0330709,-0.0199822,-0.0530531
25,0.7542805,0.79039246,"('egoistic', 'altruistic')",1.7062618,1.6701233,1.2302711,1.2302579,-1.32e-05
26,0.63938487,0.454,"('hardhearted', 'benevolent')",1.7760009,1.4878027,1.2076929,0.9709014,-0.2367915
27,-0.76829207,-0.6900885,"('hardhearted', 'softhearted')",1.4775264,1.4440984,0.3546172,0.3770049,0.0223877
28,-0.58188695,-0.7860383,"('disloyal', 'loyal')",0.83458996,0.7066077,0.1263515,-0.0397153,-0.1660668
29,0.02885337,-0.017296435,"('unfair', 'fair')",-0.14398834,-0.31712276,-0.0575675,-0.1672096,-0.1096421
30,-0.12673372,-0.23961633,"('intolerant', 'tolerant')",1.1318318,1.1106381,0.5025491,0.4355109,-0.0670382
31,0.9403572,1.0838805,"('evil', 'good')",-0.6077278,-0.6670374,0.1663147,0.2084216,0.0421069
32,-0.6462612,-0.8162388,"('unkind', 'kind')",0.9409069,0.6954088,0.1473228,-0.060415,-0.2077378
33,0.619111,0.564355,"('wrong', 'right')",-0.2509448,-0.3088646,0.1840831,0.1277452,-0.0563379
34,-0.19297193,-0.04544825,"('mean', 'honorable')",6.0620704,6.2680755,2.9345493,3.1113136,0.1767643
35,0.96750695,1.0142251,"('corrupt', 'incorrupt')",0.19955646,0.06622733,0.5835317,0.5402262,-0.0433055
36,0.90904164,0.8107393,"('hostile', 'amicable')",0.7524861,0.47993422,0.8307639,0.6453367,-0.1854272
37,-0.4864344,-0.47771648,"('fake', 'genuine')",0.18597907,0.2424442,-0.1502277,-0.1176361,0.0325916
38,-0.650798,-0.63969153,"('untruthful', 'truthful')",-0.057810284,0.053540993,-0.3543042,-0.2930753,0.0612289
39,1.1362197,1.0692263,"('exploitative', 'cooperative')",0.3512033,0.2943483,0.7437115,0.6817873,-0.0619242
40,0.44445333,0.5454389,"('stingy', 'generous')",-1.4235805,-1.3692763,-0.4895636,-0.4119187,0.0776449
41,-0.17525521,-0.23283973,"('unforgiving', 'forgiving')",0.1493765,-0.004497772,-0.0129394,-0.1186687,-0.1057293
42,-1.1414646,-1.0269648,"('unreliable', 'reliable')",-3.7303627,-3.597178,-2.4359136,-2.3120713,0.1238423
43,-1.3233227,-1.3656018,"('irresponsible', 'responsible')",0.14871532,0.16893797,-0.5873036,-0.5983319,-0.0110283
44,0.049202103,0.09426579,"('prejudiced', 'unprejudiced')",-1.564272,-1.5670556,-0.757535,-0.7363949,0.0211401
45,-1.5330017,-1.5810916,"('incompetent', 'competent')",-0.56387573,-0.5407908,-1.0484387,-1.0609412,-0.0125025
46,-1.7119558,-1.776672,"('uncompetitive', 'competitive')",-1.0942401,-1.0834498,-1.4030979,-1.4300609,-0.026963
47,-0.1490383,-0.01637379,"('stupid', 'smart')",5.270691,5.3727937,2.5608263,2.67821,0.1173837
48,-0.12177911,-0.20488568,"('unintelligent', 'intelligent')",0.6573192,0.6801396,0.2677701,0.237627,-0.0301431
49,0.36733785,0.4335836,"('unable', 'able')",0.13747376,0.3462227,0.2524058,0.3899031,0.1374973
50,0.03761534,0.087920606,"('clumsy', 'skillful')",0.1024255,0.14543432,0.0700204,0.1166775,0.0466571
51,-1.0519143,-1.2368228,"('uneducated', 'educated')",0.6689294,0.6165691,-0.1914925,-0.3101269,-0.1186344
52,1.0416934,0.84754854,"('irrational', 'rational')",0.705057,0.5719537,0.8733752,0.7097511,-0.1636241
53,-0.02333807,-0.10730726,"('uncreative', 'creative')",0.8052995,0.7968059,0.3909807,0.3447493,-0.0462314
54,0.7212742,0.5419103,"('incapable', 'capable')",1.4108088,1.4394644,1.0660415,0.9906874,-0.0753541
55,-0.95544285,-0.97534126,"('incompetent', 'clever')",-0.29757145,-0.24651927,-0.6265072,-0.6109303,0.0155769
56,-0.86855525,-0.9839421,"('impractical', 'practical')",-0.5272096,-0.47017944,-0.6978824,-0.7270608,-0.0291784
57,-0.9680747,-1.1543777,"('unimaginative', 'imaginative')",-2.5891123,-2.5691624,-1.7785935,-1.86177,-0.0831765
58,-0.28308806,-0.31822962,"('undiscriminating', 'discriminating')",0.07058339,0.054074526,-0.1062523,-0.1320775,-0.0258252
59,1.101978,1.0774528,"('foolish', 'wise')",0.69369787,0.7203916,0.8978379,0.8989222,0.0010843
60,-1.207956,-1.219476,"('inefficient', 'efficient')",-0.5207901,-0.35750243,-0.864373,-0.7884892,0.0758838
61,-0.018975394,-0.23399948,"('illogical', 'logical')",0.40246692,0.21881804,0.1917458,-0.0075907,-0.1993365
62,-0.35150102,-0.26601526,"('incompetent', 'brilliant')",-0.18423244,0.103196315,-0.2678667,-0.0814095,0.1864572
63,-0.89328575,-0.9265,"('unperceptive', 'insightful')",0.5952959,0.7723666,-0.1489949,-0.0770667,0.0719282
64,-0.4701738,-0.49386972,"('shy', 'confident')",-6.7159314,-6.6834908,-3.5930526,-3.5886803,0.0043723
65,-0.9548448,-1.0766065,"('insecure', 'secure')",-0.6156372,-0.59601814,-0.785241,-0.8363123,-0.0510713
66,-0.58415127,-0.5201399,"('inactive', 'active')",0.6522612,0.6398765,0.034055,0.0598683,0.0258133
67,-0.056625042,-0.14129983,"('doubtful', 'determined')",-0.6629954,-0.6890034,-0.3598102,-0.4151516,-0.0553414
68,-0.15854368,-0.14128321,"('dependent', 'independent')",-0.2583014,-0.16038358,-0.2084225,-0.1508334,0.0575891
69,1.0487958,1.2543958,"('lazy', 'industrious')",-0.5899642,-0.494489,0.2294158,0.3799534,0.1505376
70,-1.6147451,-1.6059383,"('lethargic', 'energetic')",0.07453352,0.16487783,-0.7701058,-0.7205303,0.0495755
71,0.56534696,0.6062031,"('diffident', 'self-confident')",0.4408229,0.47531062,0.5030849,0.5407568,0.0376719
72,-0.98719835,-1.00053,"('unambitious', 'ambitious')",-0.7729946,-0.7514165,-0.8800964,-0.8759732,0.0041232
73,1.0166734,1.1174695,"('helpless', 'self-reliant')",-2.9283922,-2.7878165,-0.9558594,-0.8351735,0.1206859
74,-0.21929806,-0.2637008,"('undedicated', 'dedicated')",-0.07563023,-0.16732727,-0.1474642,-0.215514,-0.0680498
75,0.7563215,0.8016104,"('meek', 'impulsive')",-0.2694732,-0.1622703,0.2434241,0.3196701,0.076246
76,-1.343507,-1.2821804,"('anxious', 'daring')",-0.19916351,-0.08517094,-0.7713353,-0.6836757,0.0876596
77,-0.4864651,-0.6197488,"('unmotivated', 'motivated')",-1.3689333,-1.1724173,-0.9276992,-0.896083,0.0316162
78,-0.74753547,-0.7001916,"('nonresilient', 'resilient')",0.14563017,0.35365984,-0.3009526,-0.1732659,0.1276867
