,delta_male,delta_female,tuple,air_male,air_female,lines_male,lines_female,inc_male,inc_female,average_male,average_female,female-male
58,0.5849749,0.5851699,"('undiscriminating', 'discriminating')",-0.08483133,-0.14368488,0.0027061328,-0.07686109,0.21773627,0.13322686,0.1801465,0.1244627,-0.0556838
59,0.23469,0.19762428,"('foolish', 'wise')",1.2145675,1.1715795,-0.36252895,-0.39148372,0.24356413,0.27267885,0.3325732,0.3125997,-0.0199735
60,-0.730501,-0.6599368,"('inefficient', 'efficient')",-2.3341317,-2.3049169,-0.24308787,-0.11895758,-0.4326366,-0.35113317,-0.9350892,-0.8587361,0.0763531
61,0.76544255,0.691818,"('illogical', 'logical')",-1.3167075,-1.4432338,-0.39023042,-0.40906322,0.25726393,0.093771584,-0.1710579,-0.2666769,-0.095619
62,-0.35374773,-0.3924624,"('incompetent', 'brilliant')",-1.7863489,-1.7648504,-0.28247932,-0.17090316,-0.18661664,-0.07001983,-0.6522982,-0.5995589,0.0527393
63,0.38776612,0.4038375,"('unperceptive', 'insightful')",-1.0125709,-1.1013707,0.19804697,0.14914109,0.91280895,0.9293744,0.1215128,0.0952456,-0.0262672
64,-0.954792,-1.0264062,"('shy', 'confident')",-1.7415831,-1.8419621,-0.70802087,-0.7298705,-7.192707,-7.266124,-2.6492758,-2.7160907,-0.0668149
65,-0.23407874,-0.28849038,"('insecure', 'secure')",-2.0923502,-2.278192,-0.02402379,-0.06417133,-0.6173167,-0.5652824,-0.7419423,-0.799034,-0.0570917
66,-0.047009233,-0.044969156,"('inactive', 'active')",0.67013055,0.7146826,0.1850736,0.16939679,1.2178925,1.1632923,0.5065219,0.5006006,-0.0059213
67,0.5124819,0.4077781,"('doubtful', 'determined')",-0.3841246,-0.4878361,-0.68851364,-0.7293868,-0.5911605,-0.54092485,-0.2878292,-0.3375924,-0.0497632
68,-0.8663,-0.9778056,"('dependent', 'independent')",-1.9860893,-2.2261002,-1.450071,-1.5542545,-0.34218103,-0.41422468,-1.1611603,-1.2930963,-0.131936
69,-0.1585688,-0.059735626,"('lazy', 'industrious')",1.9269892,2.0552053,0.83843297,0.8333711,-0.4651531,-0.44547823,0.5354251,0.5958406,0.0604155
70,-1.3066623,-1.3240184,"('lethargic', 'energetic')",-2.0041475,-2.0842197,-1.3281232,-1.3544273,0.5647856,0.5283931,-1.0185369,-1.058568,-0.0400311
71,0.82683617,0.86854565,"('diffident', 'self-confident')",1.2827383,1.3930967,0.8846333,0.93927425,0.5445106,0.50017715,0.8846796,0.9252735,0.0405939
72,1.1096103,1.1483879,"('unambitious', 'ambitious')",0.10107638,0.11160149,-0.25401452,-0.24449553,-0.53732324,-0.534831,0.1048372,0.1201657,0.0153285
73,0.5391209,0.5534227,"('helpless', 'self-reliant')",1.7020068,1.7148329,-0.3168275,-0.35271287,-3.2750285,-3.2239287,-0.3376821,-0.3270965,0.0105856
74,1.5487883,1.5597079,"('undedicated', 'dedicated')",0.0035592467,-0.02941871,0.18861073,0.1105206,0.116943955,0.0054607634,0.4644755,0.4115676,-0.0529079
75,-0.5661826,-0.5582549,"('meek', 'impulsive')",1.8404461,1.980904,0.11565606,0.150249,-0.11192215,-0.033496324,0.3194993,0.3848504,0.0653511
76,-0.7782804,-0.6728323,"('anxious', 'daring')",-2.0106463,-1.8304079,-1.1502717,-1.0092686,0.08661662,0.25782844,-0.9631454,-0.8136701,0.1494753
77,-1.0160233,-0.992562,"('unmotivated', 'motivated')",-1.3947895,-1.3256606,-0.25257492,-0.12778395,-1.2840644,-1.231125,-0.986863,-0.9192829,0.0675801
78,-0.08210147,0.0041071586,"('nonresilient', 'resilient')",-0.6342898,-0.47222337,0.19585419,0.32090342,0.024873782,0.097490616,-0.1239158,-0.0124305,0.1114853
79,0.49343902,0.44983935,"('wavering', 'unwavering')",1.2047535,1.2562813,-0.5607801,-0.60855746,0.12387785,0.18470037,0.3153226,0.3205659,0.0052433
80,-0.066289574,-0.059955698,"('dominated', 'dominating')",-1.1380816,-1.1647499,0.4364875,0.61024743,-0.8586939,-0.79985416,-0.4066444,-0.3535781,0.0530663
81,-1.771474,-1.8846476,"('submissive', 'aggressive')",-2.2026417,-2.4929829,-0.998497,-0.98883355,-1.0440032,-1.0291092,-1.504154,-1.5988932,-0.0947392
82,-0.9197154,-0.9529331,"('poor', 'rich')",-0.6208852,-0.6548024,0.055501826,0.021469254,6.0180383,6.1186075,1.1332349,1.1330854,-0.0001495
83,0.29680046,0.24297425,"('powerless', 'powerful')",0.0006152615,-0.057459563,-0.04465671,-0.025039256,-1.26439,-1.3577446,-0.2529078,-0.2993173,-0.0464095
84,0.4922976,0.39152056,"('inferior', 'superior')",-0.7680288,-0.85367,-1.1634003,-1.1920214,0.5504365,0.46903217,-0.2221738,-0.2962846,-0.0741108
85,1.8185569,1.8948543,"('insignificant', 'prestigious')",2.1594045,2.2831388,0.7203331,0.7026459,0.5735688,0.6287035,1.3179659,1.3773355,0.0593696
86,0.5317588,0.2968315,"('uninfluential', 'influential')",-0.81744784,-1.1770663,-0.67063683,-0.85007477,0.072243825,-0.19003443,-0.2210205,-0.480086,-0.2590655
87,-0.6983331,-0.7835132,"('unsuccessful', 'successful')",-0.7352407,-0.8536381,-0.0059760213,0.09147041,0.48172507,0.57913417,-0.2394561,-0.2416367,-0.0021806
88,-0.30923444,-0.40949717,"('low', 'eminent')",-0.05554335,-0.24859473,-0.1473954,-0.34353518,-0.048341893,-0.07583463,-0.1401288,-0.2693654,-0.1292366
