,pall_male,pall_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.39297542,-0.5204677,"('unsociable', 'sociable')",0.15045187,-0.06270264,-0.1212618,-0.2915852,-0.1703234
1,-1.0032146,-1.0485202,"('unfriendly', 'friendly')",1.3422102,1.1738576,0.1694978,0.0626687,-0.1068291
2,0.46481344,0.42814478,"('unlikable', 'likable')",0.6786388,0.6559152,0.5717261,0.54203,-0.0296961
3,-0.29861623,-0.27038398,"('repellent', 'pleasant')",0.6550609,0.6747867,0.1782223,0.2022014,0.0239791
4,-0.6847634,-0.70111823,"('disliked', 'liked')",-6.135933,-6.1930895,-3.4103482,-3.447104,-0.0367558
5,-0.835098,-0.7521848,"('distant', 'outgoing')",-0.4201941,-0.4113502,-0.6276461,-0.5817675,0.0458786
6,-0.8829961,-0.7917597,"('distant', 'open')",-0.6225901,-0.6611579,-0.7527931,-0.7264588,0.0263343
7,-0.3341098,-0.37649342,"('insensitive', 'sensitive')",0.09371986,0.039731335,-0.120195,-0.1683811,-0.0481861
8,-0.617079,-0.63892573,"('unaffectionate', 'affectionate')",0.6358755,0.58565295,0.0093983,-0.0266364,-0.0360347
9,-0.9693123,-1.0290533,"('unaffectionate', 'caring')",0.8334962,0.777263,-0.067908,-0.1258952,-0.0579872
10,-1.006772,-1.0529826,"('unsympathetic', 'sympathetic')",-0.7499572,-0.8341602,-0.8783646,-0.9435714,-0.0652068
11,-0.98373425,-1.0462254,"('unhelpful', 'helpful')",1.2456402,1.2270428,0.130953,0.0904087,-0.0405443
12,-0.9471909,-0.9198622,"('unsupportive', 'supportive')",-2.1915224,-2.2401314,-1.5693567,-1.5799968,-0.0106401
13,-0.27362353,-0.38081485,"('impolite', 'polite')",-0.9687993,-1.0321497,-0.6212114,-0.7064823,-0.0852709
14,0.91526836,0.845395,"('antisocial', 'social')",0.50515115,0.3864416,0.7102097,0.6159183,-0.0942914
15,-0.26968908,-0.3894325,"('boring', 'funny')",0.18502387,0.12463938,-0.0423326,-0.1323965,-0.0900639
16,-0.5284609,-0.53826153,"('unpopular', 'popular')",0.51032144,0.4494968,-0.0090697,-0.0443824,-0.0353127
