,supervalu_male,supervalu_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.85642916,-0.9472931,"('unsociable', 'sociable')",-0.4265891,-0.596802,-0.6415091,-0.7720475,-0.1305384
1,-0.54432625,-0.64090353,"('unfriendly', 'friendly')",1.8992686,1.7666378,0.6774712,0.5628672,-0.114604
2,0.5137386,0.51395506,"('unlikable', 'likable')",0.70875025,0.7626101,0.6112444,0.6382825,0.0270381
3,-0.3488929,-0.27146345,"('repellent', 'pleasant')",0.31759316,0.35160416,-0.0156499,0.0400704,0.0557203
4,0.0361055,0.06368873,"('disliked', 'liked')",-6.06204,-5.994147,-3.0129671,-2.965229,0.0477381
5,-0.1977339,-0.15176281,"('distant', 'outgoing')",-0.16211903,-0.040008813,-0.1799265,-0.0958858,0.0840407
6,-0.71605235,-0.69724333,"('distant', 'open')",-0.03628596,0.056970842,-0.3761691,-0.3201362,0.0560329
7,-0.61062604,-0.56942475,"('insensitive', 'sensitive')",0.69378525,0.7307937,0.0415796,0.0806845,0.0391049
8,-0.8284789,-0.88876903,"('unaffectionate', 'affectionate')",0.84128463,0.7619564,0.0064029,-0.0634063,-0.0698092
9,-0.7525677,-0.8100389,"('unaffectionate', 'caring')",1.1396872,1.0952531,0.1935597,0.1426071,-0.0509526
10,-1.6145492,-1.6272593,"('unsympathetic', 'sympathetic')",-0.775498,-0.796857,-1.1950235,-1.2120581,-0.0170346
11,-1.0392947,-1.0533049,"('unhelpful', 'helpful')",1.8712935,1.9282593,0.4159994,0.4374772,0.0214778
12,-0.89899844,-0.7822946,"('unsupportive', 'supportive')",-1.7793059,-1.6561693,-1.3391522,-1.219232,0.1199202
13,-0.49015132,-0.5971781,"('impolite', 'polite')",-0.49888557,-0.520121,-0.4945185,-0.5586495,-0.064131
14,-0.117763296,-0.09261403,"('antisocial', 'social')",-0.23633416,-0.30419323,-0.1770487,-0.1984036,-0.0213549
15,0.1527297,0.05333749,"('boring', 'funny')",0.7765499,0.7202808,0.4646398,0.3868092,-0.0778306
16,-0.21771435,-0.121772274,"('unpopular', 'popular')",0.39661294,0.4969727,0.0894493,0.1876002,0.0981509
17,0.17750293,0.20095266,"('nasty', 'nice')",-0.17564756,-0.1138282,0.0009277,0.0435622,0.0426345
18,0.20278478,0.23474692,"('disagreeable', 'welcoming')",-0.18691003,-0.17043291,0.0079374,0.032157,0.0242196
19,-1.3148371,-1.3122078,"('inhospitable', 'hospitable')",-0.039837126,0.07075148,-0.6773371,-0.6207282,0.0566089
20,0.23702279,0.25874656,"('rough', 'thoughtful')",1.0081903,0.9405138,0.6226065,0.5996302,-0.0229763
21,-0.03462239,-0.12962195,"('immoral', 'moral')",-0.26847708,-0.28144547,-0.1515497,-0.2055337,-0.053984
22,-0.088270634,-0.11302791,"('untrustworthy', 'trustworthy')",-0.93254286,-1.0020506,-0.5104067,-0.5575393,-0.0471326
23,-0.6771237,-0.7389706,"('insincere', 'sincere')",5.82071,5.6803474,2.5717933,2.4706883,-0.101105
24,-0.80446905,-0.90233666,"('dishonest', 'honest')",0.625736,0.51991946,-0.0893665,-0.1912086,-0.1018421
25,0.6294178,0.53813285,"('egoistic', 'altruistic')",1.8594847,1.7878315,1.2444513,1.1629822,-0.0814691
26,0.20965813,0.13312714,"('hardhearted', 'benevolent')",1.7947177,1.6625457,1.0021878,0.8978364,-0.1043514
27,-0.246084,-0.19302738,"('hardhearted', 'softhearted')",1.4112895,1.3530943,0.5826027,0.5800335,-0.0025692
28,-0.674041,-0.8530515,"('disloyal', 'loyal')",1.0049822,0.77269787,0.1654706,-0.0401768,-0.2056474
29,-0.13327655,-0.15953946,"('unfair', 'fair')",-0.591399,-0.79717004,-0.3623378,-0.4783548,-0.116017
30,0.15592521,0.09008954,"('intolerant', 'tolerant')",1.5095314,1.4628882,0.8327283,0.7764889,-0.0562394
31,-0.6852949,-0.61619335,"('evil', 'good')",-1.1922544,-1.1948239,-0.9387747,-0.9055086,0.0332661
32,0.57387906,0.5053074,"('unkind', 'kind')",1.3572791,1.1754292,0.965579,0.8403683,-0.1252107
33,-0.30038437,-0.35442844,"('wrong', 'right')",-0.41770303,-0.46300107,-0.3590437,-0.4087148,-0.0496711
34,-0.37888554,-0.2800978,"('mean', 'honorable')",5.8036475,5.964133,2.7123809,2.8420174,0.1296365
35,0.4707621,0.41738558,"('corrupt', 'incorrupt')",-0.21354489,-0.3736486,0.1286086,0.0218685,-0.1067401
36,-0.7071583,-0.7605154,"('hostile', 'amicable')",-0.1004633,-0.30690134,-0.4038108,-0.5337083,-0.1298975
37,-0.4960649,-0.50599194,"('fake', 'genuine')",0.20674568,0.17618737,-0.1446596,-0.1649023,-0.0202427
38,-0.5394525,-0.5702242,"('untruthful', 'truthful')",0.097184524,0.13856547,-0.221134,-0.2158294,0.0053046
39,0.7451978,0.7026923,"('exploitative', 'cooperative')",0.42357898,0.38708234,0.5843884,0.5448873,-0.0395011
