,campbell_male,campbell_female,tuple,soup_male,soup_female,co_male,co_female,average_male,average_female,female-male
22,-0.20374495,-0.26382914,"('untrustworthy', 'trustworthy')",-0.39798874,-0.34886974,-1.1484194,-1.1529485,-0.5833844,-0.5885491,-0.0051647
23,-0.16624597,-0.20773354,"('insincere', 'sincere')",0.48690447,0.5738493,6.2241187,6.112021,2.1815925,2.1593788,-0.0222137
24,0.15722722,0.14101784,"('dishonest', 'honest')",-0.010938533,0.05267167,0.71771586,0.69934505,0.2880015,0.2976782,0.0096767
25,1.198019,1.174008,"('egoistic', 'altruistic')",1.652669,1.5523137,1.6111466,1.5338246,1.4872781,1.4200487,-0.0672294
26,1.0387019,0.97770476,"('hardhearted', 'benevolent')",1.3890936,1.3756663,1.4762161,1.4469355,1.3013372,1.2667689,-0.0345683
27,0.53023654,0.5187929,"('hardhearted', 'softhearted')",0.574682,0.51026094,1.1918983,1.0845685,0.7656056,0.7045408,-0.0610648
28,0.04429186,-0.15271929,"('disloyal', 'loyal')",0.02374611,0.020026296,0.6263941,0.5014256,0.2314774,0.1229109,-0.1085665
29,-0.36804476,-0.40418732,"('unfair', 'fair')",-0.48182634,-0.46334156,-0.51914877,-0.60351074,-0.45634,-0.4903466,-0.0340066
30,-0.5209931,-0.39256617,"('intolerant', 'tolerant')",-1.2487108,-1.1300939,-0.059175637,-0.021075996,-0.6096265,-0.5145787,0.0950478
31,0.3589263,0.4220396,"('evil', 'good')",0.16483247,0.2596699,-0.39799395,-0.3110601,0.0419216,0.1235498,0.0816282
32,-0.09868737,-0.20395228,"('unkind', 'kind')",0.6236466,0.6035392,0.8363733,0.6962553,0.4537776,0.3652807,-0.0884969
33,1.2981203,1.2516215,"('wrong', 'right')",0.48229274,0.41544187,0.007906806,-0.035027806,0.5961066,0.5440118,-0.0520948
34,-0.6454224,-0.5157114,"('mean', 'honorable')",-0.07023865,0.10741778,5.411394,5.52959,1.5652444,1.7070988,0.1418544
35,1.2788023,1.2779316,"('corrupt', 'incorrupt')",0.40006983,0.23412222,-0.28540906,-0.32506973,0.4644877,0.3956614,-0.0688263
36,0.37093744,0.37552145,"('hostile', 'amicable')",-0.13798517,-0.16323707,0.2602189,0.1765917,0.1643904,0.1296254,-0.034765
37,1.157929,1.1717956,"('fake', 'genuine')",0.50338966,0.5334922,0.10121229,0.09742489,0.5875103,0.6009042,0.0133939
38,0.49617863,0.5645032,"('untruthful', 'truthful')",0.55584705,0.62620354,0.066838816,0.15427734,0.3729548,0.448328,0.0753732
39,0.5253528,0.6579543,"('exploitative', 'cooperative')",1.032289,1.0865793,0.10147495,0.17676608,0.5530389,0.6404332,0.0873943
40,-0.0029114932,0.026698772,"('stingy', 'generous')",-0.5130149,-0.3748502,-2.685219,-2.7688973,-1.0670485,-1.0390162,0.0280323
41,-0.49357074,-0.49602407,"('unforgiving', 'forgiving')",0.5168052,0.68100154,-0.2603858,-0.2897082,-0.0790505,-0.0349102,0.0441403
42,0.2850415,0.37650084,"('unreliable', 'reliable')",-0.52959704,-0.40957385,-3.379792,-3.3357167,-1.2081158,-1.1229299,0.0851859
43,-0.50356597,-0.42313734,"('irresponsible', 'responsible')",-0.3531192,-0.21282853,0.0040586814,0.0784095,-0.2842088,-0.1858521,0.0983567
44,-1.155359,-1.0605054,"('prejudiced', 'unprejudiced')",-1.2257051,-1.248312,-1.265932,-1.2368166,-1.2156653,-1.181878,0.0337873
45,0.03651061,0.04482437,"('incompetent', 'competent')",-0.60790724,-0.37344703,-0.758827,-0.73755676,-0.4434079,-0.3553931,0.0880148
46,-1.6399747,-1.584546,"('uncompetitive', 'competitive')",-0.8607091,-0.7314948,-1.871411,-1.9169625,-1.4573649,-1.411001,0.0463639
47,-0.9872923,-0.97803897,"('stupid', 'smart')",0.25635317,0.28113905,5.494826,5.5303526,1.5879622,1.6111509,0.0231887
48,0.25992972,0.27826607,"('unintelligent', 'intelligent')",0.069093645,0.15877356,-0.1277114,-0.1407983,0.067104,0.0987471,0.0316431
49,-0.13525906,-0.06996641,"('unable', 'able')",0.049415037,0.11952813,-0.59040225,-0.51085496,-0.2254154,-0.1537644,0.071651
50,-0.29438767,-0.31282666,"('clumsy', 'skillful')",-1.3050029,-1.3577495,-0.2576087,-0.27969384,-0.6189998,-0.65009,-0.0310902
51,-0.5863286,-0.63656175,"('uneducated', 'educated')",-1.083492,-1.0986571,-0.09615399,-0.2309629,-0.5886582,-0.6553939,-0.0667357
52,-0.39859337,-0.5634274,"('irrational', 'rational')",0.060061686,-0.17108364,0.28398988,0.22418374,-0.0181806,-0.1701091,-0.1519285
53,0.25436106,0.20629612,"('uncreative', 'creative')",-0.18490654,-0.23737489,0.39334446,0.29762924,0.1542663,0.0888502,-0.0654161
54,0.7170513,0.7108438,"('incapable', 'capable')",1.0940648,1.0406476,1.0073243,1.0242618,0.9394801,0.9252511,-0.014229
55,-0.8130927,-0.7692712,"('incompetent', 'clever')",-0.39487076,-0.2426601,-0.5422169,-0.5138128,-0.5833935,-0.5085814,0.0748121
56,0.89904183,0.9278436,"('impractical', 'practical')",0.52968484,0.63540864,-0.9082695,-0.87502915,0.1734857,0.2294077,0.055922
57,-0.5969639,-0.5777688,"('unimaginative', 'imaginative')",-1.2715477,-1.1527338,-4.2063518,-4.197978,-2.0249545,-1.9761602,0.0487943
58,-0.0016930439,-0.03933931,"('undiscriminating', 'discriminating')",-0.46641123,-0.36200455,-0.19183473,-0.19279192,-0.2199797,-0.1980453,0.0219344
59,0.49674755,0.45275334,"('foolish', 'wise')",0.3680652,0.27202785,0.12207664,0.1716552,0.3289631,0.2988121,-0.030151
60,-0.553541,-0.49405572,"('inefficient', 'efficient')",-0.16757183,-0.0035856478,-0.6531667,-0.5356354,-0.4580932,-0.3444256,0.1136676
61,-0.5819315,-0.7764911,"('illogical', 'logical')",-0.49685004,-0.61865264,0.098697245,-0.07512533,-0.3266947,-0.4900897,-0.163395
62,-0.24044774,-0.1438755,"('incompetent', 'brilliant')",-0.18841037,0.005920656,-0.5247448,-0.3966505,-0.3178676,-0.1782018,0.1396658
63,0.8628368,0.89316624,"('unperceptive', 'insightful')",0.88848686,1.0219343,-0.15942845,-0.08676198,0.5306317,0.6094462,0.0788145
64,-0.3835095,-0.42931223,"('shy', 'confident')",-1.5134108,-1.506094,-7.0651574,-6.9630156,-2.9873594,-2.9661407,0.0212187
65,-1.67947,-1.8044357,"('insecure', 'secure')",-1.6361332,-1.5892173,-0.46988142,-0.47755024,-1.2618283,-1.2904011,-0.0285728
66,-0.1651328,-0.17397445,"('inactive', 'active')",-0.4373204,-0.46631807,0.5648681,0.5230155,-0.0125284,-0.0390923,-0.0265639
67,0.2686794,0.24885319,"('doubtful', 'determined')",0.18615177,0.20341957,-0.37976694,-0.3211664,0.0250214,0.0437021,0.0186807
68,0.5437143,0.3986408,"('dependent', 'independent')",-0.953381,-1.055435,-1.4311051,-1.4873252,-0.6135906,-0.7147064,-0.1011158
69,1.6291028,1.6508008,"('lazy', 'industrious')",1.248445,1.1716628,-0.63615143,-0.55108863,0.7471321,0.757125,0.0099929
70,-0.53287524,-0.48826742,"('lethargic', 'energetic')",-1.4815745,-1.3943783,-0.31584048,-0.3340249,-0.7767634,-0.7388902,0.0378732
71,1.1456095,1.2076572,"('diffident', 'self-confident')",1.7511591,1.8281863,0.72974944,0.7564838,1.2088393,1.2641091,0.0552698
72,-0.46204814,-0.47816515,"('unambitious', 'ambitious')",-0.7168292,-0.6361925,-0.62530947,-0.5466857,-0.6013956,-0.5536811,0.0477145
73,2.1036484,2.1398423,"('helpless', 'self-reliant')",-0.029759526,-0.1346125,-3.1795475,-3.1376967,-0.3685529,-0.377489,-0.0089361
74,1.0940888,1.0833654,"('undedicated', 'dedicated')",0.1336188,0.18879637,-0.5321487,-0.5486871,0.231853,0.2411582,0.0093052
75,0.023035705,0.12077972,"('meek', 'impulsive')",-0.82164365,-0.77924484,-0.47260678,-0.37052384,-0.4237382,-0.3429963,0.0807419
76,-0.8846784,-0.73859966,"('anxious', 'daring')",-0.7282189,-0.59951854,-0.41890436,-0.42942607,-0.6772672,-0.5891814,0.0880858
77,-0.63058,-0.61058754,"('unmotivated', 'motivated')",-0.8710589,-0.7812642,-1.3896207,-1.2873884,-0.9637532,-0.8930801,0.0706731
78,-0.6944364,-0.6971768,"('nonresilient', 'resilient')",0.47635025,0.5805211,-0.40352795,-0.34879214,-0.2072047,-0.1551493,0.0520554
79,0.9123635,0.8793588,"('wavering', 'unwavering')",-0.13337219,-0.16178513,-0.23378164,-0.17218556,0.1817366,0.1817961,5.95e-05
80,-0.61548555,-0.62579715,"('dominated', 'dominating')",-0.47838876,-0.4681359,-0.9672182,-0.9762587,-0.6870309,-0.690064,-0.0030331
81,-1.1394792,-1.1521438,"('submissive', 'aggressive')",-1.2737366,-1.1359144,-1.500298,-1.4687171,-1.3045046,-1.2522585,0.0522461
82,-0.7626927,-0.7704808,"('poor', 'rich')",-0.8921259,-0.8277331,6.145522,6.088591,1.4969012,1.4967925,-0.0001087
83,0.017418083,0.021102335,"('powerless', 'powerful')",-0.6512433,-0.6069751,-1.6400214,-1.6634297,-0.7579489,-0.7497675,0.0081814
84,0.46074024,0.3277352,"('inferior', 'superior')",0.10392493,0.037395522,0.45951077,0.38854828,0.341392,0.2512263,-0.0901657
85,1.390093,1.3980529,"('insignificant', 'prestigious')",0.8732351,0.83768094,0.1364053,0.16470957,0.7999111,0.8001479,0.0002368
86,0.67803514,0.5467876,"('uninfluential', 'influential')",-0.07678744,-0.049250532,-0.72295403,-0.8241768,-0.0405688,-0.1088799,-0.0683111
87,-0.74395293,-0.79096776,"('unsuccessful', 'successful')",-0.03123165,-0.0019199252,0.1323736,0.18326151,-0.2142703,-0.2032087,0.0110616
88,-0.2116422,-0.231056,"('low', 'eminent')",-0.7939645,-0.7798657,-0.39406317,-0.41431856,-0.4665566,-0.4750801,-0.0085235
