,sprint_male,sprint_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.25646538,-0.37553406,"('unsociable', 'sociable')",-0.17079632,-0.29182282,-0.2136309,-0.3336784,-0.1200475
1,0.8363217,0.47122583,"('unfriendly', 'friendly')",1.2557282,1.1466497,1.046025,0.8089378,-0.2370872
2,0.81695354,0.74728256,"('unlikable', 'likable')",0.58249635,0.5681317,0.6997249,0.6577071,-0.0420178
3,-0.29232335,0.030494882,"('repellent', 'pleasant')",0.93389165,0.9320813,0.3207842,0.4812881,0.1605039
4,-0.45547438,-0.57332945,"('disliked', 'liked')",-7.44275,-7.6542125,-3.9491122,-4.113771,-0.1646588
5,0.3645752,0.094430625,"('distant', 'outgoing')",-0.42288947,-0.34539348,-0.0291571,-0.1254814,-0.0963243
6,0.09644516,-0.25260413,"('distant', 'open')",-0.4226985,-0.36103222,-0.1631267,-0.3068182,-0.1436915
7,0.055191204,0.40643418,"('insensitive', 'sensitive')",0.067506604,0.19349897,0.0613489,0.2999666,0.2386177
8,0.4458424,0.13283318,"('unaffectionate', 'affectionate')",0.58768016,0.6695018,0.5167613,0.4011675,-0.1155938
9,1.551415,1.3804688,"('unaffectionate', 'caring')",1.1780316,1.3562878,1.3647232,1.3683784,0.0036552
10,0.40893942,0.5464526,"('unsympathetic', 'sympathetic')",-0.35851517,-0.23464788,0.0252121,0.1559024,0.1306903
11,-0.1967467,0.06034537,"('unhelpful', 'helpful')",1.7739724,2.0314915,0.7886128,1.0459185,0.2573057
12,0.7943142,0.86510605,"('unsupportive', 'supportive')",-2.12987,-2.1113892,-0.6677779,-0.6231415,0.0446364
13,-0.2968238,-0.25409296,"('impolite', 'polite')",-0.83223987,-0.67798054,-0.5645318,-0.4660367,0.0984951
14,0.3600687,0.5378346,"('antisocial', 'social')",-0.21041782,-0.36089784,0.0748254,0.0884684,0.013643
15,-0.37434024,-0.5178394,"('boring', 'funny')",-0.45680168,-0.4168048,-0.415571,-0.4673221,-0.0517511
16,-1.1411937,-1.2244676,"('unpopular', 'popular')",0.37188536,0.27614066,-0.3846542,-0.4741635,-0.0895093
17,-0.7343742,-0.6832869,"('nasty', 'nice')",-0.732714,-0.74807394,-0.7335441,-0.7156804,0.0178637
18,-0.04942487,-0.23099115,"('disagreeable', 'welcoming')",-0.4702431,-0.5966399,-0.259834,-0.4138155,-0.1539815
19,-0.49553043,-0.7412895,"('inhospitable', 'hospitable')",-0.52035654,-0.4501028,-0.5079435,-0.5956962,-0.0877527
20,0.49407262,0.49544132,"('rough', 'thoughtful')",1.0959939,1.013278,0.7950332,0.7543597,-0.0406735
21,0.4460658,0.5758618,"('immoral', 'moral')",-0.464539,-0.39630827,-0.0092366,0.0897768,0.0990134
22,0.08224866,0.19736497,"('untrustworthy', 'trustworthy')",-1.1497109,-1.0885284,-0.5337311,-0.4455817,0.0881494
23,0.54677725,0.73522735,"('insincere', 'sincere')",6.242534,6.4558196,3.3946557,3.5955234,0.2008677
24,1.2062366,1.2134876,"('dishonest', 'honest')",0.69209325,0.88462406,0.9491649,1.0490558,0.0998909
25,0.78568286,0.49246037,"('egoistic', 'altruistic')",1.1662533,0.97209835,0.9759681,0.7322794,-0.2436887
26,1.0808423,0.59089553,"('hardhearted', 'benevolent')",1.2847817,0.9925135,1.182812,0.7917045,-0.3911075
27,0.49637127,0.44612747,"('hardhearted', 'softhearted')",1.1200987,1.1037133,0.808235,0.7749203,-0.0333147
28,0.16534194,0.1242133,"('disloyal', 'loyal')",1.353907,1.3857522,0.7596245,0.7549828,-0.0046417
29,-0.013323868,0.005019322,"('unfair', 'fair')",-0.2715653,-0.46096694,-0.1424446,-0.2279738,-0.0855292
30,0.67601514,0.91502094,"('intolerant', 'tolerant')",0.60399806,0.6892056,0.6400066,0.8021133,0.1621067
31,-0.45385033,-0.69156253,"('evil', 'good')",-1.0538363,-1.1956104,-0.7538433,-0.9435865,-0.1897432
32,0.7289169,0.66585344,"('unkind', 'kind')",0.71528393,0.58925116,0.7221004,0.6275523,-0.0945481
33,1.3437539,1.0656834,"('wrong', 'right')",-0.5094238,-0.55628574,0.4171651,0.2546988,-0.1624663
34,0.08946073,0.2971691,"('mean', 'honorable')",5.8090787,6.1474814,2.9492698,3.2223253,0.2730555
35,-0.68635213,-0.92311364,"('corrupt', 'incorrupt')",-0.46970958,-0.47419348,-0.5780308,-0.6986536,-0.1206228
36,-0.19724083,-0.57318854,"('hostile', 'amicable')",-0.1866735,-0.29722044,-0.1919572,-0.4352045,-0.2432473
37,0.9867747,1.0262219,"('fake', 'genuine')",0.33876976,0.4959975,0.6627722,0.7611097,0.0983375
38,0.2313076,0.36743537,"('untruthful', 'truthful')",0.059045605,0.32655716,0.1451766,0.3469962,0.2018196
39,1.481449,1.4744209,"('exploitative', 'cooperative')",-0.06428795,-0.07576378,0.7085806,0.6993285,-0.0092521
40,-0.1558824,-0.17294258,"('stingy', 'generous')",-2.03396,-2.2263296,-1.0949212,-1.1996361,-0.1047149
41,0.65399384,0.7456254,"('unforgiving', 'forgiving')",-0.10119028,-0.2132071,0.2764018,0.2662091,-0.0101927
42,-0.057179805,0.055334534,"('unreliable', 'reliable')",-3.4825156,-3.4638476,-1.7698476,-1.7042565,0.0655911
43,0.65915596,0.8888316,"('irresponsible', 'responsible')",0.4202,0.45416266,0.539678,0.6714971,0.1318191
44,-1.3320584,-1.3257186,"('prejudiced', 'unprejudiced')",-1.4956362,-1.5733087,-1.4138473,-1.4495137,-0.0356664
45,-0.05170587,0.20708615,"('incompetent', 'competent')",0.043735955,0.0743311,-0.003985,0.1407086,0.1446936
46,0.53387636,0.82185775,"('uncompetitive', 'competitive')",-0.7006624,-0.72561413,-0.083393,0.0481218,0.1315148
47,0.141578,0.09790661,"('stupid', 'smart')",5.743677,6.059118,2.9426277,3.0785122,0.1358845
48,1.0441148,1.0517114,"('unintelligent', 'intelligent')",0.80474925,0.8444853,0.924432,0.9480984,0.0236664
49,0.08412192,0.18496835,"('unable', 'able')",-0.12755565,0.08457419,-0.0217169,0.1347713,0.1564882
50,-1.3704685,-1.4618578,"('clumsy', 'skillful')",0.18566188,0.20161793,-0.5924033,-0.6301199,-0.0377166
51,-0.34629938,-0.33397913,"('uneducated', 'educated')",0.5970395,0.53652245,0.1253701,0.1012717,-0.0240984
52,-0.64348245,-1.0612307,"('irrational', 'rational')",-0.120854974,-0.14544526,-0.3821687,-0.6033379,-0.2211692
53,0.2627437,-0.0059983507,"('uncreative', 'creative')",0.4220274,0.29387242,0.3423856,0.143937,-0.1984486
54,0.54490435,0.43079317,"('incapable', 'capable')",0.8504458,1.0552686,0.6976751,0.7430309,0.0453558
55,0.577822,0.82644486,"('incompetent', 'clever')",0.39160892,0.4290153,0.4847155,0.6277301,0.1430146
56,0.9963865,1.226312,"('impractical', 'practical')",-0.4312152,-0.28907672,0.2825857,0.4686177,0.186032
57,-1.1422642,-1.1590105,"('unimaginative', 'imaginative')",-3.4832644,-3.5411975,-2.3127644,-2.3501041,-0.0373397
58,0.26452166,0.29137278,"('undiscriminating', 'discriminating')",0.20277832,0.15080997,0.23365,0.2210914,-0.0125586
59,-0.15117991,-0.41524616,"('foolish', 'wise')",0.2660777,0.37842125,0.0574489,-0.0184125,-0.0758614
60,1.1603829,1.560292,"('inefficient', 'efficient')",0.17744127,0.39147156,0.6689121,0.9758818,0.3069697
61,1.6230227,1.3658879,"('illogical', 'logical')",0.7070565,0.4375648,1.1650395,0.9017264,-0.2633131
62,1.5517,1.9641778,"('incompetent', 'brilliant')",0.6186778,0.9262356,1.0851889,1.4452068,0.3600179
63,0.6431174,0.83023655,"('unperceptive', 'insightful')",0.5087359,0.6361858,0.5759267,0.7332112,0.1572845
64,-0.9392148,-0.94140637,"('shy', 'confident')",-6.6564803,-6.727782,-3.7978475,-3.834594,-0.0367465
65,0.023267131,0.122969195,"('insecure', 'secure')",-0.28562334,-0.17261323,-0.1311781,-0.024822,0.1063561
66,-0.91553646,-1.1538279,"('inactive', 'active')",0.63111764,0.549282,-0.1422094,-0.3022729,-0.1600635
67,0.10247137,0.051226154,"('doubtful', 'determined')",-0.33560747,-0.4216175,-0.1165681,-0.1851957,-0.0686276
68,0.37142724,0.322065,"('dependent', 'independent')",-0.4150176,-0.35675716,-0.0217952,-0.0173461,0.0044491
69,-0.36087784,-0.5178358,"('lazy', 'industrious')",-0.6574802,-0.72234356,-0.509179,-0.6200897,-0.1109107
70,-0.25025588,0.109219775,"('lethargic', 'energetic')",0.0307412,0.18825997,-0.1097573,0.1487399,0.2584972
71,1.473551,1.3186442,"('diffident', 'self-confident')",0.38218182,0.3166236,0.9278665,0.8176339,-0.1102326
72,1.1473773,1.231256,"('unambitious', 'ambitious')",-0.35384226,-0.1372486,0.3967675,0.5470037,0.1502362
73,0.5173562,0.4638228,"('helpless', 'self-reliant')",-3.4674885,-3.4001944,-1.4750662,-1.4681858,0.0068804
74,0.17897493,0.16848005,"('undedicated', 'dedicated')",-0.41703323,-0.5653496,-0.1190291,-0.1984348,-0.0794057
75,-1.4877514,-1.3611282,"('meek', 'impulsive')",-0.7310987,-0.64661705,-1.1094251,-1.0038726,0.1055525
