,raspberry_male,raspberry_female,tuple,average_male,average_female,female-male
0,-1.277051,-1.3587147,"('unsociable', 'sociable')",-1.277051,-1.3587147,-0.0816637
1,0.4141345,-0.0058026426,"('unfriendly', 'friendly')",0.4141345,-0.0058026,-0.4199371
2,-0.11627292,-0.2248248,"('unlikable', 'likable')",-0.1162729,-0.2248248,-0.1085519
3,-1.4393922,-1.3788338,"('repellent', 'pleasant')",-1.4393922,-1.3788338,0.0605584
4,-2.199777,-2.2520826,"('disliked', 'liked')",-2.1997769,-2.2520826,-0.0523057
5,0.95768833,0.76652056,"('distant', 'outgoing')",0.9576883,0.7665206,-0.1911677
6,1.03012,0.7852764,"('distant', 'open')",1.03012,0.7852764,-0.2448436
7,-1.2587384,-1.172827,"('insensitive', 'sensitive')",-1.2587384,-1.172827,0.0859114
8,0.39202625,0.23118883,"('unaffectionate', 'affectionate')",0.3920262,0.2311888,-0.1608374
9,0.19160718,0.039672628,"('unaffectionate', 'caring')",0.1916072,0.0396726,-0.1519346
10,-2.081395,-1.8885149,"('unsympathetic', 'sympathetic')",-2.0813949,-1.8885149,0.19288
11,-1.0021142,-0.78869134,"('unhelpful', 'helpful')",-1.0021142,-0.7886913,0.2134229
12,-2.4775562,-2.3275323,"('unsupportive', 'supportive')",-2.4775562,-2.3275323,0.1500239
13,-0.75604516,-0.7682941,"('impolite', 'polite')",-0.7560452,-0.7682941,-0.0122489
14,-1.7467413,-1.7085437,"('antisocial', 'social')",-1.7467413,-1.7085437,0.0381976
15,0.8831955,0.72227377,"('boring', 'funny')",0.8831955,0.7222738,-0.1609217
16,0.44797412,0.3350976,"('unpopular', 'popular')",0.4479741,0.3350976,-0.1128765
17,0.028408743,-0.018341819,"('nasty', 'nice')",0.0284087,-0.0183418,-0.0467505
18,-0.020898506,-0.21601607,"('disagreeable', 'welcoming')",-0.0208985,-0.2160161,-0.1951176
19,-0.5290673,-0.53892213,"('inhospitable', 'hospitable')",-0.5290673,-0.5389221,-0.0098548
20,-0.70293266,-0.7775638,"('rough', 'thoughtful')",-0.7029327,-0.7775638,-0.0746311
21,-1.2945422,-1.0623554,"('immoral', 'moral')",-1.2945422,-1.0623554,0.2321868
22,-0.6472641,-0.65026855,"('untrustworthy', 'trustworthy')",-0.6472641,-0.6502686,-0.0030045
23,0.5386908,0.6261472,"('insincere', 'sincere')",0.5386908,0.6261472,0.0874564
24,-0.35387787,-0.38882777,"('dishonest', 'honest')",-0.3538779,-0.3888278,-0.0349499
25,1.3595989,1.0136546,"('egoistic', 'altruistic')",1.3595989,1.0136546,-0.3459443
26,-0.08114956,-0.37920195,"('hardhearted', 'benevolent')",-0.0811496,-0.3792019,-0.2980523
27,1.2167515,1.0611403,"('hardhearted', 'softhearted')",1.2167515,1.0611403,-0.1556112
28,-0.40093124,-0.3731419,"('disloyal', 'loyal')",-0.4009312,-0.3731419,0.0277893
29,0.085627034,-0.087719545,"('unfair', 'fair')",0.085627,-0.0877195,-0.1733465
30,-0.37768066,-0.22954245,"('intolerant', 'tolerant')",-0.3776807,-0.2295424,0.1481383
31,0.054725572,-0.19407558,"('evil', 'good')",0.0547256,-0.1940756,-0.2488012
32,-0.00904572,-0.053892776,"('unkind', 'kind')",-0.0090457,-0.0538928,-0.0448471
33,1.0488021,0.82355434,"('wrong', 'right')",1.0488021,0.8235543,-0.2252478
34,1.4011371,1.5479991,"('mean', 'honorable')",1.4011371,1.5479991,0.146862
35,2.0133917,1.6337304,"('corrupt', 'incorrupt')",2.0133917,1.6337304,-0.3796613
36,0.8139524,0.432256,"('hostile', 'amicable')",0.8139524,0.432256,-0.3816964
37,0.0042343214,0.04249485,"('fake', 'genuine')",0.0042343,0.0424948,0.0382605
38,-0.588595,-0.5243818,"('untruthful', 'truthful')",-0.588595,-0.5243818,0.0642132
39,0.34964794,0.35709423,"('exploitative', 'cooperative')",0.3496479,0.3570942,0.0074463
40,-1.2820576,-1.4847949,"('stingy', 'generous')",-1.2820576,-1.4847949,-0.2027373
41,-0.3096429,-0.307807,"('unforgiving', 'forgiving')",-0.3096429,-0.307807,0.0018359
42,-1.3281986,-1.05136,"('unreliable', 'reliable')",-1.3281986,-1.05136,0.2768386
43,-1.8869756,-1.684794,"('irresponsible', 'responsible')",-1.8869756,-1.6847939,0.2021817
44,0.12170401,0.10022228,"('prejudiced', 'unprejudiced')",0.121704,0.1002223,-0.0214817
45,-1.542763,-1.4247925,"('incompetent', 'competent')",-1.542763,-1.4247925,0.1179705
46,-1.6722851,-1.4698781,"('uncompetitive', 'competitive')",-1.6722851,-1.4698781,0.202407
47,1.8302437,1.8842279,"('stupid', 'smart')",1.8302437,1.8842279,0.0539842
48,-1.017104,-0.9072175,"('unintelligent', 'intelligent')",-1.017104,-0.9072175,0.1098865
49,0.31782514,0.6953042,"('unable', 'able')",0.3178251,0.6953042,0.3774791
50,0.2315442,0.3153047,"('clumsy', 'skillful')",0.2315442,0.3153047,0.0837605
51,-1.3010613,-1.2143631,"('uneducated', 'educated')",-1.3010613,-1.2143631,0.0866982
52,0.68871224,0.43821612,"('irrational', 'rational')",0.6887122,0.4382161,-0.2504961
53,-0.49446255,-0.7417515,"('uncreative', 'creative')",-0.4944625,-0.7417515,-0.247289
54,0.48895207,0.48276943,"('incapable', 'capable')",0.4889521,0.4827694,-0.0061827
55,-1.1099427,-0.991105,"('incompetent', 'clever')",-1.1099427,-0.991105,0.1188377
56,-0.82036024,-0.63403636,"('impractical', 'practical')",-0.8203602,-0.6340364,0.1863238
57,-2.4805498,-2.4893224,"('unimaginative', 'imaginative')",-2.4805498,-2.4893224,-0.0087726
58,-0.9335654,-0.99046874,"('undiscriminating', 'discriminating')",-0.9335654,-0.9904687,-0.0569033
59,1.0215667,0.9542999,"('foolish', 'wise')",1.0215667,0.9542999,-0.0672668
60,-0.912772,-0.6239517,"('inefficient', 'efficient')",-0.912772,-0.6239517,0.2888203
61,-0.3707536,-0.5337618,"('illogical', 'logical')",-0.3707536,-0.5337618,-0.1630082
62,-1.1863582,-0.90166205,"('incompetent', 'brilliant')",-1.1863582,-0.9016621,0.2846961
63,-1.6406143,-1.3488216,"('unperceptive', 'insightful')",-1.6406143,-1.3488216,0.2917927
64,-2.698627,-2.6227326,"('shy', 'confident')",-2.698627,-2.6227326,0.0758944
65,-1.245517,-1.1303781,"('insecure', 'secure')",-1.245517,-1.1303781,0.1151389
66,-0.56770396,-0.8594917,"('inactive', 'active')",-0.567704,-0.8594917,-0.2917877
67,0.0868078,0.14804812,"('doubtful', 'determined')",0.0868078,0.1480481,0.0612403
68,0.027672803,0.11902595,"('dependent', 'independent')",0.0276728,0.119026,0.0913532
69,1.0542206,0.8203205,"('lazy', 'industrious')",1.0542206,0.8203205,-0.2339001
70,-1.7581997,-1.6164454,"('lethargic', 'energetic')",-1.7581997,-1.6164454,0.1417543
71,0.6138707,0.49392095,"('diffident', 'self-confident')",0.6138707,0.493921,-0.1199497
72,-1.353952,-1.1784148,"('unambitious', 'ambitious')",-1.3539521,-1.1784148,0.1755373
73,-0.3682672,-0.34078634,"('helpless', 'self-reliant')",-0.3682672,-0.3407863,0.0274809
74,-1.1693242,-1.1206952,"('undedicated', 'dedicated')",-1.1693242,-1.1206952,0.048629
75,0.58804333,0.5631275,"('meek', 'impulsive')",0.5880433,0.5631275,-0.0249158
76,-0.91955584,-0.67656803,"('anxious', 'daring')",-0.9195558,-0.676568,0.2429878
77,-0.9615744,-0.91146886,"('unmotivated', 'motivated')",-0.9615744,-0.9114689,0.0501055
78,-0.06781803,0.007148356,"('nonresilient', 'resilient')",-0.067818,0.0071484,0.0749664
79,-0.13472301,-0.27054024,"('wavering', 'unwavering')",-0.134723,-0.2705402,-0.1358172
80,-1.4018631,-1.2839103,"('dominated', 'dominating')",-1.4018631,-1.2839103,0.1179528
81,-1.8237273,-1.4918998,"('submissive', 'aggressive')",-1.8237273,-1.4918998,0.3318275
82,1.7829641,1.8205807,"('poor', 'rich')",1.7829641,1.8205807,0.0376166
83,-0.1440671,-0.14646201,"('powerless', 'powerful')",-0.1440671,-0.146462,-0.0023949
84,0.45662114,0.53501284,"('inferior', 'superior')",0.4566211,0.5350128,0.0783917
85,1.1561654,0.80339414,"('insignificant', 'prestigious')",1.1561654,0.8033941,-0.3527713
86,-1.7278978,-1.8319153,"('uninfluential', 'influential')",-1.7278978,-1.8319153,-0.1040175
87,-0.4952757,-0.57004267,"('unsuccessful', 'successful')",-0.4952757,-0.5700427,-0.074767
88,-0.67599356,-0.6804282,"('low', 'eminent')",-0.6759936,-0.6804282,-0.0044346
