,yum_male,yum_female,tuple,china_male,china_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2017918,-1.2566395,"('unsociable', 'sociable')",-0.528867,-0.6587767,0.5232631,0.34024322,-0.19116388,-0.27433577,-0.3496399,-0.4623772,-0.1127373
1,-0.31086454,-0.21533695,"('unfriendly', 'friendly')",0.0076713227,0.006239174,-0.053049617,-0.17842378,1.6942669,1.6259406,0.334506,0.3096048,-0.0249012
2,1.3095634,1.3207098,"('unlikable', 'likable')",1.5720818,1.5562547,2.0020862,2.0961561,0.63498986,0.7495443,1.3796803,1.4306662,0.0509859
3,-0.8609124,-0.6815727,"('repellent', 'pleasant')",-0.042280324,0.106487155,0.7443511,0.78446424,0.3171155,0.36021626,0.0395685,0.1423987,0.1028302
4,0.474533,0.5936416,"('disliked', 'liked')",-0.40557367,-0.462606,-0.27052978,-0.28351262,-6.3262753,-6.395249,-1.6319615,-1.6369315,-0.00497
5,0.05858986,0.15329263,"('distant', 'outgoing')",-1.0981091,-1.0746537,-0.8493814,-0.7943696,-0.10345328,-0.054076172,-0.4980885,-0.4424517,0.0556368
6,-0.07972656,0.117280446,"('distant', 'open')",-0.62875336,-0.5263963,-1.1004542,-1.0562942,0.57938683,0.6201265,-0.3073868,-0.2113209,0.0960659
7,-0.5591879,-0.5363616,"('insensitive', 'sensitive')",-0.22326235,-0.21831568,0.7682324,0.75495213,0.74873793,0.7781345,0.18363,0.1946024,0.0109724
8,-0.21088862,-0.16395847,"('unaffectionate', 'affectionate')",0.3140685,0.29374856,-0.44728547,-0.40550137,0.88411605,0.88578707,0.1350026,0.1525189,0.0175163
9,-0.6579936,-0.6151588,"('unaffectionate', 'caring')",0.22773397,0.20268005,0.25498158,0.19374686,1.1570534,1.1767402,0.2454438,0.2395021,-0.0059417
10,-1.8637335,-1.7486333,"('unsympathetic', 'sympathetic')",-0.47430196,-0.4273294,-0.114898436,-0.15151067,-0.20112284,-0.23638998,-0.6635142,-0.6409658,0.0225484
11,-1.0734851,-1.0994968,"('unhelpful', 'helpful')",-0.1857481,-0.17557651,-0.14080545,-0.2019808,1.8991196,1.9593481,0.1247702,0.1205735,-0.0041967
12,-0.21392854,-0.022390243,"('unsupportive', 'supportive')",1.1696697,1.2735516,0.3853129,0.51004714,-1.6106926,-1.6200731,-0.0674096,0.0352839,0.1026935
13,-0.625525,-0.6831704,"('impolite', 'polite')",0.19561309,0.18950446,0.14591002,0.108914465,0.03833972,0.017916933,-0.0614155,-0.0917086,-0.0302931
14,-1.2702348,-1.2786831,"('antisocial', 'social')",0.32811818,0.26353416,2.455344,2.4203768,-0.44068062,-0.48528436,0.2681367,0.2299859,-0.0381508
15,0.458571,0.3057862,"('boring', 'funny')",0.25100845,0.115866944,-1.1269522,-1.1538464,0.22286087,0.21820484,-0.048628,-0.1284971,-0.0798691
16,-0.13033655,-0.03702722,"('unpopular', 'popular')",-1.0078567,-0.8773346,-0.87089705,-0.745755,0.33051896,0.36260164,-0.4196429,-0.3243788,0.0952641
17,0.35820878,0.43559518,"('nasty', 'nice')",-0.09785607,0.050914828,-0.8678471,-0.748514,-0.3955066,-0.31570882,-0.2507502,-0.1444282,0.106322
18,0.25213194,0.4068928,"('disagreeable', 'welcoming')",0.12383926,0.27727264,-0.24411486,-0.1251375,-0.35589626,-0.34949756,-0.05601,0.0523826,0.1083926
19,0.43370825,0.6049369,"('inhospitable', 'hospitable')",0.015777988,0.11885347,-1.0790426,-0.9693411,-0.23295957,-0.06567566,-0.215629,-0.0778066,0.1378224
20,0.21404326,0.26389986,"('rough', 'thoughtful')",0.48861742,0.53413177,0.3396531,0.4290495,1.2237326,1.2066865,0.5665116,0.6084419,0.0419303
