,t_male,t_female,tuple,mobile_male,mobile_female,u_male,u_female,s_male,s_female,inc_male,inc_female,average_male,average_female,female-male
69,-0.07675409,0.014441749,"('lazy', 'industrious')",0.55156296,0.44828755,-0.20896253,-0.2788227,-0.21718104,-0.22359869,-0.9834809,-1.0235806,-0.1869631,-0.2126545,-0.0256914
70,-0.7639504,-0.8111022,"('lethargic', 'energetic')",0.23953351,0.4292924,1.0487528,1.2639639,1.5955971,1.6907985,1.1090817,1.2154547,0.645803,0.7576815,0.1118785
71,0.49038026,0.54086775,"('diffident', 'self-confident')",1.353671,1.3873602,-0.20862538,-0.20422655,-0.6887274,-0.64340913,0.26110068,0.22404218,0.2415598,0.2609269,0.0193671
72,-0.6495203,-0.67482156,"('unambitious', 'ambitious')",-1.1560217,-1.19183,-0.7369566,-0.7337106,-1.6491288,-1.5887069,-1.1801504,-1.0719397,-1.0743556,-1.0522017,0.0221539
73,1.895133,1.944207,"('helpless', 'self-reliant')",0.37208346,0.30493802,0.5198313,0.52511567,-0.24453457,-0.21070167,-3.4802654,-3.49744,-0.1875504,-0.1867762,0.0007742
74,0.41503873,0.39205712,"('undedicated', 'dedicated')",0.22001748,0.29575783,0.96784884,1.1973937,0.93907434,0.99924207,0.011028539,0.0069354773,0.5106016,0.5782772,0.0676756
75,-0.022126868,0.020871509,"('meek', 'impulsive')",-1.024081,-1.0437303,-0.81015605,-0.86690253,-1.0257908,-0.9871197,-0.73277456,-0.67945474,-0.7229859,-0.7112671,0.0117188
76,-0.31407958,-0.35185602,"('anxious', 'daring')",-0.7206973,-0.51137936,0.98717654,1.1767901,1.1157575,1.1833578,0.4737733,0.57104886,0.3083861,0.4135923,0.1052062
77,-1.2725352,-1.2803761,"('unmotivated', 'motivated')",-0.32209444,-0.14609599,-0.625805,-0.4279887,-0.25491014,-0.18528898,-0.6759607,-0.5004386,-0.6302611,-0.5080377,0.1222234
78,-1.0974079,-0.89132375,"('nonresilient', 'resilient')",-0.7247499,-0.4831645,-1.1844691,-0.8527861,-0.29454252,-0.16557956,0.33555007,0.4665932,-0.5931239,-0.3852521,0.2078718
79,0.54949135,0.48484433,"('wavering', 'unwavering')",-1.2813787,-1.4455867,-0.56657463,-0.65650463,-0.57625556,-0.60204315,-0.19456357,-0.18123047,-0.4138562,-0.4801042,-0.066248
80,-0.21687967,-0.231452,"('dominated', 'dominating')",0.24500337,0.4286204,0.7039999,0.7233666,0.6845577,0.63736236,-1.0671059,-0.9596149,0.0699151,0.1196565,0.0497414
81,0.31576812,0.08452487,"('submissive', 'aggressive')",0.02393014,0.123038635,1.2191213,1.1256862,1.5143964,1.4764155,-0.51435757,-0.32970113,0.5117717,0.4959928,-0.0157789
82,-0.19823359,-0.40692282,"('poor', 'rich')",-0.50764364,-0.44653437,0.023428725,-0.06347717,0.8829043,0.77536607,6.6163645,6.6615224,1.363364,1.3039908,-0.0593732
83,0.27235702,0.2841818,"('powerless', 'powerful')",0.6385142,0.65817463,0.20936866,0.27635235,-0.71554536,-0.69032705,-0.70452756,-0.6474105,-0.0599666,-0.0238058,0.0361608
84,-0.26789767,-0.4235791,"('inferior', 'superior')",0.25117064,0.16763389,-0.08700921,-0.19232821,-0.2235354,-0.35720396,0.45620525,0.4320576,0.0257867,-0.074684,-0.1004707
85,1.2073462,1.2566198,"('insignificant', 'prestigious')",0.16496332,-0.05097475,-1.3019263,-1.5035189,-1.0109552,-1.0286882,0.57772803,0.49822116,-0.0725688,-0.1656682,-0.0930994
86,-0.7457423,-0.84019226,"('uninfluential', 'influential')",-1.0582023,-1.1260642,-0.45914596,-0.41144216,-0.5767004,-0.5680679,-0.23504078,-0.2469523,-0.6149664,-0.6385437,-0.0235773
87,0.31229445,0.18700981,"('unsuccessful', 'successful')",0.57469416,0.62909293,0.77873737,0.61177236,1.8185222,1.6818981,0.9511506,1.0136416,0.8870797,0.824683,-0.0623967
88,0.123138286,-0.24447931,"('low', 'eminent')",-0.13021557,-0.3437305,0.05742445,-0.2322986,-0.016250663,-0.22366665,0.11900884,0.107161716,0.0306211,-0.1874027,-0.2180238
