,sun_male,sun_female,tuple,microsystems_male,microsystems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.45288673,-0.66735125,"('unsociable', 'sociable')",-1.8347232,-1.9384015,-0.8273372,-0.93659383,-1.0383158,-1.1807822,-0.1424664
1,0.9118306,0.7651913,"('unfriendly', 'friendly')",0.42016873,0.23547569,1.7154648,1.5895025,1.0158214,0.8633898,-0.1524316
2,0.36799964,0.43943962,"('unlikable', 'likable')",0.24699533,0.3004313,0.98294735,1.0456487,0.5326475,0.5951732,0.0625257
3,-0.4705801,-0.43433943,"('repellent', 'pleasant')",-1.3068913,-1.2074394,0.15570462,0.14376873,-0.5405889,-0.4993367,0.0412522
4,-0.29768106,-0.49959326,"('disliked', 'liked')",1.064702,0.97565776,-5.036788,-5.2425766,-1.4232556,-1.5888373,-0.1655817
5,0.41980928,0.41467047,"('distant', 'outgoing')",0.5935854,0.57690936,-0.66421795,-0.6160828,0.1163922,0.1251657,0.0087735
6,0.5840134,0.57934314,"('distant', 'open')",0.18996039,0.16059318,0.0046745315,0.0028995685,0.2595495,0.247612,-0.0119375
7,-0.8289134,-0.9274137,"('insensitive', 'sensitive')",-1.5145831,-1.5523679,-0.05218079,-0.049387798,-0.7985591,-0.8430564,-0.0444973
8,0.7578539,0.76205,"('unaffectionate', 'affectionate')",0.5808431,0.50589174,0.37535077,0.297939,0.5713492,0.5219603,-0.0493889
9,1.2444782,1.1930938,"('unaffectionate', 'caring')",0.6477456,0.5625342,1.0220318,0.9754889,0.9714185,0.9103723,-0.0610462
10,-1.3778452,-1.4906926,"('unsympathetic', 'sympathetic')",-3.93559,-3.9203749,-1.1545485,-1.1994059,-2.1559946,-2.2034912,-0.0474966
11,-0.8517763,-0.85720307,"('unhelpful', 'helpful')",-1.2553413,-1.2852272,1.4809369,1.5105875,-0.2087269,-0.2106143,-0.0018874
12,0.0129331425,0.017769407,"('unsupportive', 'supportive')",-0.84579206,-0.78700185,-2.0907192,-2.039819,-0.9745261,-0.9363505,0.0381756
13,-1.1703391,-1.2365737,"('impolite', 'polite')",-1.8273301,-1.8588238,-0.5782863,-0.57310855,-1.1919851,-1.2228354,-0.0308503
14,-1.0384803,-1.175401,"('antisocial', 'social')",-1.5924801,-1.5641742,-0.5724736,-0.6109928,-1.0678113,-1.1168559,-0.0490446
15,-0.22817415,-0.31671187,"('boring', 'funny')",-0.13969572,-0.28214416,0.38403767,0.3103052,0.0053893,-0.0961836,-0.1015729
16,0.55199325,0.4399672,"('unpopular', 'popular')",0.81876206,0.78803754,0.5113097,0.46126902,0.627355,0.5630912,-0.0642638
17,0.58374035,0.52664375,"('nasty', 'nice')",0.8169023,0.78312933,-0.34803653,-0.276164,0.3508687,0.3445364,-0.0063323
18,0.38063106,0.27714205,"('disagreeable', 'welcoming')",0.26528466,0.23897168,-0.66005695,-0.71016675,-0.0047137,-0.0646843,-0.0599706
19,0.31247312,0.33149013,"('inhospitable', 'hospitable')",0.1635055,0.14064698,-0.31487298,-0.25183317,0.0537019,0.0734346,0.0197327
20,0.69061095,0.70618165,"('rough', 'thoughtful')",0.6239927,0.6859205,1.2056177,1.1411092,0.8400737,0.8444037,0.00433
21,-0.9552364,-1.1566036,"('immoral', 'moral')",-2.6579955,-2.677041,-0.92658186,-0.9682139,-1.5132713,-1.6006195,-0.0873482
22,-0.89668185,-1.0332807,"('untrustworthy', 'trustworthy')",-1.8997507,-1.9488485,-1.1757826,-1.3065684,-1.3240717,-1.4295657,-0.105494
23,-0.27585617,-0.38342184,"('insincere', 'sincere')",-1.9929104,-2.03114,4.7952447,4.737482,0.8421594,0.7743067,-0.0678527
24,-1.0141342,-1.03874,"('dishonest', 'honest')",-3.3441904,-3.337441,0.24323645,0.19723186,-1.371696,-1.3929831,-0.0212871
25,0.9950777,0.93485975,"('egoistic', 'altruistic')",1.9196697,1.8513913,1.8927282,1.8576655,1.6024919,1.5479722,-0.0545197
26,1.2397059,1.1597645,"('hardhearted', 'benevolent')",1.6200737,1.5257004,1.8485684,1.7303926,1.5694494,1.4719524,-0.097497
27,-0.15314068,-0.026565269,"('hardhearted', 'softhearted')",-0.37110987,-0.34145492,0.93876845,0.85294974,0.1381726,0.1616432,0.0234706
28,-0.33315325,-0.60334027,"('disloyal', 'loyal')",-1.295256,-1.5432522,0.7433939,0.56292003,-0.2950051,-0.5278908,-0.2328857
29,0.4373776,0.3401191,"('unfair', 'fair')",-0.164313,-0.16394208,-0.75461745,-0.8486664,-0.1605176,-0.2241631,-0.0636455
30,0.019089758,-0.11849584,"('intolerant', 'tolerant')",-1.421144,-1.503939,0.58331937,0.5361389,-0.2729116,-0.3620987,-0.0891871
31,0.6680945,0.7202561,"('evil', 'good')",2.0912297,2.071542,-0.64693445,-0.67353976,0.7041299,0.7060862,0.0019563
32,-0.43899313,-0.4547402,"('unkind', 'kind')",-1.3464769,-1.3504403,0.8136373,0.71119887,-0.3239442,-0.3646605,-0.0407163
33,1.1612288,1.0769756,"('wrong', 'right')",1.2254474,1.1542186,-0.4107408,-0.44608527,0.6586452,0.5950363,-0.0636089
34,-0.06772517,-0.0062108934,"('mean', 'honorable')",-0.49586874,-0.37059763,5.614546,5.752507,1.6836507,1.7918995,0.1082488
35,0.7192627,0.6897282,"('corrupt', 'incorrupt')",2.4480557,2.3327894,0.40643755,0.2958511,1.191252,1.106123,-0.085129
36,0.9341918,0.7461386,"('hostile', 'amicable')",2.3345644,2.140118,1.1456721,0.91907746,1.4714762,1.2684446,-0.2030316
37,-0.68003434,-0.70094997,"('fake', 'genuine')",-0.7789223,-0.7661123,-0.1543479,-0.17036508,-0.5377682,-0.5458091,-0.0080409
38,-0.69485605,-0.67296135,"('untruthful', 'truthful')",-1.0978398,-1.0685385,-0.24574012,-0.23317894,-0.6794786,-0.6582263,0.0212523
