,everest_male,everest_female,tuple,re_male,re_female,group_male,group_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.55404514,-0.6343636,"('unsociable', 'sociable')",1.8807775,1.8073931,0.71412975,0.5587634,0.1181038,0.078863814,0.5397415,0.4526642,-0.0870773
1,0.5953234,0.5735556,"('unfriendly', 'friendly')",-1.5122486,-1.4663968,0.06021795,-0.07087046,1.6359202,1.4827421,0.1948032,0.1297576,-0.0650456
2,-0.19211249,-0.11362261,"('unlikable', 'likable')",1.7104864,1.7525678,1.264278,1.3109556,0.59398085,0.72216153,0.8441582,0.9180155,0.0738573
3,-0.38461027,-0.39408466,"('repellent', 'pleasant')",1.3127928,1.2645018,0.20484614,0.20423242,0.136673,0.17434342,0.3174254,0.3122483,-0.0051771
4,-0.7791484,-0.752114,"('disliked', 'liked')",-1.010251,-0.9811147,0.30054662,0.29832456,-4.092826,-4.094986,-1.3954196,-1.3824725,0.0129471
5,0.19146235,0.25397685,"('distant', 'outgoing')",-2.0261672,-1.8582808,-1.0676694,-1.0378202,0.031755134,0.0014550537,-0.7176548,-0.6601673,0.0574875
6,-0.07395126,-0.019956362,"('distant', 'open')",-2.6624842,-2.4987607,-1.2964191,-1.2892787,0.20942163,0.13863313,-0.9558582,-0.9173406,0.0385176
7,-0.07198723,-0.0858963,"('insensitive', 'sensitive')",1.7201225,1.6858753,-0.21415813,-0.24723136,0.15558618,0.17562106,0.3973908,0.3820922,-0.0152986
8,0.060009215,0.037950046,"('unaffectionate', 'affectionate')",-2.4657428,-2.4074342,-0.76948243,-0.8263188,0.30785584,0.17711352,-0.71684,-0.7546723,-0.0378323
9,0.39531374,0.41253126,"('unaffectionate', 'caring')",-1.0034435,-0.97048664,-0.5950535,-0.65864545,0.6481987,0.5627675,-0.1387461,-0.1634583,-0.0247122
10,0.31945732,0.2612091,"('unsympathetic', 'sympathetic')",2.4486132,2.3774285,-0.57921606,-0.64512324,-0.10823159,-0.037453756,0.5201557,0.4890151,-0.0311406
11,-0.3382845,-0.338811,"('unhelpful', 'helpful')",2.333908,2.3245375,-0.29175013,-0.2803957,2.066436,2.1047769,0.9425774,0.9525269,0.0099495
12,0.54326004,0.5811758,"('unsupportive', 'supportive')",0.7505186,0.8261462,0.12262222,0.15503515,-1.3273383,-1.3158027,0.0222656,0.0616386,0.039373
13,-0.26488033,-0.30341834,"('impolite', 'polite')",2.2645195,2.2352276,-0.31239575,-0.32806522,-0.26686296,-0.25413597,0.3550951,0.337402,-0.0176931
14,-0.722169,-0.7435173,"('antisocial', 'social')",2.9800968,2.9905543,1.372945,1.3672503,-0.030875256,0.08854133,0.8999994,0.9257072,0.0257078
15,-0.44390285,-0.44588146,"('boring', 'funny')",0.68471843,0.70958114,-0.02221587,0.0002440922,0.8723576,0.898868,0.2727393,0.2907029,0.0179636
