,hess_male,hess_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,1.3290744,0.9451415,"('unsociable', 'sociable')",-0.09640682,-0.36335552,0.6163338,0.290893,-0.3254408
1,-0.123289734,-0.17114216,"('unfriendly', 'friendly')",0.71529305,0.68463993,0.2960017,0.2567489,-0.0392528
2,1.0270895,0.9305292,"('unlikable', 'likable')",0.49496856,0.4141143,0.761029,0.6723217,-0.0887073
3,0.35831127,0.42073137,"('repellent', 'pleasant')",1.0688052,0.9230917,0.7135583,0.6719115,-0.0416468
4,-1.094562,-0.94983006,"('disliked', 'liked')",-6.9075127,-7.0439696,-4.0010376,-3.9968998,0.0041378
5,-1.1631684,-1.1573356,"('distant', 'outgoing')",-0.9751975,-0.67775047,-1.069183,-0.9175431,0.1516399
6,-1.1577952,-1.034003,"('distant', 'open')",-1.0187083,-0.71593505,-1.0882518,-0.874969,0.2132828
7,1.3123204,1.4720403,"('insensitive', 'sensitive')",0.031644948,0.16049066,0.6719826,0.8162655,0.1442829
8,-0.25685388,-0.3532692,"('unaffectionate', 'affectionate')",0.27124038,0.28466922,0.0071933,-0.0343,-0.0414933
9,0.3036959,0.34024742,"('unaffectionate', 'caring')",0.5587189,0.75890416,0.4312074,0.5495758,0.1183684
10,0.8262323,0.5422251,"('unsympathetic', 'sympathetic')",-0.25248688,-0.34511763,0.2868727,0.0985537,-0.188319
11,0.7206142,0.66782314,"('unhelpful', 'helpful')",1.8730036,2.0861263,1.296809,1.3769747,0.0801657
12,0.56214297,0.6231505,"('unsupportive', 'supportive')",-2.2565742,-2.162187,-0.8472156,-0.7695183,0.0776973
13,0.29009667,0.14175087,"('impolite', 'polite')",-0.9919994,-0.98347545,-0.3509514,-0.4208623,-0.0699109
14,1.9346827,1.5888602,"('antisocial', 'social')",0.29995695,-0.038011946,1.1173198,0.7754241,-0.3418957
15,0.048875235,-0.13734695,"('boring', 'funny')",-0.18533884,-0.18496317,-0.0682318,-0.1611551,-0.0929233
16,-1.7808561,-1.581414,"('unpopular', 'popular')",0.41750538,0.442608,-0.6816754,-0.569403,0.1122724
17,-1.9240781,-1.7451707,"('nasty', 'nice')",-0.6477677,-0.5603597,-1.2859229,-1.1527653,0.1331576
18,-1.0781343,-1.0168854,"('disagreeable', 'welcoming')",-0.80910766,-0.8597687,-0.943621,-0.9383271,0.0052939
19,-0.9528955,-1.0463045,"('inhospitable', 'hospitable')",-0.7716674,-0.60218924,-0.8622814,-0.8242469,0.0380345
20,0.70930624,0.635121,"('rough', 'thoughtful')",1.3348372,1.170888,1.0220717,0.9030045,-0.1190672
21,1.2079712,1.0213647,"('immoral', 'moral')",0.00310391,-0.10165432,0.6055375,0.4598552,-0.1456823
22,0.507715,0.381634,"('untrustworthy', 'trustworthy')",-0.7048496,-0.8224199,-0.0985673,-0.2203929,-0.1218256
23,1.2974635,1.1385045,"('insincere', 'sincere')",5.80301,6.025851,3.5502367,3.5821776,0.0319409
