,synchrony_male,synchrony_female,tuple,financial_male,financial_female,average_male,average_female,female-male
0,-0.7041085,-0.72526526,"('unsociable', 'sociable')",0.15638971,0.112163596,-0.2738594,-0.3065508,-0.0326914
1,-0.67649245,-0.7740583,"('unfriendly', 'friendly')",1.8845444,1.747396,0.604026,0.4866689,-0.1173571
2,0.20819081,0.25776875,"('unlikable', 'likable')",0.7555748,0.7953706,0.4818828,0.5265697,0.0446869
3,-0.9289069,-0.7734745,"('repellent', 'pleasant')",0.32416123,0.35878924,-0.3023728,-0.2073426,0.0950302
4,0.057588622,0.052863892,"('disliked', 'liked')",-7.6027913,-7.724371,-3.7726014,-3.8357534,-0.063152
5,0.288469,0.2982072,"('distant', 'outgoing')",-0.107016474,-0.11337889,0.0907263,0.0924142,0.0016879
6,0.15961322,0.17327072,"('distant', 'open')",-0.10713486,-0.10076539,0.0262392,0.0362527,0.0100135
7,-1.0235609,-0.899145,"('insensitive', 'sensitive')",0.8040382,0.8875661,-0.1097613,-0.0057895,0.1039718
8,-0.6958083,-0.73950016,"('unaffectionate', 'affectionate')",1.2455771,1.1677376,0.2748844,0.2141187,-0.0607657
9,-1.1652458,-1.1545063,"('unaffectionate', 'caring')",1.886801,1.8696765,0.3607776,0.3575851,-0.0031925
10,-2.6950204,-2.662732,"('unsympathetic', 'sympathetic')",-0.06243942,0.01014556,-1.3787299,-1.3262931,0.0524368
11,-0.45953462,-0.32098204,"('unhelpful', 'helpful')",1.977474,2.0705862,0.7589697,0.8748021,0.1158324
12,-0.98403054,-0.83175063,"('unsupportive', 'supportive')",-1.3604654,-1.3204052,-1.172248,-1.0760779,0.0961701
13,-1.3106891,-1.3117948,"('impolite', 'polite')",-0.052616287,-0.0015412644,-0.6816527,-0.656668,0.0249847
14,-0.72122246,-0.66742915,"('antisocial', 'social')",0.644581,0.59240365,-0.0383207,-0.0375127,0.000808
15,0.44519016,0.35281307,"('boring', 'funny')",0.2672471,0.26455215,0.3562186,0.3086826,-0.047536
16,-0.27669424,-0.16935232,"('unpopular', 'popular')",-0.30836284,-0.25108624,-0.2925285,-0.2102193,0.0823092
17,-0.3858145,-0.3363406,"('nasty', 'nice')",-0.38873497,-0.37265068,-0.3872747,-0.3544956,0.0327791
18,-0.0970159,0.046116058,"('disagreeable', 'welcoming')",-0.36760688,-0.3214326,-0.2323114,-0.1376583,0.0946531
19,-1.0803416,-1.0130061,"('inhospitable', 'hospitable')",-0.3744742,-0.29749125,-0.7274079,-0.6552486,0.0721593
20,-0.5307549,-0.4945198,"('rough', 'thoughtful')",0.2657004,0.20334426,-0.1325273,-0.1455878,-0.0130605
21,-1.646046,-1.5009565,"('immoral', 'moral')",-0.3715963,-0.20795932,-1.0088211,-0.8544579,0.1543632
22,0.15598938,0.24758811,"('untrustworthy', 'trustworthy')",-0.48747936,-0.4839391,-0.165745,-0.1181755,0.0475695
23,-1.0196949,-0.9457962,"('insincere', 'sincere')",6.8321767,6.955127,2.9062409,3.0046654,0.0984245
24,-1.7000402,-1.6802511,"('dishonest', 'honest')",1.1932809,1.1773735,-0.2533796,-0.2514388,0.0019408
25,0.1427325,0.21689047,"('egoistic', 'altruistic')",1.0492603,1.0128082,0.5959964,0.6148493,0.0188529
26,0.80411345,0.7171892,"('hardhearted', 'benevolent')",1.7543846,1.5369592,1.2792491,1.1270742,-0.1521749
27,-0.049942765,-0.0676174,"('hardhearted', 'softhearted')",0.9079468,0.81635135,0.429002,0.374367,-0.054635
28,-1.511975,-1.5602441,"('disloyal', 'loyal')",1.2043909,1.1401857,-0.1537921,-0.2100292,-0.0562371
29,-0.83687645,-0.8763148,"('unfair', 'fair')",-0.66299886,-0.7932621,-0.7499377,-0.8347884,-0.0848507
