,citigroup_male,citigroup_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.44327852,-0.4509358,"('unsociable', 'sociable')",-0.46005586,-0.6348983,-0.4516672,-0.5429171,-0.0912499
1,-0.44677356,-0.47556573,"('unfriendly', 'friendly')",1.6143144,1.5467618,0.5837705,0.535598,-0.0481725
2,1.6189975,1.659236,"('unlikable', 'likable')",1.0838854,1.2137495,1.3514414,1.4364927,0.0850513
3,-0.61721224,-0.48436052,"('repellent', 'pleasant')",0.17476857,0.18796211,-0.2212218,-0.1481992,0.0730226
4,0.28647715,0.23045348,"('disliked', 'liked')",-5.885841,-5.93327,-2.7996819,-2.8514082,-0.0517263
5,0.41450074,0.48213223,"('distant', 'outgoing')",-0.097558215,0.027784802,0.1584713,0.2549585,0.0964872
6,-0.058844283,0.00908348,"('distant', 'open')",0.2980401,0.39597455,0.1195979,0.202529,0.0829311
7,-0.8741956,-0.75036955,"('insensitive', 'sensitive')",0.13201605,0.18080105,-0.3710898,-0.2847843,0.0863055
8,-0.6317797,-0.6687431,"('unaffectionate', 'affectionate')",0.5322797,0.5744717,-0.04975,-0.0471357,0.0026143
9,-0.15006378,-0.13656142,"('unaffectionate', 'caring')",1.1136074,1.1828365,0.4817718,0.5231376,0.0413658
10,-1.669473,-1.5464246,"('unsympathetic', 'sympathetic')",-0.60206413,-0.6447768,-1.1357687,-1.0956007,0.040168
11,-0.32518035,-0.28468293,"('unhelpful', 'helpful')",1.8210486,1.9019725,0.7479341,0.8086448,0.0607107
12,-0.07883769,0.1674569,"('unsupportive', 'supportive')",-1.7873626,-1.6541834,-0.9331001,-0.7433633,0.1897368
13,-1.1025183,-1.0244902,"('impolite', 'polite')",-0.5248727,-0.5693021,-0.8136955,-0.7968962,0.0167993
14,0.4375057,0.51753056,"('antisocial', 'social')",-0.6576376,-0.7564585,-0.110066,-0.119464,-0.009398
15,0.55812967,0.43206286,"('boring', 'funny')",0.67856157,0.6145086,0.6183456,0.5232857,-0.0950599
