,badger_male,badger_female,tuple,average_male,average_female,female-male
0,-0.058761276,-0.06782065,"('unsociable', 'sociable')",-0.0587613,-0.0678207,-0.0090594
1,1.2312934,1.0015236,"('unfriendly', 'friendly')",1.2312934,1.0015236,-0.2297698
2,0.055094205,0.37070632,"('unlikable', 'likable')",0.0550942,0.3707063,0.3156121
3,0.46527672,0.626539,"('repellent', 'pleasant')",0.4652767,0.626539,0.1612623
4,-6.907841,-6.838542,"('disliked', 'liked')",-6.9078412,-6.838542,0.0692992
5,-0.04677255,-0.029767878,"('distant', 'outgoing')",-0.0467726,-0.0297679,0.0170047
6,0.3331634,0.22982517,"('distant', 'open')",0.3331634,0.2298252,-0.1033382
7,0.41957098,0.432,"('insensitive', 'sensitive')",0.419571,0.432,0.012429
8,1.2206749,0.9406573,"('unaffectionate', 'affectionate')",1.2206749,0.9406573,-0.2800176
9,1.7060018,1.5535316,"('unaffectionate', 'caring')",1.7060018,1.5535316,-0.1524702
10,0.62973195,0.7821555,"('unsympathetic', 'sympathetic')",0.629732,0.7821555,0.1524235
11,1.8928511,1.9759789,"('unhelpful', 'helpful')",1.8928511,1.9759789,0.0831278
12,-1.5472914,-1.5091083,"('unsupportive', 'supportive')",-1.5472914,-1.5091083,0.0381831
13,-0.0007422492,0.19032183,"('impolite', 'polite')",-0.0007422,0.1903218,0.191064
14,-0.3007533,-0.2674062,"('antisocial', 'social')",-0.3007533,-0.2674062,0.0333471
15,0.71457034,0.6746644,"('boring', 'funny')",0.7145703,0.6746644,-0.0399059
16,0.065654464,-0.028963104,"('unpopular', 'popular')",0.0656545,-0.0289631,-0.0946176
17,-0.027232317,-0.029684369,"('nasty', 'nice')",-0.0272323,-0.0296844,-0.0024521
18,-0.6754978,-0.70106816,"('disagreeable', 'welcoming')",-0.6754978,-0.7010682,-0.0255704
19,-0.64338046,-0.5670103,"('inhospitable', 'hospitable')",-0.6433805,-0.5670103,0.0763702
20,0.65670925,0.47422028,"('rough', 'thoughtful')",0.6567093,0.4742203,-0.182489
21,-0.60243064,-0.26632217,"('immoral', 'moral')",-0.6024306,-0.2663222,0.3361084
22,-0.50686646,-0.2638086,"('untrustworthy', 'trustworthy')",-0.5068665,-0.2638086,0.2430579
23,5.7613673,5.7112026,"('insincere', 'sincere')",5.7613673,5.7112026,-0.0501647
24,1.2975087,1.2746427,"('dishonest', 'honest')",1.2975087,1.2746427,-0.022866
25,0.6593779,0.4991626,"('egoistic', 'altruistic')",0.6593779,0.4991626,-0.1602153
26,0.6369847,0.3860616,"('hardhearted', 'benevolent')",0.6369847,0.3860616,-0.2509231
27,1.295062,1.0550199,"('hardhearted', 'softhearted')",1.2950619,1.0550199,-0.240042
28,0.8769826,0.7739238,"('disloyal', 'loyal')",0.8769826,0.7739238,-0.1030588
29,-0.53031087,-0.7033171,"('unfair', 'fair')",-0.5303109,-0.7033171,-0.1730062
30,0.50929236,0.578366,"('intolerant', 'tolerant')",0.5092924,0.578366,0.0690736
31,-0.9893081,-1.1809715,"('evil', 'good')",-0.9893081,-1.1809715,-0.1916634
32,0.79194283,0.7911146,"('unkind', 'kind')",0.7919428,0.7911146,-0.0008282
33,-0.17037319,-0.22480948,"('wrong', 'right')",-0.1703732,-0.2248095,-0.0544363
34,4.2994285,4.3539,"('mean', 'honorable')",4.2994285,4.3539,0.0544715
35,-0.6973176,-1.0441058,"('corrupt', 'incorrupt')",-0.6973176,-1.0441058,-0.3467882
36,-0.41809133,-0.7175302,"('hostile', 'amicable')",-0.4180913,-0.7175302,-0.2994389
37,0.46377093,0.40260205,"('fake', 'genuine')",0.4637709,0.402602,-0.0611689
38,-0.18583071,-0.13803789,"('untruthful', 'truthful')",-0.1858307,-0.1380379,0.0477928
39,0.20811167,0.16737203,"('exploitative', 'cooperative')",0.2081117,0.167372,-0.0407397
40,-1.619849,-1.7652134,"('stingy', 'generous')",-1.619849,-1.7652134,-0.1453644
41,-0.002108872,-0.021623284,"('unforgiving', 'forgiving')",-0.0021089,-0.0216233,-0.0195144
42,-2.2886367,-2.0180178,"('unreliable', 'reliable')",-2.2886367,-2.0180178,0.2706189
43,0.87292176,1.0471361,"('irresponsible', 'responsible')",0.8729218,1.0471361,0.1742143
44,-1.042707,-0.97738713,"('prejudiced', 'unprejudiced')",-1.042707,-0.9773871,0.0653199
45,0.05300066,0.18817277,"('incompetent', 'competent')",0.0530007,0.1881728,0.1351721
46,-0.7546268,-0.5745645,"('uncompetitive', 'competitive')",-0.7546268,-0.5745645,0.1800623
47,5.010415,5.122037,"('stupid', 'smart')",5.0104151,5.1220369,0.1116218
48,0.73742104,0.53723323,"('unintelligent', 'intelligent')",0.737421,0.5372332,-0.2001878
49,-0.015109004,0.08209558,"('unable', 'able')",-0.015109,0.0820956,0.0972046
50,-0.11621945,-0.14241244,"('clumsy', 'skillful')",-0.1162195,-0.1424124,-0.0261929
51,-0.13196027,-0.07197735,"('uneducated', 'educated')",-0.1319603,-0.0719773,0.059983
52,-0.22760372,-0.533114,"('irrational', 'rational')",-0.2276037,-0.533114,-0.3055103
53,0.26664412,0.06466219,"('uncreative', 'creative')",0.2666441,0.0646622,-0.2019819
54,0.81858623,0.9441851,"('incapable', 'capable')",0.8185862,0.9441851,0.1255989
55,0.38389653,0.5002821,"('incompetent', 'clever')",0.3838965,0.5002821,0.1163856
56,0.70736,0.8455563,"('impractical', 'practical')",0.70736,0.8455563,0.1381963
57,-2.186708,-2.085055,"('unimaginative', 'imaginative')",-2.186708,-2.0850551,0.1016529
58,-0.15094417,-0.13751194,"('undiscriminating', 'discriminating')",-0.1509442,-0.1375119,0.0134323
59,0.24663834,0.17261478,"('foolish', 'wise')",0.2466383,0.1726148,-0.0740235
60,0.25171554,0.5129459,"('inefficient', 'efficient')",0.2517155,0.5129459,0.2612304
61,0.07729621,-0.13778421,"('illogical', 'logical')",0.0772962,-0.1377842,-0.2150804
62,0.7025755,1.0199528,"('incompetent', 'brilliant')",0.7025755,1.0199528,0.3173773
63,0.29562193,0.45922613,"('unperceptive', 'insightful')",0.2956219,0.4592261,0.1636042
64,-6.124843,-5.7742376,"('shy', 'confident')",-6.1248431,-5.7742376,0.3506055
65,0.1000928,0.40244552,"('insecure', 'secure')",0.1000928,0.4024455,0.3023527
66,0.06985551,-0.0032329708,"('inactive', 'active')",0.0698555,-0.003233,-0.0730885
67,-0.7284615,-0.6065168,"('doubtful', 'determined')",-0.7284615,-0.6065168,0.1219447
68,-0.7285506,-0.6541484,"('dependent', 'independent')",-0.7285506,-0.6541484,0.0744022
69,-1.3854849,-1.4296825,"('lazy', 'industrious')",-1.3854849,-1.4296825,-0.0441976
70,1.109215,1.2683498,"('lethargic', 'energetic')",1.109215,1.2683498,0.1591348
71,0.5520602,0.5580208,"('diffident', 'self-confident')",0.5520602,0.5580208,0.0059606
72,0.763433,0.9787533,"('unambitious', 'ambitious')",0.763433,0.9787533,0.2153203
73,-3.0378022,-2.9349675,"('helpless', 'self-reliant')",-3.0378022,-2.9349675,0.1028347
74,-0.15797713,-0.22817706,"('undedicated', 'dedicated')",-0.1579771,-0.2281771,-0.0702
75,-0.678211,-0.47722793,"('meek', 'impulsive')",-0.678211,-0.4772279,0.2009831
76,0.3504893,0.45871818,"('anxious', 'daring')",0.3504893,0.4587182,0.1082289
77,-1.2022606,-1.0755416,"('unmotivated', 'motivated')",-1.2022606,-1.0755416,0.126719
78,-0.48571527,-0.58508927,"('nonresilient', 'resilient')",-0.4857153,-0.5850893,-0.099374
79,-0.096774876,-0.11476274,"('wavering', 'unwavering')",-0.0967749,-0.1147627,-0.0179878
80,-0.38839012,-0.32777068,"('dominated', 'dominating')",-0.3883901,-0.3277707,0.0606194
81,-0.26317972,-0.017504439,"('submissive', 'aggressive')",-0.2631797,-0.0175044,0.2456753
82,6.468888,6.5940814,"('poor', 'rich')",6.4688878,6.5940814,0.1251936
83,-0.4143183,-0.34749845,"('powerless', 'powerful')",-0.4143183,-0.3474984,0.0668199
84,0.23052123,0.21441016,"('inferior', 'superior')",0.2305212,0.2144102,-0.016111
85,-0.27489045,-0.6477715,"('insignificant', 'prestigious')",-0.2748905,-0.6477715,-0.372881
86,0.20878142,0.25864625,"('uninfluential', 'influential')",0.2087814,0.2586462,0.0498648
87,0.06711623,0.1008706,"('unsuccessful', 'successful')",0.0671162,0.1008706,0.0337544
88,-0.03359455,0.067039505,"('low', 'eminent')",-0.0335945,0.0670395,0.100634
