,microchip_male,microchip_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3470014,-1.3816583,"('unsociable', 'sociable')",0.23276982,0.17617112,-0.47622725,-0.62262154,-0.530153,-0.6093696,-0.0792166
1,-0.59112114,-0.7958913,"('unfriendly', 'friendly')",-0.40704167,-0.67353225,1.6209507,1.5415181,0.207596,0.0240315,-0.1835645
2,-0.032148883,0.018987043,"('unlikable', 'likable')",0.5977602,0.6105199,0.7645954,0.83435524,0.4434022,0.4879541,0.0445519
3,-1.0182066,-0.8321673,"('repellent', 'pleasant')",0.38990065,0.5453004,0.21618308,0.2621172,-0.1373743,-0.0082499,0.1291244
4,0.29710308,0.24755205,"('disliked', 'liked')",-0.6011212,-0.6387983,-5.789339,-5.9129024,-2.031119,-2.1013829,-0.0702639
5,0.3286371,0.29728922,"('distant', 'outgoing')",-1.8410481,-1.8379608,-0.35154998,-0.29873255,-0.6213203,-0.6131347,0.0081856
6,0.0445818,0.03258869,"('distant', 'open')",-2.1063619,-2.1072354,0.28768447,0.3349608,-0.5913652,-0.5798953,0.0114699
7,-0.5641073,-0.53632885,"('insensitive', 'sensitive')",0.6011561,0.6982914,0.51206183,0.5500736,0.1830369,0.2373454,0.0543085
8,-0.77381736,-0.84355867,"('unaffectionate', 'affectionate')",-0.17486683,-0.2792036,0.88192093,0.8531029,-0.0222544,-0.0898864,-0.067632
9,-0.7438021,-0.80230266,"('unaffectionate', 'caring')",-0.15577176,-0.27767137,1.1739423,1.1831933,0.0914562,0.0344064,-0.0570498
10,-2.4869864,-2.3981717,"('unsympathetic', 'sympathetic')",0.26181144,0.36723453,-0.5711023,-0.5994953,-0.9320924,-0.8768109,0.0552815
11,-0.6904585,-0.666134,"('unhelpful', 'helpful')",1.327648,1.4162028,1.7343006,1.7999511,0.7904967,0.8500066,0.0595099
12,-0.76607066,-0.53870726,"('unsupportive', 'supportive')",0.61052346,0.77708167,-1.8700064,-1.8486364,-0.6751846,-0.536754,0.1384306
13,-0.6068806,-0.56738436,"('impolite', 'polite')",0.6809081,0.7540138,-0.653627,-0.6689807,-0.1931998,-0.1607838,0.032416
14,-0.34560168,-0.33215746,"('antisocial', 'social')",1.9536419,1.9533489,-0.5823912,-0.6815346,0.341883,0.3132189,-0.0286641
15,0.67917925,0.5240326,"('boring', 'funny')",-0.18726529,-0.29002914,0.60040915,0.5251284,0.3641077,0.253044,-0.1110637
16,-0.3003023,-0.35689718,"('unpopular', 'popular')",-0.7321832,-0.8089948,0.75406027,0.67857206,-0.0928084,-0.16244,-0.0696316
17,0.19708662,0.27016783,"('nasty', 'nice')",-0.54357374,-0.48371732,-0.5559939,-0.5279277,-0.300827,-0.2471591,0.0536679
18,-0.3322901,-0.27597517,"('disagreeable', 'welcoming')",-0.41914403,-0.3806557,-0.28760546,-0.288808,-0.3463465,-0.3151463,0.0312002
19,-0.76421815,-0.7773168,"('inhospitable', 'hospitable')",-1.2403239,-1.3043501,-0.075286195,0.06950731,-0.6932761,-0.6707199,0.0225562
20,0.023484908,0.108654216,"('rough', 'thoughtful')",1.6738051,1.6891097,1.0017757,0.921646,0.8996886,0.90647,0.0067814
21,-0.79304016,-0.7939055,"('immoral', 'moral')",1.1004076,1.1180592,-0.7643221,-0.7717681,-0.1523182,-0.1492048,0.0031134
22,-0.07078314,-0.08150022,"('untrustworthy', 'trustworthy')",0.11074949,0.10080651,-0.7980598,-0.85888493,-0.2526978,-0.2798595,-0.0271617
23,-1.1544517,-1.1285357,"('insincere', 'sincere')",-0.32296607,-0.2985011,5.077037,4.9956193,1.199873,1.1895275,-0.0103455
24,-1.0636438,-1.0650451,"('dishonest', 'honest')",-1.5223694,-1.5009366,0.58470863,0.54288685,-0.6671015,-0.674365,-0.0072635
25,0.37609264,0.26677138,"('egoistic', 'altruistic')",-0.58750653,-0.6355328,1.5720949,1.5463419,0.4535604,0.3925268,-0.0610336
26,-0.09198251,-0.18425393,"('hardhearted', 'benevolent')",0.80904096,0.73067963,1.9314786,1.8359369,0.8828457,0.7941209,-0.0887248
27,-0.15122527,-0.052750345,"('hardhearted', 'softhearted')",0.13695487,0.14895573,1.2459921,1.1970406,0.4105739,0.431082,0.0205081
28,-0.6226958,-0.8371718,"('disloyal', 'loyal')",0.47371385,0.29536003,1.2294328,1.0791746,0.3601503,0.179121,-0.1810293
29,-0.00612578,-0.055215243,"('unfair', 'fair')",-1.4834211,-1.5887457,-0.639861,-0.7508985,-0.7098026,-0.7982864,-0.0884838
30,0.012987051,0.10577736,"('intolerant', 'tolerant')",1.452927,1.4745865,1.0129596,0.9650342,0.8262912,0.848466,0.0221748
31,0.27428305,0.32496738,"('evil', 'good')",-1.6257207,-1.6862043,-0.90513813,-0.9576671,-0.7521919,-0.772968,-0.0207761
32,-0.48343423,-0.52078533,"('unkind', 'kind')",0.59558135,0.5823811,0.9633013,0.8145959,0.3584828,0.2920639,-0.0664189
33,0.9323542,0.854411,"('wrong', 'right')",0.15404133,0.0039148927,-0.40087047,-0.50044864,0.2285084,0.1192924,-0.109216
34,-0.5015957,-0.32247669,"('mean', 'honorable')",-0.71463615,-0.55307704,5.6727366,5.9186535,1.4855016,1.6810333,0.1955317
