,cocoa_male,cocoa_female,tuple,average_male,average_female,female-male
0,-0.2596985,-0.3130425,"('unsociable', 'sociable')",-0.2596985,-0.3130425,-0.053344
1,1.317399,1.2393005,"('unfriendly', 'friendly')",1.317399,1.2393005,-0.0780985
2,0.15615273,0.27012464,"('unlikable', 'likable')",0.1561527,0.2701246,0.1139719
3,0.78827244,0.78221357,"('repellent', 'pleasant')",0.7882724,0.7822136,-0.0060588
4,-7.249727,-7.474848,"('disliked', 'liked')",-7.2497268,-7.4748478,-0.225121
5,-0.09980242,-0.17542922,"('distant', 'outgoing')",-0.0998024,-0.1754292,-0.0756268
6,0.5189329,0.37940347,"('distant', 'open')",0.5189329,0.3794035,-0.1395294
7,0.66910946,0.74107146,"('insensitive', 'sensitive')",0.6691095,0.7410715,0.071962
8,1.373673,1.2848632,"('unaffectionate', 'affectionate')",1.373673,1.2848632,-0.0888098
9,1.6541567,1.7334408,"('unaffectionate', 'caring')",1.6541567,1.7334408,0.0792841
10,0.5585504,0.63080674,"('unsympathetic', 'sympathetic')",0.5585504,0.6308067,0.0722563
11,1.3214396,1.4546242,"('unhelpful', 'helpful')",1.3214396,1.4546242,0.1331846
12,-1.6677802,-1.658074,"('unsupportive', 'supportive')",-1.6677802,-1.658074,0.0097062
13,-0.38680863,-0.32242316,"('impolite', 'polite')",-0.3868086,-0.3224232,0.0643854
14,-0.07867665,-0.08823198,"('antisocial', 'social')",-0.0786766,-0.088232,-0.0095554
15,0.3809297,0.2953723,"('boring', 'funny')",0.3809297,0.2953723,-0.0855574
16,-0.07146479,-0.097844414,"('unpopular', 'popular')",-0.0714648,-0.0978444,-0.0263796
17,0.06148982,0.09180984,"('nasty', 'nice')",0.0614898,0.0918098,0.03032
18,-0.19902399,-0.2307681,"('disagreeable', 'welcoming')",-0.199024,-0.2307681,-0.0317441
19,-0.5778218,-0.5401069,"('inhospitable', 'hospitable')",-0.5778218,-0.5401069,0.0377149
20,0.9099968,0.83915967,"('rough', 'thoughtful')",0.9099968,0.8391597,-0.0708371
21,-0.40137854,-0.25422013,"('immoral', 'moral')",-0.4013785,-0.2542201,0.1471584
22,-0.5596499,-0.5779171,"('untrustworthy', 'trustworthy')",-0.5596499,-0.5779171,-0.0182672
23,5.864854,6.0554748,"('insincere', 'sincere')",5.8648539,6.0554748,0.1906209
24,1.2898892,1.293396,"('dishonest', 'honest')",1.2898892,1.293396,0.0035068
25,0.84215677,0.74864143,"('egoistic', 'altruistic')",0.8421568,0.7486414,-0.0935154
26,0.95466983,0.8412974,"('hardhearted', 'benevolent')",0.9546698,0.8412974,-0.1133724
27,1.6602681,1.4775523,"('hardhearted', 'softhearted')",1.6602681,1.4775523,-0.1827158
28,0.98626673,0.97539186,"('disloyal', 'loyal')",0.9862667,0.9753919,-0.0108748
29,-0.4133293,-0.53745186,"('unfair', 'fair')",-0.4133293,-0.5374519,-0.1241226
30,0.67641485,0.773819,"('intolerant', 'tolerant')",0.6764148,0.773819,0.0974042
31,-0.7771553,-0.9362836,"('evil', 'good')",-0.7771553,-0.9362836,-0.1591283
32,1.0062454,1.0236216,"('unkind', 'kind')",1.0062454,1.0236216,0.0173762
33,-0.24966852,-0.23350799,"('wrong', 'right')",-0.2496685,-0.233508,0.0161605
34,4.2631836,4.4755306,"('mean', 'honorable')",4.2631836,4.4755306,0.212347
35,-0.601336,-0.8514984,"('corrupt', 'incorrupt')",-0.601336,-0.8514984,-0.2501624
36,-0.26737234,-0.45046845,"('hostile', 'amicable')",-0.2673723,-0.4504685,-0.1830962
37,0.8757901,0.86966485,"('fake', 'genuine')",0.8757901,0.8696648,-0.0061253
38,-0.6351479,-0.5031748,"('untruthful', 'truthful')",-0.6351479,-0.5031748,0.1319731
39,0.29805127,0.36329558,"('exploitative', 'cooperative')",0.2980513,0.3632956,0.0652443
40,-1.329509,-1.5840516,"('stingy', 'generous')",-1.329509,-1.5840516,-0.2545426
41,-0.046991535,-0.02854754,"('unforgiving', 'forgiving')",-0.0469915,-0.0285475,0.018444
42,-2.1962156,-2.2448967,"('unreliable', 'reliable')",-2.1962156,-2.2448967,-0.0486811
43,0.830685,0.9607493,"('irresponsible', 'responsible')",0.830685,0.9607493,0.1300643
44,-1.1413015,-1.1943935,"('prejudiced', 'unprejudiced')",-1.1413015,-1.1943935,-0.053092
45,-0.14445034,-0.20362134,"('incompetent', 'competent')",-0.1444503,-0.2036213,-0.059171
46,-0.8839127,-0.8521366,"('uncompetitive', 'competitive')",-0.8839127,-0.8521366,0.0317761
47,4.9847493,5.1845512,"('stupid', 'smart')",4.9847493,5.1845512,0.1998019
48,0.40059814,0.39766943,"('unintelligent', 'intelligent')",0.4005981,0.3976694,-0.0029287
49,0.01898237,0.15612735,"('unable', 'able')",0.0189824,0.1561273,0.1371449
50,-0.09544256,-0.11818249,"('clumsy', 'skillful')",-0.0954426,-0.1181825,-0.0227399
51,-0.3919645,-0.41808274,"('uneducated', 'educated')",-0.3919645,-0.4180827,-0.0261182
52,0.009444449,-0.19032162,"('irrational', 'rational')",0.0094444,-0.1903216,-0.199766
53,0.2776111,0.20342313,"('uncreative', 'creative')",0.2776111,0.2034231,-0.074188
54,1.0315078,1.1735165,"('incapable', 'capable')",1.0315078,1.1735165,0.1420087
55,0.35900974,0.42913294,"('incompetent', 'clever')",0.3590097,0.4291329,0.0701232
56,-0.018674485,0.08453293,"('impractical', 'practical')",-0.0186745,0.0845329,0.1032074
57,-2.5823483,-2.635856,"('unimaginative', 'imaginative')",-2.5823483,-2.6358559,-0.0535076
58,-0.008622691,-0.07327634,"('undiscriminating', 'discriminating')",-0.0086227,-0.0732763,-0.0646536
59,0.31729835,0.296628,"('foolish', 'wise')",0.3172984,0.296628,-0.0206704
60,-0.0698647,0.18638313,"('inefficient', 'efficient')",-0.0698647,0.1863831,0.2562478
61,0.37648106,0.27376264,"('illogical', 'logical')",0.3764811,0.2737626,-0.1027185
62,0.34568965,0.49619395,"('incompetent', 'brilliant')",0.3456897,0.4961939,0.1505042
63,0.17873628,0.2594236,"('unperceptive', 'insightful')",0.1787363,0.2594236,0.0806873
64,-6.3543725,-6.3779774,"('shy', 'confident')",-6.3543725,-6.3779774,-0.0236049
65,0.2277303,0.32521406,"('insecure', 'secure')",0.2277303,0.3252141,0.0974838
66,0.039385594,-0.11665728,"('inactive', 'active')",0.0393856,-0.1166573,-0.1560429
67,-0.7744188,-0.6587579,"('doubtful', 'determined')",-0.7744188,-0.6587579,0.1156609
68,-0.71150315,-0.7063859,"('dependent', 'independent')",-0.7115031,-0.7063859,0.0051172
69,-1.452354,-1.5617244,"('lazy', 'industrious')",-1.452354,-1.5617244,-0.1093704
70,0.8778775,0.8902174,"('lethargic', 'energetic')",0.8778775,0.8902174,0.0123399
71,0.84544253,0.8164617,"('diffident', 'self-confident')",0.8454425,0.8164617,-0.0289808
72,0.7660512,0.8983191,"('unambitious', 'ambitious')",0.7660512,0.8983191,0.1322679
73,-2.9281805,-2.9484973,"('helpless', 'self-reliant')",-2.9281805,-2.9484973,-0.0203168
74,-0.07808508,-0.15185279,"('undedicated', 'dedicated')",-0.0780851,-0.1518528,-0.0737677
75,-0.73967785,-0.70565075,"('meek', 'impulsive')",-0.7396778,-0.7056507,0.0340271
