,varex_male,varex_female,tuple,imaging_male,imaging_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.98980945,-1.0615,"('unsociable', 'sociable')",0.16993013,0.13791269,-0.26643476,-0.4304029,-0.3621047,-0.4513301,-0.0892254
1,-1.5899686,-1.695788,"('unfriendly', 'friendly')",0.15624401,0.13179955,1.0956811,1.0212584,-0.1126812,-0.18091,-0.0682288
2,0.21007642,0.27960396,"('unlikable', 'likable')",1.0933783,1.2090956,0.97908,1.0010602,0.7608449,0.82992,0.0690751
3,-0.93465877,-0.84220403,"('repellent', 'pleasant')",-0.82579166,-0.7213496,0.6248925,0.6314209,-0.3785193,-0.3107109,0.0678084
4,-0.41229767,-0.46601024,"('disliked', 'liked')",-0.7754842,-0.76799124,-5.8955936,-6.1376944,-2.3611252,-2.457232,-0.0961068
5,-0.9829754,-0.9571581,"('distant', 'outgoing')",-0.9415923,-0.8185244,-0.8869055,-0.80825454,-0.9371577,-0.8613123,0.0758454
6,-0.9824631,-0.99607134,"('distant', 'open')",-0.9325916,-0.85863906,-1.0975698,-1.0112549,-1.0042082,-0.9553218,0.0488864
7,-0.6188721,-0.65462416,"('insensitive', 'sensitive')",0.433262,0.4246993,0.02399763,0.046530724,-0.0538708,-0.0611314,-0.0072606
8,-0.7856513,-0.92089653,"('unaffectionate', 'affectionate')",-0.00023602694,-0.031890735,0.3835508,0.38760358,-0.1341122,-0.1883946,-0.0542824
9,-1.1787271,-1.3064706,"('unaffectionate', 'caring')",0.28888595,0.30596635,0.7829574,0.79794246,-0.0356279,-0.0675206,-0.0318927
10,-1.6272162,-1.6175699,"('unsympathetic', 'sympathetic')",-0.4944561,-0.41430253,-0.91747653,-0.92200935,-1.0130496,-0.9846272,0.0284224
11,-0.70116967,-0.7039362,"('unhelpful', 'helpful')",-0.16582128,-0.13531928,1.7282966,1.7338055,0.2871019,0.2981833,0.0110814
