,whirlpool_male,whirlpool_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.6234226,-1.8386239,"('unsociable', 'sociable')",-0.060091503,-0.31436774,-0.8417571,-1.0764958,-0.2347387
1,-1.1510355,-1.2246255,"('unfriendly', 'friendly')",1.6192932,1.4510341,0.2341288,0.1132043,-0.1209245
2,-0.7889874,-0.8112685,"('unlikable', 'likable')",0.47085068,0.5334882,-0.1590684,-0.1388901,0.0201783
3,-1.2348589,-1.1920626,"('repellent', 'pleasant')",0.41940597,0.34371573,-0.4077265,-0.4241734,-0.0164469
4,0.39026874,0.41519457,"('disliked', 'liked')",-6.8846035,-6.8162575,-3.2471673,-3.2005315,0.0466358
5,0.87488693,0.95539445,"('distant', 'outgoing')",0.035435878,0.103970386,0.4551614,0.5296824,0.074521
6,0.49273947,0.58898765,"('distant', 'open')",-0.15163696,-0.1284689,0.1705513,0.2302594,0.0597081
7,-1.5799214,-1.6220001,"('insensitive', 'sensitive')",0.14664035,0.096651256,-0.7166405,-0.7626745,-0.046034
8,-0.7595669,-0.77032506,"('unaffectionate', 'affectionate')",0.85319734,0.7850552,0.0468152,0.0073651,-0.0394501
9,-0.9990172,-0.9930835,"('unaffectionate', 'caring')",1.4390274,1.4603893,0.2200051,0.2336529,0.0136478
10,-3.293421,-3.370719,"('unsympathetic', 'sympathetic')",-0.7350881,-0.8166186,-2.0142546,-2.0936687,-0.0794141
11,-1.6049663,-1.6132193,"('unhelpful', 'helpful')",1.8454851,1.972013,0.1202594,0.1793969,0.0591375
12,-1.823135,-1.7885544,"('unsupportive', 'supportive')",-2.0293133,-1.987961,-1.9262242,-1.8882577,0.0379665
13,-1.7195777,-1.9153153,"('impolite', 'polite')",-0.63393164,-0.6936274,-1.1767547,-1.3044714,-0.1277167
14,-1.3478608,-1.4865924,"('antisocial', 'social')",-0.36655024,-0.5214872,-0.8572055,-1.0040398,-0.1468343
15,0.79789126,0.76237553,"('boring', 'funny')",-0.0047651026,3.09553e-05,0.3965631,0.3812032,-0.0153599
16,0.43718994,0.4893194,"('unpopular', 'popular')",0.38731334,0.33093855,0.4122517,0.410129,-0.0021227
17,-0.35206205,-0.2862447,"('nasty', 'nice')",-0.46135476,-0.4106133,-0.4067084,-0.348429,0.0582794
18,-0.44845995,-0.4823266,"('disagreeable', 'welcoming')",-0.6684906,-0.81133467,-0.5584753,-0.6468306,-0.0883553
19,-0.6081273,-0.5146803,"('inhospitable', 'hospitable')",-0.5693177,-0.4541077,-0.5887225,-0.484394,0.1043285
20,-0.8524022,-0.86695725,"('rough', 'thoughtful')",0.9521694,0.9299661,0.0498836,0.0315044,-0.0183792
21,-1.4671742,-1.5192348,"('immoral', 'moral')",-0.51429534,-0.5698019,-0.9907348,-1.0445184,-0.0537836
22,-1.1576171,-1.2687889,"('untrustworthy', 'trustworthy')",-1.0370594,-1.0941386,-1.0973382,-1.1814637,-0.0841255
23,-1.6358002,-1.731607,"('insincere', 'sincere')",5.9187293,5.806712,2.1414645,2.0375526,-0.1039119
24,-1.8665519,-1.9497077,"('dishonest', 'honest')",0.6817541,0.7017936,-0.5923989,-0.623957,-0.0315581
25,0.5163274,0.5278382,"('egoistic', 'altruistic')",1.1848049,1.1147314,0.8505661,0.8212848,-0.0292813
26,0.038281955,-0.084936336,"('hardhearted', 'benevolent')",1.6445001,1.5205415,0.841391,0.7178026,-0.1235884
27,0.023332993,0.028728519,"('hardhearted', 'softhearted')",0.90922904,0.7974546,0.466281,0.4130916,-0.0531894
28,-2.2222443,-2.2777145,"('disloyal', 'loyal')",1.2418895,1.1293871,-0.4901774,-0.5741637,-0.0839863
29,0.19150932,0.16487758,"('unfair', 'fair')",-0.41515264,-0.5380184,-0.1118217,-0.1865704,-0.0747487
30,-1.297978,-1.4229648,"('intolerant', 'tolerant')",0.94667846,0.9112219,-0.1756498,-0.2558714,-0.0802216
31,0.2415373,0.3352247,"('evil', 'good')",-1.1058995,-1.1489254,-0.4321811,-0.4068504,0.0253307
32,-0.9112468,-1.0187843,"('unkind', 'kind')",0.8056927,0.61260414,-0.0527771,-0.2030901,-0.150313
33,0.36487064,0.36761647,"('wrong', 'right')",-0.41908506,-0.34993637,-0.0271072,0.0088401,0.0359473
34,-0.9140815,-0.86747456,"('mean', 'honorable')",5.553593,5.6927733,2.3197558,2.4126494,0.0928936
35,1.522851,1.5768423,"('corrupt', 'incorrupt')",-0.4244901,-0.40689367,0.5491804,0.5849743,0.0357939
36,-0.014345786,0.053655125,"('hostile', 'amicable')",-0.5129923,-0.6458414,-0.263669,-0.2960931,-0.0324241
37,-0.6047999,-0.58409196,"('fake', 'genuine')",-0.13104026,-0.13526385,-0.3679201,-0.3596779,0.0082422
38,-0.9845554,-0.9680367,"('untruthful', 'truthful')",0.08834588,0.25390267,-0.4481048,-0.357067,0.0910378
39,0.4774708,0.46075663,"('exploitative', 'cooperative')",0.12748197,0.19222616,0.3024764,0.3264914,0.024015
40,-0.66181254,-0.68682384,"('stingy', 'generous')",-2.137642,-2.2031693,-1.3997272,-1.4449966,-0.0452694
41,-1.0657121,-1.1585443,"('unforgiving', 'forgiving')",-0.2515605,-0.35702264,-0.6586363,-0.7577835,-0.0991472
42,-0.17149797,-0.086735554,"('unreliable', 'reliable')",-3.2793493,-3.2317646,-1.7254237,-1.65925,0.0661737
43,-1.937337,-2.0279126,"('irresponsible', 'responsible')",0.49229425,0.45189548,-0.7225214,-0.7880086,-0.0654872
44,0.9272259,0.97173977,"('prejudiced', 'unprejudiced')",-1.5601611,-1.562869,-0.3164676,-0.2955646,0.020903
45,-2.1791453,-2.21041,"('incompetent', 'competent')",-0.031207332,-0.12439163,-1.1051763,-1.1674008,-0.0622245
46,-1.8293388,-1.8912135,"('uncompetitive', 'competitive')",-0.92985636,-1.0300977,-1.3795975,-1.4606557,-0.0810582
47,-0.7770961,-0.83293855,"('stupid', 'smart')",5.524273,5.574776,2.3735883,2.3709188,-0.0026695
48,-1.2918824,-1.3695052,"('unintelligent', 'intelligent')",1.2169718,1.1688476,-0.0374553,-0.1003288,-0.0628735
49,-0.16994458,-0.057657897,"('unable', 'able')",0.2011287,0.28645813,0.0155921,0.1144001,0.098808
50,0.27227587,0.40192357,"('clumsy', 'skillful')",0.07583222,-0.006133154,0.174054,0.1978952,0.0238412
51,-0.9879213,-1.1102482,"('uneducated', 'educated')",0.18522105,0.10456366,-0.4013501,-0.5028422,-0.1014921
52,0.33409706,0.33684185,"('irrational', 'rational')",0.042506665,-0.025050886,0.1883019,0.1558955,-0.0324064
53,-0.6786808,-0.693426,"('uncreative', 'creative')",0.54409814,0.42909536,-0.0672913,-0.1321653,-0.064874
54,-0.73783547,-0.69068927,"('incapable', 'capable')",0.78770214,0.8469864,0.0249333,0.0781486,0.0532153
55,-1.7520784,-1.8428516,"('incompetent', 'clever')",0.30993846,0.22658628,-0.72107,-0.8081326,-0.0870626
56,-0.69519496,-0.7983515,"('impractical', 'practical')",-0.035081014,-0.016507208,-0.365138,-0.4074294,-0.0422914
57,-1.521335,-1.6097876,"('unimaginative', 'imaginative')",-3.141879,-3.232463,-2.3316071,-2.4211252,-0.0895181
58,-0.1874118,-0.20870124,"('undiscriminating', 'discriminating')",0.10320714,0.11117488,-0.0421023,-0.0487632,-0.0066609
59,0.7516756,0.830067,"('foolish', 'wise')",0.35151318,0.44597492,0.5515944,0.6380209,0.0864265
60,-1.1698196,-1.245305,"('inefficient', 'efficient')",0.24363421,0.3070049,-0.4630927,-0.46915,-0.0060573
61,-0.9606031,-1.0853631,"('illogical', 'logical')",0.54935443,0.37595886,-0.2056243,-0.3547021,-0.1490778
62,-1.3571646,-1.2966075,"('incompetent', 'brilliant')",0.79306704,0.97900534,-0.2820488,-0.1588011,0.1232477
