,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3434495,-1.4327722,"('unsociable', 'sociable')",1.0700638,0.8572174,-0.64775556,-0.6601515,-0.8423882,-0.89876056,-0.4408824,-0.5336167,-0.0927343
1,-1.0136788,-1.022634,"('unfriendly', 'friendly')",-1.6093919,-1.5292716,-1.2969518,-1.2833217,1.6601747,1.6867105,-0.5649619,-0.5371293,0.0278326
2,0.7507812,0.7524062,"('unlikable', 'likable')",2.1105602,2.154923,1.736816,1.75488,1.1500971,1.2300934,1.4370637,1.4730756,0.0360119
3,-1.0601342,-0.992933,"('repellent', 'pleasant')",1.8179082,1.814179,0.96553,1.0580175,0.72035366,0.7757293,0.6109144,0.6637481,0.0528337
4,0.26595908,0.24095592,"('disliked', 'liked')",-1.3641461,-1.2253895,-0.31745222,-0.4420612,-6.4842257,-6.3856473,-1.9749663,-1.9530355,0.0219308
5,0.43252152,0.56287616,"('distant', 'outgoing')",-3.6197166,-3.2870061,-2.1439168,-1.973522,-0.75170445,-0.5999336,-1.520704,-1.3243964,0.1963076
6,0.5080517,0.63524747,"('distant', 'open')",-4.038669,-3.7199621,-2.3882194,-2.238237,-0.20478228,-0.09104693,-1.5309048,-1.3534995,0.1774053
7,-0.7090466,-0.71343213,"('insensitive', 'sensitive')",1.0893581,1.0132704,-0.55347145,-0.44062522,0.7363315,0.838369,0.1407929,0.1743955,0.0336026
8,-1.4455061,-1.4416425,"('unaffectionate', 'affectionate')",-1.1920322,-1.0774817,-1.9549948,-1.8869935,0.61398697,0.67042834,-0.9946365,-0.9339224,0.0607141
9,-1.4030753,-1.4151831,"('unaffectionate', 'caring')",-1.0471423,-1.0109056,-1.8372587,-1.7328988,1.1661571,1.2154619,-0.7803298,-0.7358814,0.0444484
10,-2.3502622,-2.4068942,"('unsympathetic', 'sympathetic')",1.3155274,1.1537421,-1.2216411,-1.1364647,-0.32914692,-0.28969708,-0.6463807,-0.6698285,-0.0234478
11,-0.74688965,-0.7751148,"('unhelpful', 'helpful')",0.9917141,0.9541029,0.32417867,0.43397483,2.297229,2.3582065,0.716558,0.7427924,0.0262344
12,-1.3269736,-1.2459242,"('unsupportive', 'supportive')",0.98541313,1.0944629,-1.2997241,-1.1337687,-2.0275059,-1.8992976,-0.9171976,-0.7961319,0.1210657
13,-0.651298,-0.6608738,"('impolite', 'polite')",1.3635186,1.2620894,0.37996566,0.4730071,-0.47912478,-0.4681603,0.1532654,0.1515156,-0.0017498
14,-0.36996713,-0.43547103,"('antisocial', 'social')",3.412316,3.1953473,0.66790646,0.70497495,-0.14159237,-0.22855073,0.8921658,0.8090751,-0.0830907
15,1.3445145,1.2810621,"('boring', 'funny')",-0.9088786,-0.9405277,0.6072036,0.5972414,0.76796883,0.80344534,0.4527021,0.4353053,-0.0173968
16,0.27444735,0.20738536,"('unpopular', 'popular')",-0.6787473,-0.59672606,0.7255427,0.5683985,0.95793617,1.008446,0.3197947,0.296876,-0.0229187
17,-0.13328521,-0.07971776,"('nasty', 'nice')",-1.3083124,-1.2339368,-0.4662196,-0.42968002,-0.31494242,-0.2747883,-0.5556899,-0.5045307,0.0511592
18,0.13693777,0.15466462,"('disagreeable', 'welcoming')",-0.84990597,-0.7677393,-1.4797506,-1.402649,-0.4284773,-0.37983504,-0.6552991,-0.5988897,0.0564094
19,-0.55574024,-0.5136565,"('inhospitable', 'hospitable')",-2.585078,-2.4632778,-0.5947822,-0.52190495,-0.008283302,0.11841313,-0.9359709,-0.8451065,0.0908644
20,-0.6375737,-0.6597441,"('rough', 'thoughtful')",1.8103135,1.757664,0.04744619,0.077893406,0.4776016,0.43029606,0.4244469,0.4015273,-0.0229196
21,-0.9810603,-1.0480416,"('immoral', 'moral')",2.100334,1.9405823,0.34317833,0.3492301,-0.6195023,-0.5681149,0.2107374,0.168414,-0.0423234
22,-0.47733217,-0.4724421,"('untrustworthy', 'trustworthy')",1.4129385,1.4113824,-0.60543585,-0.49718305,-1.1971481,-1.1476247,-0.2167444,-0.1764669,0.0402775
23,-0.991415,-1.0462713,"('insincere', 'sincere')",1.097917,1.0753845,-0.3791726,-0.31492367,6.3414907,6.235417,1.517205,1.4874016,-0.0298034
24,-0.58220804,-0.58252496,"('dishonest', 'honest')",-0.17660257,-0.12347047,-1.6373323,-1.4489934,0.94247454,0.9393351,-0.3634171,-0.3039134,0.0595037
25,0.4072177,0.388434,"('egoistic', 'altruistic')",-0.5339242,-0.4874687,0.09783518,-0.033764053,1.6154923,1.534229,0.3966553,0.3503576,-0.0462977
26,0.30143285,0.21292543,"('hardhearted', 'benevolent')",0.9271669,0.8354369,0.61562026,0.54423046,1.5941588,1.5262084,0.8595947,0.7797003,-0.0798944
27,-0.6224569,-0.550551,"('hardhearted', 'softhearted')",-1.444881,-1.3949567,-0.87790096,-0.7763179,1.0995246,1.0459228,-0.4614286,-0.4189757,0.0424529
28,-1.2907627,-1.4195539,"('disloyal', 'loyal')",0.34044424,0.18740138,-0.57344955,-0.8164643,1.5211697,1.3113233,-0.0006496,-0.1843234,-0.1836738
29,-0.40634087,-0.43499374,"('unfair', 'fair')",-0.78661597,-0.8153286,-1.3139143,-1.4113138,-0.7772567,-0.927745,-0.821032,-0.8973453,-0.0763133
30,-0.050535865,-0.104996845,"('intolerant', 'tolerant')",1.1654798,1.0649129,0.23572545,0.4559043,1.1344233,1.2670288,0.6212732,0.6707123,0.0494391
31,0.37776935,0.4706835,"('evil', 'good')",-2.8879747,-2.6162212,-0.41214758,-0.44023764,-0.98326117,-0.9886956,-0.9764035,-0.8936177,0.0827858
32,-0.30633938,-0.44752255,"('unkind', 'kind')",1.4522574,1.2652533,0.5321546,0.41089955,1.5548337,1.4205351,0.8082266,0.6622913,-0.1459353
33,0.8132001,0.77951294,"('wrong', 'right')",-0.6254288,-0.64293087,-0.006728988,-0.10942074,-0.33965713,-0.45739004,-0.0396537,-0.1075572,-0.0679035
34,0.12964751,0.2556525,"('mean', 'honorable')",0.31165534,0.5122782,0.26716018,0.3904719,6.1643686,6.313646,1.718208,1.8680121,0.1498041
35,1.2447276,1.2203612,"('corrupt', 'incorrupt')",-2.857231,-2.7984316,0.022445535,-0.22672647,0.0033628093,-0.25176382,-0.3966737,-0.5141402,-0.1174665
36,0.62688786,0.5566365,"('hostile', 'amicable')",-2.4448037,-2.3942258,0.260723,-0.015457752,0.6014573,0.4154086,-0.2389339,-0.3594096,-0.1204757
