,state_male,state_female,tuple,street_male,street_female,corp_male,corp_female,average_male,average_female,female-male
0,0.032153368,-0.15680203,"('unsociable', 'sociable')",0.7251686,0.7065714,0.22619364,0.22160077,0.3278385,0.2571234,-0.0707151
1,-0.3108918,-0.34776053,"('unfriendly', 'friendly')",-0.9623276,-0.9751967,1.4097868,1.3149639,0.0455225,-0.0026644,-0.0481869
2,0.18959685,0.24486333,"('unlikable', 'likable')",0.22766152,0.34805757,0.3230815,0.35882992,0.24678,0.3172503,0.0704703
3,-0.013990632,0.05819331,"('repellent', 'pleasant')",0.48825845,0.6781843,0.38062367,0.471676,0.2849638,0.4026845,0.1177207
4,0.32735038,0.36552855,"('disliked', 'liked')",-0.24832514,-0.17739658,-8.071719,-8.153027,-2.6642313,-2.6549649,0.0092664
5,0.515704,0.60591954,"('distant', 'outgoing')",-0.65099037,-0.6562844,-0.7416421,-0.77430886,-0.2923095,-0.2748912,0.0174183
6,0.76763856,0.8841835,"('distant', 'open')",-0.5864858,-0.54993695,-0.4304229,-0.4727356,-0.08309,-0.046163,0.036927
7,0.43098342,0.39335677,"('insensitive', 'sensitive')",0.80186373,0.918311,1.3366857,1.4585695,0.856511,0.9234125,0.0669015
8,-0.1782289,-0.18970358,"('unaffectionate', 'affectionate')",-0.83533335,-0.9126354,0.81100076,0.7533713,-0.0675205,-0.1163226,-0.0488021
9,0.14255726,0.14338608,"('unaffectionate', 'caring')",-0.6805457,-0.6671799,1.5633144,1.575595,0.3417753,0.3506004,0.0088251
10,-0.54965156,-0.6943997,"('unsympathetic', 'sympathetic')",0.6419565,0.72135794,0.4628077,0.58960855,0.1850375,0.2055223,0.0204848
11,-0.03474084,-0.11193442,"('unhelpful', 'helpful')",0.23366876,0.29126567,2.1592429,2.2803333,0.7860569,0.8198882,0.0338313
12,0.6048844,0.61160153,"('unsupportive', 'supportive')",0.36567137,0.5397015,-1.5839475,-1.5108886,-0.2044639,-0.1198618,0.0846021
13,0.619695,0.48719168,"('impolite', 'polite')",0.6851845,0.66691315,-0.07568368,-0.018111221,0.4097319,0.3786645,-0.0310674
14,0.5519392,0.46015432,"('antisocial', 'social')",1.3806758,1.3646624,0.10507176,0.12069139,0.6792289,0.6485027,-0.0307262
15,0.63992465,0.62532705,"('boring', 'funny')",0.6803833,0.5999474,-0.22965233,-0.29478216,0.3635519,0.3101641,-0.0533878
16,-0.59592634,-0.6509176,"('unpopular', 'popular')",-1.3121723,-1.2874634,0.08564253,0.051637135,-0.6074854,-0.6289146,-0.0214292
17,0.8152564,0.8689385,"('nasty', 'nice')",-0.15872926,-0.111413985,-0.3030516,-0.2137332,0.1178252,0.1812638,0.0634386
18,0.4026957,0.56481755,"('disagreeable', 'welcoming')",-0.4716879,-0.23702726,-0.24583872,-0.18415797,-0.1049437,0.0478774,0.1528211
