,capri_male,capri_female,tuple,holdings_male,holdings_female,limited_male,limited_female,average_male,average_female,female-male
0,-1.0059566,-1.0352226,"('unsociable', 'sociable')",-0.49704534,-0.6397736,0.6009175,0.5113847,-0.3006948,-0.3878705,-0.0871757
1,-1.0211391,-1.0248264,"('unfriendly', 'friendly')",0.24707948,0.17771369,1.2316362,1.1716996,0.1525255,0.1081956,-0.0443299
2,0.75780135,0.75944084,"('unlikable', 'likable')",1.7046533,1.7525764,0.45781732,0.5199731,0.973424,1.0106634,0.0372394
3,-0.37076557,-0.27440608,"('repellent', 'pleasant')",-0.20656207,-0.19630343,0.42713773,0.48849055,-0.0500633,0.005927,0.0559903
4,0.10606924,0.13511296,"('disliked', 'liked')",0.5261035,0.5341687,-3.791829,-3.793819,-1.0532188,-1.0415124,0.0117064
5,-0.7470457,-0.7458102,"('distant', 'outgoing')",-0.39519536,-0.3597114,-0.51337963,-0.56456983,-0.5518735,-0.5566972,-0.0048237
6,-0.98249215,-0.94925106,"('distant', 'open')",-0.16379136,-0.14963317,0.55021906,0.43939075,-0.1986881,-0.2198311,-0.021143
7,-0.07465194,0.018347982,"('insensitive', 'sensitive')",0.0982208,0.093826875,0.8118485,0.83904845,0.2784725,0.3170744,0.0386019
8,-0.7146715,-0.7658417,"('unaffectionate', 'affectionate')",-0.016355693,-0.009982411,0.091530405,-0.04077854,-0.2131656,-0.2722009,-0.0590353
9,-0.55871356,-0.5561587,"('unaffectionate', 'caring')",0.47531128,0.436878,0.6718961,0.5932889,0.1961646,0.1580027,-0.0381619
10,-0.7381764,-0.6335876,"('unsympathetic', 'sympathetic')",-1.0109298,-1.0663853,0.42815426,0.47818932,-0.4403173,-0.4072612,0.0330561
11,-0.47535813,-0.44846863,"('unhelpful', 'helpful')",-0.96111524,-0.9695842,1.1327285,1.1398624,-0.1012483,-0.0927302,0.0085181
12,-0.4565793,-0.34536624,"('unsupportive', 'supportive')",-0.025731426,0.06083553,-1.0053893,-1.0206894,-0.4959,-0.4350734,0.0608266
13,-0.692198,-0.7331508,"('impolite', 'polite')",-0.7562442,-0.7833754,0.17111361,0.14674371,-0.4257762,-0.4565941,-0.0308179
14,0.40491557,0.4196517,"('antisocial', 'social')",1.4154136,1.4069085,0.8418587,0.83333087,0.8873959,0.8866304,-0.0007655
15,0.16713133,0.04740552,"('boring', 'funny')",-0.21898028,-0.24159387,0.2629227,0.24981517,0.0703579,0.0185423,-0.0518156
16,-0.28072107,-0.28302002,"('unpopular', 'popular')",-0.7157965,-0.6671065,0.20601131,0.18635383,-0.2635021,-0.2545909,0.0089112
17,0.6869536,0.72845024,"('nasty', 'nice')",-0.89584786,-0.79281497,-0.3274634,-0.31559747,-0.1787859,-0.1266541,0.0521318
18,-0.5065496,-0.43915474,"('disagreeable', 'welcoming')",0.055228516,0.06808685,-0.95967644,-1.0236453,-0.4703325,-0.4649044,0.0054281
19,-1.586003,-1.5252972,"('inhospitable', 'hospitable')",-1.05744,-0.97116977,-0.8790803,-0.93727124,-1.1741745,-1.1445794,0.0295951
20,-0.25696552,-0.12559244,"('rough', 'thoughtful')",-0.33522606,-0.23589288,0.93436295,0.91013956,0.1140571,0.1828848,0.0688277
21,-0.7063133,-0.7115791,"('immoral', 'moral')",-0.7516917,-0.78384167,-0.13779324,-0.076697886,-0.5319328,-0.5240395,0.0078933
22,0.060787722,0.14137876,"('untrustworthy', 'trustworthy')",-0.39826614,-0.39288816,-0.52550703,-0.5488809,-0.2876618,-0.2667967,0.0208651
23,-1.3687693,-1.3618958,"('insincere', 'sincere')",-0.74883497,-0.8664758,3.8240533,3.7223766,0.5688163,0.4980017,-0.0708146
24,-0.20078787,-0.24721237,"('dishonest', 'honest')",-0.7020487,-0.77382725,-0.01861623,-0.050976835,-0.3071509,-0.3573388,-0.0501879
25,0.48955798,0.38798344,"('egoistic', 'altruistic')",1.2196482,1.1838326,0.8557657,0.78061247,0.8549906,0.7841428,-0.0708478
26,0.42236412,0.40730923,"('hardhearted', 'benevolent')",2.2800171,2.2904027,2.2185998,2.1709251,1.640327,1.622879,-0.017448
27,0.28245798,0.3840219,"('hardhearted', 'softhearted')",0.4136292,0.35244033,0.8087083,0.5995516,0.5015985,0.4453379,-0.0562606
28,0.24563846,0.16137439,"('disloyal', 'loyal')",0.24292289,0.1368256,0.92911905,0.8756286,0.4725601,0.3912762,-0.0812839
29,0.19051766,0.19014838,"('unfair', 'fair')",-0.15615498,-0.1574822,-0.651047,-0.72933924,-0.2055614,-0.2322243,-0.0266629
30,0.27522224,0.28380832,"('intolerant', 'tolerant')",0.97796607,0.9079909,1.1560549,1.0858978,0.803081,0.7592324,-0.0438486
31,-0.87264746,-0.7982427,"('evil', 'good')",-0.36254603,-0.29320097,-0.8962355,-0.90142184,-0.7104763,-0.6642885,0.0461878
32,-0.20037006,-0.23355453,"('unkind', 'kind')",0.066371135,-0.027203675,0.5646682,0.51444924,0.1435564,0.0845637,-0.0589927
33,0.56315243,0.506064,"('wrong', 'right')",0.66397595,0.6863149,-0.15335149,-0.24703942,0.3579257,0.3151131,-0.0428126
34,-1.1769463,-1.1131412,"('mean', 'honorable')",-0.6697191,-0.58476955,3.522848,3.5629573,0.5587275,0.6216822,0.0629547
35,0.99883217,0.96778727,"('corrupt', 'incorrupt')",-0.6001784,-0.56209254,-0.8860001,-1.0108783,-0.1624488,-0.2017279,-0.0392791
36,-0.4582959,-0.4994064,"('hostile', 'amicable')",-0.22878319,-0.29125756,-0.485116,-0.6667294,-0.3907317,-0.4857978,-0.0950661
37,-0.20461847,-0.16496727,"('fake', 'genuine')",-0.29567584,-0.25062156,0.65114546,0.69765735,0.0502837,0.0940228,0.0437391
38,-0.7071078,-0.7114055,"('untruthful', 'truthful')",-0.8004536,-0.8312422,-0.33036703,-0.31999215,-0.6126428,-0.62088,-0.0082372
39,0.22535281,0.2528031,"('exploitative', 'cooperative')",-0.31419864,-0.27304733,0.54712963,0.51127946,0.1527613,0.1636784,0.0109171
