,te_male,te_female,tuple,connectivity_male,connectivity_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.2692426,-0.33595005,"('unsociable', 'sociable')",1.4444988,1.2764477,0.2224602,0.1139517,0.4659054,0.3514831,-0.1144223
1,-0.020773795,-0.18458924,"('unfriendly', 'friendly')",0.49825084,0.4407599,1.3980236,1.1937006,0.6251669,0.4832904,-0.1418765
2,0.79513294,0.89655477,"('unlikable', 'likable')",1.2684044,1.2632502,0.4975522,0.56331354,0.8536965,0.9077062,0.0540097
3,-0.12197849,0.12519604,"('repellent', 'pleasant')",0.08004844,0.17017823,0.22549222,0.30649373,0.0611874,0.2006227,0.1394353
4,-0.3306985,-0.28482774,"('disliked', 'liked')",-0.8108218,-0.8544065,-4.532025,-4.661025,-1.8911816,-1.9334197,-0.0422381
5,-0.8797894,-0.9230213,"('distant', 'outgoing')",-0.5047989,-0.39691693,-0.28200644,-0.3834356,-0.5555316,-0.5677913,-0.0122597
6,-1.2511147,-1.3497224,"('distant', 'open')",-0.41543108,-0.36032858,0.08652691,-0.06299785,-0.526673,-0.5910163,-0.0643433
7,0.28384155,0.30841017,"('insensitive', 'sensitive')",1.286078,1.1622118,0.37137163,0.46417716,0.6470971,0.644933,-0.0021641
8,-1.7450652,-1.8383018,"('unaffectionate', 'affectionate')",-1.1126266,-1.1047279,0.6512214,0.52822244,-0.7354902,-0.8049358,-0.0694456
9,-0.43109432,-0.51072377,"('unaffectionate', 'caring')",-0.07987137,-0.1328423,0.713252,0.622194,0.0674288,-0.007124,-0.0745528
10,0.038289487,0.124481864,"('unsympathetic', 'sympathetic')",0.7206679,0.5878659,0.36576158,0.44775185,0.3749063,0.3866999,0.0117936
11,0.81671476,0.867036,"('unhelpful', 'helpful')",1.7597353,1.6767222,2.5952914,2.606689,1.7239138,1.7168156,-0.0070982
12,0.28116852,0.38571307,"('unsupportive', 'supportive')",1.1179157,1.0973077,-1.0602853,-1.110217,0.112933,0.1242679,0.0113349
13,0.32596415,0.3855591,"('impolite', 'polite')",1.08798,1.022547,-0.308698,-0.26623634,0.3684154,0.3806233,0.0122079
14,1.1959646,1.315446,"('antisocial', 'social')",1.7304205,1.6409191,-0.2535536,-0.09184466,0.8909438,0.9548402,0.0638964
15,1.083668,0.9107646,"('boring', 'funny')",0.721899,0.6802381,0.8200804,0.78775376,0.8752158,0.7929188,-0.082297
16,-0.23547985,-0.34782067,"('unpopular', 'popular')",0.19740671,0.22338542,0.7003981,0.64419895,0.220775,0.1732546,-0.0475204
17,-0.9420728,-0.87272984,"('nasty', 'nice')",-0.18940711,-0.09522919,-0.09196695,-0.09060305,-0.4078157,-0.352854,0.0549617
18,-0.23430927,-0.19743867,"('disagreeable', 'welcoming')",-0.2997428,-0.22531119,-0.89048684,-0.9180008,-0.4748463,-0.4469169,0.0279294
19,-0.046313986,-0.047432575,"('inhospitable', 'hospitable')",-1.1789969,-1.1945883,-0.38699767,-0.4297387,-0.5374362,-0.5572532,-0.019817
20,-0.07039978,-0.01966254,"('rough', 'thoughtful')",0.032658942,-0.010166176,0.65022326,0.6771521,0.2041608,0.2157745,0.0116137
21,1.1284695,1.3142617,"('immoral', 'moral')",0.31771192,0.24223587,-0.63652337,-0.5177384,0.269886,0.3462531,0.0763671
22,0.08619211,0.21253821,"('untrustworthy', 'trustworthy')",1.0560216,0.8917975,-0.24779463,-0.20290756,0.2981397,0.300476,0.0023363
