,iqvia_male,iqvia_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.057385392,-0.10762397,"('unsociable', 'sociable')",-0.01972951,-0.1902779,-0.25271198,-0.36089337,-0.1099423,-0.2195984,-0.1096561
1,-1.1223435,-1.0556214,"('unfriendly', 'friendly')",-0.66572654,-0.80417395,1.7367544,1.5919847,-0.0171052,-0.0892702,-0.072165
2,-0.08515423,-0.0581678,"('unlikable', 'likable')",1.5626518,1.6172395,0.7387841,0.8510123,0.7387606,0.8033613,0.0646007
3,-0.01595453,0.15459077,"('repellent', 'pleasant')",0.6844345,0.7002828,0.1301716,0.17017093,0.2662172,0.3416815,0.0754643
4,-0.96144825,-0.9936356,"('disliked', 'liked')",-0.2513968,-0.29367208,-6.0149994,-6.0571194,-2.4092814,-2.4481424,-0.038861
5,-0.9047047,-0.8304323,"('distant', 'outgoing')",-0.8559706,-0.8244618,-0.047807463,-0.09026836,-0.6028276,-0.5817208,0.0211068
6,-1.4231336,-1.3284526,"('distant', 'open')",-0.9907665,-0.98836803,0.6715834,0.60338074,-0.5807722,-0.5711466,0.0096256
7,0.43679208,0.5010229,"('insensitive', 'sensitive')",0.3908474,0.3669569,0.5136311,0.47778875,0.4470902,0.4485895,0.0014993
8,-0.9491314,-0.9025009,"('unaffectionate', 'affectionate')",-1.0255934,-1.0412359,0.7376562,0.61730194,-0.4123562,-0.442145,-0.0297888
9,-1.1033685,-1.0405688,"('unaffectionate', 'caring')",-0.39415812,-0.4856009,0.9921689,0.9240355,-0.1684526,-0.2007114,-0.0322588
10,-0.2083801,-0.09564434,"('unsympathetic', 'sympathetic')",-0.32421747,-0.40567148,-0.367845,-0.3920408,-0.3001475,-0.2977855,0.002362
11,0.012027567,0.041008804,"('unhelpful', 'helpful')",-0.47091627,-0.48285782,1.5718678,1.6663556,0.3709931,0.4081689,0.0371758
12,0.043167837,0.22349027,"('unsupportive', 'supportive')",-0.21774793,-0.13141292,-1.596789,-1.5648688,-0.5904564,-0.4909305,0.0995259
13,0.7881987,0.78727907,"('impolite', 'polite')",0.047354072,0.051108047,-0.21606496,-0.23784341,0.206496,0.2001812,-0.0063148
14,0.6402649,0.5835359,"('antisocial', 'social')",1.8558738,1.8545231,-0.43898612,-0.4494332,0.6857176,0.6628752,-0.0228424
