,dollar_male,dollar_female,tuple,general_male,general_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.62722164,-0.8076416,"('unsociable', 'sociable')",0.49258322,0.45632336,-0.41677707,-0.47635686,-0.1838052,-0.2758917,-0.0920865
1,1.0703166,1.0146222,"('unfriendly', 'friendly')",-0.11714983,-0.10054897,2.017161,1.9463104,0.9901092,0.9534612,-0.036648
2,1.0936786,1.2111534,"('unlikable', 'likable')",0.8324256,0.88084424,0.49884728,0.54403615,0.8083172,0.8786779,0.0703607
3,-0.9295652,-0.8802383,"('repellent', 'pleasant')",-0.5671209,-0.42244855,0.65320206,0.68639505,-0.2811613,-0.2054306,0.0757307
4,0.3998004,0.40824395,"('disliked', 'liked')",-0.27283874,-0.26261216,-7.216273,-7.320683,-2.3631037,-2.3916837,-0.02858
5,0.95776266,1.0098443,"('distant', 'outgoing')",-0.2885728,-0.31835955,-0.08055705,-0.12889737,0.1962109,0.1875291,-0.0086818
6,0.8085333,0.8807643,"('distant', 'open')",-0.8109826,-0.8148756,0.12543729,0.076860085,0.040996,0.0475829,0.0065869
7,0.03658939,-0.0016843826,"('insensitive', 'sensitive')",-0.2231269,-0.098216996,0.2552279,0.31376132,0.0228968,0.0712866,0.0483898
8,0.54688585,0.53312916,"('unaffectionate', 'affectionate')",-0.4879049,-0.5081751,1.036584,0.98762286,0.3651883,0.3375256,-0.0276627
9,1.6065376,1.5481873,"('unaffectionate', 'caring')",-0.010264982,-0.0010913163,1.4939418,1.5141796,1.0300714,1.0204252,-0.0096462
10,-0.9138441,-1.051735,"('unsympathetic', 'sympathetic')",-0.55804926,-0.46782133,-0.8486158,-0.8105926,-0.7735031,-0.7767163,-0.0032132
11,-0.21204473,-0.21948323,"('unhelpful', 'helpful')",0.16134048,0.1761536,1.3397506,1.4505664,0.4296821,0.4690789,0.0393968
12,0.9474026,0.99109966,"('unsupportive', 'supportive')",0.52930796,0.653079,-2.3117874,-2.2967246,-0.2783589,-0.2175153,0.0608436
13,-0.19820166,-0.32116067,"('impolite', 'polite')",0.39791474,0.37359953,-1.052585,-1.0358087,-0.2842906,-0.3277899,-0.0434993
14,-0.79959744,-0.8873538,"('antisocial', 'social')",0.8993193,0.8639662,-0.41763675,-0.43398967,-0.1059716,-0.1524591,-0.0464875
15,0.49932307,0.42640355,"('boring', 'funny')",0.12036571,0.04983455,0.11076332,0.10098979,0.243484,0.1924093,-0.0510747
16,-0.6933296,-0.6362247,"('unpopular', 'popular')",-0.56469077,-0.491232,0.3642549,0.31787983,-0.2979218,-0.269859,0.0280628
17,-0.2292338,-0.13348153,"('nasty', 'nice')",-0.35821298,-0.2789675,-0.2954868,-0.2588166,-0.2943112,-0.2237552,0.070556
18,-0.1991078,-0.15577294,"('disagreeable', 'welcoming')",0.00024741888,0.026534513,-0.36530963,-0.44527298,-0.1880567,-0.1915038,-0.0034471
19,0.6342645,0.7359949,"('inhospitable', 'hospitable')",-0.1883457,-0.19380283,-0.39762673,-0.4018364,0.0160974,0.0467852,0.0306878
20,0.11165324,0.17706496,"('rough', 'thoughtful')",0.23202518,0.33378986,0.8452414,0.8617283,0.3963066,0.4575277,0.0612211
21,-0.64660025,-0.68750924,"('immoral', 'moral')",0.59248954,0.7217006,-0.97054666,-0.88708925,-0.3415525,-0.2842993,0.0572532
22,-0.50490254,-0.5240646,"('untrustworthy', 'trustworthy')",0.40838987,0.41544896,-1.2162095,-1.2153141,-0.4375741,-0.4413099,-0.0037358
23,0.30304274,0.21750888,"('insincere', 'sincere')",0.23629291,0.28394762,6.264236,6.276258,2.2678572,2.2592382,-0.008619
24,0.5935426,0.5476405,"('dishonest', 'honest')",0.6093628,0.61906904,0.54773355,0.56628156,0.5835463,0.5776637,-0.0058826
25,0.50585306,0.45051548,"('egoistic', 'altruistic')",0.23437712,0.23610151,1.8059531,1.7930877,0.8487278,0.8265683,-0.0221595
26,0.89850104,0.8326413,"('hardhearted', 'benevolent')",0.8853259,0.8904713,1.845466,1.8242799,1.2097643,1.1824641,-0.0273002
27,0.79613036,0.78861463,"('hardhearted', 'softhearted')",-0.49293095,-0.47060856,1.3550767,1.2874593,0.5527587,0.5351551,-0.0176036
28,0.059179336,-0.118163325,"('disloyal', 'loyal')",-0.75362337,-0.7844725,1.1100066,1.0673633,0.1385208,0.0549091,-0.0836117
29,0.06608164,0.08134879,"('unfair', 'fair')",-0.15805197,-0.17403539,-0.087728314,-0.1788046,-0.0598995,-0.0904971,-0.0305976
30,-0.21478266,-0.2293451,"('intolerant', 'tolerant')",0.41714373,0.44742897,0.5225622,0.510589,0.2416411,0.242891,0.0012499
31,0.40042657,0.61556625,"('evil', 'good')",-0.49221975,-0.36359176,-0.28405643,-0.35786816,-0.1252832,-0.0352979,0.0899853
32,0.20738958,0.09443979,"('unkind', 'kind')",0.56097037,0.54211974,0.6988564,0.65387166,0.4890721,0.4301438,-0.0589283
33,1.8119783,1.7635854,"('wrong', 'right')",0.246218,0.15200558,-0.46002206,-0.4895822,0.5327247,0.4753363,-0.0573884
34,-1.0413917,-0.8642393,"('mean', 'honorable')",0.13156527,0.34864748,5.5621505,5.701898,1.5507747,1.7287688,0.1779941
35,0.25355443,0.22784391,"('corrupt', 'incorrupt')",-0.62724227,-0.75080746,-0.08859889,-0.19190994,-0.1540956,-0.2382911,-0.0841955
36,-0.09142204,-0.055935364,"('hostile', 'amicable')",-1.02416,-1.0408301,0.2064132,0.08736526,-0.3030563,-0.3364667,-0.0334104
37,0.110565856,0.11843423,"('fake', 'genuine')",0.15560615,0.1952563,0.13457786,0.14885424,0.1335833,0.1541816,0.0205983
38,0.5904274,0.56806475,"('untruthful', 'truthful')",-0.0012198016,0.052955296,-0.20985696,-0.13875039,0.1264502,0.1607565,0.0343063
39,1.306766,1.3938867,"('exploitative', 'cooperative')",1.6249058,1.6137173,0.03941498,0.12420173,0.9903622,1.0439353,0.0535731
40,0.6467559,0.6066767,"('stingy', 'generous')",0.20801578,0.23385279,-1.7865026,-1.9197114,-0.310577,-0.3597273,-0.0491503
41,1.0098778,0.96115696,"('unforgiving', 'forgiving')",0.5348074,0.63123995,-0.14890556,-0.23017006,0.4652599,0.4540757,-0.0111842
42,0.34009376,0.3907293,"('unreliable', 'reliable')",0.43054593,0.4851546,-3.642768,-3.671844,-0.9573761,-0.9319866,0.0253895
43,-0.32473856,-0.25276905,"('irresponsible', 'responsible')",0.77261454,0.8695384,0.123425424,0.17606804,0.1904338,0.2642791,0.0738453
44,-0.9587184,-0.82904434,"('prejudiced', 'unprejudiced')",0.04975061,0.037726138,-1.3924482,-1.3852568,-0.7671386,-0.725525,0.0416136
45,-1.6484072,-1.5781218,"('incompetent', 'competent')",-0.11878523,0.0976325,-0.4219609,-0.42226866,-0.7297178,-0.6342526,0.0954652
46,-0.7138889,-0.7574855,"('uncompetitive', 'competitive')",0.53103167,0.6503528,-1.6104327,-1.6093155,-0.5977633,-0.5721494,0.0256139
