,berkshire_male,berkshire_female,tuple,hathaway_male,hathaway_female,inc_male,inc_female,del_male,del_female,average_male,average_female,female-male
0,0.19855276,0.1859761,"('unsociable', 'sociable')",-1.9915979,-2.0153053,-0.41331884,-0.5259582,-0.6308827,-0.56532747,-0.7093117,-0.7301537,-0.020842
1,0.25560546,0.21691285,"('unfriendly', 'friendly')",-0.1905552,-0.25439358,0.2583811,0.039518517,2.1969273,2.0592961,0.6300896,0.5153335,-0.1147561
2,0.09677231,0.20301408,"('unlikable', 'likable')",0.20028442,0.24677314,1.1428367,1.2484788,-0.16524778,-0.10213108,0.3186614,0.3990337,0.0803723
3,-0.7693795,-0.68736,"('repellent', 'pleasant')",-1.6494875,-1.5692278,-0.45650005,-0.38337132,0.66828144,0.7574668,-0.5517714,-0.4706231,0.0811483
4,0.4728248,0.4080734,"('disliked', 'liked')",1.4471201,1.4536824,0.37991345,0.23787469,-6.799709,-7.0393414,-1.1249626,-1.2349277,-0.1099651
5,-0.57406116,-0.6011178,"('distant', 'outgoing')",1.2871323,1.2990749,-0.040126238,-0.10253953,0.38050908,0.21491645,0.2633635,0.2025835,-0.06078
6,-0.47030976,-0.50887245,"('distant', 'open')",1.5026608,1.5168033,-0.0053613633,-0.09844191,1.2473824,1.0953977,0.568593,0.5012217,-0.0673713
7,0.9845034,1.0315853,"('insensitive', 'sensitive')",-1.2445976,-1.2037976,0.14153396,0.17257248,0.6053071,0.7152457,0.1216867,0.1789015,0.0572148
8,0.4757524,0.48566934,"('unaffectionate', 'affectionate')",0.52823323,0.48109972,-0.5613874,-0.68006724,1.3817236,1.2246234,0.4560805,0.3778313,-0.0782492
9,1.39131,1.3821335,"('unaffectionate', 'caring')",0.055850446,0.039298117,-0.24515252,-0.31164795,1.2445949,1.2310647,0.6116507,0.5852121,-0.0264386
10,0.53058183,0.6108738,"('unsympathetic', 'sympathetic')",-3.485848,-3.4470716,-0.8104517,-0.85097474,-0.84713095,-0.60701364,-1.1532122,-1.0735465,0.0796657
11,-0.7742994,-0.71850437,"('unhelpful', 'helpful')",-2.4905894,-2.4488642,-0.34345064,-0.2971616,-0.27500814,-0.121835425,-0.9708369,-0.8965914,0.0742455
12,1.2004985,1.3131334,"('unsupportive', 'supportive')",-1.0784154,-0.9735728,0.32055366,0.39746177,-2.348678,-2.3162696,-0.4765103,-0.3948118,0.0816985
13,-0.4598518,-0.43328178,"('impolite', 'polite')",-2.392373,-2.384201,-0.52005666,-0.47687924,-0.9309336,-0.7874758,-1.0758038,-1.0204594,0.0553444
14,0.5196015,0.53107995,"('antisocial', 'social')",-1.7918617,-1.7556169,0.2504462,0.3156366,-0.67759746,-0.563119,-0.4248528,-0.3680048,0.056848
15,-0.2532064,-0.30286962,"('boring', 'funny')",0.5038613,0.45527792,0.35543337,0.2857113,0.15404546,0.008258361,0.1900334,0.1115945,-0.0784389
16,-1.3831071,-1.3590939,"('unpopular', 'popular')",1.0447104,1.0387715,-0.28793395,-0.28740248,0.92928195,0.8700038,0.0757378,0.0655697,-0.0101681
17,-0.24174058,-0.14485428,"('nasty', 'nice')",0.638008,0.71653205,-0.583138,-0.539423,-1.207414,-1.2067567,-0.3485712,-0.2936255,0.0549457
18,-0.23340091,-0.17834452,"('disagreeable', 'welcoming')",0.35450014,0.39410016,0.13311471,0.18259045,-0.3392977,-0.42835456,-0.0212709,-0.0075021,0.0137688
19,-0.10128972,-0.12050487,"('inhospitable', 'hospitable')",0.23097727,0.24433857,-0.057588384,-0.090986215,0.15405323,0.02979051,0.0565381,0.0156595,-0.0408786
20,1.2970413,1.3449082,"('rough', 'thoughtful')",-0.40687674,-0.39993376,1.1170332,1.1404383,0.57195956,0.5061127,0.6447893,0.6478814,0.0030921
21,0.63526326,0.70690715,"('immoral', 'moral')",-2.0196612,-1.9620384,-0.08356868,-0.025878876,-0.84877765,-0.68743104,-0.5791861,-0.4921103,0.0870758
22,-0.7727154,-0.8397681,"('untrustworthy', 'trustworthy')",-1.3435329,-1.3559258,0.13660333,0.034347452,-1.3415825,-1.3565494,-0.8303069,-0.8794739,-0.049167
23,0.2902496,0.3372516,"('insincere', 'sincere')",-2.5710413,-2.5712256,-0.6149259,-0.6609837,5.0481935,5.2071767,0.538119,0.5780548,0.0399358
24,0.8740095,0.8215932,"('dishonest', 'honest')",-1.5080265,-1.5261035,-0.22829355,-0.27808276,0.40493596,0.35964763,-0.1143436,-0.1557364,-0.0413928
25,0.05182072,0.05850203,"('egoistic', 'altruistic')",1.7033947,1.6717557,0.97246605,0.94014406,1.4414716,1.2961129,1.0422883,0.9916286,-0.0506597
26,0.5218513,0.46900392,"('hardhearted', 'benevolent')",0.48782343,0.41300976,1.5078382,1.4363613,1.1349063,1.1060654,0.9131048,0.8561101,-0.0569947
27,0.4338771,0.44487002,"('hardhearted', 'softhearted')",0.33421546,0.3551508,0.1876829,0.1836307,1.5245513,1.3436389,0.6200817,0.5818226,-0.0382591
28,0.93920565,0.83053946,"('disloyal', 'loyal')",-1.7672129,-1.8177239,-0.2089208,-0.37209976,0.6817357,0.68561864,-0.0887981,-0.1684164,-0.0796183
29,0.05592481,-0.021246118,"('unfair', 'fair')",1.0095086,0.96589166,-0.35152918,-0.43240696,-0.20314282,-0.32932603,0.1276903,0.0457281,-0.0819622
30,0.5760396,0.62972164,"('intolerant', 'tolerant')",-1.8990769,-1.8922324,0.8205844,0.77802765,0.035167206,0.07148798,-0.1168214,-0.1032488,0.0135726
31,-1.2026286,-1.1999089,"('evil', 'good')",1.8606377,1.8978473,-0.23290277,-0.32143858,0.17182824,-0.019273542,0.1492336,0.0893066,-0.059927
32,0.48629186,0.46108472,"('unkind', 'kind')",-1.2448357,-1.2337011,0.10691804,0.057277992,0.56373614,0.6148355,-0.0219724,-0.0251257,-0.0031533
33,0.9214303,0.82758456,"('wrong', 'right')",1.5767471,1.5317336,1.052987,1.0124015,0.4703887,0.30815405,1.0053883,0.9199685,-0.0854198
34,0.24600369,0.344265,"('mean', 'honorable')",0.045678947,0.08337687,0.8973693,0.98537564,5.293395,5.4146256,1.6206118,1.7069108,0.086299
35,-0.71964496,-0.86629367,"('corrupt', 'incorrupt')",2.936894,2.8647192,-0.14260833,-0.28857967,0.406164,0.15240316,0.6202011,0.4655622,-0.1546389
36,-0.034183227,-0.12637037,"('hostile', 'amicable')",2.226938,2.1636975,0.009570081,-0.2257393,1.1249026,0.8956336,0.8318069,0.6768054,-0.1550015
37,0.53467077,0.5724804,"('fake', 'genuine')",-0.7032788,-0.68505305,-0.118441924,-0.12924048,0.2695513,0.23093006,-0.0043747,-0.0027208,0.0016539
38,-0.22564033,-0.18907224,"('untruthful', 'truthful')",-0.97546154,-0.92170495,-0.57285553,-0.55757797,-0.4417255,-0.3901455,-0.5539207,-0.5146251,0.0392956
39,2.0509298,2.0775707,"('exploitative', 'cooperative')",-0.14575726,-0.12778342,1.1380987,1.2438318,-0.11901884,-0.11430782,0.7310631,0.7698278,0.0387647
40,1.007002,0.9774691,"('stingy', 'generous')",0.24608043,0.28719997,1.0176276,0.94025356,-1.5172949,-1.6608112,0.1883538,0.1360279,-0.0523259
41,-0.061778948,-0.016981252,"('unforgiving', 'forgiving')",-0.6801317,-0.644747,0.3175537,0.250365,-0.52378774,-0.55467576,-0.2370362,-0.2415098,-0.0044736
42,0.7200657,0.80134,"('unreliable', 'reliable')",-0.22275783,-0.10948436,0.67500484,0.75283474,-2.9860673,-2.926904,-0.4534386,-0.3705534,0.0828852
43,0.5772842,0.69306326,"('irresponsible', 'responsible')",-2.292487,-2.2284365,0.063955516,0.1804167,-0.2925459,-0.20573035,-0.4859483,-0.3901717,0.0957766
