,lauder_male,lauder_female,tuple,estee_male,estee_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7711199,-0.8604136,"('unsociable', 'sociable')",-1.0187515,-1.1741923,-0.16945848,-0.37162694,-0.4615759,-0.5537333,-0.6052265,-0.7399915,-0.134765
1,-0.07370327,-0.20692258,"('unfriendly', 'friendly')",0.03822589,-0.12401,-0.7582724,-0.83929265,1.5766169,1.4336516,0.1957168,0.0658566,-0.1298602
2,0.6895374,0.67457086,"('unlikable', 'likable')",0.616063,0.67429525,1.0316,1.0312071,0.7119981,0.8048698,0.7622997,0.7962357,0.033936
3,-1.3923383,-1.3669136,"('repellent', 'pleasant')",-2.3945277,-2.327267,0.13068753,0.09871399,-0.012007072,0.046360455,-0.9170464,-0.8872765,0.0297699
4,0.87003964,0.84035623,"('disliked', 'liked')",1.0763452,1.0648702,-0.54965305,-0.5835003,-5.380754,-5.4134035,-0.9960055,-1.0229194,-0.0269139
5,1.0199089,1.0154359,"('distant', 'outgoing')",1.3186285,1.2993333,-0.79931366,-0.6549267,-0.2612134,-0.22201376,0.3195026,0.3594572,0.0399546
6,0.56856304,0.5408557,"('distant', 'open')",1.6903945,1.7021778,-0.85562235,-0.7048456,0.23054552,0.2523998,0.4084702,0.4476469,0.0391767
7,-0.15715307,-0.13359584,"('insensitive', 'sensitive')",-1.3153667,-1.2501082,-0.74974656,-0.8103122,0.769639,0.8066514,-0.3631569,-0.3468412,0.0163157
8,0.24181254,0.1902841,"('unaffectionate', 'affectionate')",0.23883162,0.17286953,-1.3040739,-1.2775815,0.7751137,0.692911,-0.012079,-0.0553792,-0.0433002
9,-0.27277225,-0.30309102,"('unaffectionate', 'caring')",-0.36719143,-0.44674504,-0.8205127,-0.8417057,1.3035899,1.2522397,-0.0392216,-0.0848255,-0.0456039
10,-1.4397337,-1.4526994,"('unsympathetic', 'sympathetic')",-2.8850005,-2.9067504,-0.8641445,-0.98548156,0.02158957,0.030501006,-1.2918222,-1.3286077,-0.0367855
11,-0.79065984,-0.8001997,"('unhelpful', 'helpful')",-1.4302189,-1.4371511,-0.103979565,-0.16656563,2.0913918,2.148526,-0.0583667,-0.0638476,-0.0054809
12,0.40436184,0.43863627,"('unsupportive', 'supportive')",-0.48206657,-0.4698869,-0.7217188,-0.7495408,-1.1997252,-1.1640438,-0.4997872,-0.4862088,0.0135784
13,-0.46956262,-0.5332694,"('impolite', 'polite')",-0.81699586,-0.8688372,0.5768513,0.45017332,-0.31081194,-0.34571582,-0.2551298,-0.3244123,-0.0692825
14,-1.376432,-1.3236716,"('antisocial', 'social')",-1.3529294,-1.3186072,0.092717566,-0.036250163,-0.6124832,-0.5618371,-0.8122817,-0.8100915,0.0021902
15,0.31003118,0.24492225,"('boring', 'funny')",1.1560857,1.138507,0.68503773,0.67131984,0.44637188,0.4703216,0.6493816,0.6312677,-0.0181139
16,-0.340694,-0.37577096,"('unpopular', 'popular')",0.15805483,0.13746746,-0.588514,-0.56919545,0.30033374,0.3010685,-0.1177049,-0.1266076,-0.0089027
17,1.0284278,1.0590264,"('nasty', 'nice')",0.2613106,0.3209079,-0.75004965,-0.6904626,-0.7813396,-0.69399107,-0.0604127,-0.0011298,0.0592829
18,-0.11822895,-0.0809777,"('disagreeable', 'welcoming')",-0.024203025,0.008178599,-1.6376812,-1.6087143,-0.54407585,-0.5825435,-0.5810473,-0.5660142,0.0150331
19,1.0036,0.9930253,"('inhospitable', 'hospitable')",1.1113986,1.0957729,-0.07288005,-0.00026500504,0.12947446,0.1511597,0.5428982,0.5599232,0.017025
20,0.642903,0.66070634,"('rough', 'thoughtful')",-0.2555386,-0.24125221,-0.18787189,-0.17788744,0.79726136,0.79558873,0.2491885,0.2592888,0.0101003
21,-0.69688475,-0.624429,"('immoral', 'moral')",-1.8187675,-1.8069999,-0.766658,-0.87824166,-1.0532758,-0.9825964,-1.0838965,-1.0730667,0.0108298
22,-1.1535016,-1.1674111,"('untrustworthy', 'trustworthy')",-1.7085774,-1.6534975,-1.1315137,-1.2033597,-1.3122199,-1.2938383,-1.3264532,-1.3295267,-0.0030735
23,-0.6346288,-0.69384027,"('insincere', 'sincere')",-1.8725488,-1.8984251,-0.6286133,-0.7344823,5.147679,5.1068425,0.502972,0.4450237,-0.0579483
24,-1.7314568,-1.7231733,"('dishonest', 'honest')",-2.2856367,-2.2595568,-1.2328215,-1.2683506,0.63421786,0.56431705,-1.1539243,-1.1716908,-0.0177665
25,0.9469024,0.94772494,"('egoistic', 'altruistic')",0.7212986,0.71993047,0.18270692,0.248401,1.1339816,1.0927331,0.7462224,0.7521974,0.005975
26,0.57638985,0.5006761,"('hardhearted', 'benevolent')",1.5310287,1.4215642,1.265306,1.147282,1.6471732,1.5123003,1.2549744,1.1454556,-0.1095188
