,m&t_male,m&t_female,tuple,bank_male,bank_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.71079415,-0.9125225,"('unsociable', 'sociable')",-1.5194683,-1.8283815,-0.11265949,-0.35376796,-0.780974,-1.0315573,-0.2505833
1,-1.7727913,-1.6928179,"('unfriendly', 'friendly')",-0.8444354,-0.6705413,-0.73661536,-0.7475926,-1.1179473,-1.036984,0.0809633
2,1.6564535,1.6815668,"('unlikable', 'likable')",1.7396938,1.8522402,1.6565784,1.6448003,1.6842419,1.7262025,0.0419606
3,0.97323304,0.9754786,"('repellent', 'pleasant')",-1.3714969,-1.42148,-0.76766914,-0.8244555,-0.3886443,-0.4234856,-0.0348413
4,1.4482042,1.5223793,"('disliked', 'liked')",0.60960567,0.7171553,0.4953482,0.58563495,0.8510527,0.9417232,0.0906705
5,0.5290311,0.74463767,"('distant', 'outgoing')",0.96819496,1.3018681,0.35632926,0.63161045,0.6178517,0.8927054,0.2748537
6,0.15933733,0.42299736,"('distant', 'open')",1.0339438,1.4922539,-0.18508431,0.12748104,0.3360656,0.6809107,0.3448451
7,-0.22836132,-0.33537862,"('insensitive', 'sensitive')",-1.2736089,-1.3316706,-0.38463145,-0.48295972,-0.6288672,-0.7166696,-0.0878024
8,-1.60701,-1.467679,"('unaffectionate', 'affectionate')",0.059729606,0.308147,0.327854,0.36199543,-0.4064755,-0.2658455,0.14063
9,-1.0687306,-1.0456445,"('unaffectionate', 'caring')",-0.5325052,-0.40350643,0.5792869,0.5920213,-0.3406497,-0.2857099,0.0549398
10,-0.76468533,-0.99211377,"('unsympathetic', 'sympathetic')",-1.6383091,-1.8514458,-0.48197114,-0.74248254,-0.9616551,-1.1953473,-0.2336922
11,0.078587756,-0.0835503,"('unhelpful', 'helpful')",-1.4930146,-1.7457734,0.7794429,0.68164396,-0.2116613,-0.3825599,-0.1708986
12,0.09063988,0.14517295,"('unsupportive', 'supportive')",-0.7044663,-0.55509144,1.2110305,1.3609282,0.199068,0.3170032,0.1179352
13,-0.37644443,-0.555256,"('impolite', 'polite')",-1.2528018,-1.4600221,0.016879447,-0.02952125,-0.5374556,-0.6815998,-0.1441442
14,0.3348084,0.15948156,"('antisocial', 'social')",-0.6163862,-0.8865218,0.62066174,0.4493596,0.113028,-0.0925602,-0.2055882
15,0.5789218,0.4682173,"('boring', 'funny')",1.2223788,1.0432466,0.8364498,0.65079105,0.8792501,0.7207516,-0.1584985
16,0.6918539,0.7462158,"('unpopular', 'popular')",0.33333507,0.49987873,-0.45352188,-0.4341504,0.1905557,0.2706481,0.0800924
17,0.6278003,0.64780617,"('nasty', 'nice')",-0.43803743,-0.37277943,0.035317678,0.09627358,0.0750268,0.1237668,0.04874
18,-0.71985185,-0.5239576,"('disagreeable', 'welcoming')",0.36125526,0.6485049,-0.3489405,-0.2713624,-0.2358457,-0.0489384,0.1869073
19,0.17696367,0.29485926,"('inhospitable', 'hospitable')",0.5349011,0.76992404,0.008778248,0.10089528,0.2402143,0.3885595,0.1483452
20,-0.9091029,-0.91850066,"('rough', 'thoughtful')",-0.9523041,-0.875802,-1.2355818,-1.2267135,-1.0323296,-1.0070054,0.0253242
21,0.4339785,0.3007353,"('immoral', 'moral')",-0.19370359,-0.4009043,0.03076638,-0.1257408,0.0903471,-0.0753033,-0.1656504
22,-0.90833586,-0.862943,"('untrustworthy', 'trustworthy')",-0.3976955,-0.40095147,-0.5597972,-0.5110488,-0.6219428,-0.5916477,0.0302951
23,-0.6807566,-0.7862768,"('insincere', 'sincere')",-1.589619,-1.7786078,0.22690004,0.07824648,-0.6811585,-0.8288794,-0.1477209
24,-1.2320085,-1.2049284,"('dishonest', 'honest')",-0.7426168,-0.7435722,0.7001994,0.68866587,-0.4248086,-0.4199449,0.0048637
25,-0.25938383,-0.23211181,"('egoistic', 'altruistic')",-0.18513426,-0.1289206,-0.038657784,-0.10288081,-0.1610586,-0.1546377,0.0064209
26,-0.34061253,-0.43572035,"('hardhearted', 'benevolent')",1.4828876,1.4199615,0.56137687,0.5207456,0.567884,0.5016623,-0.0662217
