,northrop_male,northrop_female,tuple,grumman_male,grumman_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.3676134,-1.5260956,"('unsociable', 'sociable')",-1.8612859,-2.0246754,-0.5229727,-0.821087,-1.250624,-1.457286,-0.206662
1,-0.2793761,-0.43136203,"('unfriendly', 'friendly')",-0.94589853,-1.11671,1.2926372,0.9939113,0.0224542,-0.1847202,-0.2071744
2,0.25570598,0.32603407,"('unlikable', 'likable')",-0.08707216,-0.058183506,0.6555996,0.69622976,0.2747445,0.3213601,0.0466156
3,-1.2217581,-1.2630175,"('repellent', 'pleasant')",-1.537893,-1.5116274,0.81110317,0.76113576,-0.649516,-0.6711697,-0.0216537
4,0.063917026,0.025743833,"('disliked', 'liked')",0.75885576,0.7346973,-6.3458915,-6.327121,-1.8410395,-1.8555598,-0.0145203
5,0.16803426,0.21788189,"('distant', 'outgoing')",0.60283107,0.61161137,-0.3956327,-0.36860785,0.1250775,0.1536285,0.028551
6,0.13346018,0.12559192,"('distant', 'open')",0.21534713,0.21260422,-0.6059167,-0.6738746,-0.0857031,-0.1118928,-0.0261897
7,-0.8282738,-0.9195292,"('insensitive', 'sensitive')",-1.7993718,-1.86779,-0.04193283,-0.1482493,-0.8898594,-0.9785229,-0.0886635
8,0.31934887,0.23607326,"('unaffectionate', 'affectionate')",-0.7571701,-0.8899807,0.7590214,0.6344679,0.1070667,-0.0064798,-0.1135465
9,0.15958673,0.0746645,"('unaffectionate', 'caring')",-0.6954161,-0.82886624,1.4132136,1.3121341,0.2924614,0.1859775,-0.1064839
10,-2.2693136,-2.4235814,"('unsympathetic', 'sympathetic')",-3.2085974,-3.3470542,-0.81654495,-0.99250185,-2.098152,-2.2543791,-0.1562271
11,-0.53319454,-0.5581867,"('unhelpful', 'helpful')",-2.0749416,-2.1303637,1.5473076,1.6155761,-0.3536095,-0.3576581,-0.0040486
12,-0.29255134,-0.32093656,"('unsupportive', 'supportive')",-1.2922328,-1.3653873,-1.9928899,-2.047845,-1.192558,-1.2447229,-0.0521649
13,-1.3399941,-1.4424179,"('impolite', 'polite')",-2.4970596,-2.5747356,-1.0927987,-1.2057874,-1.6432842,-1.7409805,-0.0976963
14,-1.0616425,-1.0552455,"('antisocial', 'social')",-1.4954895,-1.5306032,-0.2408669,-0.36825737,-0.9326663,-0.984702,-0.0520357
15,0.73735845,0.65599364,"('boring', 'funny')",0.12096768,0.10071609,-0.17674294,-0.110036835,0.2271944,0.2155576,-0.0116368
16,0.22620396,0.17577395,"('unpopular', 'popular')",-0.001546856,-0.0055920333,0.6748058,0.5137587,0.299821,0.2279802,-0.0718408
17,-0.09082856,-0.0534831,"('nasty', 'nice')",-0.55827045,-0.48750028,-0.4157302,-0.311995,-0.3549431,-0.2843261,0.070617
18,-0.09153649,-0.15565705,"('disagreeable', 'welcoming')",-1.0207216,-1.1366482,-0.5791422,-0.7407775,-0.5638001,-0.6776942,-0.1138941
19,-0.40029928,-0.4347536,"('inhospitable', 'hospitable')",-0.27787265,-0.32527307,-0.74485624,-0.6794322,-0.4743427,-0.4798196,-0.0054769
20,-0.7335311,-0.6884024,"('rough', 'thoughtful')",-0.5213419,-0.54477537,1.2205989,1.1879325,-0.0114247,-0.0150818,-0.0036571
21,-0.62941515,-0.6938241,"('immoral', 'moral')",-1.9261541,-2.02327,-0.8707126,-0.93250114,-1.1420939,-1.2165317,-0.0744378
22,-0.9197577,-0.9729855,"('untrustworthy', 'trustworthy')",-1.6210881,-1.6396325,-1.1064631,-1.1812457,-1.2157696,-1.2646213,-0.0488517
23,-0.9422473,-1.065092,"('insincere', 'sincere')",-1.781515,-1.9676868,5.1419635,4.981598,0.8060671,0.6496064,-0.1564607
24,-0.27749646,-0.31498337,"('dishonest', 'honest')",-2.1276836,-2.1719325,0.20138745,0.20165384,-0.7345975,-0.761754,-0.0271565
25,1.33214,1.343745,"('egoistic', 'altruistic')",1.1998599,1.1914487,1.2615416,1.1854823,1.2645138,1.2402253,-0.0242885
26,-0.027207218,-0.16481142,"('hardhearted', 'benevolent')",0.044565998,-0.09518394,1.4020188,1.1534667,0.4731259,0.2978238,-0.1753021
27,-0.7192499,-0.73772806,"('hardhearted', 'softhearted')",-1.32736,-1.3281691,0.9395711,0.75791436,-0.3690129,-0.4359943,-0.0669814
28,-0.45270586,-0.6205992,"('disloyal', 'loyal')",-0.95806354,-1.1032311,0.8625905,0.6680654,-0.1827263,-0.3519216,-0.1691953
29,-0.42189524,-0.5027534,"('unfair', 'fair')",-0.020957649,-0.07828302,-0.3068849,-0.4280593,-0.2499126,-0.3363652,-0.0864526
30,-1.2971572,-1.3337744,"('intolerant', 'tolerant')",-1.6741687,-1.7497051,0.40223908,0.33339953,-0.8563623,-0.9166933,-0.060331
31,0.33886814,0.383621,"('evil', 'good')",0.6309797,0.6827924,-0.7086826,-0.7707988,0.0870551,0.0985382,0.0114831
32,-0.47718003,-0.49848175,"('unkind', 'kind')",-1.5711145,-1.6043203,0.4530181,0.20302469,-0.5317588,-0.6332591,-0.1015003
33,1.6339947,1.542137,"('wrong', 'right')",1.9647346,1.8821818,-0.24939811,-0.24155271,1.1164436,1.060922,-0.0555216
34,-0.36031187,-0.25775042,"('mean', 'honorable')",-1.2236766,-1.1818041,4.849142,4.966699,1.0883845,1.1757149,0.0873304
35,1.2057838,1.2403046,"('corrupt', 'incorrupt')",2.7251246,2.7667665,-0.18722174,-0.14100951,1.2478956,1.2886871,0.0407915
36,0.42651123,0.28254992,"('hostile', 'amicable')",0.7256563,0.5957281,0.10622573,-0.041412696,0.4194644,0.2789551,-0.1405093
37,-0.13309924,-0.19427046,"('fake', 'genuine')",-0.55859494,-0.5877422,-0.33132863,-0.320737,-0.3410076,-0.3675832,-0.0265756
38,-0.33780587,-0.35076362,"('untruthful', 'truthful')",-0.7623517,-0.8245822,-0.0060275868,0.06732531,-0.3687284,-0.3693402,-0.0006118
39,0.06246183,0.15325291,"('exploitative', 'cooperative')",-0.59966856,-0.55233127,0.39699122,0.44780797,-0.0467385,0.0162432,0.0629817
40,-0.30326435,-0.34638998,"('stingy', 'generous')",-0.58399075,-0.61478585,-1.7051293,-1.8889923,-0.8641281,-0.9500561,-0.085928
41,-0.99866515,-1.0681019,"('unforgiving', 'forgiving')",-1.7694545,-1.903429,-0.038373828,-0.16968505,-0.9354978,-1.047072,-0.1115742
42,-1.2746831,-1.2246114,"('unreliable', 'reliable')",-0.58187056,-0.5614519,-3.4488971,-3.412342,-1.7684836,-1.7328018,0.0356818
