,amgen_male,amgen_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.1859442,-1.4031745,"('unsociable', 'sociable')",-0.33826312,-0.54497254,-0.7621037,-0.9740735,-0.2119698
1,-0.6068456,-0.6662034,"('unfriendly', 'friendly')",1.4512942,1.3294219,0.4222243,0.3316092,-0.0906151
2,0.90722585,0.9499735,"('unlikable', 'likable')",0.9213637,1.0224456,0.9142948,0.9862095,0.0719147
3,-0.21019858,-0.12684177,"('repellent', 'pleasant')",0.22305115,0.23711866,0.0064263,0.0551384,0.0487121
4,0.15174703,0.06190192,"('disliked', 'liked')",-5.778778,-5.8306403,-2.8135154,-2.8843691,-0.0708537
5,-0.32782736,-0.26472214,"('distant', 'outgoing')",-0.3834339,-0.32734117,-0.3556306,-0.2960317,0.0595989
6,-0.4520418,-0.37390742,"('distant', 'open')",-0.042484347,0.0018157568,-0.2472631,-0.1860458,0.0612173
7,-0.627081,-0.64357895,"('insensitive', 'sensitive')",0.125994,0.13188915,-0.2505435,-0.2558449,-0.0053014
8,-0.1421171,-0.15607342,"('unaffectionate', 'affectionate')",0.5001095,0.4695279,0.1789962,0.1567272,-0.022269
9,-0.37218982,-0.45795426,"('unaffectionate', 'caring')",0.77326494,0.7359837,0.2005376,0.1390147,-0.0615229
10,-1.3482164,-1.4007773,"('unsympathetic', 'sympathetic')",-0.5115238,-0.591416,-0.9298701,-0.9960967,-0.0662266
11,-0.28311536,-0.30984688,"('unhelpful', 'helpful')",1.8279624,1.8826978,0.7724235,0.7864255,0.014002
12,-0.6278354,-0.5507221,"('unsupportive', 'supportive')",-1.9755938,-1.942104,-1.3017147,-1.246413,0.0553017
13,-0.6555234,-0.7341196,"('impolite', 'polite')",-0.47234207,-0.4440333,-0.5639328,-0.5890765,-0.0251437
14,-0.56889874,-0.5992095,"('antisocial', 'social')",-0.24407925,-0.34501195,-0.406489,-0.4721107,-0.0656217
15,0.42057398,0.3345657,"('boring', 'funny')",0.76282644,0.71467453,0.5917002,0.5246201,-0.0670801
16,-0.13245672,-0.05588285,"('unpopular', 'popular')",0.60908926,0.64722174,0.2383163,0.2956694,0.0573531
17,-0.668369,-0.5176781,"('nasty', 'nice')",-0.27628416,-0.2173312,-0.4723266,-0.3675047,0.1048219
18,-0.25818145,-0.24726334,"('disagreeable', 'welcoming')",-0.37792656,-0.3771475,-0.318054,-0.3122054,0.0058486
19,-0.7606705,-0.7230575,"('inhospitable', 'hospitable')",-0.19146746,-0.09144061,-0.476069,-0.4072491,0.0688199
20,0.294726,0.39138338,"('rough', 'thoughtful')",1.3387363,1.2772574,0.8167312,0.8343204,0.0175892
21,-0.39252317,-0.5090612,"('immoral', 'moral')",-0.10616041,-0.16695377,-0.2493418,-0.3380075,-0.0886657
22,-0.8074009,-0.8505686,"('untrustworthy', 'trustworthy')",-0.87926304,-0.9814402,-0.8433319,-0.9160044,-0.0726725
23,-0.60985535,-0.70050615,"('insincere', 'sincere')",5.287206,5.187754,2.3386755,2.243624,-0.0950515
24,-0.20823495,-0.26953864,"('dishonest', 'honest')",0.5808774,0.54695237,0.1863212,0.1387069,-0.0476143
25,0.041379083,0.05040979,"('egoistic', 'altruistic')",1.3652725,1.3085111,0.7033258,0.6794605,-0.0238653
26,0.24958597,0.29411343,"('hardhearted', 'benevolent')",1.6930809,1.6030606,0.9713334,0.948587,-0.0227464
27,-0.621117,-0.5338095,"('hardhearted', 'softhearted')",0.9760884,0.9654511,0.1774857,0.2158208,0.0383351
28,0.23627022,0.04973007,"('disloyal', 'loyal')",0.89706427,0.7285169,0.5666673,0.3891235,-0.1775438
29,-0.68907964,-0.6574876,"('unfair', 'fair')",-0.6164125,-0.7754058,-0.6527461,-0.7164467,-0.0637006
