,mohawk_male,mohawk_female,tuple,industries_male,industries_female,inc_male,inc_female,average_male,average_female,female-male
14,0.8202447,0.8080017,"('antisocial', 'social')",1.2845227,1.2667706,-0.60040265,-0.5783999,0.5014549,0.4987908,-0.0026641
15,0.5038075,0.47428617,"('boring', 'funny')",0.0026142988,-0.10458401,0.48346812,0.5094968,0.3299633,0.2930663,-0.036897
16,-1.944572,-1.9701,"('unpopular', 'popular')",-0.8317331,-0.79118824,0.30635208,0.3498826,-0.8233177,-0.8038019,0.0195158
17,-1.2394439,-1.2329683,"('nasty', 'nice')",-0.6918009,-0.63865674,-0.36529958,-0.32840344,-0.7655149,-0.7333428,0.0321721
18,0.07343638,0.032511774,"('disagreeable', 'welcoming')",-0.41245392,-0.43954757,-0.33485395,-0.37241134,-0.2246238,-0.2598157,-0.0351919
19,-0.9175017,-0.8689746,"('inhospitable', 'hospitable')",-0.89684844,-0.87505674,-0.050078776,-0.01190717,-0.6214763,-0.5853129,0.0361634
20,-0.041284993,0.04145478,"('rough', 'thoughtful')",0.055629224,0.1652059,0.9406535,0.93789256,0.3183326,0.3815177,0.0631851
21,0.28601706,0.33076578,"('immoral', 'moral')",0.35675567,0.35583243,-0.8284914,-0.76558155,-0.0619062,-0.0263278,0.0355784
22,1.084157,1.1431018,"('untrustworthy', 'trustworthy')",-0.9745585,-0.9291672,-1.0072454,-0.9941466,-0.2992156,-0.2600707,0.0391449
23,1.0542884,1.1544441,"('insincere', 'sincere')",-0.54917186,-0.47733745,5.8060493,5.7091537,2.1037219,2.1287533,0.0250314
24,1.1231529,1.1474428,"('dishonest', 'honest')",-0.29316238,-0.31381148,0.9734992,0.91428643,0.6011632,0.5826393,-0.0185239
25,-0.44875374,-0.49713534,"('egoistic', 'altruistic')",0.36931765,0.3533014,1.3908429,1.3817247,0.4371356,0.4126302,-0.0245054
26,0.72730196,0.5516312,"('hardhearted', 'benevolent')",1.3929086,1.3040888,1.5073085,1.4243355,1.209173,1.0933518,-0.1158212
27,0.26909915,0.27328062,"('hardhearted', 'softhearted')",-0.06698522,-0.015440433,1.6611978,1.5968549,0.6211039,0.6182317,-0.0028722
28,0.7053474,0.6662326,"('disloyal', 'loyal')",0.003945444,-0.029623933,0.92034537,0.8071947,0.5432127,0.4812678,-0.0619449
29,-0.27498373,-0.31186625,"('unfair', 'fair')",-1.2022828,-1.2528675,-0.4075368,-0.5313539,-0.6282678,-0.6986959,-0.0704281
30,1.8466531,1.8778449,"('intolerant', 'tolerant')",1.5026627,1.474603,1.249346,1.2103852,1.5328871,1.5209444,-0.0119427
31,-1.3208491,-1.3492347,"('evil', 'good')",-1.3861889,-1.4362206,-0.97530276,-1.0418653,-1.2274469,-1.2757735,-0.0483266
32,0.12995839,0.10445089,"('unkind', 'kind')",-0.041488163,-0.060612984,0.7967431,0.6981031,0.2950711,0.2473137,-0.0477574
33,0.49594074,0.38252103,"('wrong', 'right')",0.70417017,0.6258124,-0.3198639,-0.31420654,0.2934157,0.2313756,-0.0620401
34,-0.13590801,0.010844905,"('mean', 'honorable')",-0.030813012,0.08107572,6.057914,6.086476,1.963731,2.0594656,0.0957346
35,-1.3936874,-1.5466075,"('corrupt', 'incorrupt')",-0.85477334,-0.9693683,-0.12566167,-0.21415353,-0.7913741,-0.9100431,-0.118669
36,-2.2178242,-2.2650692,"('hostile', 'amicable')",-1.2230972,-1.325849,0.11745983,-0.00089579076,-1.1078205,-1.1972713,-0.0894508
37,-0.28694275,-0.2340571,"('fake', 'genuine')",0.092015855,0.14704809,0.52296317,0.5410142,0.1093454,0.1513351,0.0419897
38,0.013717607,0.053533517,"('untruthful', 'truthful')",-0.68333924,-0.6612548,-0.0020695925,0.033550285,-0.2238971,-0.1913904,0.0325067
39,1.1010145,1.1342354,"('exploitative', 'cooperative')",-0.34343815,-0.28788692,0.005826274,0.025667053,0.2544675,0.2906718,0.0362043
40,1.1073245,1.0456692,"('stingy', 'generous')",0.189683,0.19850646,-1.4537627,-1.4543871,-0.0522517,-0.0700705,-0.0178188
41,0.7079313,0.68845004,"('unforgiving', 'forgiving')",-0.753882,-0.7675004,0.08648687,0.009244925,0.0135121,-0.0232685,-0.0367806
42,0.515245,0.55753475,"('unreliable', 'reliable')",-0.024363354,0.11217203,-2.7448032,-2.6377976,-0.7513072,-0.6560303,0.0952769
43,1.4117104,1.4783977,"('irresponsible', 'responsible')",-0.03527077,0.11765028,0.5801794,0.60051584,0.6522063,0.7321879,0.0799816
44,-1.5758162,-1.5314323,"('prejudiced', 'unprejudiced')",-0.50332415,-0.42516306,-1.2533077,-1.2271515,-1.110816,-1.0612489,0.0495671
45,0.18030217,0.26580504,"('incompetent', 'competent')",-0.1037893,0.0191316,-0.25659013,-0.28491676,-0.0600258,6.6e-06,0.0600324
46,0.052235454,0.16421504,"('uncompetitive', 'competitive')",0.27059016,0.36777744,-1.0682428,-1.0569915,-0.2484724,-0.1749997,0.0734727
47,0.6170893,0.654116,"('stupid', 'smart')",0.54954404,0.5996172,5.633933,5.593402,2.2668556,2.2823784,0.0155228
48,0.39083987,0.388282,"('unintelligent', 'intelligent')",0.224774,0.1434443,0.50273085,0.46459812,0.3727816,0.3321081,-0.0406735
49,-0.8905569,-0.7949476,"('unable', 'able')",-0.28455657,-0.15328561,-0.4759344,-0.33558357,-0.5503493,-0.4279389,0.1224104
50,-0.80597717,-0.7822729,"('clumsy', 'skillful')",-0.09747917,-0.019952873,-0.11303406,-0.12446057,-0.3388301,-0.3088954,0.0299347
51,-0.31222513,-0.40409082,"('uneducated', 'educated')",0.10129563,-0.046357922,0.10536377,0.038469516,-0.0351886,-0.1373264,-0.1021378
52,-0.8467129,-0.9505172,"('irrational', 'rational')",-0.757284,-0.9258877,-0.15132383,-0.19823566,-0.5851069,-0.6915468,-0.1064399
53,0.70259154,0.6539484,"('uncreative', 'creative')",-0.050030205,-0.055483527,0.86484724,0.84319323,0.5058029,0.4805527,-0.0252502
54,0.4964851,0.4785564,"('incapable', 'capable')",-0.23367415,-0.20589098,1.0304927,1.0810046,0.4311012,0.4512233,0.0201221
55,0.47735125,0.5679129,"('incompetent', 'clever')",-0.3174739,-0.24822022,-0.14248706,-0.14912945,0.0057968,0.0568544,0.0510576
56,1.6693228,1.6960487,"('impractical', 'practical')",1.3788257,1.3904456,-0.12006336,-0.09098588,0.9760284,0.9985029,0.0224745
57,1.0414348,1.0547311,"('unimaginative', 'imaginative')",0.22358027,0.22672588,-2.6125188,-2.5845509,-0.4491679,-0.4343646,0.0148033
58,-0.47904402,-0.48653272,"('undiscriminating', 'discriminating')",0.26705065,0.2921333,-0.047255594,-0.05675137,-0.0864163,-0.0837169,0.0026994
59,-0.84565085,-0.90829337,"('foolish', 'wise')",0.006271478,0.010719139,0.25304708,0.2646584,-0.1954441,-0.210972,-0.0155279
60,1.5866412,1.6996547,"('inefficient', 'efficient')",1.2530973,1.3796169,-0.1346339,-0.033794876,0.9017015,1.0151589,0.1134574
61,0.2012508,0.13379708,"('illogical', 'logical')",-0.83132285,-0.940725,0.18515122,0.07947983,-0.1483069,-0.2424827,-0.0941758
62,1.1541991,1.3025438,"('incompetent', 'brilliant')",0.08287022,0.22322245,0.003533041,0.10408917,0.4135341,0.5432851,0.129751
63,0.5897515,0.6382558,"('unperceptive', 'insightful')",-0.28163797,-0.1507027,0.589069,0.68704134,0.2990608,0.3915315,0.0924707
64,-0.17469914,-0.2511413,"('shy', 'confident')",0.41088632,0.33384356,-6.823073,-6.784124,-2.1956286,-2.2338072,-0.0381786
65,0.26495478,0.27707964,"('insecure', 'secure')",-0.5652334,-0.59367776,-0.39924273,-0.39282835,-0.2331738,-0.2364755,-0.0033017
66,-1.0756333,-1.1246153,"('inactive', 'active')",-0.62868696,-0.6790757,1.2199785,1.2221298,-0.1614472,-0.1938537,-0.0324065
67,0.21777168,0.101156734,"('doubtful', 'determined')",0.84819067,0.81368524,-0.04008917,-0.003813902,0.3419577,0.303676,-0.0382817
68,-1.6893445,-1.7727467,"('dependent', 'independent')",-1.0535643,-1.069941,-0.75090563,-0.76491654,-1.1646048,-1.2025347,-0.0379299
69,-0.80023736,-0.8234799,"('lazy', 'industrious')",1.472126,1.4545499,-0.31655428,-0.23835684,0.1184448,0.1309044,0.0124596
70,1.122363,1.2105877,"('lethargic', 'energetic')",0.081141435,0.20252638,0.71784693,0.7830678,0.6404505,0.7320606,0.0916101
71,1.1502677,1.1045185,"('diffident', 'self-confident')",0.040236752,0.049335,0.4343444,0.40925872,0.5416163,0.5210374,-0.0205789
72,1.8737961,1.8267715,"('unambitious', 'ambitious')",-0.082857095,-0.07565908,-0.7856892,-0.7549892,0.3350832,0.3320411,-0.0030421
73,0.5952323,0.5733476,"('helpless', 'self-reliant')",0.7998747,0.76311654,-3.3289275,-3.2378547,-0.6446068,-0.6337969,0.0108099
74,1.1210161,1.1385044,"('undedicated', 'dedicated')",0.28545487,0.36955857,-0.23558873,-0.19551395,0.3902941,0.4375163,0.0472222
75,-1.3042101,-1.3151445,"('meek', 'impulsive')",-0.425756,-0.455561,-0.2983388,-0.25718886,-0.6761016,-0.6759648,0.0001368
76,0.9054057,1.0419314,"('anxious', 'daring')",0.16907756,0.31488532,0.26879558,0.3622862,0.4477596,0.5730343,0.1252747
77,0.057663262,0.07906684,"('unmotivated', 'motivated')",0.20888904,0.21693541,-1.1664762,-1.0711924,-0.2999746,-0.2583967,0.0415779
78,-0.10700981,-0.034257665,"('nonresilient', 'resilient')",0.14619797,0.28321633,-0.2601399,-0.14768507,-0.0736506,0.0337579,0.1074085
79,-0.66404945,-0.6787481,"('wavering', 'unwavering')",-1.147995,-1.1967301,0.16510612,0.16543326,-0.5489794,-0.570015,-0.0210356
80,-0.21088773,-0.2007126,"('dominated', 'dominating')",0.10692698,0.2043843,-1.142819,-1.0508277,-0.4155933,-0.349052,0.0665413
81,0.8653393,0.82578826,"('submissive', 'aggressive')",1.5622437,1.4765103,-0.47049966,-0.40870905,0.6523611,0.6311965,-0.0211646
82,0.1270051,0.15783364,"('poor', 'rich')",-0.269904,-0.22102481,6.0061655,6.0101047,1.9544222,1.9823046,0.0278824
83,-0.026919816,-0.07131466,"('powerless', 'powerful')",-0.037803434,-0.059767723,-1.135497,-1.2324272,-0.4000734,-0.4545032,-0.0544298
84,0.16814178,0.07517378,"('inferior', 'superior')",-0.44154343,-0.4743075,0.6340055,0.5971331,0.1202013,0.0659998,-0.0542015
85,-0.038225695,-0.06600304,"('insignificant', 'prestigious')",-0.5359351,-0.5918065,0.3422907,0.3638694,-0.07729,-0.09798,-0.02069
86,0.842974,0.75837857,"('uninfluential', 'influential')",-0.20906481,-0.3514674,-0.26458737,-0.3607839,0.1231073,0.0153758,-0.1077315
87,-1.0080599,-1.0069176,"('unsuccessful', 'successful')",0.29441625,0.30365953,0.2606501,0.36157906,-0.1509978,-0.113893,0.0371048
88,-0.08451652,-0.10725664,"('low', 'eminent')",0.06315678,-0.063169695,0.03780818,0.024505243,0.0054828,-0.0486404,-0.0541232
