,goodyear_male,goodyear_female,tuple,tire_male,tire_female,&_male,&_female,rubber_male,rubber_female,co_male,co_female,average_male,average_female,female-male
15,0.5081669,0.42941365,"('boring', 'funny')",1.128868,1.092528,0.5187672,0.51053953,0.16678903,0.10460073,0.498433,0.4626252,0.5642048,0.5199414,-0.0442634
16,0.23232496,0.31655568,"('unpopular', 'popular')",0.80466455,0.88708735,0.4013341,0.42173737,0.6703826,0.69731915,0.42745054,0.39447013,0.5072313,0.543434,0.0362027
17,0.23077393,0.30350128,"('nasty', 'nice')",-0.28390557,-0.1921404,-0.62368196,-0.5962199,0.12621754,0.24153864,0.021041099,0.06326752,-0.105911,-0.0360106,0.0699004
18,-0.29447475,-0.37014833,"('disagreeable', 'welcoming')",-1.9743785,-1.9873848,1.2670474,1.3714731,-0.9354343,-0.97854793,-0.994469,-1.1082454,-0.5863418,-0.6145707,-0.0282289
19,0.056953628,0.03678501,"('inhospitable', 'hospitable')",0.80257803,0.8390832,-0.6416314,-0.510489,0.32455638,0.33845568,-0.17869215,-0.18128903,0.0727529,0.1045092,0.0317563
20,-0.9421488,-0.9568313,"('rough', 'thoughtful')",-1.8946743,-1.9004002,-0.24532782,-0.21536699,-1.6892351,-1.6535025,-0.03513192,-0.058474556,-0.9613035,-0.9569151,0.0043884
21,-1.262981,-1.3260287,"('immoral', 'moral')",-0.60397696,-0.6923764,-0.22030513,-0.3938784,-0.95458335,-1.0403844,-0.59381264,-0.637435,-0.7271318,-0.8180205,-0.0908887
22,-1.0186329,-1.086882,"('untrustworthy', 'trustworthy')",-2.3953931,-2.492277,0.6572647,0.62047124,-2.3683484,-2.465105,-0.9023942,-0.97835225,-1.2055008,-1.280429,-0.0749282
23,-0.6977925,-0.82855237,"('insincere', 'sincere')",-0.67526543,-0.71568346,-1.0591159,-1.1978581,-0.6859453,-0.7183984,4.9827495,4.697678,0.3729261,0.2474371,-0.125489
24,-0.3707072,-0.3747195,"('dishonest', 'honest')",-0.54067165,-0.55275434,-0.48175517,-0.5230012,-0.82755697,-0.88695335,0.3544815,0.25356573,-0.3732419,-0.4167725,-0.0435306
25,0.31204882,0.32804245,"('egoistic', 'altruistic')",0.63771987,0.6797879,0.46797073,0.4744401,0.45970798,0.4895959,1.4890138,1.4678745,0.6732923,0.6879482,0.0146559
26,-0.18723649,-0.3356139,"('hardhearted', 'benevolent')",1.0625702,0.9555704,1.9881945,1.9025252,0.9090625,0.76283604,2.084992,1.9473134,1.1715165,1.0465262,-0.1249903
27,-1.3510511,-1.3597449,"('hardhearted', 'softhearted')",-0.5193032,-0.5532928,-1.2132972,-1.1464933,-0.8106479,-0.77097535,0.30357262,0.19828624,-0.7181454,-0.7264441,-0.0082987
28,-0.86770016,-0.95510954,"('disloyal', 'loyal')",0.105083056,0.054860115,0.11891107,-0.060385738,-0.5125189,-0.63474894,0.73555547,0.52752316,-0.0841339,-0.2135722,-0.1294383
29,-0.5707832,-0.57969,"('unfair', 'fair')",0.4220239,0.4541023,0.64248693,0.7350077,-0.35543266,-0.34887362,-1.0218287,-1.0660394,-0.1767067,-0.1610986,0.0156081
30,-0.71556216,-0.8221545,"('intolerant', 'tolerant')",-1.1112456,-1.1981387,-0.7391336,-0.8283803,-0.65178144,-0.74126023,0.25185978,0.15919094,-0.5931726,-0.6861486,-0.092976
31,0.09594593,0.18656096,"('evil', 'good')",1.0864629,1.241318,-0.3275072,-0.12702373,0.86046207,0.9989835,-1.0589206,-1.0519718,0.1312886,0.2495734,0.1182848
32,-0.47132298,-0.59093964,"('unkind', 'kind')",-0.15827017,-0.25614184,0.5497844,0.38409394,-0.90711635,-1.0310876,0.80636907,0.6128276,-0.0361112,-0.1762495,-0.1401383
33,0.7653221,0.7367896,"('wrong', 'right')",1.4572623,1.4736236,0.46683994,0.52553827,1.5300794,1.5036876,-0.61168665,-0.5874319,0.7215633,0.7304415,0.0088782
34,-0.4464764,-0.39244276,"('mean', 'honorable')",-0.41211718,-0.35008144,-1.274385,-1.2442017,0.11144361,0.14784011,4.760234,4.67301,0.5477398,0.5668248,0.019085
35,1.9463041,1.9087337,"('corrupt', 'incorrupt')",1.5882254,1.6105781,0.6348861,0.78269404,1.0902488,1.1165059,-0.28759176,-0.30718145,0.9944145,1.022266,0.0278515
36,0.28662208,0.19041449,"('hostile', 'amicable')",1.201055,1.2059191,-0.16380197,-0.061174557,0.54474777,0.546258,0.009372592,-0.13958073,0.3755991,0.3483673,-0.0272318
37,-0.30786878,-0.34675756,"('fake', 'genuine')",-0.32204717,-0.30762947,-0.40057144,-0.31405854,-1.0748193,-1.0524249,-0.2914333,-0.31102127,-0.479348,-0.4663784,0.0129696
38,0.06793066,0.0786059,"('untruthful', 'truthful')",0.87529296,0.9169975,-0.2612738,-0.29556468,1.0151744,1.0159949,0.198975,0.25527358,0.3792198,0.3942614,0.0150416
39,-0.16132832,-0.078625135,"('exploitative', 'cooperative')",-0.16337484,-0.122946255,0.07609369,0.14815277,-0.8622442,-0.8615293,-0.033268217,0.00782856,-0.2288244,-0.1814239,0.0474005
40,-0.2808367,-0.31408522,"('stingy', 'generous')",-0.29063118,-0.23883681,-0.57974297,-0.54654926,-0.7394614,-0.69385445,-2.5049608,-2.5014966,-0.8791265,-0.8589644,0.0201621
41,-1.2668052,-1.343135,"('unforgiving', 'forgiving')",-1.5474343,-1.5639663,-0.4549488,-0.5212174,-1.3864437,-1.4663697,0.12891857,0.00264558,-0.9053427,-0.9784085,-0.0730658
42,-0.17310753,-0.07982402,"('unreliable', 'reliable')",-0.43087468,-0.3589921,1.1234415,1.2643217,-0.07613778,-0.07354485,-2.4937017,-2.367998,-0.410076,-0.3232074,0.0868686
43,-1.6048611,-1.5842943,"('irresponsible', 'responsible')",-1.1313356,-1.1564146,-1.1326791,-1.1399716,-1.6046596,-1.6656859,0.015204903,-0.02857767,-1.0916661,-1.1149889,-0.0233228
44,0.049546346,0.15840231,"('prejudiced', 'unprejudiced')",-1.9638342,-1.8531336,-0.8811833,-0.685944,-1.160667,-1.0522755,-1.9971249,-1.9005213,-1.1906527,-1.0666945,0.1239582
45,-1.5419769,-1.6034101,"('incompetent', 'competent')",-2.2116141,-2.2187471,-0.38645774,-0.49258953,-1.7560434,-1.7694762,-0.53192437,-0.60680974,-1.2856033,-1.3382065,-0.0526032
46,-1.6649299,-1.7117345,"('uncompetitive', 'competitive')",-1.3346292,-1.4104601,-0.90637845,-1.0369154,-1.7269002,-1.7811447,-0.5634067,-0.60943043,-1.2392488,-1.309937,-0.0706882
47,-0.6128391,-0.5550665,"('stupid', 'smart')",-0.017416801,-0.043919623,0.6050231,0.6522309,-0.018403813,-0.030461062,4.8999715,4.7498965,0.9712669,0.9545361,-0.0167308
48,-1.9269001,-2.049451,"('unintelligent', 'intelligent')",-1.3790243,-1.5086802,-1.32404,-1.550585,-1.8903424,-2.0250394,-0.3494311,-0.4520976,-1.3739475,-1.5171706,-0.1432231
49,-1.1605022,-1.1174821,"('unable', 'able')",-1.3374753,-1.3392498,-1.0963378,-1.0210797,-1.2188784,-1.1638504,-0.945806,-0.8691267,-1.1518,-1.1021577,0.0496423
50,0.7534532,0.7642739,"('clumsy', 'skillful')",0.5076356,0.48873228,1.726073,1.8449193,0.8669614,0.8540146,0.32476738,0.33570158,0.8357781,0.8575284,0.0217503
51,-0.33504504,-0.559989,"('uneducated', 'educated')",-1.3235147,-1.4794846,1.28478,1.0303887,-1.0470767,-1.2226741,0.79458594,0.61707515,-0.1252541,-0.3229368,-0.1976827
52,0.3637509,0.32425842,"('irrational', 'rational')",1.2119665,1.1927651,0.56993556,0.6321089,1.3693208,1.2555132,-0.5090206,-0.5184689,0.6011906,0.5772354,-0.0239552
53,-1.3807105,-1.4702221,"('uncreative', 'creative')",0.4245628,0.39451373,-0.13055062,-0.08952879,-0.23325238,-0.35947365,0.51821834,0.40149853,-0.1603465,-0.2246425,-0.064296
54,-0.35548872,-0.45682466,"('incapable', 'capable')",0.5244083,0.4736758,0.2266364,0.20755892,0.31921947,0.2180779,0.60912454,0.5202622,0.26478,0.19255,-0.07223
55,-1.4910734,-1.5866765,"('incompetent', 'clever')",-2.4425182,-2.5221364,-0.28630906,-0.4683748,-2.8335505,-2.8842738,-0.15685333,-0.19380674,-1.4420609,-1.5310535,-0.0889926
56,-0.5605419,-0.62319475,"('impractical', 'practical')",0.33860964,0.2852702,-0.6910712,-0.8286747,-0.06336134,-0.18040583,-0.1962135,-0.22590113,-0.2345157,-0.3145813,-0.0800656
57,-1.865921,-1.9868048,"('unimaginative', 'imaginative')",-1.2813311,-1.349085,-1.507294,-1.6464994,-0.97415984,-1.0686992,-3.038919,-3.0313277,-1.7335251,-1.8164833,-0.0829582
58,-1.1223274,-1.1709671,"('undiscriminating', 'discriminating')",0.47532198,0.44348547,-0.94045293,-1.0003204,0.45341375,0.36424616,0.024177153,0.022879235,-0.2219735,-0.2681353,-0.0461618
59,0.9474948,1.0315642,"('foolish', 'wise')",1.755759,1.8066084,1.3945959,1.5297499,1.5694964,1.5493238,0.05551506,0.11363499,1.1445723,1.2061764,0.0616041
60,-1.9678115,-1.9560763,"('inefficient', 'efficient')",-1.7892481,-1.8129636,-0.5412394,-0.62985486,-1.9481288,-1.9834806,-0.42941543,-0.30230474,-1.3351686,-1.336936,-0.0017674
61,-1.6364402,-1.6469293,"('illogical', 'logical')",0.5643259,0.47924834,0.17969796,0.15457101,-0.08396509,-0.19729844,-0.4244743,-0.5182437,-0.2801711,-0.3457304,-0.0655593
62,-0.988338,-0.92592365,"('incompetent', 'brilliant')",-1.6844224,-1.6590587,-1.2071267,-1.2592595,-2.0117402,-2.0000434,-0.44159424,-0.33234197,-1.2666443,-1.2353254,0.0313189
63,-0.84114045,-0.8484061,"('unperceptive', 'insightful')",0.24891229,0.23387043,0.62853354,0.54706305,-0.20491749,-0.2528747,0.6290833,0.6634387,0.0920942,0.0686183,-0.0234759
64,0.021178901,0.08510858,"('shy', 'confident')",-0.6681461,-0.6487116,0.9097036,0.9014723,-0.9852827,-0.9986956,-5.572432,-5.336811,-1.2589956,-1.1995275,0.0594681
65,-1.8284304,-1.8467473,"('insecure', 'secure')",-2.233841,-2.3072863,-0.25213456,-0.42338765,-2.0004733,-2.0821428,-0.15015961,-0.20323259,-1.2930077,-1.3725594,-0.0795517
66,0.83052164,0.8637666,"('inactive', 'active')",0.43704635,0.45306674,1.1219813,1.1948775,0.93535894,0.91057986,1.0399932,1.0133111,0.8729803,0.8871204,0.0141401
67,0.9224521,0.94157046,"('doubtful', 'determined')",1.0247622,0.9925667,0.19283158,0.22806787,1.0578215,1.02344,0.28741542,0.36417398,0.6970566,0.7099638,0.0129072
68,-0.45607823,-0.54190093,"('dependent', 'independent')",-1.6031736,-1.7643728,-0.6188417,-0.6787591,-1.3600948,-1.5059024,-1.5202504,-1.5416349,-1.1116877,-1.2065141,-0.0948264
69,1.6183729,1.7245325,"('lazy', 'industrious')",1.6783764,1.7250321,1.3529094,1.4569364,1.9955313,1.9830422,-0.17308858,-0.055112287,1.2944203,1.3668861,0.0724658
70,-1.0176862,-1.04663,"('lethargic', 'energetic')",-1.4972752,-1.5385123,-0.6689864,-0.78200763,-1.7227546,-1.8004328,0.07804474,-0.011776093,-0.9657315,-1.0358718,-0.0701403
71,0.39379635,0.41094172,"('diffident', 'self-confident')",2.311541,2.374621,0.22543584,0.24305266,1.8209457,1.8386797,0.108626544,0.10758145,0.9720691,0.9949753,0.0229062
72,-0.7930238,-0.7808866,"('unambitious', 'ambitious')",-0.82398635,-0.87306774,-0.76234657,-0.8090727,-0.66558504,-0.7624264,-0.8138545,-0.75917673,-0.7717592,-0.796926,-0.0251668
73,1.4012471,1.4997165,"('helpless', 'self-reliant')",2.1136384,2.1466603,0.5200986,0.63151217,1.3786879,1.3733426,-3.3093162,-3.0992157,0.4208712,0.5104032,0.089532
74,-0.109096386,-0.10680723,"('undedicated', 'dedicated')",0.53900856,0.54899776,0.50966144,0.5191607,0.05195826,0.010798469,-0.26680887,-0.2522987,0.1449446,0.1439702,-0.0009744
75,1.1043409,1.1385162,"('meek', 'impulsive')",-0.3519611,-0.287521,-0.31718543,-0.2167047,0.24067855,0.29042742,-0.17913057,-0.09943421,0.0993485,0.1650567,0.0657082
76,-0.5335707,-0.5148812,"('anxious', 'daring')",-1.9893249,-1.9549048,0.16112493,0.21108565,-1.5055019,-1.4796958,-0.021136519,0.06443751,-0.7776818,-0.7347918,0.04289
77,-1.114955,-1.1538818,"('unmotivated', 'motivated')",-1.4474479,-1.4472033,-0.76400733,-0.8996401,-1.0833579,-1.0908337,-0.91181195,-0.7892298,-1.064316,-1.0761578,-0.0118418
78,-1.3424158,-1.3477855,"('nonresilient', 'resilient')",0.47440702,0.4921255,-0.48584408,-0.4528883,0.63287103,0.67106456,0.4266256,0.4859513,-0.0588712,-0.0303065,0.0285647
79,1.4387114,1.3987181,"('wavering', 'unwavering')",1.1768152,1.2407888,0.43039584,0.49870554,1.1087226,1.0873185,-0.033534624,-0.03020914,0.8242221,0.8390644,0.0148423
80,-0.122983366,-0.058189154,"('dominated', 'dominating')",-0.6252726,-0.6160524,0.2704535,0.19462538,-0.7957887,-0.77074504,-0.12404783,-0.028177172,-0.2795278,-0.2557077,0.0238201
81,-0.80352765,-0.8601895,"('submissive', 'aggressive')",-1.4694669,-1.557416,-0.5071938,-0.749576,-1.2751039,-1.3573687,-0.4093445,-0.4141794,-0.8929274,-0.987746,-0.0948186
82,-1.1866671,-1.2910427,"('poor', 'rich')",-1.3768369,-1.4195983,0.43325347,0.41844416,-1.7995847,-1.8084762,5.6731043,5.3992286,0.3486538,0.2597112,-0.0889426
83,-0.5023014,-0.4686301,"('powerless', 'powerful')",0.76807904,0.7138478,-0.45184833,-0.49910048,0.33905703,0.3292424,-1.1502135,-1.1595505,-0.1994454,-0.2168382,-0.0173928
84,0.4278876,0.39559498,"('inferior', 'superior')",0.79633015,0.75278777,0.45760822,0.45670328,0.6203063,0.6245982,0.6560223,0.6718855,0.5916309,0.580314,-0.0113169
85,0.97702366,1.0399053,"('insignificant', 'prestigious')",2.0852888,2.2412083,0.291005,0.41194308,2.7821586,2.8382757,-0.08270096,-0.0908159,1.2105551,1.2881032,0.0775481
86,-1.495863,-1.6570555,"('uninfluential', 'influential')",-0.17803526,-0.3414537,-0.7742332,-1.0402734,-0.77788717,-0.96622974,0.1477606,-0.042233776,-0.6156516,-0.8094493,-0.1937977
87,0.28270492,0.37419474,"('unsuccessful', 'successful')",0.8089568,0.82216597,0.9907704,0.88919115,0.91019565,0.8459121,0.7349224,0.79545164,0.74551,0.7453831,-0.0001269
88,0.09669754,0.018573683,"('low', 'eminent')",-0.019949729,-0.07721842,0.39198986,0.17964011,-0.44477734,-0.5478009,0.09028224,-0.05375337,0.0228485,-0.0961118,-0.1189603
