,chubb_male,chubb_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.2783541,-0.4796428,"('unsociable', 'sociable')",-0.026144149,-0.26351815,-0.1522491,-0.3715805,-0.2193314
1,-0.9819745,-1.0053304,"('unfriendly', 'friendly')",1.2011232,1.0533255,0.1095744,0.0239975,-0.0855769
2,-0.0542917,-0.022130897,"('unlikable', 'likable')",0.36685494,0.41017136,0.1562816,0.1940202,0.0377386
3,-0.5942336,-0.46948352,"('repellent', 'pleasant')",0.65272486,0.5913146,0.0292456,0.0609155,0.0316699
4,0.3779899,0.37015322,"('disliked', 'liked')",-6.7290735,-6.673399,-3.1755419,-3.1516228,0.0239191
5,-0.25250793,-0.1816843,"('distant', 'outgoing')",-0.33711523,-0.26127395,-0.2948116,-0.2214791,0.0733325
6,-0.963998,-0.8346917,"('distant', 'open')",-0.52710384,-0.4912115,-0.7455509,-0.6629516,0.0825993
7,-0.6077122,-0.5702838,"('insensitive', 'sensitive')",-0.0596266,-0.06438412,-0.3336694,-0.3173339,0.0163355
8,-2.09172,-2.1237395,"('unaffectionate', 'affectionate')",0.46733838,0.4221523,-0.8121909,-0.8507936,-0.0386027
9,-1.6559469,-1.6607945,"('unaffectionate', 'caring')",0.98936534,0.975688,-0.3332908,-0.3425533,-0.0092625
10,-1.0236584,-1.0215,"('unsympathetic', 'sympathetic')",-0.7205575,-0.7548805,-0.872108,-0.8881903,-0.0160823
11,0.1529372,0.11358959,"('unhelpful', 'helpful')",1.8610874,1.9613918,1.0070124,1.0374907,0.0304783
12,-0.6520193,-0.58888936,"('unsupportive', 'supportive')",-2.2136133,-2.1777208,-1.4328163,-1.3833051,0.0495112
13,0.40400547,0.27666187,"('impolite', 'polite')",-0.58769214,-0.63665175,-0.0918433,-0.1799949,-0.0881516
14,-0.0073198453,-0.0735935,"('antisocial', 'social')",-0.057783447,-0.2159265,-0.0325516,-0.14476,-0.1122084
15,0.8448999,0.7261808,"('boring', 'funny')",-0.082996085,-0.112797886,0.3809519,0.3066915,-0.0742604
16,-0.20538864,-0.18477467,"('unpopular', 'popular')",0.6658808,0.58036226,0.2302461,0.1977938,-0.0324523
17,0.21634997,0.19948222,"('nasty', 'nice')",-0.4645978,-0.4045451,-0.1241239,-0.1025314,0.0215925
18,-0.7510221,-0.7496059,"('disagreeable', 'welcoming')",-0.65779746,-0.7871255,-0.7044098,-0.7683657,-0.0639559
19,-0.84761554,-0.7947905,"('inhospitable', 'hospitable')",-0.7164345,-0.57963526,-0.782025,-0.6872129,0.0948121
20,-0.3302055,-0.32835352,"('rough', 'thoughtful')",0.9825597,0.97393084,0.3261771,0.3227887,-0.0033884
21,0.4538788,0.41453156,"('immoral', 'moral')",-0.33758453,-0.39070815,0.0581471,0.0119117,-0.0462354
22,0.12522696,0.07798542,"('untrustworthy', 'trustworthy')",-0.9470402,-1.0000796,-0.4109066,-0.4610471,-0.0501405
23,-0.3941802,-0.4477212,"('insincere', 'sincere')",5.82806,5.723776,2.7169399,2.6380274,-0.0789125
24,0.41335517,0.41100425,"('dishonest', 'honest')",0.37284264,0.40805206,0.3930989,0.4095281,0.0164292
25,-0.6652236,-0.71224755,"('egoistic', 'altruistic')",0.8782061,0.78953886,0.1064912,0.0386457,-0.0678455
26,-0.22528079,-0.31416413,"('hardhearted', 'benevolent')",1.6001947,1.4865992,0.687457,0.5862175,-0.1012395
27,0.21820445,0.29024023,"('hardhearted', 'softhearted')",0.71745646,0.61189604,0.4678304,0.4510681,-0.0167623
28,-0.9828322,-1.0545217,"('disloyal', 'loyal')",1.2121165,1.1090434,0.1146421,0.0272608,-0.0873813
29,0.45327163,0.4592628,"('unfair', 'fair')",-0.5502238,-0.6587112,-0.0484761,-0.0997242,-0.0512481
30,0.69251823,0.5881428,"('intolerant', 'tolerant')",1.0352874,0.9913051,0.8639028,0.789724,-0.0741788
31,-1.4435698,-1.3773197,"('evil', 'good')",-1.0415707,-1.0705694,-1.2425702,-1.2239445,0.0186257
32,0.21065068,0.14200543,"('unkind', 'kind')",0.74153763,0.5452477,0.4760942,0.3436266,-0.1324676
33,-0.042430133,-0.03031038,"('wrong', 'right')",-0.7011423,-0.6560795,-0.3717862,-0.3431949,0.0285913
34,-0.2770951,-0.2035155,"('mean', 'honorable')",5.573045,5.7251415,2.6479747,2.760813,0.1128383
35,-0.5291365,-0.5434172,"('corrupt', 'incorrupt')",-0.6025965,-0.59989053,-0.5658665,-0.5716538,-0.0057873
36,-1.2455025,-1.218629,"('hostile', 'amicable')",-0.4293011,-0.54399484,-0.8374018,-0.8813119,-0.0439101
37,-0.4421032,-0.469712,"('fake', 'genuine')",-0.3594183,-0.32989484,-0.4007608,-0.3998034,0.0009574
38,-0.63690066,-0.6067027,"('untruthful', 'truthful')",0.06683354,0.22820994,-0.2850336,-0.1892464,0.0957872
39,1.2841753,1.2724392,"('exploitative', 'cooperative')",0.1093363,0.15791665,0.6967558,0.715178,0.0184222
40,-0.66877806,-0.61968577,"('stingy', 'generous')",-2.4091349,-2.4648924,-1.5389564,-1.542289,-0.0033326
41,-0.25825608,-0.29860362,"('unforgiving', 'forgiving')",-0.107140385,-0.2038336,-0.1826982,-0.2512186,-0.0685204
