,hologic_male,hologic_female,tuple,inc_male,inc_female,average_male,average_female,female-male
32,0.2080684,0.06005539,"('unkind', 'kind')",1.0020701,0.78065866,0.6050692,0.420357,-0.1847122
33,0.3638132,0.29030508,"('wrong', 'right')",-0.2855184,-0.34708208,0.0391474,-0.0283885,-0.0675359
34,0.39126664,0.51459944,"('mean', 'honorable')",5.74393,5.990755,3.0675983,3.2526772,0.1850789
35,-0.20033813,-0.14497152,"('corrupt', 'incorrupt')",0.0065324567,-0.090885006,-0.0969028,-0.1179283,-0.0210255
36,-0.6298394,-0.703757,"('hostile', 'amicable')",0.3741411,0.1568118,-0.1278492,-0.2734726,-0.1456234
37,-0.19723237,-0.19794899,"('fake', 'genuine')",0.22493365,0.28857088,0.0138506,0.0453109,0.0314603
38,-0.63783824,-0.689486,"('untruthful', 'truthful')",0.0067177694,0.09439885,-0.3155603,-0.2975436,0.0180167
39,1.0372751,0.98713595,"('exploitative', 'cooperative')",0.23591062,0.1535337,0.6365929,0.5703348,-0.0662581
40,0.35567722,0.39739785,"('stingy', 'generous')",-1.2052737,-1.2326576,-0.4247983,-0.4176298,0.0071685
41,0.42197663,0.38450325,"('unforgiving', 'forgiving')",0.2898131,0.1448819,0.3558949,0.2646926,-0.0912023
42,-0.4670281,-0.49815255,"('unreliable', 'reliable')",-3.7073176,-3.653739,-2.0871727,-2.0759459,0.0112268
43,-0.42583776,-0.4989831,"('irresponsible', 'responsible')",0.30992085,0.27374873,-0.0579585,-0.1126172,-0.0546587
44,0.24736845,0.23029628,"('prejudiced', 'unprejudiced')",-1.6408156,-1.6983691,-0.6967236,-0.7340364,-0.0373128
45,-0.36299658,-0.4230138,"('incompetent', 'competent')",-0.29140294,-0.3050435,-0.3271998,-0.3640286,-0.0368288
46,-0.59473497,-0.7287673,"('uncompetitive', 'competitive')",-0.61082935,-0.74559045,-0.6027821,-0.7371789,-0.1343968
47,0.35538316,0.40993914,"('stupid', 'smart')",5.103607,5.3230143,2.729495,2.8664768,0.1369818
48,0.9890152,0.9779064,"('unintelligent', 'intelligent')",0.9155667,0.8745002,0.952291,0.9262033,-0.0260877
49,-0.14394133,-0.015587818,"('unable', 'able')",0.120488614,0.2626261,-0.0117264,0.1235191,0.1352455
50,0.021987261,0.029743893,"('clumsy', 'skillful')",0.12211542,0.14722988,0.0720513,0.0884869,0.0164356
51,-0.07081535,-0.2680261,"('uneducated', 'educated')",0.87092644,0.7696134,0.4000556,0.2507936,-0.149262
52,0.46091,0.27659577,"('irrational', 'rational')",0.4464644,0.28750426,0.4536872,0.28205,-0.1716372
53,-1.561697,-1.6197218,"('uncreative', 'creative')",0.6492329,0.61316407,-0.456232,-0.5032789,-0.0470469
54,-1.0438927,-1.1333793,"('incapable', 'capable')",1.2590624,1.2972819,0.1075848,0.0819513,-0.0256335
55,0.05624453,0.027121607,"('incompetent', 'clever')",0.18951489,0.17040835,0.1228797,0.098765,-0.0241147
56,0.46131447,0.3823833,"('impractical', 'practical')",-0.5161921,-0.47862843,-0.0274388,-0.0481226,-0.0206838
57,-0.71266747,-0.8785455,"('unimaginative', 'imaginative')",-2.4832537,-2.5919633,-1.5979606,-1.7352544,-0.1372938
58,-0.0375757,-0.075310245,"('undiscriminating', 'discriminating')",0.31482854,0.27147892,0.1386264,0.0980843,-0.0405421
59,0.3626286,0.40050745,"('foolish', 'wise')",0.45541084,0.4913994,0.4090197,0.4459534,0.0369337
60,0.8460801,0.83131796,"('inefficient', 'efficient')",-0.28597793,-0.18256964,0.2800511,0.3243742,0.0443231
61,0.44177914,0.25429928,"('illogical', 'logical')",0.29138973,0.054918446,0.3665844,0.1546089,-0.2119755
62,0.15599895,0.15761666,"('incompetent', 'brilliant')",0.03636624,0.26364607,0.0961826,0.2106314,0.1144488
63,-0.21283484,-0.28665787,"('unperceptive', 'insightful')",0.9807774,1.0644312,0.3839713,0.3888867,0.0049154
64,0.3450381,0.26921523,"('shy', 'confident')",-6.438353,-6.5277057,-3.0466576,-3.1292453,-0.0825877
65,0.31696022,0.25404164,"('insecure', 'secure')",-0.5820794,-0.61832243,-0.1325596,-0.1821404,-0.0495808
66,-1.5530391,-1.5305152,"('inactive', 'active')",0.4153207,0.42204988,-0.5688592,-0.5542327,0.0146265
67,0.19659702,0.10993712,"('doubtful', 'determined')",-0.7699907,-0.8268567,-0.2866968,-0.3584598,-0.071763
68,-0.22760434,-0.21625847,"('dependent', 'independent')",-0.2370014,-0.20084098,-0.2323029,-0.2085497,0.0237532
69,0.6662825,0.7467939,"('lazy', 'industrious')",-0.33653542,-0.3136932,0.1648735,0.2165504,0.0516769
70,-0.44791415,-0.52666116,"('lethargic', 'energetic')",0.1263752,0.1699347,-0.1607695,-0.1783632,-0.0175937
71,0.4301232,0.5064151,"('diffident', 'self-confident')",0.2600243,0.32563072,0.3450738,0.4160229,0.0709491
72,-0.15720285,-0.12739615,"('unambitious', 'ambitious')",-0.8362263,-0.77692723,-0.4967146,-0.4521617,0.0445529
73,0.31845334,0.32879907,"('helpless', 'self-reliant')",-2.7632482,-2.6991417,-1.2223974,-1.1851714,0.037226
74,-0.22554755,-0.27311265,"('undedicated', 'dedicated')",0.09866768,-0.0040804753,-0.0634399,-0.1385966,-0.0751567
75,-0.8065926,-0.8177207,"('meek', 'impulsive')",-0.34667048,-0.22789207,-0.5766315,-0.5228064,0.0538251
76,-0.5400538,-0.5768042,"('anxious', 'daring')",-0.37758338,-0.32884407,-0.4588186,-0.4528241,0.0059945
77,0.05983562,0.044755436,"('unmotivated', 'motivated')",-1.1234831,-1.0285369,-0.5318237,-0.4918907,0.039933
78,0.35305116,0.446329,"('nonresilient', 'resilient')",0.36581114,0.46180534,0.3594311,0.4540672,0.0946361
79,-1.066227,-1.0374861,"('wavering', 'unwavering')",-0.10281976,0.03686699,-0.5845234,-0.5003095,0.0842139
80,0.09971492,0.12274815,"('dominated', 'dominating')",-1.2197263,-1.1310712,-0.5600057,-0.5041615,0.0558442
81,0.03027017,-0.056152705,"('submissive', 'aggressive')",-0.8267164,-0.81695586,-0.3982231,-0.4365543,-0.0383312
82,-0.6104829,-0.604987,"('poor', 'rich')",5.955099,6.1195183,2.6723082,2.7572656,0.0849574
83,-0.091056064,-0.11857941,"('powerless', 'powerful')",-1.0880371,-1.1539247,-0.5895466,-0.636252,-0.0467054
84,0.27111852,0.2775616,"('inferior', 'superior')",0.9003461,0.8690808,0.5857323,0.5733212,-0.0124111
85,0.12993747,0.048905205,"('insignificant', 'prestigious')",0.7241659,0.6976875,0.4270517,0.3732964,-0.0537553
86,-0.27475497,-0.49884158,"('uninfluential', 'influential')",0.3292724,0.09336919,0.0272587,-0.2027362,-0.2299949
87,0.35105598,0.24109603,"('unsuccessful', 'successful')",0.96426004,1.0611333,0.657658,0.6511146,-0.0065434
88,-0.44052127,-0.5879165,"('low', 'eminent')",0.23789129,0.21105514,-0.101315,-0.1884307,-0.0871157
