,ulta_male,ulta_female,tuple,beauty_male,beauty_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1551586,-1.1558691,"('unsociable', 'sociable')",1.3135201,1.3159174,-0.063063666,-0.14950404,0.0317659,0.0035147,-0.0282512
1,-1.7744433,-1.6270576,"('unfriendly', 'friendly')",0.15553331,0.5511601,1.2980297,1.1695012,-0.1069601,0.0312012,0.1381613
2,0.936471,0.947589,"('unlikable', 'likable')",1.3142054,1.2722824,0.893292,0.9289349,1.0479894,1.049602,0.0016126
3,-0.44515625,-0.2099438,"('repellent', 'pleasant')",-0.081368804,0.24627806,0.39896354,0.42620954,-0.0425205,0.1541813,0.1967018
4,0.07096273,0.09655798,"('disliked', 'liked')",-0.23266256,-0.025316639,-5.627398,-5.5286827,-1.9296993,-1.8191471,0.1105522
5,-0.8889631,-0.86885804,"('distant', 'outgoing')",-0.24583106,-0.06000971,-0.24562858,-0.22435454,-0.4601409,-0.3844074,0.0757335
6,-0.91882116,-0.7747854,"('distant', 'open')",-1.1841917,-0.89011216,-0.354967,-0.38718423,-0.8193266,-0.6840273,0.1352993
7,-0.7438277,-0.6275174,"('insensitive', 'sensitive')",0.5289966,0.65580314,0.33034873,0.26953292,0.0385059,0.0992729,0.060767
8,-1.445339,-1.5317501,"('unaffectionate', 'affectionate')",0.38243768,0.28747874,0.5100109,0.3667216,-0.1842968,-0.2925165,-0.1082197
9,-1.7653298,-1.7446915,"('unaffectionate', 'caring')",1.0136472,1.0870936,0.71762,0.6052168,-0.0113542,-0.0174604,-0.0061062
10,-1.5085653,-1.28074,"('unsympathetic', 'sympathetic')",0.7022501,0.8998396,-0.4356519,-0.4537279,-0.413989,-0.2782094,0.1357796
11,-1.0208701,-1.0777378,"('unhelpful', 'helpful')",0.4243215,0.19903979,2.0486097,2.0212255,0.4840204,0.3808425,-0.1031779
12,-0.90320426,-0.7568309,"('unsupportive', 'supportive')",1.7960914,1.9907056,-1.1273191,-1.1016119,-0.078144,0.0440876,0.1222316
13,-0.5607655,-0.59774834,"('impolite', 'polite')",1.4428725,1.2752477,-0.18911833,-0.25912824,0.2309962,0.139457,-0.0915392
14,-0.19962057,-0.19338474,"('antisocial', 'social')",1.5746001,1.5675489,-0.29571375,-0.3323029,0.3597552,0.3472871,-0.0124681
15,0.5196086,0.33814895,"('boring', 'funny')",0.98415416,0.6437405,0.46460596,0.41248554,0.6561229,0.4647917,-0.1913312
16,-0.5749735,-0.44187307,"('unpopular', 'popular')",-0.013570588,0.20365986,0.73857087,0.7981987,0.0500089,0.1866618,0.1366529
17,-0.049883217,-0.030556861,"('nasty', 'nice')",0.88909453,0.9780458,-0.16194093,-0.13626087,0.2257568,0.2704094,0.0446526
18,0.061327606,0.09914668,"('disagreeable', 'welcoming')",-0.18390955,-0.057788365,-0.109253645,-0.22525764,-0.0772785,-0.0612998,0.0159787
19,-1.2468977,-1.1737638,"('inhospitable', 'hospitable')",-0.8919333,-0.7046628,0.2597627,0.374822,-0.6263561,-0.5012015,0.1251546
20,-0.268928,-0.21598566,"('rough', 'thoughtful')",-0.14902495,-0.14667927,0.69121766,0.5796736,0.0910882,0.0723362,-0.018752
21,-0.24507265,-0.1622256,"('immoral', 'moral')",1.3167896,1.4286059,-0.32597697,-0.24258494,0.24858,0.3412651,0.0926851
22,-0.13697045,-0.044867307,"('untrustworthy', 'trustworthy')",0.11723167,0.12935096,-0.63257915,-0.712408,-0.2174393,-0.2093081,0.0081312
23,-1.4953518,-1.3308744,"('insincere', 'sincere')",1.1799264,1.3019785,5.421632,5.2330146,1.7020688,1.7347062,0.0326374
24,-0.22232606,-0.20278452,"('dishonest', 'honest')",0.70813096,0.6876291,0.75617826,0.6264482,0.4139944,0.3704309,-0.0435635
25,-0.38854384,-0.46600243,"('egoistic', 'altruistic')",-0.32657808,-0.43138418,1.0632365,0.96151507,0.1160382,0.0213762,-0.094662
26,0.09800482,0.15640861,"('hardhearted', 'benevolent')",0.85625273,1.0055377,1.5578756,1.4581826,0.8373777,0.8733763,0.0359986
27,0.020586194,-0.029958863,"('hardhearted', 'softhearted')",0.2091811,-0.08896481,1.3051004,1.0293851,0.5116226,0.3034871,-0.2081355
28,-1.3710508,-1.3993611,"('disloyal', 'loyal')",0.08264881,0.13191873,0.72830755,0.6037778,-0.1866982,-0.2212215,-0.0345233
29,-0.15313932,-0.2688228,"('unfair', 'fair')",-0.5470938,-0.63313997,-0.55895674,-0.70612776,-0.4197299,-0.5360302,-0.1163003
30,0.06821711,0.1229303,"('intolerant', 'tolerant')",2.123764,2.1053193,1.6001433,1.4627057,1.2640414,1.2303184,-0.033723
31,-1.2903111,-1.0801126,"('evil', 'good')",-2.4296114,-2.007308,-1.4062381,-1.3739709,-1.7087202,-1.4871305,0.2215897
32,0.18626231,0.13776669,"('unkind', 'kind')",2.052009,1.8884149,1.1446474,0.95234334,1.1276396,0.9928416,-0.134798
33,-0.26790816,-0.3120862,"('wrong', 'right')",0.41684353,0.44711846,-0.49363098,-0.5100582,-0.1148985,-0.1250087,-0.0101102
34,-0.19740523,-0.013738479,"('mean', 'honorable')",0.27329463,0.44618,5.7172008,5.6864777,1.9310301,2.0396398,0.1086097
35,1.0318323,0.83490914,"('corrupt', 'incorrupt')",-1.9195133,-2.0654902,-0.47753084,-0.62980366,-0.4550706,-0.6201282,-0.1650576
36,-0.51893103,-0.36086226,"('hostile', 'amicable')",-2.3533874,-1.8841044,-0.43449146,-0.5176547,-1.1022699,-0.9208737,0.1813962
37,0.6143156,0.65168756,"('fake', 'genuine')",0.026408575,-0.036340382,-0.09860052,-0.13927197,0.1807079,0.1586917,-0.0220162
38,-1.1470721,-1.0859277,"('untruthful', 'truthful')",0.72106403,0.9142615,0.3336374,0.39913797,-0.0307902,0.0758239,0.1066141
39,0.5560961,0.53102684,"('exploitative', 'cooperative')",-0.086150736,-0.38188773,0.019263402,-0.08183643,0.1630696,0.0224342,-0.1406354
40,-0.118653804,0.03167346,"('stingy', 'generous')",-0.3787458,-0.1473248,-1.9184973,-2.0562997,-0.805299,-0.7239837,0.0813153
41,-0.6747113,-0.50304645,"('unforgiving', 'forgiving')",-0.31674364,-0.100417316,-0.04132223,-0.10836443,-0.3442591,-0.2372761,0.106983
42,0.8979581,0.9774368,"('unreliable', 'reliable')",0.9236983,1.0198333,-2.6209922,-2.5538535,-0.2664452,-0.1855278,0.0809174
43,-1.0970907,-0.97516704,"('irresponsible', 'responsible')",1.7040265,1.6645116,0.7551662,0.7034885,0.454034,0.4642777,0.0102437
44,1.5673119,1.4248896,"('prejudiced', 'unprejudiced')",-0.41532883,-0.6729106,-1.3110361,-1.3991392,-0.0530177,-0.2157201,-0.1627024
