,time_male,time_female,tuple,warner_male,warner_female,cable_male,cable_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4130192,-1.4960619,"('unsociable', 'sociable')",-0.87986827,-0.9965409,-0.34299797,-0.32799304,-0.34224823,-0.5281564,-0.7445334,-0.837188,-0.0926546
1,-0.35791346,-0.44941902,"('unfriendly', 'friendly')",0.80528206,0.67293334,1.1664896,1.0556729,1.6855377,1.5072458,0.824849,0.6966082,-0.1282408
2,0.81899995,0.84026307,"('unlikable', 'likable')",0.6765319,0.72716266,1.0221548,1.0817364,0.7389544,0.7823878,0.8141602,0.8578875,0.0437273
3,-1.0936543,-0.981228,"('repellent', 'pleasant')",-1.7282916,-1.6352988,-0.71661794,-0.55615103,0.16769025,0.23546335,-0.8427184,-0.7343037,0.1084147
4,-0.08115629,-0.17175914,"('disliked', 'liked')",0.35547826,0.32278684,-0.15074675,-0.21891722,-5.7859883,-5.936519,-1.4156033,-1.5011022,-0.0854989
5,-0.18100804,-0.2125774,"('distant', 'outgoing')",0.29480618,0.30463153,0.46439585,0.37748852,-0.30092773,-0.34227145,0.0693166,0.0318178,-0.0374988
6,-0.20377356,-0.24699771,"('distant', 'open')",0.41932273,0.45714745,0.5799514,0.5098895,0.4255949,0.37706542,0.3052739,0.2742762,-0.0309977
7,0.31739312,0.3012412,"('insensitive', 'sensitive')",-0.6337384,-0.6630798,0.18300514,0.32301924,0.50511265,0.49212635,0.0929431,0.1133267,0.0203836
8,0.14053252,0.0726516,"('unaffectionate', 'affectionate')",0.79472977,0.78853637,0.60205454,0.44890073,0.18429053,0.07880604,0.4304018,0.3472237,-0.0831781
9,0.5486237,0.48540848,"('unaffectionate', 'caring')",0.65002334,0.6021211,1.4363279,1.3397467,0.720031,0.6407553,0.8387515,0.7670079,-0.0717436
10,-1.6687298,-1.6783422,"('unsympathetic', 'sympathetic')",-1.5889891,-1.5970088,-1.1752977,-1.0327145,-0.5260792,-0.5863897,-1.239774,-1.2236137,0.0161603
11,-0.9038848,-0.8611081,"('unhelpful', 'helpful')",-1.4777293,-1.4406832,-0.24606529,-0.15021685,1.4640822,1.5056539,-0.2908993,-0.2365886,0.0543107
12,-0.4707543,-0.44659305,"('unsupportive', 'supportive')",0.2692124,0.35746893,0.40513802,0.5043851,-1.681992,-1.6977274,-0.369599,-0.3206166,0.0489824
13,-0.15711404,-0.17847882,"('impolite', 'polite')",-1.3814434,-1.4883323,-0.47467384,-0.3978869,-0.5139757,-0.52976114,-0.6318017,-0.6486148,-0.0168131
14,0.6536701,0.59012103,"('antisocial', 'social')",-0.5272187,-0.57364565,0.6532616,0.7525369,-0.4679843,-0.4993699,0.0779322,0.0674106,-0.0105216
15,1.6315706,1.5547501,"('boring', 'funny')",1.4769214,1.3072627,1.876152,1.7859043,0.3729147,0.31618926,1.3393897,1.2410266,-0.0983631
16,-0.16496392,-0.25741827,"('unpopular', 'popular')",-0.3571119,-0.37026137,-0.12757277,-0.1423652,0.26788798,0.241542,-0.0954402,-0.1321257,-0.0366855
17,-0.08237201,-0.09176332,"('nasty', 'nice')",-0.26612604,-0.29042503,-0.36407286,-0.36606124,-0.7708122,-0.7291266,-0.3708458,-0.3693441,0.0015017
18,-0.88247454,-0.9209754,"('disagreeable', 'welcoming')",0.048781544,0.025115103,-0.22181185,-0.2687561,-0.26190934,-0.34914342,-0.3293536,-0.3784399,-0.0490863
19,-0.3180639,-0.29434147,"('inhospitable', 'hospitable')",-0.3332946,-0.26890585,-0.47222936,-0.49355716,-0.08469047,-0.06852221,-0.3020696,-0.2813317,0.0207379
20,0.14449051,0.12504214,"('rough', 'thoughtful')",-0.8750107,-0.9377604,-0.9300701,-0.8817495,1.041076,1.0416349,-0.1548786,-0.1632082,-0.0083296
21,0.26518965,0.24348655,"('immoral', 'moral')",-1.6405966,-1.6798749,0.098276615,0.2306553,-0.6320646,-0.6624674,-0.4772987,-0.4670501,0.0102486
22,-0.7514663,-0.78657985,"('untrustworthy', 'trustworthy')",-0.8351724,-0.89838743,0.3230514,0.41242695,-0.7081421,-0.8233773,-0.4929323,-0.5239794,-0.0310471
23,-0.8721451,-0.90077466,"('insincere', 'sincere')",-1.0483354,-1.1179273,-0.12944782,-0.030672198,5.2122645,5.1333137,0.7905841,0.7709848,-0.0195993
24,0.21089195,0.19261958,"('dishonest', 'honest')",-0.8267383,-0.8239833,0.5436651,0.5368147,0.74202484,0.6292517,0.1674609,0.1336757,-0.0337852
25,0.62603676,0.5796722,"('egoistic', 'altruistic')",0.78220564,0.71574867,1.0192076,0.8918101,1.8681607,1.8208354,1.0739027,1.0020165,-0.0718862
26,0.71123147,0.640045,"('hardhearted', 'benevolent')",1.1860464,1.129602,1.6019404,1.4982696,1.58579,1.5070095,1.271252,1.1937315,-0.0775205
27,-0.015455946,0.010313857,"('hardhearted', 'softhearted')",-0.35774195,-0.34890923,0.50851804,0.44740394,0.96549314,0.8518049,0.2752033,0.2401534,-0.0350499
28,0.5005191,0.3593147,"('disloyal', 'loyal')",0.24261604,0.06492941,0.34113437,0.29985526,1.0865649,0.89774483,0.5427086,0.4054611,-0.1372475
29,-0.054190837,-0.08609258,"('unfair', 'fair')",0.23836434,0.18057689,-0.085676685,-0.08405085,-0.50048864,-0.61815816,-0.100498,-0.1519312,-0.0514332
30,-0.5098189,-0.52027845,"('intolerant', 'tolerant')",-0.03121021,-0.051315516,0.09285407,0.19211921,0.9420785,0.8612751,0.1234759,0.1204501,-0.0030258
31,0.48747343,0.55264485,"('evil', 'good')",0.69048667,0.8330758,0.1386101,0.053741317,-1.2757543,-1.3291918,0.010204,0.0275676,0.0173636
32,0.087285616,0.06969799,"('unkind', 'kind')",-0.11521558,-0.2011303,0.1588096,0.1608884,0.8287177,0.69372237,0.2398993,0.1807946,-0.0591047
33,0.6005795,0.48032966,"('wrong', 'right')",0.8785511,0.73499465,0.53210014,0.44572216,-0.5542582,-0.5804378,0.3642431,0.2701522,-0.0940909
34,0.001109235,0.04635741,"('mean', 'honorable')",-0.20570044,-0.05109331,0.14232656,0.21887368,5.1630416,5.2383513,1.2751943,1.3631222,0.0879279
35,1.3503671,1.2234033,"('corrupt', 'incorrupt')",1.4068593,1.2756646,-0.26525086,-0.49303752,-0.017100414,-0.12747794,0.6187188,0.4696381,-0.1490807
36,1.3864806,1.2307194,"('hostile', 'amicable')",1.5483484,1.4419041,0.81192535,0.6186734,0.3464069,0.18794622,1.0232903,0.8698108,-0.1534795
37,-0.12695535,-0.13161622,"('fake', 'genuine')",-0.25421706,-0.26001182,-1.013376,-0.9770625,0.16555622,0.1633006,-0.3072481,-0.3013475,0.0059006
38,-0.4087105,-0.45122564,"('untruthful', 'truthful')",-0.6503806,-0.63545054,-0.1657777,-0.12037958,-0.3027923,-0.29327598,-0.3819153,-0.3750829,0.0068324
39,0.7679482,0.8153772,"('exploitative', 'cooperative')",0.90665853,0.931654,0.61006224,0.65730363,0.17579888,0.21422257,0.615117,0.6546394,0.0395224
40,0.105285436,0.03860077,"('stingy', 'generous')",0.32624656,0.22157148,0.10098724,0.07448293,-1.2308116,-1.3823737,-0.1745731,-0.2619296,-0.0873565
41,-1.0586976,-1.1538787,"('unforgiving', 'forgiving')",-0.1813761,-0.26714337,-0.56000924,-0.5678397,0.08910594,-0.08375652,-0.4277442,-0.5181546,-0.0904104
42,0.5029967,0.47224393,"('unreliable', 'reliable')",0.5332565,0.5117192,0.4470138,0.48948252,-2.4652874,-2.4743354,-0.2455051,-0.2502224,-0.0047173
43,-1.2644367,-1.216354,"('irresponsible', 'responsible')",-1.2220273,-1.1059992,0.11503536,0.23274037,0.54049534,0.53101647,-0.4577333,-0.3896491,0.0680842
44,-0.3922873,-0.33898932,"('prejudiced', 'unprejudiced')",-0.7702808,-0.7323912,-0.8243568,-0.7439879,-1.1582872,-1.1103671,-0.786303,-0.7314339,0.0548691
45,-1.8899958,-1.8837572,"('incompetent', 'competent')",-2.1656282,-2.095823,-1.0962648,-0.891553,-0.6301496,-0.7431043,-1.4455097,-1.4035594,0.0419503
46,-2.3116987,-2.283569,"('uncompetitive', 'competitive')",-1.7916281,-1.7229466,-1.1123639,-0.892,-0.48626402,-0.51498616,-1.4254887,-1.3533754,0.0721133
47,0.17125326,0.21378237,"('stupid', 'smart')",-0.23706855,-0.21539807,-0.05501999,-0.051462695,4.891556,4.954159,1.1926801,1.2252702,0.0325901
48,0.5638422,0.52238584,"('unintelligent', 'intelligent')",-0.07502999,-0.16847712,0.18040219,0.21559314,0.46556383,0.38771868,0.2836946,0.2393051,-0.0443895
49,-1.1065085,-1.0444562,"('unable', 'able')",-0.52592105,-0.4723835,-0.8831477,-0.8067201,-0.6266936,-0.5722927,-0.7855678,-0.7239631,0.0616047
50,-0.1012362,-0.14899687,"('clumsy', 'skillful')",0.49870437,0.42675492,-0.42467937,-0.5350398,-0.14520022,-0.16704372,-0.0431029,-0.1060814,-0.0629785
51,-0.5907736,-0.64647967,"('uneducated', 'educated')",-1.09042,-1.1198039,-0.31763184,-0.30127865,0.88648605,0.77109945,-0.2780848,-0.3241157,-0.0460309
52,0.8252122,0.6451447,"('irrational', 'rational')",1.6103226,1.411606,1.1815983,0.9168829,0.011771435,-0.14321804,0.9072261,0.7076039,-0.1996222
53,-0.34388262,-0.42659542,"('uncreative', 'creative')",1.345294,1.2439686,0.8295214,0.7372407,1.0500585,0.91826147,0.7202479,0.6182188,-0.1020291
54,-0.025338855,-0.07741804,"('incapable', 'capable')",-0.043330263,-0.12548187,-0.10266708,-0.123908386,0.85999185,0.8472856,0.1721639,0.1301193,-0.0420446
55,-0.8959248,-0.86755806,"('incompetent', 'clever')",-1.3241663,-1.2907658,-0.94278693,-0.76879895,0.025081296,-0.01165786,-0.7844492,-0.7346951,0.0497541
56,0.11345467,0.09425683,"('impractical', 'practical')",-0.35351175,-0.39080262,0.11875232,0.24308413,0.03671739,0.0071299765,-0.0211468,-0.0115829,0.0095639
57,-1.6841478,-1.7150695,"('unimaginative', 'imaginative')",-1.0856535,-1.0829182,-1.0777341,-0.982339,-2.3460622,-2.4029999,-1.5483994,-1.5458317,0.0025677
58,-0.34974706,-0.38130292,"('undiscriminating', 'discriminating')",-0.015979096,-0.028761894,0.468786,0.4704393,0.00051047653,-0.03664964,0.0258926,0.0059312,-0.0199614
59,1.8502034,1.8314967,"('foolish', 'wise')",1.5413015,1.5294939,1.6282007,1.496766,0.39389747,0.3585055,1.3534007,1.3040655,-0.0493352
60,-1.180666,-1.1305138,"('inefficient', 'efficient')",-1.4877354,-1.4536113,0.052277982,0.2423514,0.015029717,0.06644713,-0.6502734,-0.5688317,0.0814417
61,0.42860946,0.30660492,"('illogical', 'logical')",0.104804486,-0.10618399,1.3605804,1.3043083,0.16069527,0.017210573,0.5136724,0.380485,-0.1331874
62,-0.24686953,-0.21570086,"('incompetent', 'brilliant')",-1.0442317,-0.9978954,-0.14463326,0.0397221,0.03647107,0.1349288,-0.3498158,-0.2597364,0.0900794
63,-0.95060337,-0.9250038,"('unperceptive', 'insightful')",-0.90366215,-0.88541543,-0.40542895,-0.2804208,0.8826809,0.91122603,-0.3442534,-0.2949035,0.0493499
64,-0.5206227,-0.513495,"('shy', 'confident')",-0.8076899,-0.9041837,-0.4625687,-0.44247687,-5.5535884,-5.615968,-1.8361175,-1.869031,-0.0329135
65,-0.7193152,-0.72369707,"('insecure', 'secure')",-0.68226266,-0.8357988,-0.024174642,-0.01628513,-0.07361245,-0.13365698,-0.3748412,-0.4273595,-0.0525183
66,0.45843902,0.44830233,"('inactive', 'active')",0.27059194,0.24844287,0.20646298,0.09808258,0.7612723,0.78011227,0.4241916,0.393735,-0.0304566
67,0.34955516,0.3308954,"('doubtful', 'determined')",-0.22269824,-0.19215009,-0.50303805,-0.49678504,-0.7099677,-0.657664,-0.2715372,-0.2539259,0.0176113
68,-0.9952843,-0.97767437,"('dependent', 'independent')",-0.49275157,-0.53351647,-1.4839045,-1.5456582,-0.40165713,-0.4636883,-0.8433994,-0.8801343,-0.0367349
69,1.0514365,0.9482746,"('lazy', 'industrious')",1.8566582,1.8335521,0.22928698,0.070025936,-0.595002,-0.55546767,0.635595,0.5740963,-0.0614987
70,-1.4897232,-1.4600185,"('lethargic', 'energetic')",-1.4006798,-1.3913646,-0.80019444,-0.6741281,0.60584486,0.629614,-0.7711881,-0.7239743,0.0472138
71,0.7846205,0.8258958,"('diffident', 'self-confident')",0.698358,0.74398345,1.1557883,1.1917751,0.2998195,0.25597462,0.7346466,0.7544072,0.0197606
72,0.0684699,0.06756476,"('unambitious', 'ambitious')",-0.101535425,-0.08474754,-0.013317794,0.011040594,-0.9806685,-0.9214211,-0.256763,-0.2318908,0.0248722
73,1.2317932,1.2192901,"('helpless', 'self-reliant')",1.0480446,1.052932,0.22155553,0.17356855,-3.2118897,-3.1438367,-0.1776242,-0.1745116,0.0031126
74,-0.5508622,-0.56223917,"('undedicated', 'dedicated')",0.1898441,0.23311178,0.038093053,0.10839642,0.1524933,0.10164274,-0.0426079,-0.0297721,0.0128358
75,-0.34301394,-0.3123709,"('meek', 'impulsive')",-0.5780345,-0.48072305,-0.52795124,-0.46980807,-0.38799402,-0.30025917,-0.4592484,-0.3907903,0.0684581
76,-0.37794864,-0.3038066,"('anxious', 'daring')",-0.46907476,-0.48916373,-0.19421683,-0.07395846,0.38426515,0.43579435,-0.1642438,-0.1077836,0.0564602
77,-0.21240231,-0.26445815,"('unmotivated', 'motivated')",-1.4542929,-1.4791734,0.073218524,0.21005881,-0.8773815,-0.7925901,-0.6177146,-0.5815407,0.0361739
78,-0.47597533,-0.4561454,"('nonresilient', 'resilient')",-0.67942184,-0.6279498,0.32977805,0.3760429,0.15184699,0.22219247,-0.168443,-0.121465,0.046978
79,0.74930704,0.68371356,"('wavering', 'unwavering')",0.15520385,0.10088563,0.22756016,0.09820515,-0.055448137,-0.07201096,0.2691557,0.2026983,-0.0664574
80,-0.054927524,-0.007995041,"('dominated', 'dominating')",-0.48040673,-0.44596875,-0.2886776,-0.18406928,-1.1173711,-1.0440543,-0.4853457,-0.4205218,0.0648239
81,-1.2234105,-1.1865035,"('submissive', 'aggressive')",-1.9430956,-2.0221033,-0.9560795,-0.8197405,-0.899467,-0.8607751,-1.2555131,-1.2222805,0.0332326
82,-0.5629394,-0.55813557,"('poor', 'rich')",-0.96843064,-0.9498116,-0.081262924,0.008386549,5.7944856,5.800703,1.0454631,1.0752856,0.0298225
83,0.9326063,0.9183968,"('powerless', 'powerful')",-0.3965946,-0.43387517,0.04825149,0.078042895,-1.1711625,-1.1525778,-0.1467248,-0.1475033,-0.0007785
84,0.31325397,0.26165354,"('inferior', 'superior')",0.26492628,0.17894591,0.48241416,0.45911956,0.79100484,0.7516093,0.4628998,0.4128321,-0.0500677
85,1.7939112,1.7792817,"('insignificant', 'prestigious')",1.9505868,1.8915739,1.8031965,1.6711004,0.7646259,0.72710675,1.5780802,1.5172657,-0.0608145
86,-1.0897788,-1.1799884,"('uninfluential', 'influential')",-0.28441915,-0.43165344,0.41161358,0.39727682,-0.04366626,-0.22016582,-0.2515627,-0.3586327,-0.10707
87,0.031600982,0.002796337,"('unsuccessful', 'successful')",-0.47443566,-0.48647788,0.36948368,0.40865564,0.5816949,0.63544333,0.127086,0.1401044,0.0130184
88,1.25659,1.2133491,"('low', 'eminent')",-0.63712513,-0.6831617,0.18314649,0.15277752,0.34626395,0.3250333,0.2872188,0.2519996,-0.0352192
