,dxc_male,dxc_female,tuple,technology_male,technology_female,co_male,co_female,average_male,average_female,female-male
0,-0.7445429,-0.8626455,"('unsociable', 'sociable')",0.90915227,0.8138736,-0.12503126,-0.21847829,0.0131927,-0.0890834,-0.1022761
1,-1.782197,-1.9806665,"('unfriendly', 'friendly')",0.41286132,0.18872789,0.78482014,0.6253918,-0.1948385,-0.3888489,-0.1940104
2,0.96525127,1.0387169,"('unlikable', 'likable')",1.0264697,1.0608976,0.9148562,0.96121985,0.968859,1.0202781,0.0514191
3,-0.12486804,-0.05210857,"('repellent', 'pleasant')",-0.026436059,0.10161713,0.586744,0.6023652,0.1451466,0.2172913,0.0721447
4,-0.22119068,-0.24310125,"('disliked', 'liked')",-0.656729,-0.6976781,-6.448542,-6.543939,-2.4421539,-2.4949061,-0.0527522
5,-1.3295932,-1.2675303,"('distant', 'outgoing')",-1.8557856,-1.7429321,-1.4613982,-1.4201931,-1.5489257,-1.4768852,0.0720405
6,-1.5745785,-1.5202405,"('distant', 'open')",-1.8456004,-1.7601197,-1.2285248,-1.2234424,-1.5495679,-1.5012676,0.0483003
7,-0.31696543,-0.3491404,"('insensitive', 'sensitive')",0.81245667,0.8498053,-0.0136583205,0.09589404,0.160611,0.198853,0.038242
8,-1.1999016,-1.3269703,"('unaffectionate', 'affectionate')",0.29106948,0.17719966,0.2183673,0.15724197,-0.2301549,-0.3308429,-0.100688
9,-1.321324,-1.4818668,"('unaffectionate', 'caring')",0.6805123,0.54616517,0.8219261,0.7731723,0.0603715,-0.0541764,-0.1145479
10,-0.8294844,-0.86699027,"('unsympathetic', 'sympathetic')",0.70984876,0.7408276,-0.42317852,-0.3145308,-0.180938,-0.1468978,0.0340402
11,0.4949423,0.42439073,"('unhelpful', 'helpful')",1.8639739,1.8431367,2.4829466,2.5792544,1.6139542,1.6155939,0.0016397
12,-0.13445114,-0.0025007678,"('unsupportive', 'supportive')",0.8338784,0.9761107,-2.220118,-2.1316385,-0.5068969,-0.3860095,0.1208874
13,-0.025587859,-0.03809585,"('impolite', 'polite')",0.66753227,0.7174242,-0.22759089,-0.15026332,0.1381178,0.176355,0.0382372
14,0.48726708,0.5175821,"('antisocial', 'social')",2.023354,2.0599823,-0.05596801,-0.052236088,0.8182177,0.8417761,0.0235584
15,0.8988957,0.77309746,"('boring', 'funny')",0.46457848,0.3573172,0.66666526,0.6577048,0.6767131,0.5960399,-0.0806732
16,-0.047406282,-0.05980724,"('unpopular', 'popular')",-0.47042522,-0.5376501,0.31885374,0.2209742,-0.0663259,-0.1254944,-0.0591685
17,-0.34948957,-0.3260244,"('nasty', 'nice')",-0.42871124,-0.44762024,0.19502968,0.17718638,-0.1943904,-0.1988194,-0.004429
18,-0.768069,-0.771847,"('disagreeable', 'welcoming')",0.047562793,0.08265286,-0.8623009,-0.90781623,-0.5276024,-0.5323368,-0.0047344
19,-0.5444679,-0.5774357,"('inhospitable', 'hospitable')",-0.9342242,-0.99328244,-0.6973778,-0.67967963,-0.7253566,-0.7501326,-0.024776
20,0.3495602,0.3066246,"('rough', 'thoughtful')",1.4603347,1.4815819,0.52393764,0.5022264,0.7779442,0.7634776,-0.0144666
21,0.57764333,0.5310223,"('immoral', 'moral')",1.7073555,1.6932057,-0.55141693,-0.44785097,0.5778607,0.5921257,0.014265
22,0.45873448,0.41320255,"('untrustworthy', 'trustworthy')",0.45398036,0.42552528,0.10555297,0.08270992,0.3394226,0.3071459,-0.0322767
