,conagra_male,conagra_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
20,-0.821933,-0.7673397,"('rough', 'thoughtful')",0.49475953,0.60306424,0.7966834,0.7981954,0.1565033,0.2113067,0.0548034
21,-0.09707991,-0.24403243,"('immoral', 'moral')",0.92647123,0.8206929,-0.46192858,-0.51778615,0.1224876,0.0196248,-0.1028628
22,0.07817598,0.12681432,"('untrustworthy', 'trustworthy')",0.5041658,0.43842593,-0.72619987,-0.7881013,-0.0479527,-0.074287,-0.0263343
23,-0.87035835,-0.92364895,"('insincere', 'sincere')",1.1296629,1.0531703,5.613621,5.5414147,1.9576419,1.890312,-0.0673299
24,0.19572829,0.20452634,"('dishonest', 'honest')",0.04300878,-0.013931688,0.78788054,0.69880104,0.3422059,0.2964652,-0.0457407
25,0.4256616,0.47556219,"('egoistic', 'altruistic')",-0.23581664,-0.15306482,1.4138752,1.4014548,0.5345734,0.5746507,0.0400773
26,-0.25242722,-0.2800741,"('hardhearted', 'benevolent')",1.096145,1.0728962,1.5448695,1.3974649,0.7961958,0.7300957,-0.0661001
27,-0.8942595,-0.7653648,"('hardhearted', 'softhearted')",0.35463795,0.39863762,1.1606655,1.1186942,0.2070146,0.2506557,0.0436411
28,-0.559821,-0.6733153,"('disloyal', 'loyal')",-0.17204241,-0.3432125,1.007603,0.8486242,0.0919132,-0.0559678,-0.147881
29,-0.40792945,-0.39983416,"('unfair', 'fair')",-0.79007465,-0.8224504,-0.41108423,-0.5276511,-0.5363628,-0.5833119,-0.0469491
30,0.05284381,-0.03622166,"('intolerant', 'tolerant')",1.8874857,1.7647554,1.3666326,1.3375926,1.1023207,1.0220421,-0.0802786
31,-0.9582748,-0.7212083,"('evil', 'good')",-1.716268,-1.5703243,-1.0679029,-0.9934995,-1.2474818,-1.0950107,0.1524711
32,0.0063627306,-0.17172231,"('unkind', 'kind')",1.2332733,0.97452533,1.1662216,0.9270576,0.8019525,0.5766202,-0.2253323
33,0.9095221,0.8850073,"('wrong', 'right')",0.5047487,0.5473234,-0.3385324,-0.34906965,0.3585795,0.361087,0.0025075
34,-0.18885532,-0.059083,"('mean', 'honorable')",-0.09970907,0.076739416,6.0634627,6.2491083,1.9249662,2.0889215,0.1639553
35,0.6377295,0.6567528,"('corrupt', 'incorrupt')",-2.06758,-2.0813663,-0.2872912,-0.41081017,-0.5723805,-0.6118079,-0.0394274
36,-0.8317088,-0.7466544,"('hostile', 'amicable')",-1.9965096,-1.8883497,-0.05908332,-0.1352062,-0.9624339,-0.9234034,0.0390305
37,0.1114309,0.14925385,"('fake', 'genuine')",0.0423568,0.03473482,0.39148998,0.4094159,0.1817592,0.1978015,0.0160423
38,-0.25799677,-0.24598289,"('untruthful', 'truthful')",-0.42617035,-0.40442407,0.17942254,0.2813499,-0.1682482,-0.123019,0.0452292
39,0.60011125,0.5870935,"('exploitative', 'cooperative')",1.5091279,1.3611481,0.45215163,0.37199205,0.8537969,0.7734112,-0.0803857
40,-0.119067736,0.020889537,"('stingy', 'generous')",-0.30834848,-0.20342329,-1.2958747,-1.363847,-0.5744303,-0.5154603,0.05897
41,-0.19370537,-0.10838167,"('unforgiving', 'forgiving')",-0.31317508,-0.27487856,0.24167556,0.18199292,-0.0884016,-0.0670891,0.0213125
42,0.5558715,0.5677628,"('unreliable', 'reliable')",0.6509045,0.68312585,-2.727464,-2.6684282,-0.506896,-0.4725132,0.0343828
43,-0.75303566,-0.70508754,"('irresponsible', 'responsible')",1.2668451,1.2832079,0.5061187,0.5192671,0.3399761,0.3657958,0.0258197
44,0.7869012,0.7249305,"('prejudiced', 'unprejudiced')",0.017947163,0.094645046,-1.3140709,-1.2928735,-0.1697409,-0.157766,0.0119749
45,-0.7953248,-0.67106056,"('incompetent', 'competent')",0.5916537,0.58196986,-0.35166013,-0.37186092,-0.1851104,-0.1536505,0.0314599
46,-0.75226265,-0.7967088,"('uncompetitive', 'competitive')",1.3103591,1.2742633,-0.33545935,-0.433468,0.0742124,0.0146955,-0.0595169
47,-0.28674334,-0.17438065,"('stupid', 'smart')",1.3074772,1.3481028,5.153539,5.2742124,2.058091,2.1493115,0.0912205
48,-0.8795725,-0.88922817,"('unintelligent', 'intelligent')",-0.56811965,-0.5908599,0.20821157,0.14288273,-0.4131602,-0.4457351,-0.0325749
49,-0.718758,-0.6702458,"('unable', 'able')",0.48860675,0.5593648,-0.17415375,-0.0150886215,-0.1347683,-0.0419899,0.0927784
50,0.047711454,-0.005366709,"('clumsy', 'skillful')",0.003846623,0.03881077,0.283514,0.26737803,0.1116907,0.100274,-0.0114167
51,-0.61001146,-0.80491257,"('uneducated', 'educated')",0.14468935,-0.10431026,0.75924724,0.6118682,0.097975,-0.0991182,-0.1970932
52,-0.555762,-0.6411813,"('irrational', 'rational')",-0.87304723,-0.920662,-0.050274603,-0.057571843,-0.4930279,-0.5398051,-0.0467772
53,-1.378073,-1.1951952,"('uncreative', 'creative')",0.6441393,0.75800574,0.6423546,0.6546737,-0.0305264,0.0724947,0.1030211
54,-0.7573138,-0.79685795,"('incapable', 'capable')",1.0114946,0.9985965,1.174285,1.2444385,0.4761553,0.482059,0.0059037
55,-0.50340253,-0.5089298,"('incompetent', 'clever')",0.91996014,0.84985375,5.7231635e-05,-0.063314326,0.1388716,0.0925365,-0.0463351
56,0.39883134,0.336566,"('impractical', 'practical')",1.7849438,1.6703136,0.009900257,0.030400656,0.7312252,0.6790934,-0.0521318
57,-1.6529411,-1.6113986,"('unimaginative', 'imaginative')",-0.5559399,-0.5565255,-2.3630722,-2.4493947,-1.5239843,-1.5391064,-0.0151221
58,-0.48367316,-0.40635347,"('undiscriminating', 'discriminating')",0.4882324,0.5300121,0.14567934,0.13866039,0.0500795,0.0874397,0.0373602
59,0.4565252,0.3970541,"('foolish', 'wise')",0.14040692,0.09463256,0.2983207,0.33388245,0.2984176,0.2751897,-0.0232279
60,-0.2566854,-0.27123764,"('inefficient', 'efficient')",1.8231333,1.7708405,-0.20424962,-0.13137776,0.4540661,0.456075,0.0020089
61,-0.3454364,-0.4234569,"('illogical', 'logical')",0.094738185,-0.061606437,0.24648143,0.08638115,-0.0014056,-0.1328941,-0.1314885
62,-0.17627989,-0.14919247,"('incompetent', 'brilliant')",1.328591,1.4241105,-0.0015759226,0.17841081,0.3835784,0.4844429,0.1008645
63,-0.5630175,-0.54239506,"('unperceptive', 'insightful')",0.6961039,0.7344273,1.0963309,1.2050927,0.4098058,0.4657083,0.0559025
64,0.05656268,-0.04983268,"('shy', 'confident')",0.20462877,0.058700148,-6.2513986,-6.327132,-1.9967357,-2.1060883,-0.1093526
65,-0.35648775,-0.5981528,"('insecure', 'secure')",0.8705147,0.51018524,-0.18862829,-0.3013109,0.1084662,-0.1297595,-0.2382257
66,0.10550094,0.15364188,"('inactive', 'active')",-0.6125709,-0.5828941,0.77553236,0.76325953,0.0894875,0.1113358,0.0218483
67,0.73870856,0.5999324,"('doubtful', 'determined')",-0.010879688,-0.09612332,-0.40759853,-0.41930875,0.1067434,0.0281668,-0.0785766
68,-0.4646225,-0.5836804,"('dependent', 'independent')",-0.4872504,-0.6221806,-0.46910238,-0.47602895,-0.4736584,-0.56063,-0.0869716
69,0.85823774,0.9497421,"('lazy', 'industrious')",-0.12364492,-0.020398783,-0.80191183,-0.7039121,-0.0224397,0.0751437,0.0975834
70,-0.47176188,-0.4373361,"('lethargic', 'energetic')",0.4385987,0.4898853,0.7862899,0.7812557,0.2510422,0.277935,0.0268928
71,-0.045175,0.023092885,"('diffident', 'self-confident')",2.0206678,2.0080743,0.49683368,0.49275202,0.8241088,0.8413064,0.0171976
72,-0.9155787,-1.0141381,"('unambitious', 'ambitious')",-0.739592,-0.74026114,-1.1227647,-1.1071342,-0.9259785,-0.9538445,-0.027866
73,1.0335221,1.0195265,"('helpless', 'self-reliant')",0.93600345,1.0069911,-2.977899,-2.8993728,-0.3361245,-0.2909517,0.0451728
74,0.43210638,0.5234457,"('undedicated', 'dedicated')",0.94103646,0.9767856,0.41251895,0.43680072,0.5952206,0.6456773,0.0504567
75,-0.22547935,-0.1825588,"('meek', 'impulsive')",-1.7142991,-1.5198389,-0.52499485,-0.42897567,-0.8215911,-0.7104578,0.1111333
76,0.4606129,0.42865732,"('anxious', 'daring')",1.222914,1.1726807,0.4969645,0.45922127,0.7268305,0.6868531,-0.0399774
77,-1.0504758,-0.9971515,"('unmotivated', 'motivated')",-0.09805407,-0.04689008,-1.2791778,-1.2044165,-0.8092359,-0.749486,0.0597499
78,-1.1539103,-1.042849,"('nonresilient', 'resilient')",0.70645523,0.8244857,0.2430066,0.3562204,-0.0681495,0.0459524,0.1141019
79,-0.11026988,-0.06856947,"('wavering', 'unwavering')",-1.2940484,-1.2077122,-0.07256669,0.028505277,-0.492295,-0.4159254,0.0763696
80,0.20237288,0.028792322,"('dominated', 'dominating')",0.90755016,0.7762678,-1.0684006,-1.1025848,0.0138408,-0.0991749,-0.1130157
81,-0.3283893,-0.62639606,"('submissive', 'aggressive')",0.494542,0.21571895,-0.72290564,-0.87426853,-0.1855843,-0.4283152,-0.2427309
82,-0.22355127,-0.20217736,"('poor', 'rich')",0.5674846,0.5887399,5.9945726,6.028048,2.1128352,2.1382035,0.0253683
83,-0.015952623,-0.15026595,"('powerless', 'powerful')",0.5617833,0.55685467,-0.76423615,-0.81485337,-0.0728018,-0.1360882,-0.0632864
84,0.5963096,0.39071438,"('inferior', 'superior')",0.09605369,-0.029928874,0.78384125,0.7426504,0.4920682,0.367812,-0.1242562
85,0.13547647,0.193242,"('insignificant', 'prestigious')",-0.11697736,0.014815098,0.79878634,0.8854127,0.2724285,0.3644899,0.0920614
86,-1.9169096,-1.9374107,"('uninfluential', 'influential')",0.13944414,-0.0128606,0.03574208,-0.13927963,-0.5805745,-0.696517,-0.1159425
87,0.63363326,0.43556893,"('unsuccessful', 'successful')",1.9969312,1.8161795,0.8957722,0.88895637,1.1754456,1.0469016,-0.128544
88,-0.41545463,-0.63452494,"('low', 'eminent')",0.69510466,0.5579391,0.28222418,0.21961142,0.1872914,0.0476752,-0.1396162
