,knight_male,knight_female,tuple,average_male,average_female,female-male
0,-0.19194287,-0.11539273,"('unsociable', 'sociable')",-0.1919429,-0.1153927,0.0765502
1,1.4264573,1.2738032,"('unfriendly', 'friendly')",1.4264573,1.2738032,-0.1526541
2,0.19219165,0.22739413,"('unlikable', 'likable')",0.1921916,0.2273941,0.0352025
3,0.57176983,0.6851548,"('repellent', 'pleasant')",0.5717698,0.6851548,0.113385
4,-6.8682985,-7.154486,"('disliked', 'liked')",-6.8682985,-7.1544862,-0.2861877
5,-0.5970021,-0.6033601,"('distant', 'outgoing')",-0.5970021,-0.6033601,-0.006358
6,0.10334915,-0.05057857,"('distant', 'open')",0.1033491,-0.0505786,-0.1539277
7,1.0729837,1.2074566,"('insensitive', 'sensitive')",1.0729837,1.2074566,0.1344729
8,1.6535398,1.393642,"('unaffectionate', 'affectionate')",1.6535398,1.3936419,-0.2598979
9,1.9488113,1.896408,"('unaffectionate', 'caring')",1.9488113,1.896408,-0.0524033
10,0.6925525,0.8690338,"('unsympathetic', 'sympathetic')",0.6925525,0.8690338,0.1764813
11,1.1608953,1.4022565,"('unhelpful', 'helpful')",1.1608953,1.4022565,0.2413612
12,-1.7702159,-1.7166086,"('unsupportive', 'supportive')",-1.7702159,-1.7166086,0.0536073
13,-0.5071323,-0.24632987,"('impolite', 'polite')",-0.5071323,-0.2463299,0.2608024
14,-0.30744106,-0.17605558,"('antisocial', 'social')",-0.3074411,-0.1760556,0.1313855
15,0.2585068,0.09459195,"('boring', 'funny')",0.2585068,0.094592,-0.1639148
16,-0.23191272,-0.27221712,"('unpopular', 'popular')",-0.2319127,-0.2722171,-0.0403044
17,-0.05683466,-0.08195871,"('nasty', 'nice')",-0.0568347,-0.0819587,-0.025124
18,-0.6137063,-0.5933832,"('disagreeable', 'welcoming')",-0.6137063,-0.5933832,0.0203231
19,-0.6139253,-0.67983603,"('inhospitable', 'hospitable')",-0.6139253,-0.679836,-0.0659107
20,0.84741116,0.83336985,"('rough', 'thoughtful')",0.8474112,0.8333699,-0.0140413
21,-0.62944543,-0.3534664,"('immoral', 'moral')",-0.6294454,-0.3534664,0.275979
22,-0.52238125,-0.4471972,"('untrustworthy', 'trustworthy')",-0.5223812,-0.4471972,0.075184
23,5.70745,5.9486103,"('insincere', 'sincere')",5.7074499,5.9486103,0.2411604
24,1.1206195,1.0742112,"('dishonest', 'honest')",1.1206195,1.0742112,-0.0464083
25,1.0705447,0.863611,"('egoistic', 'altruistic')",1.0705447,0.863611,-0.2069337
26,1.1759872,0.92267334,"('hardhearted', 'benevolent')",1.1759872,0.9226733,-0.2533139
27,1.6519585,1.4563872,"('hardhearted', 'softhearted')",1.6519585,1.4563872,-0.1955713
28,1.1810586,1.1530026,"('disloyal', 'loyal')",1.1810586,1.1530026,-0.028056
29,-0.409481,-0.5301142,"('unfair', 'fair')",-0.409481,-0.5301142,-0.1206332
30,0.45433873,0.60428804,"('intolerant', 'tolerant')",0.4543387,0.604288,0.1499493
31,-0.87692016,-1.1968808,"('evil', 'good')",-0.8769202,-1.1968808,-0.3199606
32,1.2475573,1.1993406,"('unkind', 'kind')",1.2475573,1.1993406,-0.0482167
33,-0.33243588,-0.4357084,"('wrong', 'right')",-0.3324359,-0.4357084,-0.1032725
34,4.63659,4.8462853,"('mean', 'honorable')",4.63659,4.8462853,0.2096953
35,-0.29617417,-0.7704295,"('corrupt', 'incorrupt')",-0.2961742,-0.7704295,-0.4742553
36,0.08105202,-0.3194422,"('hostile', 'amicable')",0.081052,-0.3194422,-0.4004942
37,0.94899863,0.88830876,"('fake', 'genuine')",0.9489986,0.8883088,-0.0606898
38,-0.5284626,-0.37574202,"('untruthful', 'truthful')",-0.5284626,-0.375742,0.1527206
