,kraft_male,kraft_female,tuple,foods_male,foods_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.52869177,-0.52852386,"('unsociable', 'sociable')",0.17507066,0.12607841,0.5921306,0.5077069,-0.7667468,-0.89298785,-0.1320593,-0.1969316,-0.0648723
1,1.2041866,1.0978773,"('unfriendly', 'friendly')",0.4734594,0.498348,0.10122897,-0.06756471,2.1224873,2.0337043,0.9753405,0.8905912,-0.0847493
2,0.36753827,0.43261868,"('unlikable', 'likable')",0.05804386,0.08981716,1.4971416,1.5514488,0.55035865,0.65929943,0.6182706,0.683296,0.0650254
3,-1.4317466,-1.1860231,"('repellent', 'pleasant')",-1.9383956,-1.8097868,0.9655019,1.0379715,0.17898817,0.23764735,-0.556413,-0.4300478,0.1263652
4,-0.33466876,-0.47417167,"('disliked', 'liked')",0.37882718,0.38544086,-0.6411569,-0.7716684,-6.939034,-6.9720182,-1.8840082,-1.9581044,-0.0740962
5,0.4772698,0.35972494,"('distant', 'outgoing')",0.43271214,0.47806433,-1.4325233,-1.5093206,-0.12897956,-0.07805753,-0.1628802,-0.1873972,-0.024517
6,0.22144139,0.13443166,"('distant', 'open')",0.50065285,0.60040987,-1.4732862,-1.5406653,0.6359446,0.67568773,-0.0288118,-0.032534,-0.0037222
7,0.19491611,0.35160503,"('insensitive', 'sensitive')",-0.7291078,-0.56425035,0.047128007,0.08280149,0.6848706,0.68533,0.0494517,0.1388715,0.0894198
8,0.87449986,0.8093647,"('unaffectionate', 'affectionate')",0.809785,0.76589537,-0.11975225,-0.18341304,0.9722644,0.95809925,0.6341993,0.5874866,-0.0467127
9,1.1202334,1.0857877,"('unaffectionate', 'caring')",0.6430304,0.5985111,0.11148605,0.03638146,1.2381495,1.259172,0.7782248,0.744963,-0.0332618
10,-0.6311433,-0.3875899,"('unsympathetic', 'sympathetic')",-0.8533161,-0.7558646,-0.21350749,-0.1612196,-0.535244,-0.5743707,-0.5583028,-0.4697612,0.0885416
11,-1.1561671,-0.97409993,"('unhelpful', 'helpful')",-0.6637369,-0.59748447,-0.5356733,-0.4420971,1.4994957,1.5636392,-0.2140204,-0.1125106,0.1015098
12,0.18249974,0.31141412,"('unsupportive', 'supportive')",0.17413707,0.3189902,0.6358502,0.76097333,-1.9122,-1.9003417,-0.2299282,-0.127241,0.1026872
13,-0.072191715,-0.014938816,"('impolite', 'polite')",0.3187269,0.37615493,0.20509328,0.18779117,-0.46021387,-0.5219707,-0.0021464,0.0067592,0.0089056
14,0.04403931,0.15145482,"('antisocial', 'social')",-0.4104381,-0.42393374,1.2782568,1.2971427,-0.9525951,-0.9949288,-0.0101843,0.0074338,0.0176181
15,0.46295494,0.30056173,"('boring', 'funny')",0.50041837,0.5062603,-1.2242616,-1.3488293,0.26801157,0.24453431,0.0017808,-0.0743682,-0.076149
16,-0.8343007,-0.9603883,"('unpopular', 'popular')",-0.45370635,-0.3527798,-0.5647761,-0.54437816,0.6797634,0.6800072,-0.293255,-0.2943847,-0.0011297
17,-1.5622431,-1.5339231,"('nasty', 'nice')",-0.44781986,-0.33548748,-1.2792667,-1.2026225,-0.5908457,-0.50259507,-0.9700438,-0.8936571,0.0763867
18,0.0026263446,-0.016566083,"('disagreeable', 'welcoming')",-0.57773244,-0.50919676,-0.39552703,-0.36170888,-0.13664038,-0.15272607,-0.2768184,-0.2600495,0.0167689
19,-0.45018727,-0.4128371,"('inhospitable', 'hospitable')",-0.08721286,0.026017578,-1.3493983,-1.342699,0.1560114,0.2946971,-0.4326968,-0.3587053,0.0739915
20,-0.15453291,-0.120409876,"('rough', 'thoughtful')",-0.42701995,-0.30819032,1.101379,1.175792,1.5785348,1.5330471,0.5245903,0.5700597,0.0454694
21,0.504956,0.59056926,"('immoral', 'moral')",0.19028436,0.15242456,0.6105488,0.5910072,-0.9236297,-0.9616452,0.0955399,0.093089,-0.0024509
22,0.03086001,0.038264483,"('untrustworthy', 'trustworthy')",-1.2600136,-1.2990932,0.65367144,0.6188384,-1.1647213,-1.2128981,-0.4350508,-0.4637221,-0.0286713
23,-0.25522923,-0.1223193,"('insincere', 'sincere')",-0.98245144,-0.90595126,-0.08950575,-0.11950116,5.7840815,5.6806884,1.1142237,1.1332291,0.0190054
24,0.8974222,0.9159558,"('dishonest', 'honest')",0.05037845,-0.021972038,-0.04384429,-0.08210666,0.7014443,0.6467464,0.4013502,0.3646559,-0.0366943
25,1.4878415,1.3134494,"('egoistic', 'altruistic')",1.7337632,1.6116204,0.26057962,0.103359416,1.8043668,1.7218162,1.3216379,1.1875614,-0.1340765
26,1.1238343,1.0460755,"('hardhearted', 'benevolent')",0.4933201,0.5404454,0.83526284,0.80628073,1.632903,1.5473535,1.02133,0.9850388,-0.0362912
27,-0.16915199,-0.18830147,"('hardhearted', 'softhearted')",0.12486322,0.148485,0.060925398,0.11104124,1.7741508,1.6973327,0.4476969,0.4421394,-0.0055575
28,-0.25007382,-0.3617167,"('disloyal', 'loyal')",0.33190098,0.2285225,0.4937967,0.3680602,1.2173989,1.1155549,0.4482557,0.3376052,-0.1106505
29,-0.6267602,-0.7234156,"('unfair', 'fair')",-0.56724375,-0.5161376,-0.57161313,-0.5671356,-0.2968158,-0.4011059,-0.5156083,-0.5519487,-0.0363404
30,-0.3426882,-0.2696869,"('intolerant', 'tolerant')",-0.2897233,-0.19070712,0.16348971,0.040079262,0.85372543,0.7783913,0.0962009,0.0895191,-0.0066818
31,-0.52997226,-0.59656787,"('evil', 'good')",-0.09660897,0.075231165,-1.1127878,-1.0865314,-0.5579097,-0.5689234,-0.5743197,-0.5441979,0.0301218
32,0.6420646,0.6779096,"('unkind', 'kind')",0.18700916,0.12306985,0.7205417,0.72051626,0.8808575,0.78053397,0.6076182,0.5755075,-0.0321107
33,1.546457,1.341678,"('wrong', 'right')",0.8296383,0.71838105,0.39653346,0.30335954,-0.053054046,-0.110560566,0.6798937,0.5632145,-0.1166792
34,-0.978087,-0.7542239,"('mean', 'honorable')",-0.27025405,-0.03385392,0.13659114,0.25777632,6.392037,6.5040417,1.3200717,1.493435,0.1733633
35,-0.15359426,-0.41108796,"('corrupt', 'incorrupt')",0.09353629,0.036525793,-1.3743153,-1.4499671,0.45022434,0.347702,-0.2460372,-0.3692068,-0.1231696
36,0.21904902,0.059729513,"('hostile', 'amicable')",-0.104787596,-0.057336524,-1.1135867,-1.2702082,0.8715904,0.730628,-0.0319337,-0.1342968,-0.1023631
37,0.6452194,0.7213321,"('fake', 'genuine')",0.70911974,0.81953317,0.30516684,0.3259433,0.6343644,0.6490583,0.5734676,0.6289667,0.0554991
38,-0.35707885,-0.31495032,"('untruthful', 'truthful')",0.56113034,0.61788994,-0.8894764,-0.8972309,-0.02567782,-0.035521492,-0.1777757,-0.1574532,0.0203225
39,1.6060926,1.688958,"('exploitative', 'cooperative')",0.58233714,0.57841086,1.6300592,1.6955202,-0.07195757,-0.061627325,0.9366329,0.9753154,0.0386825
40,0.49145493,0.36753738,"('stingy', 'generous')",0.54541683,0.5564921,0.66978145,0.59821403,-1.5200258,-1.5997844,0.0466568,-0.0193852,-0.066042
