,dr_male,dr_female,tuple,pepper_male,pepper_female,snapple_male,snapple_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.34626347,-0.49514374,"('unsociable', 'sociable')",-0.21814938,-0.31318456,-0.7230144,-0.9215892,1.0611305,0.7352034,-0.403603,-0.61023444,-0.1259799,-0.3209897,-0.1950098
1,-1.7071158,-1.821084,"('unfriendly', 'friendly')",-0.39454398,-0.21205147,-1.3114381,-1.267792,-0.43573356,-0.5326857,1.9992427,1.97305,-0.3699178,-0.3721126,-0.0021948
2,0.7047197,0.76389945,"('unlikable', 'likable')",-0.16963832,-0.14818111,0.4860035,0.4830957,1.4032269,1.4843274,0.66193366,0.8404637,0.6172491,0.684721,0.0674719
3,-1.1417698,-0.9590166,"('repellent', 'pleasant')",-2.4734595,-2.2408419,-1.9349506,-1.8229876,0.72847694,0.8269939,0.25413746,0.31140986,-0.913513,-0.7768885,0.1366245
4,0.87445974,0.6956552,"('disliked', 'liked')",0.1993058,0.19900878,0.93851346,0.9297108,-0.33308682,-0.4775775,-6.199169,-6.257767,-0.9039954,-0.9821939,-0.0781985
5,-1.1759173,-1.0755066,"('distant', 'outgoing')",0.10770966,0.28682035,0.28271824,0.51363766,-2.011986,-1.7034613,-0.00039587915,0.15835612,-0.5595742,-0.3640308,0.1955434
6,-1.8081287,-1.6424266,"('distant', 'open')",-0.16491954,0.12754089,-0.10097003,0.17987797,-2.3335168,-2.013499,0.3277162,0.47542632,-0.8159637,-0.5746161,0.2413476
7,-1.0912296,-1.0869482,"('insensitive', 'sensitive')",-1.0409477,-0.8762346,-1.0669321,-1.0956938,0.28056508,0.31016344,0.5726931,0.5677952,-0.4691703,-0.4361835,0.0329868
8,-1.183059,-1.2332876,"('unaffectionate', 'affectionate')",-0.05349312,-0.09472355,-1.5776272,-1.5030422,-0.4706791,-0.4219931,0.6952082,0.7560204,-0.51793,-0.4994052,0.0185248
9,-0.7800563,-0.80741376,"('unaffectionate', 'caring')",-0.33490217,-0.34277084,-1.7723355,-1.7527152,-0.29195905,-0.25215936,1.1848655,1.2864771,-0.3988775,-0.3737164,0.0251611
