,du_male,du_female,tuple,pont_male,pont_female,ei_male,ei_female,de_male,de_female,nemours_male,nemours_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-0.004038796,-0.20577608,"('unsociable', 'sociable')",-0.032234855,-0.22723238,0.19510849,0.030148396,0.8000659,0.70763767,-1.9134046,-1.9785404,1.001144,0.98041046,-0.25806537,-0.24907133,-0.0302036,-0.134632,-0.1044284
1,-0.71114314,-0.66805977,"('unfriendly', 'friendly')",0.34922528,0.27602315,-1.1652662,-1.2546196,-1.4744916,-1.4913865,-0.7459955,-0.7812465,0.5937753,0.6245301,1.7275045,1.5524182,-0.2037702,-0.2489059,-0.0451357
2,0.85595286,0.86997634,"('unlikable', 'likable')",0.98172927,0.9810468,0.6895188,0.78254575,1.0026202,1.0337565,0.42364058,0.424511,1.6448815,1.6708653,0.9695946,1.069516,0.9382768,0.9760312,0.0377544
3,-0.34495822,-0.3136049,"('repellent', 'pleasant')",-0.71969014,-0.7573088,0.4515691,0.40702146,-0.051485103,-0.021565884,-1.2911383,-1.2367842,-0.32900676,-0.28421786,0.5709884,0.57131904,-0.2448173,-0.2335916,0.0112257
4,-0.35320196,-0.41043553,"('disliked', 'liked')",-0.5116246,-0.5429333,-0.50860023,-0.4642859,-0.48266163,-0.5656626,0.27778667,0.19985774,-0.653805,-0.7054354,-6.5861387,-6.373879,-1.2597493,-1.2661106,-0.0063613
5,-0.1720188,-0.11807629,"('distant', 'outgoing')",0.437746,0.5172771,-0.42296195,-0.31572816,-0.5640488,-0.6013203,1.49779,1.461272,0.098227575,0.11839701,0.36287707,0.35923934,0.1768016,0.2030087,0.0262071
6,-0.44731203,-0.37322253,"('distant', 'open')",0.9714822,1.0357633,-0.27355835,-0.20779851,-0.56316334,-0.5733615,1.591192,1.5403526,0.2767585,0.27959424,0.53547245,0.44935843,0.2986959,0.3072409,0.008545
7,-1.0694363,-1.1126647,"('insensitive', 'sensitive')",-0.68457973,-0.7776982,-0.4905944,-0.6106653,-0.46580502,-0.41593662,-2.6510293,-2.64069,0.21059449,0.26236767,-0.30131552,-0.2127411,-0.7788807,-0.7868612,-0.0079805
8,-1.085427,-1.1082534,"('unaffectionate', 'affectionate')",-0.13146067,-0.15873645,-1.7481847,-1.8058531,-0.4941807,-0.5469838,-0.021528114,-0.10244059,0.2707768,0.22164078,1.3257347,1.1505699,-0.2691814,-0.3357224,-0.066541
9,-1.0416747,-1.075077,"('unaffectionate', 'caring')",-0.47900337,-0.53168434,-1.3281713,-1.4421262,-1.0085704,-1.0915369,-0.69155025,-0.7608847,0.36665112,0.33765012,1.334759,1.2111398,-0.4067943,-0.4789314,-0.0721371
10,-0.725407,-0.81749654,"('unsympathetic', 'sympathetic')",-1.7215867,-1.9398286,-0.5826385,-0.7422703,-0.2770806,-0.23016253,-3.2762694,-3.2768888,0.048992522,0.064818226,-0.3879078,-0.39937517,-0.9888425,-1.0487434,-0.0599009
11,-0.21368934,-0.2555792,"('unhelpful', 'helpful')",-0.6652111,-0.77184224,-0.86298704,-0.9596282,-0.48648575,-0.44790018,-1.820661,-1.8301568,-0.89082545,-0.8678045,1.1775445,1.1696203,-0.5374735,-0.5661844,-0.0287109
12,0.14125212,0.12077978,"('unsupportive', 'supportive')",-0.0716652,-0.16039543,-0.61927956,-0.65328497,-0.20223345,-0.22012058,-1.3234715,-1.3563886,1.0295243,1.070438,-2.2838764,-2.1779356,-0.4756785,-0.4824153,-0.0067368
13,-0.5512159,-0.71694386,"('impolite', 'polite')",-0.06402998,-0.10974867,-0.18629394,-0.27792346,-0.36855456,-0.39422232,-2.211962,-2.212489,-0.26044565,-0.24585356,-1.0277002,-0.9427532,-0.6671718,-0.6999905,-0.0328187
14,0.7713891,0.56298006,"('antisocial', 'social')",0.06848314,-0.07454424,-0.0015937109,-0.106152005,0.95625675,0.9385624,-2.089053,-2.1344793,1.4820131,1.5333828,-0.74240655,-0.61577785,0.0635841,0.0148531,-0.048731
15,-0.18874669,-0.21486743,"('boring', 'funny')",0.9272584,0.9965477,0.6750029,0.7159611,0.1952761,0.18830082,-0.033266965,-0.013310259,0.3097544,0.31247485,0.0190669,0.13022207,0.2720493,0.3021898,0.0301405
16,0.26595962,0.254704,"('unpopular', 'popular')",-0.47893834,-0.46317503,0.08032884,0.03498815,-0.0037071183,0.0022691973,0.96428424,0.951862,0.2568424,0.23620108,0.6369865,0.55102366,0.2459652,0.2239819,-0.0219833
17,0.120165356,0.10536341,"('nasty', 'nice')",0.9695569,1.0410098,0.057702564,0.10730839,-0.113911785,-0.11536941,-0.06325817,0.0060199685,0.17942819,0.21848623,-0.2599052,-0.1701111,0.1271111,0.1703867,0.0432756
18,-0.29202947,-0.32973862,"('disagreeable', 'welcoming')",-0.01445391,-0.05596636,-1.1663297,-1.1810402,-0.6428054,-0.66164845,-0.6134792,-0.6288698,0.9991026,0.988272,-0.7711041,-0.8231044,-0.3572999,-0.3845851,-0.0272852
19,-0.5995376,-0.518459,"('inhospitable', 'hospitable')",-0.16285571,-0.13253474,-0.17076594,-0.06965238,-1.3588858,-1.3185986,0.113549024,0.1511095,-1.26885,-1.2324958,0.079435274,0.026346363,-0.4811301,-0.4420406,0.0390895
20,1.2841896,1.2317576,"('rough', 'thoughtful')",1.0097426,0.89566755,0.5427064,0.43643796,0.70251644,0.68166083,0.37771323,0.34669486,1.0437236,1.0342435,-0.053580284,-0.08131489,0.7010016,0.6493068,-0.0516948
21,0.35594147,0.29337478,"('immoral', 'moral')",-0.78961235,-0.94428986,0.36092395,0.24177742,0.5342083,0.57564825,-2.3121445,-2.266377,0.6776863,0.6722531,-1.6905816,-1.5815208,-0.4090827,-0.4298763,-0.0207936
22,-0.104515254,-0.26663956,"('untrustworthy', 'trustworthy')",-1.1370666,-1.3597697,0.16053636,0.024078969,0.030347513,-0.030606367,-1.8718574,-1.9817054,-0.038940232,-0.098201,-1.5373328,-1.5218403,-0.6426898,-0.7478119,-0.1051221
23,-0.5301457,-0.5701232,"('insincere', 'sincere')",-0.79522526,-0.9645119,-0.60484385,-0.7820919,-0.8032873,-0.80188304,-2.217013,-2.212284,-0.20721753,-0.18841411,4.496541,4.2698054,-0.0944559,-0.1785004,-0.0840445
24,-0.97154033,-1.0151244,"('dishonest', 'honest')",-1.5895358,-1.6908336,-0.84512526,-0.8993577,-1.294771,-1.2515601,-2.4055855,-2.4424264,0.22761308,0.19103727,0.103320986,0.041087076,-0.9679463,-1.0095968,-0.0416505
25,-0.058879077,0.009124588,"('egoistic', 'altruistic')",1.0867732,1.1516234,-0.71296614,-0.61474174,-0.22645554,-0.24716945,0.6396726,0.6574604,0.5839852,0.64650655,1.4967359,1.5075766,0.4012666,0.44434,0.0430734
26,0.007970348,-0.001339661,"('hardhearted', 'benevolent')",0.8873232,0.8422214,-0.30206573,-0.38037768,-0.2255788,-0.26446217,0.18800811,0.14501448,2.6498575,2.6452208,1.5447881,1.4627987,0.6786147,0.6355822,-0.0430325
27,-0.7860466,-0.8490286,"('hardhearted', 'softhearted')",-0.27459154,-0.38534087,-0.7831965,-0.8253401,-0.3049091,-0.3578895,-0.7056068,-0.7864607,-0.4564425,-0.45903563,0.45497817,0.280769,-0.4079736,-0.4831894,-0.0752158
