,general_male,general_female,tuple,dynamics_male,dynamics_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.6015892,-1.6755844,"('unsociable', 'sociable')",-0.6908731,-0.78573173,-0.31696746,-0.39323857,-0.8698099,-0.9515182,-0.0817083
1,-0.04764837,-0.3192282,"('unfriendly', 'friendly')",2.0288386,1.9169499,1.5807809,1.378565,1.1873237,0.9920955,-0.1952282
2,0.5901061,0.6599953,"('unlikable', 'likable')",0.8862829,0.9132784,0.7467202,0.7776397,0.7410364,0.7836378,0.0426014
3,-1.1054442,-1.0806198,"('repellent', 'pleasant')",-1.1951048,-1.1158627,1.0698148,1.0176995,-0.4102447,-0.3929277,0.017317
4,-0.53720033,-0.74673235,"('disliked', 'liked')",-0.015007339,-0.12946323,-7.5790596,-7.8058333,-2.7104225,-2.8940096,-0.1835871
5,-0.18145175,-0.24379133,"('distant', 'outgoing')",1.3982068,1.2877984,-0.5272281,-0.47162706,0.2298423,0.1907933,-0.039049
6,-0.612986,-0.6738513,"('distant', 'open')",0.8592236,0.77307636,-0.20582783,-0.14957257,0.0134699,-0.0167825,-0.0302524
7,-0.6727778,-0.7451644,"('insensitive', 'sensitive')",-0.5852419,-0.5460364,0.2083403,0.21498445,-0.3498931,-0.3587388,-0.0088457
8,-0.31627363,-0.5218846,"('unaffectionate', 'affectionate')",1.2567976,1.1692724,0.6729172,0.7168991,0.5378137,0.4547623,-0.0830514
9,0.3090177,0.15910923,"('unaffectionate', 'caring')",1.4672382,1.4034715,1.4609153,1.585513,1.0790571,1.0493646,-0.0296925
10,-1.4988843,-1.5800705,"('unsympathetic', 'sympathetic')",-1.0884761,-1.126212,-0.134738,-0.07919934,-0.9073661,-0.928494,-0.0211279
11,-0.37277755,-0.38907212,"('unhelpful', 'helpful')",-0.044543207,0.024675213,1.8759358,2.012284,0.486205,0.5492957,0.0630907
12,0.18411157,0.18830049,"('unsupportive', 'supportive')",0.7872898,0.8149751,-2.095431,-2.0947452,-0.3746766,-0.3638232,0.0108534
13,-1.104723,-1.1078107,"('impolite', 'polite')",-1.3863051,-1.4102129,-0.52647173,-0.4368739,-1.0058333,-0.9849658,0.0208675
