,saxophone_male,saxophone_female,tuple,average_male,average_female,female-male
0,-0.04625513,0.11677122,"('unsociable', 'sociable')",-0.0462551,0.1167712,0.1630263
1,1.2744358,1.0245506,"('unfriendly', 'friendly')",1.2744358,1.0245506,-0.2498852
2,0.4284098,0.58362836,"('unlikable', 'likable')",0.4284098,0.5836284,0.1552186
3,0.8472047,1.0140784,"('repellent', 'pleasant')",0.8472047,1.0140784,0.1668737
4,-7.182044,-7.1488276,"('disliked', 'liked')",-7.182044,-7.1488276,0.0332164
5,-0.43095428,-0.49191877,"('distant', 'outgoing')",-0.4309543,-0.4919188,-0.0609645
6,0.027633037,-0.13402823,"('distant', 'open')",0.027633,-0.1340282,-0.1616612
7,1.192618,1.3017403,"('insensitive', 'sensitive')",1.192618,1.3017403,0.1091223
8,1.3584878,1.0294006,"('unaffectionate', 'affectionate')",1.3584878,1.0294006,-0.3290872
9,1.4260552,1.316647,"('unaffectionate', 'caring')",1.4260552,1.3166471,-0.1094081
10,1.3957376,1.5234708,"('unsympathetic', 'sympathetic')",1.3957376,1.5234708,0.1277332
11,1.7530997,1.8929355,"('unhelpful', 'helpful')",1.7530997,1.8929355,0.1398358
12,-1.2189026,-1.0625948,"('unsupportive', 'supportive')",-1.2189026,-1.0625948,0.1563078
13,-0.09087897,0.08337143,"('impolite', 'polite')",-0.090879,0.0833714,0.1742504
14,-0.054597124,0.19281706,"('antisocial', 'social')",-0.0545971,0.1928171,0.2474142
15,0.2783146,0.18683976,"('boring', 'funny')",0.2783146,0.1868398,-0.0914748
16,-0.6958928,-0.5822538,"('unpopular', 'popular')",-0.6958928,-0.5822538,0.113639
17,0.110712335,0.16889706,"('nasty', 'nice')",0.1107123,0.1688971,0.0581848
18,-0.52218395,-0.432688,"('disagreeable', 'welcoming')",-0.522184,-0.432688,0.089496
19,-0.4452318,-0.48609594,"('inhospitable', 'hospitable')",-0.4452318,-0.4860959,-0.0408641
20,0.92119443,0.7043672,"('rough', 'thoughtful')",0.9211944,0.7043672,-0.2168272
21,-0.048719503,0.27188647,"('immoral', 'moral')",-0.0487195,0.2718865,0.320606
22,0.015844539,0.16376749,"('untrustworthy', 'trustworthy')",0.0158445,0.1637675,0.147923
23,6.14529,6.2539144,"('insincere', 'sincere')",6.1452899,6.2539144,0.1086245
24,1.4135944,1.5462714,"('dishonest', 'honest')",1.4135944,1.5462714,0.132677
25,0.6325041,0.42934448,"('egoistic', 'altruistic')",0.6325041,0.4293445,-0.2031596
26,0.6278487,0.27518877,"('hardhearted', 'benevolent')",0.6278487,0.2751888,-0.3526599
27,1.7657107,1.5082086,"('hardhearted', 'softhearted')",1.7657107,1.5082086,-0.2575021
28,0.9670484,0.89063054,"('disloyal', 'loyal')",0.9670484,0.8906305,-0.0764179
29,-0.39989528,-0.5145842,"('unfair', 'fair')",-0.3998953,-0.5145842,-0.1146889
30,1.1198127,1.1860616,"('intolerant', 'tolerant')",1.1198127,1.1860616,0.0662489
31,-1.0461183,-1.1523933,"('evil', 'good')",-1.0461183,-1.1523933,-0.106275
32,1.1178735,1.0753753,"('unkind', 'kind')",1.1178735,1.0753753,-0.0424982
33,-0.8449429,-0.81015366,"('wrong', 'right')",-0.8449429,-0.8101537,0.0347892
34,4.0447936,4.2665033,"('mean', 'honorable')",4.0447936,4.2665033,0.2217097
35,-0.9320479,-1.2691339,"('corrupt', 'incorrupt')",-0.9320479,-1.2691339,-0.337086
36,-0.5003471,-0.84709215,"('hostile', 'amicable')",-0.5003471,-0.8470922,-0.3467451
37,0.85213006,0.81076413,"('fake', 'genuine')",0.8521301,0.8107641,-0.041366
38,-0.40396726,-0.25132996,"('untruthful', 'truthful')",-0.4039673,-0.25133,0.1526373
39,0.034299433,0.08567883,"('exploitative', 'cooperative')",0.0342994,0.0856788,0.0513794
40,-0.97106975,-0.9902915,"('stingy', 'generous')",-0.9710698,-0.9902915,-0.0192217
41,0.2313354,0.18926091,"('unforgiving', 'forgiving')",0.2313354,0.1892609,-0.0420745
42,-1.6236737,-1.4983064,"('unreliable', 'reliable')",-1.6236737,-1.4983064,0.1253673
43,1.2983633,1.4488379,"('irresponsible', 'responsible')",1.2983633,1.4488379,0.1504746
44,-1.0781264,-1.1825727,"('prejudiced', 'unprejudiced')",-1.0781264,-1.1825727,-0.1044463
45,0.1876379,0.31423405,"('incompetent', 'competent')",0.1876379,0.314234,0.1265961
46,-0.63569623,-0.37669602,"('uncompetitive', 'competitive')",-0.6356962,-0.376696,0.2590002
47,5.3378696,5.5300612,"('stupid', 'smart')",5.3378696,5.5300612,0.1921916
48,0.80163884,0.825383,"('unintelligent', 'intelligent')",0.8016388,0.825383,0.0237442
