,avalonbay_male,avalonbay_female,tuple,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
0,0.30854967,0.2812701,"('unsociable', 'sociable')",1.3517321,1.2642435,-0.46401227,-0.55153805,0.3987565,0.3313252,-0.0674313
1,-0.1876885,-0.14533961,"('unfriendly', 'friendly')",0.370131,0.37089694,1.6497544,1.5138074,0.6107323,0.5797882,-0.0309441
2,0.18334916,0.18463156,"('unlikable', 'likable')",0.24515983,0.28662395,0.5943048,0.6783028,0.3409379,0.3831861,0.0422482
3,0.23371498,0.3784788,"('repellent', 'pleasant')",0.6584262,0.7210022,0.29875562,0.3683395,0.3969656,0.4892735,0.0923079
4,-0.9837432,-1.001421,"('disliked', 'liked')",-0.72265345,-0.74924934,-6.3364396,-6.2886,-2.6809454,-2.6797568,0.0011886
5,-0.93108267,-0.9535776,"('distant', 'outgoing')",-0.35676816,-0.3555208,-0.15591711,-0.14981705,-0.481256,-0.4863052,-0.0050492
6,-1.2269399,-1.2049325,"('distant', 'open')",-1.3047885,-1.3177488,0.37569016,0.33743644,-0.7186793,-0.7284149,-0.0097356
7,1.412728,1.5134354,"('insensitive', 'sensitive')",1.6560563,1.8254074,0.8999407,0.9004797,1.3229083,1.4131076,0.0901993
8,-0.7031988,-0.68750787,"('unaffectionate', 'affectionate')",-0.7759242,-0.7465801,0.37763178,0.27373913,-0.3671637,-0.386783,-0.0196193
9,0.27482775,0.30482823,"('unaffectionate', 'caring')",1.1497267,1.196827,1.1540853,1.1255724,0.8595466,0.8757426,0.016196
10,0.523944,0.61916035,"('unsympathetic', 'sympathetic')",0.9524086,0.9856262,-0.23997347,-0.22632137,0.4121264,0.4594884,0.047362
11,1.0270092,1.0726947,"('unhelpful', 'helpful')",2.1715975,2.2626631,2.3406782,2.4310567,1.8464282,1.9221382,0.07571
12,0.9969808,1.1120838,"('unsupportive', 'supportive')",2.393191,2.6057177,-1.3456286,-1.2409471,0.6815144,0.8256181,0.1441037
13,1.7735015,1.7049675,"('impolite', 'polite')",1.9931905,1.9231378,-0.09849267,-0.18865302,1.2227332,1.1464841,-0.0762491
14,0.87467957,0.88848096,"('antisocial', 'social')",2.0693157,2.0735204,-0.755353,-0.71817476,0.7295474,0.7479422,0.0183948
15,0.11487423,0.04582042,"('boring', 'funny')",0.262243,0.27440035,0.48425505,0.4964327,0.2871241,0.2722178,-0.0149063
16,-1.2099731,-1.214455,"('unpopular', 'popular')",-0.68707365,-0.63433796,0.030846454,-0.01294525,-0.6220668,-0.6205794,0.0014874
17,-0.36898115,-0.30346686,"('nasty', 'nice')",0.4716497,0.5164541,-0.19344091,-0.15940242,-0.0302575,0.0178616,0.0481191
18,0.3472464,0.41429025,"('disagreeable', 'welcoming')",0.3866191,0.53620255,-0.29982919,-0.34163192,0.1446788,0.2029536,0.0582748
19,-1.3811628,-1.3383073,"('inhospitable', 'hospitable')",-1.2097783,-1.1850071,-0.08620513,-0.063614875,-0.8923821,-0.8623098,0.0300723
20,-0.38608104,-0.28115058,"('rough', 'thoughtful')",0.00038731098,0.030627966,0.9037822,0.8739595,0.1726962,0.2078123,0.0351161
21,0.94257194,0.94005007,"('immoral', 'moral')",1.9044412,1.8650869,-0.32671446,-0.26432166,0.8400996,0.8469385,0.0068389
22,0.75848114,0.7961093,"('untrustworthy', 'trustworthy')",1.300864,1.3126066,-0.54799175,-0.5732246,0.5037845,0.5118305,0.008046
23,1.0167581,1.074399,"('insincere', 'sincere')",2.243979,2.2777874,5.8468857,5.743544,3.035874,3.0319103,-0.0039637
24,0.7779323,0.7547522,"('dishonest', 'honest')",0.9197835,0.8927194,0.72466063,0.6513935,0.8074588,0.7662884,-0.0411704
25,-0.74095577,-0.7903246,"('egoistic', 'altruistic')",0.22348315,0.20944792,1.6472256,1.5820099,0.3765843,0.3337111,-0.0428732
26,0.13870256,0.10425811,"('hardhearted', 'benevolent')",0.6045618,0.6361564,1.5336145,1.4661148,0.7589596,0.7355097,-0.0234499
27,-0.03716614,-0.025468327,"('hardhearted', 'softhearted')",1.1469465,1.1820617,1.4842812,1.3789167,0.8646872,0.84517,-0.0195172
28,0.21165857,0.14215814,"('disloyal', 'loyal')",1.0446585,0.9680494,0.8904101,0.77039576,0.7155758,0.6268678,-0.088708
29,-0.35520273,-0.43170416,"('unfair', 'fair')",-0.49004176,-0.47793004,-0.20159322,-0.32886797,-0.3489459,-0.4128341,-0.0638882
30,1.5672524,1.6367599,"('intolerant', 'tolerant')",2.3562098,2.3940654,1.0888884,1.0573574,1.6707835,1.6960608,0.0252773
31,-1.7907184,-1.7187903,"('evil', 'good')",-1.5733868,-1.4696807,-1.139742,-1.2037776,-1.5012824,-1.4640827,0.0371997
32,0.34476817,0.3091783,"('unkind', 'kind')",1.0887989,1.0814065,1.2100506,1.1603873,0.8812059,0.850324,-0.0308819
33,0.51663035,0.4054262,"('wrong', 'right')",0.5623044,0.5128141,-0.41838452,-0.5003878,0.2201834,0.1392842,-0.0808992
34,-0.2742799,-0.13711119,"('mean', 'honorable')",0.9442862,1.0728903,6.001265,5.994631,2.2237571,2.3101366,0.0863795
35,-1.8151847,-1.9382112,"('corrupt', 'incorrupt')",-2.0363584,-2.1408885,-0.2208446,-0.40471628,-1.3574626,-1.4946054,-0.1371428
36,-2.1249046,-2.1111636,"('hostile', 'amicable')",-2.1030123,-2.125159,0.15808213,-0.02999134,-1.3566116,-1.4221045,-0.0654929
37,0.17088537,0.20374042,"('fake', 'genuine')",0.63276935,0.6676899,0.25072408,0.23587076,0.3514596,0.3691004,0.0176408
38,0.17409539,0.22077778,"('untruthful', 'truthful')",0.7398712,0.7649786,0.19690856,0.20568156,0.3702917,0.397146,0.0268543
39,1.4994621,1.5063725,"('exploitative', 'cooperative')",2.385404,2.3736913,0.68760276,0.7122727,1.5241563,1.5307789,0.0066226
40,0.32935297,0.33321732,"('stingy', 'generous')",1.2893924,1.3506037,-1.1135637,-1.2063051,0.1683939,0.1591719,-0.009222
41,0.41027448,0.4477744,"('unforgiving', 'forgiving')",0.80466735,0.91120476,0.24484493,0.15770097,0.4865956,0.5055601,0.0189645
42,0.32426193,0.35103184,"('unreliable', 'reliable')",0.7025968,0.78001386,-2.6912112,-2.5690904,-0.5547842,-0.4793482,0.075436
43,1.1201956,1.1872352,"('irresponsible', 'responsible')",1.6748375,1.7384369,0.46813053,0.5023738,1.0877212,1.1426819,0.0549607
44,-0.4047059,-0.39441824,"('prejudiced', 'unprejudiced')",-0.9199274,-0.9434396,-1.0908688,-1.0627902,-0.8051674,-0.800216,0.0049514
45,0.5164801,0.6496839,"('incompetent', 'competent')",1.4614935,1.5163097,-0.36404952,-0.37540194,0.5379747,0.5968639,0.0588892
46,0.9161704,0.9909835,"('uncompetitive', 'competitive')",1.1318535,1.1950527,-0.6087039,-0.5794621,0.4797734,0.5355247,0.0557513
47,0.36798778,0.44246125,"('stupid', 'smart')",0.8114729,0.7838884,5.410925,5.3835077,2.1967951,2.2032859,0.0064908
48,0.4275159,0.4347586,"('unintelligent', 'intelligent')",0.61078405,0.6223822,0.5612065,0.52652854,0.5331688,0.5278898,-0.005279
49,-1.0037001,-0.8923045,"('unable', 'able')",-0.9431356,-0.8398689,-0.36870158,-0.24455361,-0.7718458,-0.658909,0.1129368
50,-1.1217462,-1.1005583,"('clumsy', 'skillful')",-0.5548697,-0.5156102,-0.058413763,-0.0959516,-0.5783432,-0.5707067,0.0076365
51,-0.17286222,-0.24615915,"('uneducated', 'educated')",-0.2737305,-0.3564934,-0.07183476,-0.15247172,-0.1728091,-0.2517081,-0.078899
52,-0.5508672,-0.68659776,"('irrational', 'rational')",-0.34443617,-0.5308631,-0.036404375,-0.19172898,-0.3105692,-0.4697299,-0.1591607
53,0.20208734,0.19887917,"('uncreative', 'creative')",0.7383459,0.76090866,1.0649822,1.0213269,0.6684718,0.6603716,-0.0081002
54,-0.053047538,-0.076358356,"('incapable', 'capable')",-0.5572247,-0.5969045,0.8825458,0.8981133,0.0907579,0.0749501,-0.0158078
55,0.8934407,1.0264025,"('incompetent', 'clever')",0.8554055,0.9387516,-0.09250028,-0.054169506,0.5521153,0.6369948,0.0848795
56,1.8050611,1.8555626,"('impractical', 'practical')",2.486378,2.5315027,-0.068386585,0.025654003,1.4076842,1.4709064,0.0632222
57,0.9098971,0.9881415,"('unimaginative', 'imaginative')",0.7193051,0.76690245,-2.1624548,-2.0827303,-0.1777509,-0.1092288,0.0685221
58,-0.5286063,-0.46444267,"('undiscriminating', 'discriminating')",-0.20769055,-0.19673207,-0.13495396,-0.19164382,-0.2904169,-0.2842729,0.006144
59,-0.30115038,-0.36741593,"('foolish', 'wise')",-0.04879499,-0.0622762,0.3463034,0.29496396,-0.001214,-0.0449094,-0.0436954
60,1.5401174,1.6655703,"('inefficient', 'efficient')",2.7573931,2.8235683,0.031008523,0.15369834,1.4428398,1.5476123,0.1047725
61,0.3161043,0.20785777,"('illogical', 'logical')",0.31435812,0.17106432,0.19581681,0.04804538,0.2754264,0.1423225,-0.1331039
62,1.3587074,1.472163,"('incompetent', 'brilliant')",1.8845428,1.9526415,-0.017340753,0.12555003,1.0753032,1.1834515,0.1081483
63,0.7538753,0.84489036,"('unperceptive', 'insightful')",2.4466207,2.5732455,1.132076,1.2480558,1.4441907,1.5553972,0.1112065
64,0.29560694,0.2032727,"('shy', 'confident')",0.28133494,0.21149775,-6.2414126,-6.113269,-1.8881569,-1.8994994,-0.0113425
65,0.59763813,0.5303994,"('insecure', 'secure')",1.0730441,0.99198306,0.066197336,0.07103631,0.5789599,0.5311396,-0.0478203
66,-0.7552779,-0.7691649,"('inactive', 'active')",-0.563861,-0.56061,1.0587384,1.0316962,-0.0868002,-0.0993596,-0.0125594
67,0.5109442,0.4650383,"('doubtful', 'determined')",0.89849514,0.89832777,-0.36739182,-0.29560584,0.3473492,0.3559201,0.0085709
68,-1.0191683,-1.0224113,"('dependent', 'independent')",-0.5248786,-0.5163424,-0.6948531,-0.74469924,-0.7463,-0.761151,-0.014851
69,-1.3619052,-1.4027085,"('lazy', 'industrious')",-0.12983352,-0.11983918,-0.5301073,-0.4998289,-0.6739487,-0.6741255,-0.0001768
70,0.96605474,1.0912846,"('lethargic', 'energetic')",1.5797937,1.7106489,0.65593165,0.7772384,1.06726,1.1930573,0.1257973
71,0.72158796,0.74078876,"('diffident', 'self-confident')",2.269657,2.3612869,0.5890399,0.57646656,1.1934282,1.2261807,0.0327525
72,0.041053697,0.0010677883,"('unambitious', 'ambitious')",0.6478581,0.63209367,-1.1212602,-1.0853513,-0.1441161,-0.15073,-0.0066139
73,0.9495901,0.9358776,"('helpless', 'self-reliant')",0.13702211,0.049021862,-3.1561277,-3.1595101,-0.6898385,-0.7248702,-0.0350317
74,0.64662385,0.7703937,"('undedicated', 'dedicated')",0.60073495,0.66361415,-0.1889207,-0.13195269,0.3528127,0.4340184,0.0812057
75,-0.8259342,-0.83246434,"('meek', 'impulsive')",-1.3220866,-1.3015146,-0.36060226,-0.3255579,-0.8362077,-0.8198456,0.0163621
76,1.744515,1.7941815,"('anxious', 'daring')",1.6534367,1.7177975,0.7287441,0.83008176,1.3755652,1.4473537,0.0717885
77,-0.2349545,-0.25979558,"('unmotivated', 'motivated')",0.53417647,0.49825463,-1.1824793,-1.0638932,-0.2944191,-0.2751447,0.0192744
78,-0.66474956,-0.59692127,"('nonresilient', 'resilient')",1.1539265,1.2653613,0.25458673,0.36141002,0.2479212,0.3432833,0.0953621
79,-1.2343907,-1.2288842,"('wavering', 'unwavering')",-0.7089895,-0.7048763,0.31132978,0.31897393,-0.5440168,-0.5382622,0.0057546
80,0.8113831,0.76287967,"('dominated', 'dominating')",0.665233,0.61761165,-0.9577646,-0.88227427,0.1729505,0.1660723,-0.0068782
81,1.0262736,0.9309278,"('submissive', 'aggressive')",1.5078781,1.453037,-0.5495564,-0.44460458,0.6615317,0.6464534,-0.0150783
82,-0.16788366,-0.14780328,"('poor', 'rich')",-0.20600727,-0.22027723,5.4663444,5.4019637,1.6974845,1.677961,-0.0195235
83,-0.11509431,-0.13003498,"('powerless', 'powerful')",-0.41331422,-0.43130165,-1.2808963,-1.2822863,-0.6031016,-0.614541,-0.0114394
84,0.17075376,0.08457497,"('inferior', 'superior')",-1.991573,-1.988028,0.3371347,0.26949877,-0.4945615,-0.5446514,-0.0500899
85,-1.8477924,-1.8476452,"('insignificant', 'prestigious')",-1.5795153,-1.6065716,0.20525983,0.09116082,-1.0740159,-1.1210186,-0.0470027
86,0.13533652,0.11321379,"('uninfluential', 'influential')",0.4517327,0.41182804,-0.32462084,-0.38124213,0.0874828,0.0479332,-0.0395496
87,-0.43816933,-0.51600134,"('unsuccessful', 'successful')",0.878778,0.7686491,0.1882409,0.24618435,0.2096165,0.1662774,-0.0433391
88,-0.6611963,-0.6733956,"('low', 'eminent')",-0.70760995,-0.7196438,-0.23800813,-0.22433677,-0.5356048,-0.5391254,-0.0035206
