,morgan_male,morgan_female,tuple,stanley_male,stanley_female,dean_male,dean_female,witter_male,witter_female,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,-1.1251373,-1.2819072,"('unsociable', 'sociable')",-0.72030747,-0.792331,0.9801449,0.9364229,-0.95881414,-1.0860355,0.021997988,-0.09090216,-0.4386126,-0.58585083,-0.3734548,-0.483434,-0.1099792
1,1.9017333,1.8507415,"('unfriendly', 'friendly')",1.2848718,1.1711146,-0.8301672,-0.90104365,-1.376656,-1.4896845,0.9669982,0.88801587,0.8173317,0.5299578,0.4606853,0.3415169,-0.1191684
2,1.9552332,1.998438,"('unlikable', 'likable')",1.5456811,1.6640211,1.3658792,1.4254069,0.1206287,0.17330542,1.2828488,1.3642209,0.34700346,0.44356918,1.1028791,1.1781602,0.0752811
3,-1.7099206,-1.6798265,"('repellent', 'pleasant')",-1.2741745,-1.163894,0.86279446,0.89291286,-2.0201724,-1.9872559,-0.9517897,-0.93047386,0.53987324,0.42638624,-0.7588983,-0.7403585,0.0185398
4,-0.05690275,-0.11622657,"('disliked', 'liked')",0.5591733,0.4317151,-1.7104712,-1.846566,1.8339958,1.760786,0.763706,0.6965632,-3.8413637,-3.5871813,-0.4086438,-0.4434849,-0.0348411
5,1.942953,1.9937901,"('distant', 'outgoing')",1.0835776,1.031457,-1.7540151,-1.8220786,1.9139001,1.8076012,1.12357,1.1533271,0.3218736,0.35580885,0.7719766,0.7533176,-0.018659
6,1.6264576,1.7204423,"('distant', 'open')",0.9746911,0.9224101,-1.7908902,-1.8238566,1.5011326,1.4294729,0.94201565,0.96565586,0.36028272,0.30718485,0.6022815,0.5868849,-0.0153966
7,-0.56018865,-0.5039949,"('insensitive', 'sensitive')",-1.0355556,-0.90864235,1.0791111,1.1319393,-1.7211251,-1.7060019,-0.725501,-0.7817346,-0.7012956,-0.74885345,-0.6107591,-0.5862147,0.0245444
8,1.5016687,1.4970841,"('unaffectionate', 'affectionate')",1.1047894,1.0325861,-1.3798085,-1.5039283,-0.2916255,-0.3887281,1.0585517,1.0337898,0.7093897,0.49690387,0.4504942,0.3612846,-0.0892096
9,2.099606,2.0529757,"('unaffectionate', 'caring')",1.6044564,1.5535091,-0.24611163,-0.33974025,-0.8822701,-0.9677313,1.0628977,0.9819125,0.6602291,0.41577554,0.7164679,0.6161169,-0.100351
10,-1.909413,-1.953581,"('unsympathetic', 'sympathetic')",-1.215796,-1.1718978,1.1794153,1.0698795,-2.5946946,-2.545671,-0.6206893,-0.7327166,-0.49820113,-0.6686724,-0.9432298,-1.0004432,-0.0572134
11,-0.43789643,-0.5213095,"('unhelpful', 'helpful')",0.18024963,0.15534873,0.83934367,0.75134295,-1.5798935,-1.6616917,-1.1707731,-1.252556,1.0513033,0.851182,-0.1862777,-0.2796139,-0.0933362
12,0.9046352,0.9865661,"('unsupportive', 'supportive')",1.1000496,1.1948082,0.8090856,0.87957877,-0.92264694,-0.93720937,1.0270283,1.008196,-1.5538733,-1.5363603,0.2273798,0.2659299,0.0385501
13,-0.8009729,-0.8994065,"('impolite', 'polite')",-0.46804738,-0.35007668,2.231164,2.1442065,-1.1753896,-1.2945842,-0.649309,-0.69323665,-0.5200756,-0.5032931,-0.2304384,-0.2660651,-0.0356267
14,-1.3994637,-1.425419,"('antisocial', 'social')",-1.0980715,-1.0264255,0.8224091,0.8207363,-1.661167,-1.7298688,0.25797904,0.19072524,-1.511251,-1.4759309,-0.7649275,-0.7743638,-0.0094363
15,0.8733323,0.7596807,"('boring', 'funny')",-0.3620496,-0.45077795,-0.82581216,-0.8116746,0.84152424,0.78758484,0.0638453,0.099453405,-0.2537003,-0.10736379,0.05619,0.0461504,-0.0100396
16,1.0047115,1.04446,"('unpopular', 'popular')",0.2078105,0.13661122,-1.4370503,-1.5000486,0.60118544,0.6693522,0.58072126,0.69891846,0.37875047,0.3383168,0.2226881,0.2312683,0.0085802
17,0.022466037,0.0643154,"('nasty', 'nice')",0.16115795,0.17841378,-0.64108104,-0.66332936,0.7675422,0.7949853,0.1595482,0.23594305,-0.19127937,-0.096456714,0.0463923,0.0856452,0.0392529
