,marketaxess_male,marketaxess_female,tuple,hldgs_male,hldgs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6358636,0.57346535,"('unsociable', 'sociable')",-0.4376852,-0.5796644,-0.2944911,-0.47853342,-0.0321042,-0.1615775,-0.1294733
1,-3.1088424,-2.9820523,"('unfriendly', 'friendly')",-1.7063848,-1.6397854,1.3677917,1.2895763,-1.1491451,-1.1107538,0.0383913
2,0.040272363,0.056936786,"('unlikable', 'likable')",0.6646579,0.8262857,0.47992998,0.6147086,0.3949534,0.4993104,0.104357
3,0.5854739,0.7304487,"('repellent', 'pleasant')",-0.085957706,0.0102583505,0.24538161,0.35504094,0.2482993,0.3652494,0.1169501
4,-1.8636965,-1.8405298,"('disliked', 'liked')",-0.18078528,-0.1492187,-6.493724,-6.5383286,-2.8460687,-2.8426924,0.0033763
5,-3.4088936,-3.2369044,"('distant', 'outgoing')",-1.1532171,-1.0163406,-0.54132557,-0.5384168,-1.7011455,-1.5972206,0.1039249
6,-3.1573899,-2.9874284,"('distant', 'open')",-1.3171782,-1.1263573,0.068486035,0.11702564,-1.4686941,-1.3322534,0.1364407
7,0.94138145,1.0530834,"('insensitive', 'sensitive')",-0.49566132,-0.43870047,0.533054,0.565725,0.326258,0.3933694,0.0671114
8,-2.3463044,-2.2840214,"('unaffectionate', 'affectionate')",-1.4565506,-1.324181,0.7456987,0.6487786,-1.0190521,-0.9864746,0.0325775
9,-2.5366461,-2.4376812,"('unaffectionate', 'caring')",-1.4795222,-1.401706,1.084672,1.034334,-0.9771655,-0.9350177,0.0421478
10,1.2471728,1.345148,"('unsympathetic', 'sympathetic')",-0.9124434,-0.93449587,-0.09076611,-0.15209518,0.0813211,0.0861856,0.0048645
11,0.64627564,0.7413745,"('unhelpful', 'helpful')",-0.068161644,-0.06776853,1.821947,1.8439186,0.8000203,0.8391748,0.0391545
12,-0.26447618,-0.08486672,"('unsupportive', 'supportive')",-0.23860475,-0.10524139,-1.9468322,-1.9298718,-0.8166377,-0.70666,0.1099777
13,1.620932,1.5796628,"('impolite', 'polite')",-0.14577383,-0.18459588,-0.2458398,-0.28288803,0.4097728,0.3707263,-0.0390465
14,2.0666354,2.0358508,"('antisocial', 'social')",1.0415435,0.9878781,-0.3374721,-0.37098968,0.9235689,0.8842463,-0.0393226
15,0.123330034,-0.069215775,"('boring', 'funny')",0.259092,0.15792067,0.87885475,0.79993904,0.4204256,0.2962146,-0.124211
16,-2.5030537,-2.4580765,"('unpopular', 'popular')",-0.7535293,-0.70635116,-0.009370916,0.16340967,-1.0886513,-1.0003393,0.088312
17,-0.9163466,-0.8655217,"('nasty', 'nice')",-0.49768963,-0.44325823,-0.38844365,-0.42409214,-0.6008267,-0.577624,0.0232027
18,-1.087254,-0.94423723,"('disagreeable', 'welcoming')",-0.84814286,-0.5609465,-0.39325026,-0.35598034,-0.7762157,-0.620388,0.1558277
19,-2.3768098,-2.2043297,"('inhospitable', 'hospitable')",-0.8531585,-0.6724125,-0.22656277,-0.077447616,-1.152177,-0.98473,0.167447
20,0.63559157,0.72097903,"('rough', 'thoughtful')",-0.23153654,-0.2434912,0.8231436,0.7490482,0.4090662,0.4088453,-0.0002209
21,2.14776,2.15421,"('immoral', 'moral')",-0.036178377,-0.021476991,-0.7467911,-0.70754874,0.4549301,0.4750615,0.0201314
22,1.3451107,1.3334658,"('untrustworthy', 'trustworthy')",0.597507,0.60466707,-0.36226514,-0.52540505,0.5267842,0.4709093,-0.0558749
23,0.6334856,0.75819457,"('insincere', 'sincere')",-0.14568318,-0.06076084,5.7488723,5.7082686,2.0788916,2.1352342,0.0563426
24,0.17059419,0.16983247,"('dishonest', 'honest')",-0.36053792,-0.25826266,1.050056,0.9515619,0.2867041,0.2877106,0.0010065
25,-1.9115235,-1.8827019,"('egoistic', 'altruistic')",-0.7516203,-0.73520577,1.3423588,1.2817001,-0.4402616,-0.4454025,-0.0051409
26,-0.1670947,-0.24999347,"('hardhearted', 'benevolent')",0.39834094,0.32593018,1.7745854,1.6699102,0.6686106,0.581949,-0.0866616
27,-0.9250002,-0.85362995,"('hardhearted', 'softhearted')",-0.5103649,-0.44072917,1.0163205,0.87931764,-0.1396815,-0.1383471,0.0013344
28,0.105473824,0.07538944,"('disloyal', 'loyal')",-0.94620746,-1.0863696,0.90959215,0.78264016,0.0229528,-0.0761134,-0.0990662
29,-0.8217345,-0.9034292,"('unfair', 'fair')",-0.6134039,-0.6087066,-0.5885969,-0.76400954,-0.6745784,-0.7587151,-0.0841367
30,1.2269359,1.2270521,"('intolerant', 'tolerant')",0.32923645,0.40528965,1.1646007,1.2348608,0.9069244,0.9557342,0.0488098
31,-3.7175605,-3.6293278,"('evil', 'good')",-1.1540315,-1.0032183,-1.309532,-1.305177,-2.0603747,-1.9792411,0.0811336
32,0.81867695,0.8977733,"('unkind', 'kind')",0.5299892,0.44091165,1.0829417,0.95211077,0.8105359,0.7635986,-0.0469373
33,-1.0600322,-1.0774536,"('wrong', 'right')",-0.555283,-0.49889815,-0.48797768,-0.5788119,-0.7010976,-0.7183879,-0.0172903
34,0.4326346,0.5540711,"('mean', 'honorable')",-0.28712583,-0.13786909,5.754173,5.9879146,1.9665605,2.1347055,0.168145
35,-2.9579675,-3.0321462,"('corrupt', 'incorrupt')",-0.6417662,-0.7121508,-0.0028871512,-0.15272613,-1.2008737,-1.2990077,-0.098134
36,-3.252041,-3.2476301,"('hostile', 'amicable')",-1.338572,-1.3573384,0.17994745,0.12692977,-1.470222,-1.4926796,-0.0224576
37,0.15777656,0.15034664,"('fake', 'genuine')",-0.31070742,-0.24245116,0.50701606,0.4352301,0.1180284,0.1143752,-0.0036532
38,-1.0574697,-0.9482306,"('untruthful', 'truthful')",-1.1405793,-1.0181441,-0.14934273,-0.072001375,-0.7824639,-0.6794587,0.1030052
39,0.81061625,0.7437854,"('exploitative', 'cooperative')",0.86465937,0.90986794,0.54544896,0.46371654,0.7402415,0.70579,-0.0344515
