,organon_male,organon_female,tuple,&_male,&_female,co_male,co_female,average_male,average_female,female-male
0,0.37346482,0.2613701,"('unsociable', 'sociable')",0.6327603,0.6283102,-0.13889022,-0.07368088,0.2891116,0.2719998,-0.0171118
1,-0.35079095,-0.6538924,"('unfriendly', 'friendly')",0.6864368,0.48654214,1.951157,1.5247896,0.7622676,0.4524798,-0.3097878
2,-0.44496787,-0.31114367,"('unlikable', 'likable')",0.71220434,0.89339006,0.5730753,0.7224989,0.2801039,0.4349151,0.1548112
3,-0.61578864,-0.51150393,"('repellent', 'pleasant')",-0.6101549,-0.49923894,0.22370017,0.4164874,-0.3340811,-0.1980852,0.1359959
4,-0.31511584,-0.36687797,"('disliked', 'liked')",0.14853157,-0.08244419,-5.9128957,-5.639895,-2.0264934,-2.0297391,-0.0032457
5,-0.25080213,-0.32865095,"('distant', 'outgoing')",0.39429036,0.2779898,0.6520401,0.47101232,0.2651761,0.1401171,-0.125059
6,-0.28287935,-0.3789535,"('distant', 'open')",0.16048843,0.06845389,0.5991326,0.33927575,0.1589139,0.009592,-0.1493219
7,0.14368923,0.15858777,"('insensitive', 'sensitive')",0.096122436,0.2311758,-0.4114504,-0.37261045,-0.0572129,0.0057177,0.0629306
8,-0.70555055,-0.8271925,"('unaffectionate', 'affectionate')",-0.101121224,-0.06864258,1.0993611,0.6983017,0.0975631,-0.0658445,-0.1634076
9,-0.67317456,-0.85269433,"('unaffectionate', 'caring')",0.12111054,0.09482877,1.2524171,0.9230442,0.233451,0.0550596,-0.1783914
10,-0.30503005,-0.32846826,"('unsympathetic', 'sympathetic')",-0.10412121,0.05455239,-0.5595761,-0.43125245,-0.3229091,-0.2350561,0.087853
11,-0.30037174,-0.327089,"('unhelpful', 'helpful')",-0.37913787,-0.3525401,1.2732981,1.3149494,0.1979295,0.2117734,0.0138439
12,-0.22090314,-0.20603964,"('unsupportive', 'supportive')",0.22302057,0.37495357,-2.2885053,-2.177138,-0.7621293,-0.6694081,0.0927212
13,-0.12558669,-0.1840132,"('impolite', 'polite')",-0.64471096,-0.5158018,-0.75641125,-0.518495,-0.5089029,-0.4061033,0.1027996
14,1.0762262,1.0783519,"('antisocial', 'social')",1.3719091,1.5315078,-0.64728093,-0.43532375,0.6002848,0.7248453,0.1245605
