,cigarette_male,cigarette_female,tuple,average_male,average_female,female-male
0,0.042293005,-0.1250385,"('unsociable', 'sociable')",0.042293,-0.1250385,-0.1673315
1,1.8975245,1.7572192,"('unfriendly', 'friendly')",1.8975245,1.7572192,-0.1403053
2,0.59865063,0.7587011,"('unlikable', 'likable')",0.5986506,0.7587011,0.1600505
3,-0.07443386,0.25081015,"('repellent', 'pleasant')",-0.0744339,0.2508101,0.325244
4,-7.501985,-7.472289,"('disliked', 'liked')",-7.5019851,-7.4722891,0.029696
5,0.34244114,0.36961743,"('distant', 'outgoing')",0.3424411,0.3696174,0.0271763
6,0.6452622,0.6896562,"('distant', 'open')",0.6452622,0.6896562,0.044394
7,0.28255463,0.46687117,"('insensitive', 'sensitive')",0.2825546,0.4668712,0.1843166
8,1.466644,1.3719363,"('unaffectionate', 'affectionate')",1.466644,1.3719363,-0.0947077
9,2.022968,2.0709908,"('unaffectionate', 'caring')",2.0229681,2.0709908,0.0480227
10,0.4405141,0.68558234,"('unsympathetic', 'sympathetic')",0.4405141,0.6855823,0.2450682
11,2.0498912,2.2454944,"('unhelpful', 'helpful')",2.0498912,2.2454944,0.1956032
12,-1.664972,-1.6413105,"('unsupportive', 'supportive')",-1.6649719,-1.6413105,0.0236614
13,0.17178582,0.105666585,"('impolite', 'polite')",0.1717858,0.1056666,-0.0661192
14,-0.3369883,-0.35979402,"('antisocial', 'social')",-0.3369883,-0.359794,-0.0228057
15,0.74652493,0.6557288,"('boring', 'funny')",0.7465249,0.6557288,-0.0907961
16,-0.25624353,-0.24227056,"('unpopular', 'popular')",-0.2562435,-0.2422706,0.0139729
17,-0.11767435,-0.13192415,"('nasty', 'nice')",-0.1176744,-0.1319242,-0.0142498
18,-0.83860916,-0.93679744,"('disagreeable', 'welcoming')",-0.8386092,-0.9367974,-0.0981882
19,-0.25109184,-0.13400248,"('inhospitable', 'hospitable')",-0.2510918,-0.1340025,0.1170893
20,0.7137005,0.5745396,"('rough', 'thoughtful')",0.7137005,0.5745396,-0.1391609
21,-0.22529593,0.017002787,"('immoral', 'moral')",-0.2252959,0.0170028,0.2422987
22,-0.8483012,-0.7224251,"('untrustworthy', 'trustworthy')",-0.8483012,-0.7224251,0.1258761
23,6.8190513,6.8439765,"('insincere', 'sincere')",6.8190513,6.8439765,0.0249252
24,1.7749872,1.825096,"('dishonest', 'honest')",1.7749872,1.825096,0.0501088
25,0.82716525,0.63540864,"('egoistic', 'altruistic')",0.8271652,0.6354086,-0.1917566
26,1.174751,0.7739156,"('hardhearted', 'benevolent')",1.174751,0.7739156,-0.4008354
27,1.3052174,1.2249509,"('hardhearted', 'softhearted')",1.3052174,1.2249509,-0.0802665
28,1.394012,1.3440481,"('disloyal', 'loyal')",1.394012,1.3440481,-0.0499639
29,-0.4532342,-0.53982985,"('unfair', 'fair')",-0.4532342,-0.5398299,-0.0865957
30,0.72262937,0.82369715,"('intolerant', 'tolerant')",0.7226294,0.8236971,0.1010677
31,-1.5889837,-1.6587275,"('evil', 'good')",-1.5889837,-1.6587275,-0.0697438
32,1.0764667,1.0407144,"('unkind', 'kind')",1.0764667,1.0407144,-0.0357523
