,fedex_male,fedex_female,tuple,corp_male,corp_female,average_male,average_female,female-male
32,0.38656226,0.22704661,"('unkind', 'kind')",1.0732385,0.85791284,0.7299004,0.5424798,-0.1874206
33,0.32044578,0.25077417,"('wrong', 'right')",-0.75756234,-0.7041045,-0.2185583,-0.2266652,-0.0081069
34,0.2006216,0.2835557,"('mean', 'honorable')",5.777175,5.9856834,2.9888983,3.1346195,0.1457212
35,-0.80088663,-0.67837346,"('corrupt', 'incorrupt')",-0.62295026,-0.56140685,-0.7119185,-0.6198902,0.0920283
36,-0.5254529,-0.52961713,"('hostile', 'amicable')",-0.55514944,-0.57879084,-0.5403012,-0.554204,-0.0139028
37,-0.8409027,-0.8523692,"('fake', 'genuine')",-0.10429899,-0.02755858,-0.4726008,-0.4399639,0.0326369
38,-0.19701414,-0.2570022,"('untruthful', 'truthful')",0.43624222,0.61927664,0.119614,0.1811372,0.0615232
39,0.7470005,0.7140601,"('exploitative', 'cooperative')",0.063762836,0.06445856,0.4053817,0.3892593,-0.0161224
40,-0.1336765,-0.08323048,"('stingy', 'generous')",-2.2628837,-2.305899,-1.1982801,-1.1945647,0.0037154
41,-0.280975,-0.36919582,"('unforgiving', 'forgiving')",-0.099939026,-0.1758497,-0.190457,-0.2725227,-0.0820657
42,0.33962604,0.3196989,"('unreliable', 'reliable')",-3.231019,-3.1762722,-1.4456965,-1.4282867,0.0174098
43,-0.5403954,-0.56330955,"('irresponsible', 'responsible')",0.3702528,0.34683096,-0.0850713,-0.1082393,-0.023168
44,-0.31528845,-0.29527473,"('prejudiced', 'unprejudiced')",-1.4942985,-1.5223331,-0.9047934,-0.9088039,-0.0040105
45,-1.0813042,-1.0913168,"('incompetent', 'competent')",0.20122397,0.11205041,-0.4400401,-0.4896332,-0.0495931
46,-0.43532732,-0.5162069,"('uncompetitive', 'competitive')",-0.7290647,-0.8119504,-0.582196,-0.6640787,-0.0818827
47,0.4290774,0.4835025,"('stupid', 'smart')",5.7228813,5.8699126,3.0759792,3.1767075,0.1007283
48,-0.42036393,-0.49852365,"('unintelligent', 'intelligent')",0.8003543,0.7313313,0.1899952,0.1164038,-0.0735914
49,0.3139943,0.3657595,"('unable', 'able')",-0.072141945,0.024183352,0.1209262,0.1949714,0.0740452
50,-0.3288455,-0.319835,"('clumsy', 'skillful')",0.12346658,0.12448697,-0.1026895,-0.097674,0.0050155
51,-0.35333306,-0.50054973,"('uneducated', 'educated')",0.63811016,0.5108684,0.1423886,0.0051593,-0.1372293
52,-0.5589701,-0.6940299,"('irrational', 'rational')",-0.13468607,-0.1824909,-0.3468281,-0.4382604,-0.0914323
53,-1.3603585,-1.3852613,"('uncreative', 'creative')",0.40211666,0.38102394,-0.4791209,-0.5021187,-0.0229978
54,-0.31456345,-0.3798207,"('incapable', 'capable')",0.8233596,0.937457,0.2543981,0.2788182,0.0244201
55,-0.40982,-0.49201646,"('incompetent', 'clever')",0.36567512,0.22013232,-0.0220724,-0.1359421,-0.1138697
56,0.86022615,0.70560277,"('impractical', 'practical')",0.011456467,-0.03272283,0.4358413,0.33644,-0.0994013
57,-1.5557249,-1.6722671,"('unimaginative', 'imaginative')",-3.2549155,-3.3106482,-2.4053202,-2.4914577,-0.0861375
58,-0.5619547,-0.61672604,"('undiscriminating', 'discriminating')",-0.084621,-0.06598579,-0.3232878,-0.3413559,-0.0180681
59,0.112952046,0.11211802,"('foolish', 'wise')",0.023757193,0.14620006,0.0683546,0.129159,0.0608044
60,0.21438186,0.13158436,"('inefficient', 'efficient')",0.3222215,0.3709546,0.2683017,0.2512695,-0.0170322
61,-0.23115247,-0.4274279,"('illogical', 'logical')",0.43152887,0.22683819,0.1001882,-0.1002949,-0.2004831
62,0.12705767,0.15947156,"('incompetent', 'brilliant')",0.9662006,1.1034344,0.5466291,0.631453,0.0848239
63,-0.6265483,-0.6815058,"('unperceptive', 'insightful')",0.7880918,0.855631,0.0807717,0.0870626,0.0062909
64,-0.2318705,-0.37443966,"('shy', 'confident')",-6.665175,-6.7495804,-3.4485228,-3.56201,-0.1134872
65,-0.15844499,-0.37279728,"('insecure', 'secure')",-0.13589564,-0.18925056,-0.1471703,-0.2810239,-0.1338536
66,-0.55180246,-0.5211766,"('inactive', 'active')",-0.022983797,0.020927735,-0.2873931,-0.2501244,0.0372687
67,0.576896,0.52723753,"('doubtful', 'determined')",-0.44611746,-0.48657143,0.0653893,0.0203331,-0.0450562
68,-0.61585414,-0.7130027,"('dependent', 'independent')",-0.42040843,-0.42561287,-0.5181313,-0.5693078,-0.0511765
69,0.048403114,0.15016484,"('lazy', 'industrious')",-1.0244206,-0.92502993,-0.4880087,-0.3874325,0.1005762
70,-0.925416,-0.98136806,"('lethargic', 'energetic')",0.15001124,0.15523916,-0.3877024,-0.4130645,-0.0253621
71,0.56181836,0.6536788,"('diffident', 'self-confident')",0.36689335,0.3898178,0.4643559,0.5217483,0.0573924
72,-0.25224954,-0.237951,"('unambitious', 'ambitious')",-0.35817328,-0.22258595,-0.3052114,-0.2302685,0.0749429
73,0.68289477,0.6656054,"('helpless', 'self-reliant')",-3.6094263,-3.511381,-1.4632658,-1.4228878,0.040378
74,-0.43060333,-0.50720274,"('undedicated', 'dedicated')",-0.40987995,-0.46912432,-0.4202417,-0.4881635,-0.0679218
75,-0.23306829,-0.095226675,"('meek', 'impulsive')",-0.6382917,-0.45962188,-0.43568,-0.2774243,0.1582557
76,0.040881366,0.052708857,"('anxious', 'daring')",-0.089652546,-0.1042247,-0.0243856,-0.0257579,-0.0013723
77,-0.1994057,-0.258889,"('unmotivated', 'motivated')",-1.0414174,-0.99045837,-0.6204115,-0.6246737,-0.0042622
78,-0.38166043,-0.2538114,"('nonresilient', 'resilient')",-0.18944548,-0.08141925,-0.2855529,-0.1676153,0.1179376
79,-0.18592884,-0.20200214,"('wavering', 'unwavering')",-0.53947914,-0.39564356,-0.362704,-0.2988228,0.0638812
80,-0.1533579,-0.16032362,"('dominated', 'dominating')",-0.92217726,-0.91488814,-0.5377676,-0.5376059,0.0001617
81,0.34584147,0.21216062,"('submissive', 'aggressive')",-0.31839478,-0.3351864,0.0137233,-0.0615129,-0.0752362
82,-0.29034156,-0.26137158,"('poor', 'rich')",7.0074267,7.0179534,3.3585427,3.3782909,0.0197482
83,0.808922,0.6961741,"('powerless', 'powerful')",-0.9747496,-1.042197,-0.0829138,-0.1730115,-0.0900977
84,0.5878874,0.5007076,"('inferior', 'superior')",0.73573595,0.74161893,0.6618117,0.6211632,-0.0406485
85,0.11155422,0.1175164,"('insignificant', 'prestigious')",-0.14082344,-0.13727622,-0.0146346,-0.0098799,0.0047547
86,-1.2559398,-1.446939,"('uninfluential', 'influential')",-0.258085,-0.37643617,-0.7570124,-0.9116876,-0.1546752
87,0.18107295,0.11118661,"('unsuccessful', 'successful')",0.87024766,0.8894206,0.5256603,0.5003036,-0.0253567
88,-0.27104637,-0.4504007,"('low', 'eminent')",-0.0683973,-0.15900248,-0.1697218,-0.3047016,-0.1349798
