,impairment_male,impairment_female,tuple,average_male,average_female,female-male
40,-1.7259177,-2.080134,"('stingy', 'generous')",-1.7259177,-2.0801339,-0.3542162
41,0.12149034,-0.12172956,"('unforgiving', 'forgiving')",0.1214903,-0.1217296,-0.2432199
42,-2.1750052,-2.180191,"('unreliable', 'reliable')",-2.1750052,-2.180191,-0.0051858
43,1.3326942,1.3165323,"('irresponsible', 'responsible')",1.3326942,1.3165323,-0.0161619
44,-1.396883,-1.4269162,"('prejudiced', 'unprejudiced')",-1.396883,-1.4269162,-0.0300332
45,0.72275555,0.47634086,"('incompetent', 'competent')",0.7227556,0.4763409,-0.2464147
46,0.38683417,0.30324432,"('uncompetitive', 'competitive')",0.3868342,0.3032443,-0.0835899
47,4.6074624,4.710141,"('stupid', 'smart')",4.6074624,4.7101412,0.1026788
48,0.847666,0.7454368,"('unintelligent', 'intelligent')",0.847666,0.7454368,-0.1022292
49,-0.0041215187,0.14781128,"('unable', 'able')",-0.0041215,0.1478113,0.1519328
50,-0.5654031,-0.5039091,"('clumsy', 'skillful')",-0.5654031,-0.5039091,0.061494
51,0.7735447,0.75333107,"('uneducated', 'educated')",0.7735447,0.7533311,-0.0202136
52,-1.2628644,-1.3752819,"('irrational', 'rational')",-1.2628644,-1.3752819,-0.1124175
53,-0.304519,-0.36455625,"('uncreative', 'creative')",-0.304519,-0.3645563,-0.0600373
54,0.28444648,0.40414268,"('incapable', 'capable')",0.2844465,0.4041427,0.1196962
55,1.2770151,1.1754838,"('incompetent', 'clever')",1.2770151,1.1754838,-0.1015313
56,1.3459954,1.3221964,"('impractical', 'practical')",1.3459954,1.3221964,-0.023799
57,-2.0496128,-2.1672535,"('unimaginative', 'imaginative')",-2.0496128,-2.1672535,-0.1176407
58,-0.09417862,-0.36263856,"('undiscriminating', 'discriminating')",-0.0941786,-0.3626386,-0.26846
59,-1.0398114,-1.0213594,"('foolish', 'wise')",-1.0398114,-1.0213594,0.018452
60,1.3786471,1.3943361,"('inefficient', 'efficient')",1.3786471,1.3943361,0.015689
61,0.16063803,-0.13482064,"('illogical', 'logical')",0.160638,-0.1348206,-0.2954586
62,1.3471034,1.404647,"('incompetent', 'brilliant')",1.3471034,1.404647,0.0575436
63,0.6259339,0.6102535,"('unperceptive', 'insightful')",0.6259339,0.6102535,-0.0156804
64,-5.354295,-5.2789116,"('shy', 'confident')",-5.3542948,-5.2789116,0.0753832
65,0.74865466,0.6918008,"('insecure', 'secure')",0.7486547,0.6918008,-0.0568539
66,-0.549503,-0.78605735,"('inactive', 'active')",-0.549503,-0.7860574,-0.2365544
67,-0.2926098,-0.25116742,"('doubtful', 'determined')",-0.2926098,-0.2511674,0.0414424
68,-1.0856898,-1.0190798,"('dependent', 'independent')",-1.0856898,-1.0190798,0.06661
69,-2.557884,-2.4252737,"('lazy', 'industrious')",-2.557884,-2.4252737,0.1326103
70,1.8406374,1.6673026,"('lethargic', 'energetic')",1.8406374,1.6673026,-0.1733348
71,-0.4115537,-0.46206093,"('diffident', 'self-confident')",-0.4115537,-0.4620609,-0.0505072
72,1.014574,1.0178695,"('unambitious', 'ambitious')",1.0145741,1.0178695,0.0032954
73,-3.4309947,-3.3638482,"('helpless', 'self-reliant')",-3.4309947,-3.3638482,0.0671465
74,0.4532696,0.27270442,"('undedicated', 'dedicated')",0.4532696,0.2727044,-0.1805652
75,-1.156049,-0.94750804,"('meek', 'impulsive')",-1.156049,-0.947508,0.208541
76,0.96875596,0.7934257,"('anxious', 'daring')",0.968756,0.7934257,-0.1753303
77,-0.84368694,-0.7514119,"('unmotivated', 'motivated')",-0.8436869,-0.7514119,0.092275
78,-0.705541,-0.63996357,"('nonresilient', 'resilient')",-0.705541,-0.6399636,0.0655774
79,-1.3188572,-1.1863374,"('wavering', 'unwavering')",-1.3188572,-1.1863374,0.1325198
80,0.8057837,0.62216353,"('dominated', 'dominating')",0.8057837,0.6221635,-0.1836202
81,0.9542901,0.92826045,"('submissive', 'aggressive')",0.9542901,0.9282604,-0.0260297
82,6.2610507,6.4755216,"('poor', 'rich')",6.2610507,6.4755216,0.2144709
83,-0.35696542,-0.4352758,"('powerless', 'powerful')",-0.3569654,-0.4352758,-0.0783104
84,0.23758003,0.2374811,"('inferior', 'superior')",0.23758,0.2374811,-9.89e-05
85,-2.0944397,-2.210455,"('insignificant', 'prestigious')",-2.0944397,-2.2104549,-0.1160152
86,0.79716027,0.73352057,"('uninfluential', 'influential')",0.7971603,0.7335206,-0.0636397
87,-0.088056676,-0.044316232,"('unsuccessful', 'successful')",-0.0880567,-0.0443162,0.0437405
88,0.29907644,0.29007944,"('low', 'eminent')",0.2990764,0.2900794,-0.008997
