,emerson_male,emerson_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
0,-0.8372761,-0.91258943,"('unsociable', 'sociable')",-0.6725799,-0.6663888,-0.22744036,-0.42554522,-0.5790988,-0.6681745,-0.0890757
1,0.015182849,0.028738711,"('unfriendly', 'friendly')",0.25907823,0.25200173,1.2300885,1.1441954,0.5014499,0.4749786,-0.0264713
2,0.5991874,0.6161892,"('unlikable', 'likable')",0.50452816,0.5484348,0.86471325,0.8934156,0.656143,0.6860132,0.0298702
3,-0.85934466,-0.72575915,"('repellent', 'pleasant')",-0.78012526,-0.70512253,0.5582407,0.5928868,-0.3604097,-0.2793316,0.0810781
4,0.27199763,0.29421514,"('disliked', 'liked')",0.402511,0.31914097,-6.325721,-6.3246236,-1.8837374,-1.9037558,-0.0200184
5,0.48766804,0.5467715,"('distant', 'outgoing')",0.40244803,0.3994167,-0.8847403,-0.7621794,0.0017919,0.0613363,0.0595444
6,0.24321075,0.34815702,"('distant', 'open')",0.035246335,0.045529902,-0.707839,-0.56579113,-0.1431273,-0.0573681,0.0857592
7,-0.2598023,-0.30391932,"('insensitive', 'sensitive')",-0.7113563,-0.6101933,-0.16015288,-0.18344523,-0.3771038,-0.3658526,0.0112512
8,0.67033035,0.733834,"('unaffectionate', 'affectionate')",0.062953725,0.092340566,0.12172589,0.112063326,0.2850033,0.312746,0.0277427
9,0.58763015,0.63765615,"('unaffectionate', 'caring')",-0.05711255,-0.03761074,0.67503804,0.6368295,0.4018519,0.4122916,0.0104397
10,-0.36372378,-0.36879408,"('unsympathetic', 'sympathetic')",-1.6262132,-1.6214328,-0.43319207,-0.50886357,-0.8077097,-0.8330301,-0.0253204
11,-0.29205042,-0.3696454,"('unhelpful', 'helpful')",-0.094194725,-0.13213594,2.018198,1.8611649,0.5439843,0.4531279,-0.0908564
12,0.6075884,0.6396818,"('unsupportive', 'supportive')",-0.045549683,0.08003979,-2.0022724,-1.95213,-0.4800779,-0.4108028,0.0692751
13,-0.82548624,-0.92016065,"('impolite', 'polite')",-0.23263817,-0.17262366,-0.3526064,-0.4566148,-0.4702436,-0.5164664,-0.0462228
14,-0.2725632,-0.34060118,"('antisocial', 'social')",0.22809587,0.28037748,-0.12447028,-0.24576196,-0.0563125,-0.1019952,-0.0456827
15,0.51584744,0.40345672,"('boring', 'funny')",0.3748192,0.30221367,0.31612793,0.25385737,0.4022648,0.3198426,-0.0824222
16,-0.510166,-0.5153014,"('unpopular', 'popular')",-0.15961154,-0.19516546,0.14160517,0.03182371,-0.1760575,-0.2262144,-0.0501569
17,-0.3084261,-0.2863595,"('nasty', 'nice')",-0.5947486,-0.55579144,-0.2125343,-0.15957604,-0.371903,-0.333909,0.037994
18,0.3970109,0.42489913,"('disagreeable', 'welcoming')",-0.1927959,-0.12213637,-1.0006158,-1.034156,-0.2654669,-0.2437977,0.0216692
19,0.5334683,0.63581157,"('inhospitable', 'hospitable')",0.16305381,0.17954583,-0.30168426,-0.25179085,0.1316126,0.1878555,0.0562429
20,0.26422837,0.2709099,"('rough', 'thoughtful')",-0.1326032,-0.12349955,0.3276602,0.26697284,0.1530951,0.1381277,-0.0149674
21,-0.4856679,-0.57208765,"('immoral', 'moral')",-0.3998957,-0.41740444,-0.6711371,-0.7490184,-0.5189002,-0.5795035,-0.0606033
22,-0.8573932,-0.81498843,"('untrustworthy', 'trustworthy')",-1.1418507,-1.1739321,-1.0682298,-1.1272447,-1.0224913,-1.0387217,-0.0162304
23,0.07342099,0.037382342,"('insincere', 'sincere')",-0.7262431,-0.74005485,5.2852817,5.046105,1.5441532,1.4478108,-0.0963424
24,0.95299387,0.8601309,"('dishonest', 'honest')",-0.059032023,-0.03697469,0.42103153,0.38526917,0.4383311,0.4028085,-0.0355226
25,0.14599906,0.14657453,"('egoistic', 'altruistic')",0.777543,0.79649836,1.3148645,1.2749342,0.7461356,0.7393357,-0.0067999
26,1.7153234,1.648368,"('hardhearted', 'benevolent')",1.7228825,1.7595565,1.8743219,1.8052298,1.7708426,1.7377181,-0.0331245
27,-0.36384314,-0.38340342,"('hardhearted', 'softhearted')",-0.6386745,-0.5867361,0.42961362,0.40047747,-0.190968,-0.1898873,0.0010807
28,-0.5000437,-0.6519169,"('disloyal', 'loyal')",-0.36165282,-0.4633422,0.8149261,0.58983725,-0.0155901,-0.1751406,-0.1595505
29,-0.9130331,-0.9417744,"('unfair', 'fair')",-0.6098419,-0.5380784,-0.85352653,-0.8948071,-0.7921339,-0.7915533,0.0005806
30,-0.005121231,0.00960632,"('intolerant', 'tolerant')",-0.217228,-0.18935086,0.4309338,0.3438732,0.0695282,0.0547096,-0.0148186
31,-0.3866375,-0.14214997,"('evil', 'good')",-0.2808894,-0.15117362,-1.3813665,-1.1821033,-0.6829645,-0.491809,0.1911555
32,0.08490046,-0.116391726,"('unkind', 'kind')",-0.4259438,-0.47820508,0.83675563,0.6625366,0.1652374,0.0226466,-0.1425908
33,0.60657126,0.4921797,"('wrong', 'right')",0.905175,0.83903086,-0.5726579,-0.58957696,0.3130294,0.2472112,-0.0658182
34,-0.9305836,-0.8062158,"('mean', 'honorable')",-0.3707353,-0.25099245,4.5899897,4.573302,1.0962236,1.1720312,0.0758076
35,0.7995271,0.6769705,"('corrupt', 'incorrupt')",-0.12649289,-0.2405354,-0.6393487,-0.68382597,0.0112285,-0.0824636,-0.0936921
36,0.01979258,0.10553013,"('hostile', 'amicable')",-0.5034219,-0.5456491,-0.62094176,-0.697088,-0.3681904,-0.379069,-0.0108786
37,0.56032467,0.5414467,"('fake', 'genuine')",0.23094574,0.2913146,0.08160087,0.10992023,0.2909571,0.3142272,0.0232701
38,-0.018359235,0.013884474,"('untruthful', 'truthful')",-0.0068282764,-0.029040601,0.13320707,0.13175926,0.0360065,0.0388677,0.0028612
