,ruffle_male,ruffle_female,tuple,average_male,average_female,female-male
0,0.31378427,0.31078866,"('unsociable', 'sociable')",0.3137843,0.3107887,-0.0029956
1,-1.1150672,-1.3060756,"('unfriendly', 'friendly')",-1.1150672,-1.3060756,-0.1910084
2,-0.1765727,0.053136263,"('unlikable', 'likable')",-0.1765727,0.0531363,0.229709
3,-0.21774673,-0.023542218,"('repellent', 'pleasant')",-0.2177467,-0.0235422,0.1942045
4,-3.7389338,-3.864015,"('disliked', 'liked')",-3.7389338,-3.8640151,-0.1250813
5,-1.4384661,-1.6017992,"('distant', 'outgoing')",-1.4384661,-1.6017992,-0.1633331
6,-1.3865863,-1.6256517,"('distant', 'open')",-1.3865863,-1.6256517,-0.2390654
7,0.5602071,0.83565915,"('insensitive', 'sensitive')",0.5602071,0.8356591,0.275452
8,-1.2165302,-1.4444069,"('unaffectionate', 'affectionate')",-1.2165302,-1.4444069,-0.2278767
9,-0.90730274,-1.0266721,"('unaffectionate', 'caring')",-0.9073027,-1.0266721,-0.1193694
10,0.8028766,0.8511128,"('unsympathetic', 'sympathetic')",0.8028766,0.8511128,0.0482362
11,0.9185396,1.1136838,"('unhelpful', 'helpful')",0.9185396,1.1136838,0.1951442
12,-1.3266456,-1.2211491,"('unsupportive', 'supportive')",-1.3266456,-1.2211491,0.1054965
13,-0.15169293,0.06490215,"('impolite', 'polite')",-0.1516929,0.0649021,0.216595
14,1.2369986,1.5135087,"('antisocial', 'social')",1.2369986,1.5135087,0.2765101
15,-0.09818654,-0.016809426,"('boring', 'funny')",-0.0981865,-0.0168094,0.0813771
16,-2.0538256,-1.5160941,"('unpopular', 'popular')",-2.0538256,-1.5160941,0.5377315
17,-0.7968659,-0.62812567,"('nasty', 'nice')",-0.7968659,-0.6281257,0.1687402
18,-1.2866489,-1.1444403,"('disagreeable', 'welcoming')",-1.2866489,-1.1444403,0.1422086
19,-1.8054802,-1.8513128,"('inhospitable', 'hospitable')",-1.8054802,-1.8513128,-0.0458326
20,0.64518404,0.6784567,"('rough', 'thoughtful')",0.645184,0.6784567,0.0332727
21,0.6164132,0.6989986,"('immoral', 'moral')",0.6164132,0.6989986,0.0825854
22,1.3403207,1.3410609,"('untrustworthy', 'trustworthy')",1.3403207,1.3410609,0.0007402
23,2.3062384,2.5778668,"('insincere', 'sincere')",2.3062384,2.5778668,0.2716284
24,0.32524592,0.3137361,"('dishonest', 'honest')",0.3252459,0.3137361,-0.0115098
25,-0.6513745,-0.88209164,"('egoistic', 'altruistic')",-0.6513745,-0.8820916,-0.2307171
26,0.33704767,0.054217786,"('hardhearted', 'benevolent')",0.3370477,0.0542178,-0.2828299
27,0.10093913,0.050302166,"('hardhearted', 'softhearted')",0.1009391,0.0503022,-0.0506369
28,-0.5205413,-0.47711918,"('disloyal', 'loyal')",-0.5205413,-0.4771192,0.0434221
29,0.3082308,0.07709244,"('unfair', 'fair')",0.3082308,0.0770924,-0.2311384
30,0.10481556,0.29767144,"('intolerant', 'tolerant')",0.1048156,0.2976714,0.1928558
31,-1.7568932,-1.8849905,"('evil', 'good')",-1.7568932,-1.8849905,-0.1280973
32,0.3673373,0.38746607,"('unkind', 'kind')",0.3673373,0.3874661,0.0201288
33,-0.521882,-0.5809445,"('wrong', 'right')",-0.521882,-0.5809445,-0.0590625
34,1.3153135,1.5859536,"('mean', 'honorable')",1.3153135,1.5859536,0.2706401
35,-1.2529666,-1.5323386,"('corrupt', 'incorrupt')",-1.2529666,-1.5323386,-0.279372
36,-1.575097,-2.0625777,"('hostile', 'amicable')",-1.575097,-2.0625777,-0.4874807
37,0.116822615,0.114249066,"('fake', 'genuine')",0.1168226,0.1142491,-0.0025735
38,-0.5724089,-0.5347612,"('untruthful', 'truthful')",-0.5724089,-0.5347612,0.0376477
39,-0.24746269,0.018789185,"('exploitative', 'cooperative')",-0.2474627,0.0187892,0.2662519
40,-1.7050228,-1.7172185,"('stingy', 'generous')",-1.7050228,-1.7172185,-0.0121957
41,0.14653865,0.019423924,"('unforgiving', 'forgiving')",0.1465386,0.0194239,-0.1271147
42,-0.44535324,-0.26718718,"('unreliable', 'reliable')",-0.4453532,-0.2671872,0.178166
43,0.6258778,0.7221066,"('irresponsible', 'responsible')",0.6258778,0.7221066,0.0962288
44,-0.3730725,-0.37770393,"('prejudiced', 'unprejudiced')",-0.3730725,-0.3777039,-0.0046314
45,0.2331459,0.43579984,"('incompetent', 'competent')",0.2331459,0.4357998,0.2026539
46,0.44600597,0.57229,"('uncompetitive', 'competitive')",0.446006,0.57229,0.126284
47,3.4011698,3.4975994,"('stupid', 'smart')",3.4011698,3.4975994,0.0964296
48,-0.7954448,-0.62780726,"('unintelligent', 'intelligent')",-0.7954448,-0.6278073,0.1676375
49,-1.047948,-0.69843465,"('unable', 'able')",-1.047948,-0.6984347,0.3495133
50,-0.6284203,-0.5135759,"('clumsy', 'skillful')",-0.6284203,-0.5135759,0.1148444
51,0.47784963,0.674975,"('uneducated', 'educated')",0.4778496,0.674975,0.1971254
52,-1.6679047,-1.7386235,"('irrational', 'rational')",-1.6679047,-1.7386235,-0.0707188
53,-0.49665487,-0.6505539,"('uncreative', 'creative')",-0.4966549,-0.6505539,-0.153899
54,-0.06707502,0.040527858,"('incapable', 'capable')",-0.067075,0.0405279,0.1076029
55,1.0727028,1.3350278,"('incompetent', 'clever')",1.0727028,1.3350278,0.262325
56,1.7261963,1.8617784,"('impractical', 'practical')",1.7261963,1.8617784,0.1355821
57,-1.0711206,-1.0809687,"('unimaginative', 'imaginative')",-1.0711206,-1.0809687,-0.0098481
58,0.78883207,0.7531661,"('undiscriminating', 'discriminating')",0.7888321,0.7531661,-0.035666
59,-0.7966422,-0.75010467,"('foolish', 'wise')",-0.7966422,-0.7501047,0.0465375
60,0.6007614,1.0798992,"('inefficient', 'efficient')",0.6007614,1.0798992,0.4791378
61,0.07274129,-0.16892368,"('illogical', 'logical')",0.0727413,-0.1689237,-0.241665
62,0.6187908,1.1978717,"('incompetent', 'brilliant')",0.6187908,1.1978717,0.5790809
63,0.6367289,0.71973246,"('unperceptive', 'insightful')",0.6367289,0.7197325,0.0830036
64,-1.9781116,-1.9497298,"('shy', 'confident')",-1.9781116,-1.9497298,0.0283818
65,0.45024398,0.7506936,"('insecure', 'secure')",0.450244,0.7506936,0.3004496
66,0.04755302,-0.18141389,"('inactive', 'active')",0.047553,-0.1814139,-0.2289669
67,0.46622753,0.44185853,"('doubtful', 'determined')",0.4662275,0.4418585,-0.024369
68,-0.14110179,0.01573288,"('dependent', 'independent')",-0.1411018,0.0157329,0.1568347
69,-1.4811063,-1.5961927,"('lazy', 'industrious')",-1.4811063,-1.5961927,-0.1150864
70,1.8784105,1.9328463,"('lethargic', 'energetic')",1.8784105,1.9328463,0.0544358
71,-0.73642486,-0.5142762,"('diffident', 'self-confident')",-0.7364249,-0.5142762,0.2221487
72,0.14867954,0.3552203,"('unambitious', 'ambitious')",0.1486795,0.3552203,0.2065408
73,-2.195785,-1.9358636,"('helpless', 'self-reliant')",-2.195785,-1.9358636,0.2599214
74,-0.059753418,0.029744657,"('undedicated', 'dedicated')",-0.0597534,0.0297447,0.0894981
75,-0.11949648,-0.25408322,"('meek', 'impulsive')",-0.1194965,-0.2540832,-0.1345867
76,0.33715045,0.5709292,"('anxious', 'daring')",0.3371505,0.5709292,0.2337787
77,-0.39173567,-0.4031816,"('unmotivated', 'motivated')",-0.3917357,-0.4031816,-0.0114459
78,-0.29048604,-0.2637729,"('nonresilient', 'resilient')",-0.290486,-0.2637729,0.0267131
79,-1.3005221,-1.5021044,"('wavering', 'unwavering')",-1.3005221,-1.5021044,-0.2015823
80,1.2883238,1.375777,"('dominated', 'dominating')",1.2883238,1.375777,0.0874532
81,1.4621525,1.5671288,"('submissive', 'aggressive')",1.4621525,1.5671288,0.1049763
82,2.711815,2.9605987,"('poor', 'rich')",2.7118151,2.9605987,0.2487836
83,0.5834843,0.46476397,"('powerless', 'powerful')",0.5834843,0.464764,-0.1187203
84,-0.035539098,-0.061069787,"('inferior', 'superior')",-0.0355391,-0.0610698,-0.0255307
85,-2.2166128,-2.5261333,"('insignificant', 'prestigious')",-2.2166128,-2.5261333,-0.3095205
86,0.016468838,-0.12829742,"('uninfluential', 'influential')",0.0164688,-0.1282974,-0.1447662
87,-1.1164204,-0.26067978,"('unsuccessful', 'successful')",-1.1164204,-0.2606798,0.8557406
88,-0.251404,-0.29782745,"('low', 'eminent')",-0.251404,-0.2978275,-0.0464235
