,keurig_male,keurig_female,tuple,dr_male,dr_female,pepper_male,pepper_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.74234414,-1.0530244,"('unsociable', 'sociable')",0.44092387,0.19570358,0.16962679,-0.0235812,-0.053860627,-0.26729175,-0.0464135,-0.2870485,-0.240635
1,-1.6872303,-1.6867323,"('unfriendly', 'friendly')",-1.9090523,-1.918813,0.46234095,0.31227583,1.2634376,1.0374058,-0.467626,-0.5639659,-0.0963399
2,1.0068504,0.95210457,"('unlikable', 'likable')",0.47564828,0.45122632,-0.29487795,-0.32455567,0.46379665,0.50048345,0.4128543,0.3948147,-0.0180396
3,-1.5025839,-1.432072,"('repellent', 'pleasant')",-1.7856542,-1.7288748,-2.3164177,-2.2843359,-0.11300563,0.0058168396,-1.4294153,-1.3598665,0.0695488
4,0.94998085,0.97853714,"('disliked', 'liked')",0.2325823,0.18481308,0.024116209,0.024778089,-5.4758997,-5.6141715,-1.0673051,-1.1065108,-0.0392057
5,-0.049855947,0.06866443,"('distant', 'outgoing')",-1.3087714,-1.10393,0.20671138,0.26851654,-0.5508481,-0.5063241,-0.425691,-0.3182683,0.1074227
6,-0.3973249,-0.20312004,"('distant', 'open')",-1.9491239,-1.7154267,-0.06374581,0.022999525,-0.3169443,-0.31017765,-0.6817847,-0.5514312,0.1303535
7,-1.3136814,-1.3344197,"('insensitive', 'sensitive')",-1.1160376,-1.1211694,-0.860623,-0.8360894,0.48924825,0.5674611,-0.7002734,-0.6810544,0.019219
8,-1.0667073,-1.0069227,"('unaffectionate', 'affectionate')",-1.6709702,-1.5966896,-0.2998143,-0.3877382,-0.016235454,-0.097526,-0.7634318,-0.7722192,-0.0087874
9,-1.5025076,-1.4799609,"('unaffectionate', 'caring')",-0.8522533,-0.879067,-0.006283004,-0.049018033,0.5991636,0.57292074,-0.4404701,-0.4587813,-0.0183112
10,-1.7492366,-1.9373928,"('unsympathetic', 'sympathetic')",-1.0643107,-1.1614306,-1.4965644,-1.6445961,-0.15178803,-0.2659032,-1.1154749,-1.2523307,-0.1368558
11,-0.83062226,-0.97194386,"('unhelpful', 'helpful')",0.7377759,0.6095073,-0.7560286,-0.81640786,2.0280554,2.0340757,0.2947951,0.2138078,-0.0809873
12,-0.5858526,-0.5138231,"('unsupportive', 'supportive')",0.4558792,0.5160756,-0.24822453,-0.15797979,-1.4982554,-1.460231,-0.4691133,-0.4039896,0.0651237
13,-0.31206882,-0.5454731,"('impolite', 'polite')",0.8975555,0.7137367,0.17734,0.055384792,0.061135635,-0.016453173,0.2059906,0.0517988,-0.1541918
14,0.059161775,-0.0903321,"('antisocial', 'social')",0.6683162,0.5965767,-1.1973885,-1.2129291,-0.21348788,-0.19354169,-0.1708496,-0.2250566,-0.054207
15,0.40196797,0.31418365,"('boring', 'funny')",0.09787509,-0.0056454604,0.6338043,0.6376733,0.57608026,0.5241645,0.4274319,0.367594,-0.0598379
16,0.09089531,0.22457588,"('unpopular', 'popular')",-0.5152777,-0.44022545,-0.5664642,-0.49083614,0.57387155,0.58267146,-0.1042438,-0.0309536,0.0732902
17,-0.2726225,-0.23497252,"('nasty', 'nice')",-1.1176755,-0.99650395,-0.9009724,-0.83285004,-0.38101977,-0.2796475,-0.6680726,-0.5859935,0.0820791
18,-0.019244604,0.07248308,"('disagreeable', 'welcoming')",-0.73304826,-0.48994097,-1.1467661,-1.1084605,-0.5911449,-0.59675246,-0.622551,-0.5306677,0.0918833
19,-0.10876695,-0.06785096,"('inhospitable', 'hospitable')",-0.18386103,-0.16031124,-0.54308116,-0.6052189,-0.28074795,-0.27198428,-0.2791143,-0.2763413,0.002773
20,-0.34313154,-0.24422687,"('rough', 'thoughtful')",-0.78887975,-0.7116046,-0.17833477,-0.11701919,0.75323755,0.79219735,-0.1392771,-0.0701633,0.0691138
21,-0.8574412,-0.99354607,"('immoral', 'moral')",-0.14882301,-0.20908576,-1.1296854,-1.2345699,-0.56881654,-0.5726431,-0.6761916,-0.7524612,-0.0762696
22,0.11067963,0.057134476,"('untrustworthy', 'trustworthy')",0.11739291,0.0046588667,-0.7413262,-0.77634686,-1.0089632,-0.98645383,-0.3805542,-0.4252518,-0.0446976
23,-1.2626945,-1.4242787,"('insincere', 'sincere')",0.04416005,-0.06985399,-0.18094958,-0.23244436,5.502105,5.5143094,1.0256553,0.946933,-0.0787223
24,-0.8615797,-0.900104,"('dishonest', 'honest')",-0.97808135,-0.9889218,-1.0598276,-1.0509996,0.47744808,0.45287734,-0.6055102,-0.621787,-0.0162768
25,-0.5808866,-0.4930579,"('egoistic', 'altruistic')",-1.7708606,-1.6067395,0.44046864,0.50951934,0.85938555,0.8669164,-0.2629732,-0.1808404,0.0821328
26,-0.4513723,-0.46326774,"('hardhearted', 'benevolent')",-0.5505343,-0.5287092,0.8395763,0.77216136,1.4063272,1.2218063,0.3109992,0.2504977,-0.0605015
27,-0.6345347,-0.45407894,"('hardhearted', 'softhearted')",-2.0966382,-1.8758397,-0.4796931,-0.36056396,0.8189744,0.85129493,-0.597973,-0.4597969,0.1381761
28,-1.4470226,-1.4949417,"('disloyal', 'loyal')",-1.0035781,-1.1510552,-0.59333843,-0.75696677,0.68964416,0.5132151,-0.5885738,-0.7224372,-0.1338634
29,-0.04392222,0.022436777,"('unfair', 'fair')",-0.23329645,-0.21034044,-0.43885022,-0.38364577,-0.6494934,-0.7628865,-0.3413906,-0.333609,0.0077816
30,-0.18314995,-0.33719686,"('intolerant', 'tolerant')",0.5770091,0.4299035,0.11255543,-0.0033859424,1.5200696,1.4198353,0.5066211,0.377289,-0.1293321
31,0.27308127,0.4986612,"('evil', 'good')",-2.1013186,-1.9139595,-0.78739136,-0.6268247,-1.373165,-1.4598206,-0.9971985,-0.8754859,0.1217126
32,-0.344724,-0.5487928,"('unkind', 'kind')",0.41648716,0.28813422,-0.01335722,-0.11135064,1.1410687,1.0100368,0.2998686,0.1595069,-0.1403617
33,0.28886017,0.38284636,"('wrong', 'right')",0.46408737,0.5241281,1.2536035,1.1423943,-0.7584176,-0.75563645,0.3120334,0.3234331,0.0113997
34,-0.671281,-0.5542709,"('mean', 'honorable')",-0.7101873,-0.55327,0.09594177,0.12250513,5.705554,5.8055754,1.1050069,1.2051349,0.100128
35,0.6906179,0.76539,"('corrupt', 'incorrupt')",-0.91294706,-0.900212,0.45263606,0.4987531,-0.6387047,-0.7677873,-0.1020994,-0.100964,0.0011354
36,-0.38389352,-0.26523638,"('hostile', 'amicable')",-2.2039297,-2.1611707,-0.5621788,-0.60285705,-0.49495268,-0.7023917,-0.9112387,-0.932914,-0.0216753
37,-0.35720992,-0.40932578,"('fake', 'genuine')",-0.52967286,-0.48986208,-0.51077676,-0.5021231,0.12056715,0.12166875,-0.3192731,-0.3199106,-0.0006375
38,-0.22698247,-0.27517658,"('untruthful', 'truthful')",0.3544852,0.29623982,0.1905245,0.20373248,0.3595723,0.38042906,0.1693999,0.1513062,-0.0180937
39,0.11433424,0.123061955,"('exploitative', 'cooperative')",0.38230208,0.3649316,0.5881633,0.5317514,-0.086701065,-0.010737922,0.2495247,0.2522518,0.0027271
40,-0.5665667,-0.47865334,"('stingy', 'generous')",-1.1136776,-0.9443981,-1.7066069,-1.554509,-1.8173956,-1.781057,-1.3010617,-1.1896544,0.1114073
41,0.31948093,0.24851178,"('unforgiving', 'forgiving')",-0.014393901,0.00988491,-0.17231284,-0.17034799,0.2266975,0.13520017,0.0898679,0.0558122,-0.0340557
