,ross_male,ross_female,tuple,stores_male,stores_female,inc_male,inc_female,average_male,average_female,female-male
0,1.0686728,1.0108478,"('unsociable', 'sociable')",1.4881732,1.6197044,-0.36899015,-0.50702095,0.7292853,0.7078438,-0.0214415
1,0.080155104,-0.0013703033,"('unfriendly', 'friendly')",0.10821574,0.04363904,1.8235208,1.8133305,0.6706305,0.6185331,-0.0520974
2,1.8250632,1.9655333,"('unlikable', 'likable')",0.39235723,0.49321723,0.12913787,0.26448292,0.7821862,0.9077445,0.1255583
3,0.7248776,0.87036014,"('repellent', 'pleasant')",0.47466046,0.88290894,0.501807,0.59089214,0.567115,0.7813871,0.2142721
4,-0.8056571,-0.9447919,"('disliked', 'liked')",-0.4941301,-0.5889102,-6.7067075,-6.831291,-2.6688315,-2.788331,-0.1194995
5,-0.61534566,-0.6605852,"('distant', 'outgoing')",-0.5542806,-0.7258237,-0.10117884,0.0045980215,-0.4236017,-0.4606036,-0.0370019
6,-0.9788551,-0.97615284,"('distant', 'open')",-0.7300651,-0.8682704,0.6237973,0.71559364,-0.3617076,-0.3762766,-0.014569
7,1.3619375,1.3704453,"('insensitive', 'sensitive')",1.1310334,1.463412,1.2078717,1.1459562,1.2336142,1.3266045,0.0929903
8,0.41301847,0.40554816,"('unaffectionate', 'affectionate')",-0.22820859,-0.2424064,1.2592181,1.249648,0.4813427,0.4709299,-0.0104128
9,1.1642292,1.1740779,"('unaffectionate', 'caring')",0.5226009,0.4744954,1.4882036,1.5043232,1.0583445,1.0509655,-0.007379
10,1.9199983,2.0206034,"('unsympathetic', 'sympathetic')",1.2775642,1.7002772,0.040607076,-0.0023882044,1.0793898,1.2394974,0.1601076
11,0.39000064,0.43070245,"('unhelpful', 'helpful')",0.35488808,0.5326129,1.6185905,1.7509063,0.7878264,0.9047406,0.1169142
12,1.7733749,1.826255,"('unsupportive', 'supportive')",1.2196578,1.53636,-1.8009039,-1.8122029,0.3973763,0.5168041,0.1194278
13,0.97561675,1.0312518,"('impolite', 'polite')",1.4215419,1.5663675,-0.39196956,-0.386588,0.6683963,0.7370104,0.0686141
14,1.4394014,1.4562582,"('antisocial', 'social')",1.507141,1.6836971,-0.49122313,-0.5613431,0.8184397,0.8595374,0.0410977
15,0.2704487,0.08843599,"('boring', 'funny')",0.27252918,0.04728787,0.46754712,0.44271317,0.3368417,0.1928123,-0.1440294
16,-1.7302527,-1.7027857,"('unpopular', 'popular')",-1.4635661,-1.311585,0.020319209,0.15089147,-1.0578332,-0.954493,0.1033402
17,-0.11385408,-0.04472808,"('nasty', 'nice')",-0.35587078,-0.27161556,-0.28366336,-0.16430008,-0.2511294,-0.1602146,0.0909148
18,0.6902716,0.7721097,"('disagreeable', 'welcoming')",-0.70843047,-0.56391656,-0.6754948,-0.5386357,-0.2312179,-0.1101475,0.1210704
19,-0.17784747,-0.13313162,"('inhospitable', 'hospitable')",-0.6997644,-0.7671056,0.13897812,0.30477995,-0.2462113,-0.1984858,0.0477255
20,0.22554265,0.32331964,"('rough', 'thoughtful')",-0.27291092,-0.02310895,0.8605281,0.857282,0.2710533,0.3858309,0.1147776
21,1.2984815,1.3940039,"('immoral', 'moral')",0.84008425,1.060157,-0.70405185,-0.7012444,0.4781713,0.5843054,0.1061341
22,1.6938009,1.6276745,"('untrustworthy', 'trustworthy')",0.9618197,1.0601164,-0.5229966,-0.57731164,0.7108746,0.7034931,-0.0073815
23,1.384062,1.4222218,"('insincere', 'sincere')",0.84536576,1.1272995,5.9401326,6.056185,2.7231868,2.8685687,0.1453819
24,1.778144,1.8200204,"('dishonest', 'honest')",0.2779385,0.24163559,0.8739727,0.81464034,0.976685,0.9587654,-0.0179196
25,0.45812243,0.4342364,"('egoistic', 'altruistic')",-0.12890232,-0.17960683,1.5019153,1.4639688,0.6103785,0.5728661,-0.0375124
26,1.098902,0.9301896,"('hardhearted', 'benevolent')",1.5608686,1.5065743,1.4602147,1.3638856,1.3733284,1.2668831,-0.1064453
27,1.2119622,1.2826506,"('hardhearted', 'softhearted')",0.9238503,1.1359922,1.8739371,1.7743438,1.3365831,1.3976622,0.0610791
28,1.3125923,1.1435632,"('disloyal', 'loyal')",0.5734024,0.5300552,1.2018418,1.0555673,1.0292788,0.9097285,-0.1195503
29,-0.3396044,-0.41048384,"('unfair', 'fair')",-0.55708414,-0.59676695,-0.073624834,-0.21175809,-0.3234378,-0.4063363,-0.0828985
30,1.3065964,1.4035043,"('intolerant', 'tolerant')",1.4028223,1.602797,0.7480262,0.77891046,1.1524816,1.2617373,0.1092557
31,-0.67632,-0.790061,"('evil', 'good')",-1.0729554,-1.2761054,-0.44988292,-0.45370713,-0.7330528,-0.8399579,-0.1069051
32,1.1281341,1.066523,"('unkind', 'kind')",1.0986841,1.1420184,1.1753305,1.0233495,1.1340496,1.077297,-0.0567526
33,0.30711952,0.23097354,"('wrong', 'right')",-0.38345283,-0.5207949,-0.19987763,-0.26173124,-0.0920703,-0.1838509,-0.0917806
34,-0.20052281,-0.08224221,"('mean', 'honorable')",-0.26700848,-0.013398707,5.7434483,6.031728,1.758639,1.9786956,0.2200566
35,-0.8832714,-1.0910424,"('corrupt', 'incorrupt')",-1.7138308,-2.094522,-0.09537425,-0.27173132,-0.8974922,-1.152432,-0.2549398
36,-1.7942942,-1.9106765,"('hostile', 'amicable')",-2.085693,-2.3062313,0.26418397,0.16948736,-1.2052677,-1.34914,-0.1438723
37,1.1685606,1.1852269,"('fake', 'genuine')",0.19783868,0.31253836,0.8421294,0.82735384,0.7361763,0.7750397,0.0388634
38,0.25806332,0.2247338,"('untruthful', 'truthful')",-0.033671018,-0.08334575,-0.2581546,-0.14748347,-0.0112541,-0.0020318,0.0092223
39,1.5744445,1.5953755,"('exploitative', 'cooperative')",1.4647068,1.450267,0.4993012,0.5265213,1.1794841,1.1907212,0.0112371
40,1.7543954,1.6747752,"('stingy', 'generous')",0.4126525,0.5983043,-1.3831934,-1.4674865,0.2612849,0.268531,0.0072461
41,1.5572386,1.5101024,"('unforgiving', 'forgiving')",0.6772587,0.73145366,0.1568576,0.08465828,0.7971183,0.7754049,-0.0217134
42,0.99554884,1.107059,"('unreliable', 'reliable')",0.8493321,1.2126639,-2.8940308,-2.8257086,-0.3497166,-0.1686619,0.1810547
43,1.4276351,1.5694588,"('irresponsible', 'responsible')",1.791704,2.1339986,0.50304896,0.6213995,1.240796,1.4416189,0.2008229
44,-1.1790285,-1.165719,"('prejudiced', 'unprejudiced')",-0.9337651,-1.0320835,-1.5683045,-1.5244946,-1.2270327,-1.2407657,-0.013733
45,1.9712635,1.9340422,"('incompetent', 'competent')",1.7914003,2.097564,0.20191082,0.07916865,1.3215249,1.3702583,0.0487334
46,1.3884542,1.5009363,"('uncompetitive', 'competitive')",2.148593,2.577163,-0.6557404,-0.7052753,0.9604355,1.1242747,0.1638392
47,-0.23059607,-0.11800753,"('stupid', 'smart')",1.084267,1.2057738,5.617631,5.761934,2.1571007,2.2832333,0.1261326
48,0.42292377,0.49732876,"('unintelligent', 'intelligent')",-0.20636022,-0.008616075,-0.21380022,-0.19059493,0.0009211,0.0993726,0.0984515
49,-0.5163237,-0.46805435,"('unable', 'able')",-0.6183502,-0.40972766,-0.6349392,-0.43349126,-0.589871,-0.4370911,0.1527799
50,-0.90822816,-0.91837734,"('clumsy', 'skillful')",-0.46808305,-0.32461542,-0.1908927,-0.19217497,-0.5224013,-0.4783893,0.044012
51,0.75320876,0.7856738,"('uneducated', 'educated')",0.23652129,0.36719203,0.231654,0.19975449,0.407128,0.4508735,0.0437455
52,-1.2592586,-1.4266206,"('irrational', 'rational')",-1.7077253,-2.1690445,-0.009040605,-0.050538927,-0.9920081,-1.2154013,-0.2233932
53,0.30754942,0.27091837,"('uncreative', 'creative')",0.25560117,0.5618774,0.984899,1.0172346,0.5160165,0.6166768,0.1006603
54,-0.15913421,-0.17441362,"('incapable', 'capable')",-0.00078281015,-0.13560191,1.0943488,1.2190782,0.3114773,0.3030209,-0.0084564
55,1.9514744,2.0415127,"('incompetent', 'clever')",1.0428824,1.4667757,-0.03770455,-0.05690002,0.9855508,1.1504628,0.164912
56,1.4365001,1.5194899,"('impractical', 'practical')",1.4109633,1.6554244,-0.5095909,-0.46662426,0.7792908,0.9027634,0.1234726
57,1.2028065,1.1180904,"('unimaginative', 'imaginative')",0.497937,0.6612539,-2.2607346,-2.3320699,-0.1866637,-0.1842419,0.0024218
58,0.30130428,0.32287613,"('undiscriminating', 'discriminating')",0.50361264,0.7524254,0.51485074,0.42228803,0.4399226,0.4991965,0.0592739
59,-0.8466286,-0.9670297,"('foolish', 'wise')",-0.29431581,-0.6176151,0.03611543,0.13762054,-0.3682764,-0.4823414,-0.114065
60,1.1338435,1.4069171,"('inefficient', 'efficient')",1.9909912,2.4809465,-0.3681267,-0.1902329,0.9189027,1.2325435,0.3136408
61,0.3259853,0.24344638,"('illogical', 'logical')",0.34944972,0.3509587,0.3434717,0.16325918,0.3396356,0.2525547,-0.0870809
