,waters_male,waters_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.90256476,0.7694523,"('unsociable', 'sociable')",-0.18885331,-0.28827637,0.3568557,0.2405879,-0.1162678
1,0.7107144,0.6834334,"('unfriendly', 'friendly')",1.1816382,1.1159284,0.9461763,0.8996809,-0.0464954
2,-0.019572213,-0.058465492,"('unlikable', 'likable')",0.4924334,0.38980797,0.2364306,0.1656712,-0.0707594
3,0.28450823,0.49700198,"('repellent', 'pleasant')",0.69609267,0.8004916,0.4903004,0.6487468,0.1584464
4,-0.8977615,-0.8728678,"('disliked', 'liked')",-6.151028,-6.225585,-3.5243948,-3.5492263,-0.0248315
5,-0.65714043,-0.5474963,"('distant', 'outgoing')",-0.46953776,-0.2820476,-0.5633391,-0.414772,0.1485671
6,-1.0084661,-0.8060005,"('distant', 'open')",-0.64282244,-0.5020748,-0.8256443,-0.6540376,0.1716067
7,1.589468,1.6226448,"('insensitive', 'sensitive')",0.51926774,0.6055424,1.0543679,1.1140935,0.0597256
8,0.18362497,0.17075801,"('unaffectionate', 'affectionate')",0.6089093,0.51389694,0.3962671,0.3423275,-0.0539396
9,1.4952971,1.5989603,"('unaffectionate', 'caring')",1.0290992,1.1219337,1.2621982,1.3604469,0.0982487
10,1.0195403,0.98605597,"('unsympathetic', 'sympathetic')",-0.7165016,-0.7326218,0.1515194,0.1267171,-0.0248023
11,1.2577184,1.176029,"('unhelpful', 'helpful')",1.6400688,1.8148041,1.4488935,1.4954165,0.046523
12,1.8190196,1.8266935,"('unsupportive', 'supportive')",-1.902447,-1.8169924,-0.0417137,0.0048506,0.0465643
13,0.9092696,0.6430901,"('impolite', 'polite')",-1.0311571,-1.057514,-0.0609438,-0.2072119,-0.1462681
14,1.4106846,1.2752906,"('antisocial', 'social')",0.09709508,-0.0028631715,0.7538899,0.6362137,-0.1176762
15,-0.049643468,-0.19328085,"('boring', 'funny')",-0.025903882,-0.1253238,-0.0377737,-0.1593023,-0.1215286
