,macys_male,macys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.43467334,0.50310135,"('unsociable', 'sociable')",-0.3862004,-0.5465615,0.0242365,-0.0217301,-0.0459666
1,0.5529716,0.87502503,"('unfriendly', 'friendly')",1.6356117,1.6040062,1.0942917,1.2395155,0.1452238
2,0.63746226,0.68476945,"('unlikable', 'likable')",0.9019841,0.98165363,0.7697232,0.8332115,0.0634883
3,-0.65935564,-0.5514786,"('repellent', 'pleasant')",0.2854474,0.31520018,-0.1869541,-0.1181392,0.0688149
4,-0.42330104,-0.4184243,"('disliked', 'liked')",-6.2288685,-6.2271843,-3.3260849,-3.3228042,0.0032807
5,0.044935197,0.18766981,"('distant', 'outgoing')",-0.4674765,-0.39024287,-0.2112706,-0.1012865,0.1099841
6,-0.14416742,0.08902229,"('distant', 'open')",0.088373974,0.18065102,-0.0278967,0.1348367,0.1627334
7,0.051015303,0.24035594,"('insensitive', 'sensitive')",0.2699936,0.2652516,0.1605045,0.2528038,0.0922993
8,-0.09613909,0.0123276,"('unaffectionate', 'affectionate')",0.62627655,0.61776465,0.2650687,0.3150461,0.0499774
9,0.35012966,0.53197026,"('unaffectionate', 'caring')",0.95430416,1.0178307,0.6522169,0.7749005,0.1226836
10,-0.08817564,0.13610771,"('unsympathetic', 'sympathetic')",-0.1384776,-0.18257445,-0.1133266,-0.0232334,0.0900932
11,0.024116054,0.055282317,"('unhelpful', 'helpful')",2.0602777,2.1011698,1.0421969,1.0782261,0.0360292
12,0.9000699,1.1835833,"('unsupportive', 'supportive')",-1.7283512,-1.6323203,-0.4141407,-0.2243685,0.1897722
13,0.90060395,0.94748485,"('impolite', 'polite')",-0.18400134,-0.23452832,0.3583013,0.3564783,-0.001823
14,-0.012146626,-0.10298302,"('antisocial', 'social')",-0.81187236,-0.91139483,-0.4120095,-0.5071889,-0.0951794
15,0.4997343,0.45786595,"('boring', 'funny')",0.422285,0.4346092,0.4610097,0.4462376,-0.0147721
16,-0.36837196,-0.26433533,"('unpopular', 'popular')",0.6472595,0.6286497,0.1394438,0.1821572,0.0427134
17,-0.52104664,-0.40328905,"('nasty', 'nice')",-0.46538308,-0.4155745,-0.4932148,-0.4094318,0.083783
18,-0.7337911,-0.6619514,"('disagreeable', 'welcoming')",-0.681101,-0.69520044,-0.7074461,-0.6785759,0.0288702
19,0.357981,0.4862722,"('inhospitable', 'hospitable')",0.13543808,0.22705626,0.2467095,0.3566642,0.1099547
20,0.12228628,0.1891166,"('rough', 'thoughtful')",1.131853,1.074467,0.6270697,0.6317918,0.0047221
21,0.80325156,0.8239435,"('immoral', 'moral')",-0.3364784,-0.41117498,0.2333866,0.2063843,-0.0270023
22,-0.5715319,-0.5618084,"('untrustworthy', 'trustworthy')",-1.0275813,-1.0935627,-0.7995566,-0.8276856,-0.028129
23,0.6196045,0.7550837,"('insincere', 'sincere')",5.8435073,5.7107067,3.2315559,3.2328951,0.0013392
24,0.27745652,0.3236888,"('dishonest', 'honest')",1.0234764,1.0081618,0.6504664,0.6659253,0.0154589
25,0.1315665,0.15548316,"('egoistic', 'altruistic')",1.0283053,1.0013038,0.5799359,0.5783935,-0.0015424
26,1.1624048,1.2842951,"('hardhearted', 'benevolent')",1.6538978,1.5697343,1.4081513,1.4270147,0.0188634
27,0.33465078,0.4583132,"('hardhearted', 'softhearted')",1.248674,1.2163491,0.7916624,0.8373312,0.0456688
28,-0.019926313,-0.0040377807,"('disloyal', 'loyal')",1.0267398,0.94729865,0.5034068,0.4716304,-0.0317764
29,-0.70355177,-0.7190812,"('unfair', 'fair')",-0.62007236,-0.6624279,-0.6618121,-0.6907545,-0.0289424
30,0.6098809,0.6415599,"('intolerant', 'tolerant')",1.1844099,1.0586946,0.8971454,0.8501272,-0.0470182
31,-1.0516725,-0.9031389,"('evil', 'good')",-1.3127996,-1.3029562,-1.182236,-1.1030476,0.0791884
32,0.76824874,0.8470101,"('unkind', 'kind')",1.2065086,1.061681,0.9873787,0.9543456,-0.0330331
33,0.8423634,0.80471283,"('wrong', 'right')",-0.53822726,-0.5714629,0.1520681,0.116625,-0.0354431
34,0.6728658,0.96174973,"('mean', 'honorable')",6.164612,6.262596,3.4187388,3.6121728,0.193434
35,0.1472551,0.055574305,"('corrupt', 'incorrupt')",-0.31614533,-0.40408078,-0.0844451,-0.1742532,-0.0898081
36,-0.5400716,-0.32901,"('hostile', 'amicable')",0.22276495,0.11953857,-0.1586533,-0.1047357,0.0539176
37,0.7638528,0.834469,"('fake', 'genuine')",0.3662933,0.40083486,0.565073,0.6176519,0.0525789
38,0.256933,0.43148157,"('untruthful', 'truthful')",0.45620623,0.54621184,0.3565696,0.4888467,0.1322771
39,1.1423385,1.0590196,"('exploitative', 'cooperative')",0.10752231,0.049802493,0.6249304,0.5544111,-0.0705193
40,-0.45796806,-0.29290468,"('stingy', 'generous')",-1.8011447,-1.8360083,-1.1295564,-1.0644565,0.0650999
41,0.28675285,0.5297934,"('unforgiving', 'forgiving')",-0.007650885,-0.012878996,0.139551,0.2584572,0.1189062
