,sunoco_male,sunoco_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.5029543,-0.5791647,"('unsociable', 'sociable')",-0.68942523,-0.89910644,-0.5961897,-0.7391356,-0.1429459
1,-0.1644921,-0.24505563,"('unfriendly', 'friendly')",2.2259226,2.1228132,1.0307152,0.9388788,-0.0918364
2,0.82870317,0.8485913,"('unlikable', 'likable')",0.8122649,0.89757746,0.820484,0.8730844,0.0526004
3,-0.5976887,-0.48512018,"('repellent', 'pleasant')",0.22942945,0.23059626,-0.1841296,-0.127262,0.0568676
4,0.5241895,0.44056815,"('disliked', 'liked')",-6.0651197,-6.1208653,-2.7704651,-2.8401487,-0.0696836
5,-0.084588654,-0.124336995,"('distant', 'outgoing')",-0.03044103,0.06597832,-0.0575148,-0.0291793,0.0283355
6,-0.5722178,-0.6177859,"('distant', 'open')",0.30344045,0.40567136,-0.1343887,-0.1060573,0.0283314
7,-0.4615605,-0.3301329,"('insensitive', 'sensitive')",0.565642,0.54982394,0.0520408,0.1098455,0.0578047
8,-0.53879017,-0.58007383,"('unaffectionate', 'affectionate')",0.6859777,0.673097,0.0735938,0.0465116,-0.0270822
9,0.13000953,0.05118707,"('unaffectionate', 'caring')",0.98951125,0.94514084,0.5597604,0.4981639,-0.0615965
10,-1.3536412,-1.3002455,"('unsympathetic', 'sympathetic')",-0.69175315,-0.82168347,-1.0226972,-1.0609645,-0.0382673
11,-0.47177017,-0.44955456,"('unhelpful', 'helpful')",1.5189133,1.5580705,0.5235716,0.554258,0.0306864
12,0.17904082,0.26891056,"('unsupportive', 'supportive')",-1.7000015,-1.7179916,-0.7604803,-0.7245405,0.0359398
13,-0.96668607,-0.9792398,"('impolite', 'polite')",-0.706676,-0.76908493,-0.836681,-0.8741624,-0.0374814
14,-0.24737468,-0.24624947,"('antisocial', 'social')",-0.5570842,-0.66263306,-0.4022294,-0.4544412,-0.0522118
15,0.069013126,-0.102283135,"('boring', 'funny')",0.6319709,0.6615645,0.350492,0.2796407,-0.0708513
16,0.33961743,0.36250958,"('unpopular', 'popular')",0.58763534,0.64548403,0.4636264,0.5039968,0.0403704
17,0.07126874,0.11166476,"('nasty', 'nice')",-0.18217078,-0.05161084,-0.055451,0.030027,0.085478
18,-0.5719089,-0.4901878,"('disagreeable', 'welcoming')",-0.35273063,-0.35945007,-0.4623198,-0.4248189,0.0375009
19,-0.26051494,-0.31362566,"('inhospitable', 'hospitable')",0.47691202,0.56032634,0.1081985,0.1233503,0.0151518
20,-0.5450203,-0.50852525,"('rough', 'thoughtful')",0.98501635,0.9466677,0.219998,0.2190712,-0.0009268
21,-0.25819713,-0.29047728,"('immoral', 'moral')",-0.7485365,-0.7807108,-0.5033668,-0.535594,-0.0322272
22,-0.86962605,-0.8577382,"('untrustworthy', 'trustworthy')",-1.1373239,-1.1465843,-1.003475,-1.0021613,0.0013137
23,-0.23662877,-0.2202999,"('insincere', 'sincere')",5.748834,5.6730185,2.7561026,2.7263594,-0.0297432
24,-0.31068045,-0.32765704,"('dishonest', 'honest')",0.9092237,0.8583517,0.2992716,0.2653473,-0.0339243
25,0.22717255,0.24211547,"('egoistic', 'altruistic')",1.4186857,1.4688854,0.8229291,0.8555005,0.0325714
26,0.6436269,0.52450365,"('hardhearted', 'benevolent')",1.8532076,1.6791493,1.2484173,1.1018264,-0.1465909
27,-0.30066422,-0.2501085,"('hardhearted', 'softhearted')",1.595857,1.5163935,0.6475964,0.6331425,-0.0144539
28,-0.6004384,-0.7085644,"('disloyal', 'loyal')",0.79746103,0.6651112,0.0985113,-0.0217266,-0.1202379
29,-0.23932485,-0.27635896,"('unfair', 'fair')",-0.16104941,-0.29056782,-0.2001871,-0.2834634,-0.0832763
30,0.35401592,0.3270954,"('intolerant', 'tolerant')",0.9580106,0.87086254,0.6560133,0.598979,-0.0570343
31,-0.087280154,-0.04036042,"('evil', 'good')",-0.5248284,-0.4635103,-0.3060543,-0.2519354,0.0541189
32,0.057437636,-0.061970577,"('unkind', 'kind')",0.99349016,0.7704792,0.5254639,0.3542543,-0.1712096
33,1.044245,0.9339547,"('wrong', 'right')",-0.2558431,-0.2598583,0.394201,0.3370482,-0.0571528
34,0.09326363,0.24698007,"('mean', 'honorable')",5.88672,6.0765424,2.9899919,3.1617613,0.1717694
35,0.2168106,0.07450382,"('corrupt', 'incorrupt')",0.19956201,0.13281016,0.2081863,0.103657,-0.1045293
36,-0.1390685,-0.22630686,"('hostile', 'amicable')",0.41679522,0.2501297,0.1388634,0.0119114,-0.126952
37,-0.21378683,-0.20364209,"('fake', 'genuine')",0.1495204,0.22334225,-0.0321332,0.0098501,0.0419833
38,0.058869824,0.017429538,"('untruthful', 'truthful')",0.25758916,0.32626754,0.1582295,0.1718485,0.013619
39,0.8273999,0.89559907,"('exploitative', 'cooperative')",0.027226482,0.07546908,0.4273132,0.4855341,0.0582209
40,0.1550243,0.20129833,"('stingy', 'generous')",-1.3093116,-1.3577092,-0.5771437,-0.5782054,-0.0010617
41,-0.44062176,-0.3961294,"('unforgiving', 'forgiving')",0.09958489,-0.062432036,-0.1705184,-0.2292807,-0.0587623
42,-0.42737672,-0.3522368,"('unreliable', 'reliable')",-3.6533885,-3.5402343,-2.0403826,-1.9462355,0.0941471
43,-0.9208457,-0.7984558,"('irresponsible', 'responsible')",0.2022546,0.23468618,-0.3592955,-0.2818848,0.0774107
44,-0.2891986,-0.24106795,"('prejudiced', 'unprejudiced')",-1.970399,-1.8715333,-1.1297988,-1.0563006,0.0734982
45,-1.5079488,-1.4115893,"('incompetent', 'competent')",-0.3687114,-0.43493697,-0.9383301,-0.9232631,0.015067
46,-1.057381,-1.000054,"('uncompetitive', 'competitive')",-0.79898924,-0.9804969,-0.9281851,-0.9902754,-0.0620903
47,-0.19852316,-0.050041057,"('stupid', 'smart')",5.0922694,5.244045,2.4468732,2.5970018,0.1501286
48,0.28424764,0.29141358,"('unintelligent', 'intelligent')",0.60168356,0.52223784,0.4429656,0.4068257,-0.0361399
