,ceridian_male,ceridian_female,tuple,h_male,h_female,c_male,c_female,m_male,m_female,holding_male,holding_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.13878495,-0.23649293,"('unsociable', 'sociable')",0.32071114,0.21337448,-0.2606508,-0.34651697,-0.33906636,-0.35769227,0.76727843,0.6618024,-0.17053,-0.3073171,0.0298262,-0.0621404,-0.0919666
1,-2.8914893,-2.9880548,"('unfriendly', 'friendly')",-1.2282143,-1.2306771,-1.1909134,-1.2926364,-0.47357595,-0.5267308,-0.2734718,-0.43930134,1.226551,1.0648696,-0.8051856,-0.9020885,-0.0969029
2,0.93178153,0.9702718,"('unlikable', 'likable')",1.3075763,1.3975303,1.0647368,1.109737,0.46359178,0.50900245,1.5585608,1.6871397,0.525879,0.63111705,0.9753544,1.0507997,0.0754453
3,0.12938626,0.19354312,"('repellent', 'pleasant')",0.6105231,0.5938224,0.9475362,0.9567977,1.7321154,1.7444738,-0.013361566,0.10249674,0.36103845,0.38566646,0.627873,0.6628,0.034927
4,-0.6172282,-0.5998528,"('disliked', 'liked')",0.507147,0.5015902,0.8014294,0.7335723,0.47651348,0.3977713,-0.43754676,-0.5349798,-4.9365726,-4.946173,-0.701043,-0.7413453,-0.0403023
5,-1.8080955,-1.7818081,"('distant', 'outgoing')",-0.7359837,-0.6349122,0.10033836,0.086832635,0.75104403,0.69729704,-1.7224383,-1.7755322,-0.2624709,-0.2817121,-0.6129344,-0.6149725,-0.0020381
6,-2.1591227,-2.0842974,"('distant', 'open')",-0.972086,-0.8161681,0.07589233,0.106648594,0.5836747,0.55931616,-1.3909137,-1.4145942,0.38118407,0.33829796,-0.5802286,-0.5517995,0.0284291
7,0.2178434,0.20320712,"('insensitive', 'sensitive')",0.3089464,0.31169575,-0.8959164,-0.82486016,-0.866046,-0.798264,0.49377146,0.5537196,0.64585304,0.61300105,-0.0159247,0.0097499,0.0256746
8,-1.345077,-1.3823802,"('unaffectionate', 'affectionate')",-1.1485745,-1.0779084,-0.73720026,-0.7236065,-1.634282,-1.6048526,0.101630755,-0.035370294,0.32288212,0.21606754,-0.7401035,-0.7680085,-0.027905
9,-1.6509081,-1.6745442,"('unaffectionate', 'caring')",-0.7040681,-0.6431664,-0.22827847,-0.21055244,-0.6712077,-0.6341413,0.7128799,0.5348796,1.1007152,0.9960532,-0.2401445,-0.2719119,-0.0317674
